treatment_group,treatment_size,beta,pval,n_obs,is_true
"Abu Dhabi,Egypt,Thailand",3,-0.3164452062532719,0.3569899848518756,85,False
"Abu Dhabi,Egypt,Turkey",3,-0.39889897350891,0.28899458762607666,85,False
"Abu Dhabi,Indonesia,Malaysia",3,0.4988335610794758,0.37463486738993534,85,False
"Abu Dhabi,Indonesia,Mexico",3,-0.13666450328960872,0.5919058162293442,85,False
"Abu Dhabi,Indonesia,Philippines",3,0.09636946723974392,0.7754266982388567,85,False
"Abu Dhabi,Indonesia,Qatar",3,-0.37391416480694045,0.14526634676311545,85,False
"Abu Dhabi,Indonesia,Saudi Arabia",3,-0.0464765491634449,0.8679333701471845,85,False
"Abu Dhabi,Indonesia,South Africa",3,-0.5737600436140377,0.07878748240205447,85,False
"Abu Dhabi,Indonesia,South Korea",3,-0.29963234651552917,0.22161399093887146,85,False
"Abu Dhabi,Indonesia,Thailand",3,-0.4518952069137601,0.10437636810349105,85,False
"Abu Dhabi,Indonesia,Turkey",3,-0.534348974169398,0.08402671113864013,85,False
"Abu Dhabi,Malaysia,Mexico",3,0.5101694258282532,0.3620897527590139,85,False
"Abu Dhabi,Malaysia,Philippines",3,0.7432033963576058,0.1683958421628795,85,False
"Abu Dhabi,Malaysia,Qatar",3,0.2729197643109212,0.6608124861721438,85,False
"Abu Dhabi,Malaysia,Saudi Arabia",3,0.6003573799544167,0.2721341567534461,85,False
"Abu Dhabi,Malaysia,South Africa",3,0.07307388550382402,0.9167450212128188,85,False
"Abu Dhabi,Malaysia,South Korea",3,0.34720158260233247,0.5618964388961651,85,False
"Abu Dhabi,Malaysia,Thailand",3,0.1949387222041017,0.7641795298775664,85,False
"Abu Dhabi,Malaysia,Turkey",3,0.11248495494846375,0.8690755629397287,85,False
"Abu Dhabi,Mexico,Philippines",3,0.10770533198852136,0.7496499570726749,85,False
"Abu Dhabi,Mexico,Qatar",3,-0.3625783000581629,0.16516472796392034,85,False
"Abu Dhabi,Mexico,Saudi Arabia",3,-0.03514068441466759,0.900316094030603,85,False
"Abu Dhabi,Mexico,South Africa",3,-0.5624241788652604,0.0898653543981236,85,False
"Abu Dhabi,Mexico,South Korea",3,-0.2882964817667518,0.2470728774786506,85,False
"Abu Dhabi,Mexico,Thailand",3,-0.44055934216498244,0.11975215248811111,85,False
"Abu Dhabi,Mexico,Turkey",3,-0.5230131094206205,0.09620328739430106,85,False
"Abu Dhabi,Philippines,Qatar",3,-0.12954432952881045,0.7312629342091925,85,False
"Abu Dhabi,Philippines,Saudi Arabia",3,0.197893286114685,0.5622744285748662,85,False
"Abu Dhabi,Philippines,South Africa",3,-0.32939020833590776,0.46802714551771185,85,False
"Abu Dhabi,Philippines,South Korea",3,-0.055262511237399295,0.877182872601709,85,False
"Abu Dhabi,Philippines,Thailand",3,-0.20752537163562998,0.6070310212657877,85,False
"Abu Dhabi,Philippines,Turkey",3,-0.289979138891268,0.5065168075073667,85,False
"Abu Dhabi,Qatar,Saudi Arabia",3,-0.27239034593199934,0.36658916928050767,85,False
"Abu Dhabi,Qatar,South Africa",3,-0.7996738403825923,0.0014404559554552776,85,False
"Abu Dhabi,Qatar,South Korea",3,-0.5255461432840837,0.014177044983020082,85,False
"Abu Dhabi,Qatar,Thailand",3,-0.6778090036823147,0.001753022125881909,85,False
"Abu Dhabi,Qatar,Turkey",3,-0.7602627709379526,0.0013550913343878257,85,False
"Abu Dhabi,Saudi Arabia,South Africa",3,-0.4722362247390968,0.20894799770631,85,False
"Abu Dhabi,Saudi Arabia,South Korea",3,-0.19810852764058828,0.48807905561637455,85,False
"Abu Dhabi,Saudi Arabia,Thailand",3,-0.3503713880388193,0.2825027050143669,85,False
"Abu Dhabi,Saudi Arabia,Turkey",3,-0.4328251552944571,0.2272059189591551,85,False
"Abu Dhabi,South Africa,South Korea",3,-0.725392022091181,0.006935170199787066,85,False
"Abu Dhabi,South Africa,Thailand",3,-0.877654882489412,0.00029271101619943174,85,False
"Abu Dhabi,South Africa,Turkey",3,-0.9601086497450497,9.18538178886763e-05,85,False
"Abu Dhabi,South Korea,Thailand",3,-0.6035271853909033,0.008021997347209542,85,False
"Abu Dhabi,South Korea,Turkey",3,-0.6859809526465412,0.006745680946890653,85,False
"Abu Dhabi,Thailand,Turkey",3,-0.8382438130447722,0.0002902845553363065,85,False
"Brazil,Chile,China",3,-0.056115986640409905,0.8913236343031046,85,False
"Brazil,Chile,Colombia",3,-0.2774346266112714,0.41441221296076725,85,False
"Brazil,Chile,Dubai",3,0.11324963338553357,0.8170157672774123,85,False
"Brazil,Chile,Egypt",3,-0.13028078596726939,0.7330457882306747,85,False
"Brazil,Chile,Indonesia",3,-0.26573078662775773,0.4377086942405617,85,False
"Brazil,Chile,Malaysia",3,0.38110314249010413,0.5493183134234945,85,False
"Brazil,Chile,Mexico",3,-0.25439492187898005,0.46084337951267607,85,False
"Brazil,Chile,Philippines",3,-0.021360951349627524,0.9599663168235542,85,False
"Brazil,Chile,Qatar",3,-0.491644583396312,0.13229470852151248,85,False
"Brazil,Chile,Saudi Arabia",3,-0.16420696775281649,0.6574782378279465,85,False
"Brazil,Chile,South Africa",3,-0.6914904622034092,0.06097230583675661,85,False
"Brazil,Chile,South Korea",3,-0.4173627651049008,0.1977996099439896,85,False
"Brazil,Chile,Thailand",3,-0.5696256255031317,0.0914076548562579,85,False
"Brazil,Chile,Turkey",3,-0.6520793927587695,0.06781782856010476,85,False
"Brazil,China,Colombia",3,0.2999543396692089,0.23236033992567262,85,False
"Brazil,China,Dubai",3,0.6906385996660137,0.014815213306876407,85,False
"Brazil,China,Egypt",3,0.447108180313211,0.05262008019920339,85,False
"Brazil,China,Indonesia",3,0.31165817965272263,0.2091180956219323,85,False
"Brazil,China,Malaysia",3,0.9584921087705848,0.021070851051031347,85,False
"Brazil,China,Mexico",3,0.32299404440150015,0.1881464376022146,85,False
"Brazil,China,Philippines",3,0.5560280149308529,0.021681270200309077,85,False
"Brazil,China,Qatar",3,0.0857443828841683,0.7984409199373479,85,False
"Brazil,China,Saudi Arabia",3,0.4131819985276638,0.07470262442818587,85,False
