date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2,spread_rf_M0,spread_rf_M1,spread_rf_M2,put_M0,put_M1,put_M2,risky_debt_M0,risky_debt_M1,risky_debt_M2,RNS_M0,RNS_M1,RNS_M2,yield_rf_M0,yield_rns_M0,yield_rf_M1,yield_rns_M1,yield_rf_M2,yield_rns_M2,yield_market,leverage_M0,leverage_M1,leverage_M2
2015-01-04,Brazil,207.97,0.0255,631.8961,160.2673628759274,0.2164902480265519,716.2788398339309,0.0488765916303621,True,637.7141200505156,0.051730541825578,True,-0.1546637848074127,652.6109324007336,0.1970339986754365,True,41.078490154194974,Exporter,1.0,2.2588446059236453,1.123641488579026,0.14231231841157127,0.01194652637294264,0.1305825739575634,0.4434166584369659,14.387457512617683,163.17848536326073,618.6287317023214,0.24249936357847268,4.009773189989147,69.24785146028123,556.0114769577442,552.2442031313335,487.00612486104137,0.8720916997138207,14.469272944538925,244.1869208286711,269.38745751261763,255.8720916997138,418.17848536326073,269.4692729445389,873.6287317023214,499.1869208286711,462.96999999999997,0.8821928903365414,0.9908767583034626,0.9682585268307861
2015-01-11,Brazil,201.92,0.0255,631.8961,164.16631832854327,0.2177821581294069,720.1649520382615,0.0501011161634334,True,628.1014227852716,0.0529581210255344,True,-0.1821262178680968,670.2433431948083,0.1784181665349542,True,34.92290434783014,Exporter,1.0,2.2492289617697643,0.9666208377785804,0.26778262743006526,0.012248966377751544,0.16686680687847522,0.3944333219112095,14.75303914773957,210.98790273569423,540.10345707527,0.25534261186951746,5.544227523721148,55.425854400127854,555.9986337094531,550.7097487976015,500.8281219211948,0.9182900145255054,20.03416645991467,189.11936763646358,269.7530391477395,255.91829001452547,465.9879027356942,275.0341664599146,795.10345707527,444.11936763646355,456.91999999999996,0.8774324524007496,1.0060415039308481,0.9427860886882953
2015-01-18,Brazil,205.65,0.0255,631.8961,164.74058305916728,0.217691240654006,720.7400368127288,0.0502126621205998,True,638.8020837230177,0.0532221890137387,True,-0.1606527169838928,650.5799915933333,0.2090817302675578,True,44.573085428490174,Exporter,1.0,2.251092542046249,1.1031839513708395,0.10128177544821235,0.012189838344586637,0.1349736446283304,0.4596633914400518,14.681561459151967,168.90389957073606,645.3699362553414,0.25452256802099615,4.289213882349884,75.50210729003079,555.9994537533016,551.9647624389727,480.75186903129185,0.9153402114359406,15.481547639054913,270.79914978457606,269.68156145915196,255.9153402114359,423.90389957073603,270.4815476390549,900.3699362553414,525.799149784576,460.65,0.8767323413784307,0.9891891653158538,0.9712811770500741
2015-01-25,Brazil,193.65,0.0255,631.8961,167.3744289597118,0.2170698477487186,723.3796314556874,0.0506694560779391,True,635.9412124349448,0.0536354739438914,True,-0.1715231364197304,649.948529475458,0.2153282913493886,True,46.53178525740864,Exporter,1.0,2.262046853564824,1.0563372253645231,0.08256166769561588,0.011847254328591983,0.1454070872992712,0.46710004096011376,14.267474605265326,182.5739228586191,657.7305548904486,0.24877382558043237,4.733417420728628,78.69276021839816,556.0052024957422,551.520558900594,477.56121610292445,0.8946613683816157,17.09173149481462,284.29358058266325,269.2674746052653,255.89466136838158,437.5739228586191,272.0917314948146,912.7305548904486,539.2935805826633,448.65,0.8735331664349033,0.9936391723702629,0.9722248321878239
2015-02-01,Brazil,212.77,0.022,622.0884000000001,144.93127013663783,0.2393282794784239,701.6946867587764,0.0503221936943392,True,622.1628705920417,0.0534928192686302,True,-0.1599159595464555,610.7867209692354,0.2256849413706379,True,48.232713230969885,Exporter,1.0,1.9914479082527081,0.8608219820228823,-0.0706803234214596,0.02321583336262688,0.19466804808986143,0.5281739093500453,28.054851878405806,248.4090838531816,762.2407577322614,0.5246072708496996,6.802621364971529,95.87797494515195,556.7634166211511,550.4854025270294,461.4100489468489,1.883601746019268,24.563531539842366,358.56699117031684,248.0548518784058,221.88360174601928,468.40908385318164,244.56353153984236,982.2407577322614,578.5669911703169,432.77,0.886551390140221,0.9998803037025165,1.0185034786166118
2015-02-08,Brazil,229.48,0.022,622.0884000000001,139.7179430311654,0.2415028963223305,696.450672138399,0.0493900984835825,True,630.2146017794913,0.0528048756926533,True,-0.1326931530251255,593.9616972470561,0.2375775014867489,True,52.0,Exporter,1.0,1.963211332048056,0.9824858824658373,-0.14565003466478924,0.02481081158216813,0.16293026730846005,0.5579011664166333,29.99680554804653,205.7453599669226,815.1567785793411,0.5552947860494637,5.377375966817894,106.99827620244614,556.7327291059514,551.910647925183,450.2897476895547,1.9938401705537352,19.3920827064957,409.0723542665496,249.99680554804652,221.99384017055374,425.7453599669226,239.3920827064957,1035.156778579341,629.0723542665496,449.48,0.8932267924875782,0.9871056593158174,1.0473544049781458
2015-02-15,Brazil,235.35,0.022,622.0884000000001,137.15209976232302,0.2420762721492284,693.8780998980158,0.0488023373901668,True,655.7182739163027,0.053172662987032,True,-0.0746652334773636,611.5717568693726,0.2089533759601673,True,43.09868293158862,Exporter,1.0,1.9542657443166773,1.3085258635877737,-0.034680044427333294,0.025334898892576924,0.0953475040168894,0.5138325632027697,30.635315892336763,117.82025243020813,737.2045506858964,0.5620237576951546,2.8234651480105626,87.88748455074379,556.7260001343058,554.4645587439903,469.40053934125706,2.018013393930548,10.158631560392024,322.119527187198,250.63531589233676,222.01801339393054,337.82025243020814,230.15863156039202,957.2045506858964,542.119527187198,455.35,0.8965384555175223,0.9487129225247195,1.017196090258422
2015-02-22,Brazil,235.89,0.022,622.0884000000001,135.55427914934734,0.241351580360056,692.2942701924476,0.048191068341491,True,645.952841068966,0.0526141957919701,True,-0.091617535684517,615.3686085721326,0.2006192212027369,True,40.691284851042546,Exporter,1.0,1.9592231649912697,1.1961322109814947,-0.003301245461772282,0.02504332869485883,0.11582248472307011,0.5013170040005169,30.2800625439443,144.0524151636801,715.6088843072359,0.5480328502288732,3.5298203224001696,82.64270195935696,556.739991041772,553.7582035696007,474.6453219326439,1.9677526492725865,12.70813801004127,299.4952387005581,250.2800625439443,221.9677526492726,364.0524151636801,232.70813801004127,935.6088843072359,519.495238700558,455.89,0.8985895547381444,0.9630554437542632,1.0109199451097444
2015-03-01,Brazil,235.88,0.0233999999999999,626.0114799999998,139.31661473031954,0.2427283843217426,695.6317903151635,0.0495846501841822,True,654.844923826065,0.0539424029603369,True,-0.0798101550574809,612.817862254855,0.211244775390616,True,43.613551231535176,Exporter,1.0,1.9508984518639645,1.2830104503191426,-0.03358012704123078,0.025534563429844358,0.09974420744037293,0.513394015173129,30.87862646069002,123.42429039782867,736.4438781212211,0.5753677752721806,3.018463769226493,88.24086736309292,556.3151755830409,553.8720795890865,468.64967599522015,2.0674267719505255,10.869905547743413,324.56767589188934,264.878626460689,236.06742677194953,357.4242903978277,244.8699055477424,970.4438781212201,558.5676758918884,469.879999999999,0.8999178713732714,0.9559690504163948,1.0215294275147253
2015-03-08,Brazil,253.64,0.0233999999999999,626.0114799999998,129.17953534174936,0.2536727194776758,685.3024347266057,0.0490873342030116,True,645.4577683411198,0.0535858870515935,True,-0.07889060932975,621.1062794474898,0.1795408342847695,True,33.40240141935697,Exporter,1.0,1.835484912559008,1.1718450991349263,0.07110504255887251,0.03321693627865981,0.12062962614006661,0.4716570774749682,40.26289270756175,150.26142988860877,665.3428279730251,0.7676439772500245,3.770126448975674,70.18336739828878,556.122899381063,553.1204169093373,486.70717596002424,2.7587954268707557,13.585959351710793,248.17703344533908,274.26289270756075,236.75879542686977,384.2614298886078,247.5859593517098,899.3428279730241,482.1770334453381,487.63999999999896,0.9134820602961093,0.9698720980752953,1.0078975220744402
