date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2
2015-04-05,Indonesia,155.02,0.0241,328.674024,103.6138906123888,0.1471127619534084,394.9743343766295,0.0385991277082946,True,351.5518685082885,0.0385991277063315,True,-0.1552846971206449,394.35003253019767,0.071484250628552,True,7.680461418578111,Control,0.0,3.481967926450387,2.132609174530536,1.813631554421668,0.0002488716530687943,0.01647840004111935,0.034867234539830164
2015-04-12,Indonesia,148.73,0.0241,328.674024,104.30096753350156,0.1468801470033838,395.66145699116834,0.0387260485458262,True,369.61190970200835,0.0387260485431013,True,-0.0908071687434335,395.1840293817209,0.0687435000965047,True,6.926849823778328,Control,0.0,3.4903451963234358,2.703855186131424,1.9059341321455623,0.00024119849982939183,0.003427007623806849,0.028329376000624348
2015-04-19,Indonesia,157.97,0.0241,328.674024,104.83971670460608,0.1469114545815138,396.20020836677674,0.0388813917894065,True,379.6228403897795,0.0388813917879753,True,-0.0569885675020527,395.7474587743443,0.0684218025325063,True,6.810288774147373,Control,0.0,3.4917045270399045,3.000092839621315,1.9249284334942007,0.00023997442811443236,0.0013494866377955258,0.027119156085111434
2015-04-26,Indonesia,158.45,0.0241,328.674024,104.27402335879572,0.1463891612134282,395.6345872150294,0.0385889545833206,True,379.9389611210104,0.0385889545817261,True,-0.0539738860033966,395.2720760984061,0.0658689824498884,True,6.205567383411147,Control,0.0,3.5022652911868124,3.033131262875678,1.9971893416871485,0.00023066001649480578,0.0012101514880614747,0.02290230922455219
2015-05-03,Indonesia,159.92,0.0233,327.50071199999996,106.51452540989888,0.1476829212635403,397.99841430654874,0.0395308332395673,True,381.6775853513609,0.0395308332386819,True,-0.0558290484048616,397.6593784306203,0.0662099811643211,True,6.094891294281151,Control,0.0,3.479335263305453,3.0056383901177575,2.023952278528024,0.0002513296533601138,0.0013251198277521175,0.021487531061085113
2015-05-10,Indonesia,163.32,0.0233,327.50071199999996,105.17532784468128,0.1483948780825897,396.6590765898056,0.0393550677249168,True,378.846441656495,0.0393550677237509,True,-0.0612616090135366,396.3113779579976,0.0658600793394696,True,6.0357508272506495,Control,0.0,3.4569634407600036,2.9348510545013724,2.0124323137848505,0.00027314947901894445,0.0016685391533756448,0.022087192520184377
2015-05-17,Indonesia,165.25,0.0233,327.50071199999996,105.46525724572992,0.14815261638067,396.949052332913,0.0393701452898967,True,386.1046595916589,0.0393701452891832,True,-0.0369326256601046,396.6779911992017,0.0636534834903098,True,5.468223330610242,Control,0.0,3.4639068812758502,3.1492629006407924,2.093710676446928,0.0002661953857697171,0.0008184143516884832,0.01814288064320658
2015-05-24,Indonesia,158.49,0.0233,327.50071199999996,104.94062317841993,0.1470710261871678,396.424588974944,0.0389391264441595,True,385.1783271120173,0.0389391264431456,True,-0.0383725558563611,396.1396443060848,0.0638639371366841,True,5.614899382679133,Control,0.0,3.4880337842585565,3.1575038603292893,2.0768314150807416,0.00024329329589448898,0.0007956306489964199,0.018908560818657664
2015-05-31,Indonesia,163.84,0.0269,332.78061599999995,103.98774580393564,0.1467953912830417,394.88739084338994,0.0386630781326868,True,383.03681992234254,0.0386630781317304,True,-0.040626023542028,394.5650029762016,0.0646967626322173,True,5.885534915659204,Control,0.0,3.4918296146802437,3.1393904608593743,2.0345867669270614,0.0002398620788188403,0.0008464984834791379,0.02094623499726123
2015-06-07,Indonesia,171.63,0.0269,332.78061599999995,103.58895649829076,0.146094553006891,394.488701533879,0.0383692963861712,True,381.521474583332,0.0383692963848036,True,-0.0445644812083042,394.1712864036696,0.0643641434726042,True,5.863339376158497,Control,0.0,3.5074512279776453,3.117885017284175,2.0389100265023363,0.00022621063908209352,0.0009107692657430019,0.02072950402376954
