iso3,year,exports_energy_usd,exports_industrial_metals_usd,exports_precious_usd,exports_agriculture_usd,exports_livestock_usd,total_exports_usd,gdp_usd,share_energy,expgdp_energy,share_industrial_metals,expgdp_industrial_metals,share_precious,expgdp_precious,share_agriculture,expgdp_agriculture,share_livestock,expgdp_livestock
ECU,2000,2375465360,109019,8151319,30662260,0,4821869284,1.7531e+10,0.492644080560687,0.135500847641321,2.26092815003817e-05,6.21864126404655e-06,0.00169048941808685,0.000464966003080258,0.0063589985945376,0.0017490308596201,0,0
ECU,2001,1856925168,67654,6839916,47316344,0,4647491551,2.3127e+10,0.39955428592451,0.0802925225061616,1.45571001598578e-05,2.92532537726467e-06,0.00147174361156789,0.000295754572577507,0.0101810500311332,0.00204593522722359,0,0
ECU,2002,2009595431,611867,12942184,36753813,0,5029750862,2.7054e+10,0.399541743942545,0.074280898610187,0.000121649564121095,2.26165077252902e-05,0.00257312625517474,0.000478383381385377,0.00730728300633671,0.00135853526280772,0,0
ECU,2003,2525749950,934517,11962895,45938970,0,6038498705,3.0965e+10,0.418274487317291,0.0815678976263523,0.000154759824528272,3.01797836266753e-05,0.00198110417579364,0.00038633602454384,0.0076076806908912,0.00148357726465364,0,0
ECU,2004,4126451383,939216,12519811,33309961,0,7606121136,3.5195e+10,0.542517179153167,0.11724538664583,0.000123481598991983,2.66860633612729e-05,0.00164601782908023,0.000355726978263958,0.00437936241145871,0.00094644014774826,0,0
ECU,2005,5751720602,3358865,17384722,26053514,0,9869356995,4.0279e+10,0.582785748343477,0.142797005933613,0.000340332708777448,8.33899798902654e-05,0.00176148476631329,0.000431607587080116,0.00263983905062905,0.000646826236996946,0,0
ECU,2006,7433037436,1544679,34594176,24834390,0,12727796058,4.5691e+10,0.584000356552539,0.162680559322405,0.00012136264542274,3.38070736031166e-05,0.00271800206747153,0.000757133264756735,0.00195119326919058,0.000543529141406404,0,0
ECU,2007,8178052075,8484721,61497653,12193764,0,13800363526,4.9849e+10,0.592596858741618,0.164056492106161,0.000614818659234209,0.000170208449517543,0.00445623427847664,0.00123367876988505,0.000883582811208331,0.000244614014323256,0,0
ECU,2008,11557744532,8231787,90392742,42465961,0,18818325454,6.1139e+10,0.614174973232982,0.189040457514843,0.000437434617661491,0.000134640524051751,0.00480344237966116,0.00147847923583964,0.00225662804609288,0.000694580562325194,0,0
ECU,2009,6879037991,9805501,53755964,53286070,0,13863049882,6.0095e+10,0.496213895899765,0.114469389982528,0.000707311961181905,0.000163166669440053,0.00387764340874208,0.000894516415675181,0.00384374798140108,0.000886697229386804,0,0
ECU,2010,9629115603,10613582,70082455,26280747,0,17489921736,6.8151e+10,0.550552240790199,0.141290892327332,0.000606839879572117,0.000155736262123813,0.00400701935994072,0.00102834081671582,0.00150262233283215,0.000385625258616895,0,0
ECU,2011,12833843141,14999186,133444977,23239087,0,22342523911,7.8987e+10,0.574413311232105,0.16248044793447,0.000671329079013109,0.000189894362363427,0.00597269035188547,0.00168945493562232,0.00104012810247273,0.000294214073201919,0,0
ECU,2012,13574968950,15440540,389403178,13982139,0,23852016735,8.7735e+10,0.569132962668115,0.154726949905967,0.000647347357313516,0.000175990653672993,0.0163257967796324,0.0044384017552858,0.000586203638683637,0.000159367857753462,0,0
ECU,2013,13963705642,24645814,469214264,1676462,0,24957644407,9.657e+10,0.559496137307074,0.14459672405509,0.000987505615437307,0.000255211908460184,0.018800422682054,0.0048587994615305,6.71722848783675e-05,1.73600704152428e-05,0,0
ECU,2014,13216419235,33721259,1003607321,5796327,0,25724432491,1.02718e+11,0.513769127448154,0.128667022673728,0.00131086503120323,0.000328289676590276,0.0390137788793251,0.00977051072840203,0.000225323804598135,5.64295157615997e-05,0,0
ECU,2015,6649469153,39761137,682701421,7600753,0,18330607692,9.721e+10,0.362752248301185,0.0684031391112026,0.00216911177567522,0.000409023114905874,0.0372437964125952,0.00702295464458389,0.000414648173574583,7.81890031889723e-05,0,0
ECU,2016,5434758968,40143434,262199719,66878929,0,16797664624,9.7671e+10,0.323542533420686,0.0556435274339364,0.00238982232938764,0.00041100668571019,0.0156092959866205,0.00268451965271165,0.00398144209311367,0.00068473681031217,0,0
ECU,2017,6918273757.96,67761328.71,167690085.47,38306051.65,0,19092352242.561,1.04467e+11,0.362358376278941,0.0662244896279208,0.00354913464035852,0.000648638600802167,0.00878310243492064,0.00160519671733658,0.0020063557996069,0.000366680881522395,0,0
ECU,2018,8824147048.33,67208990.412,170288317.3,3638049.7,0,21651955550.406,1.07479e+11,0.407545038035354,0.0821011271814029,0.00310406098218411,0.000625322066747923,0.00786480079841134,0.00158438687836694,0.000168024070229157,3.38489351408182e-05,0,0
ECU,2019,8677248802.328,72029976.26,194162244.245,30458664.51,0,22329378718.518,1.07596e+11,0.388602339174438,0.0806465742437265,0.00322579401639441,0.000669448457749359,0.00869537154134876,0.0018045489074408,0.00136406233661756,0.000283083613796052,0,0
ECU,2020,5248341672.244,66658559.594,379413395.82,16816359.536,0,20355361438.694,9.5865e+10,0.257835837897101,0.0547472140222605,0.00327474212603698,0.000695337814572576,0.0186394821316591,0.00395778851322172,0.000826139078229944,0.000175417092119126,0,0
ECU,2021,8598006469.695,75301494.634,573371287.98,18457018.53,0,26699199844.372,1.07179e+11,0.32203236500765,0.0802209991667678,0.0028203652196668,0.00070257694729378,0.0214752236517254,0.00534966073559186,0.000691294819229971,0.000172207414978681,0,0
ECU,2022,12544403170.4,82100454.4,903015591.1,24245129.1,0,35380361707,1.16133e+11,0.354558364165002,0.108017558922959,0.00232050918755182,0.00070695198091843,0.0255230740312454,0.00777570192021217,0.000685270809292012,0.000208770367595774,0,0
ECU,2023,8947355016.1,54029354.4,1390972772.3,19274519.9,0,31126424076.3,1.21147e+11,0.287452069475357,0.0738553576737352,0.00173580345328324,0.000445981777509967,0.0446878436434047,0.011481693911529,0.000619233351468595,0.000159100265792797,0,0
ECU,2024,8669879332.536,56427391.42,939727991.221,21078027.4,0,31558096621.268,1.24676e+11,0.274727574244547,0.0695392804752799,0.00178804799596094,0.000452592250473227,0.0297777144958637,0.00753736076888094,0.000667911872283034,0.00016906242901601,0,0
EGY,2000,1916889936.329,100956475.744,0,194966063.983,0,4710270524.458,1.04752e+11,0.406959627133003,0.0182993158730048,0.02143326486659,0.000963766570032076,0,0,0.0413916914051204,0.00186121567113754,0,0
EGY,2001,1611158810.076,104031110.598,7231.4,197670894.901,0,4159622973.085,1.02273e+11,0.387332895433328,0.0157535108002699,0.0250097451791033,0.00101719036889502,1.73847486822509e-06,7.07068336706658e-08,0.0475213489732212,0.00193277692940463,0,0
EGY,2002,1517174610.291,102998094.252,22489888.367,339055399.463,0,4682693839.989,9.0261e+10,0.323996114658345,0.0168087502940473,0.0219954790493503,0.00114111403875428,0.00480276719672385,0.000249165069819745,0.0724060575063768,0.00375638868905729,0,0
EGY,2003,2641387167.535,84030660.371,111297709.196,398243102.167,0,6349015028.506,8.5163e+10,0.416031015153629,0.0310156660466987,0.013235227825689,0.000986703854619964,0.0175299174275525,0.00130687868200979,0.0627251786897583,0.00467624557809142,0,0
EGY,2004,3151415566.801,102374109.092,8443676.904,503717252.419,0,7693656110.48,8.2855e+10,0.409612220971024,0.0380353094780158,0.0133063016622942,0.00123558154718484,0.00109748561447897,0.000101909080972784,0.0654717659829968,0.00607950337842013,0,0
EGY,2005,5355863115.287,72993067.546,13633043.094,212013926.711,0,10661807668.289,9.4127e+10,0.502340999004956,0.0569003911235565,0.00684621874798027,0.000775474279919683,0.00127868026868917,0.000144836689727708,0.0198853640308655,0.00225242413665579,0,0
EGY,2006,7473605569.076,56955036.937,256093649.059,167385997.495,0,13755056391.366,1.12902e+11,0.543335145740817,0.0661955108773627,0.0041406618276571,0.00050446437562665,0.0186181460673436,0.00226828266159147,0.0121690520731029,0.00148257778865742,0,0
EGY,2007,8221770832.186,142506288.789,95414943.941,216618075.944,0,16194778896.238,1.37055e+11,0.507680338513043,0.0599888426703586,0.00879952049373788,0.00103977446126737,0.00589171019575726,0.000696179956521105,0.0133757970597746,0.00158051932395024,0,0
EGY,2008,11173380687.694,116834728.902,15130994.8,241807615.199,0,26335157012.958,1.70797e+11,0.424276213056039,0.0654190687640532,0.00443645461633331,0.000684056095259284,0.000574554949209337,8.85905185688273e-05,0.00918193178343385,0.0014157603189693,0,0
EGY,2009,6067306899.082,98363586.001,919921865.54,255811304.086,0,24213370744.062,1.98316e+11,0.250576714956959,0.030594137130045,0.0040623664933195,0.000495994201178927,0.0379923090949904,0.00463866690302346,0.0105648778433186,0.00128991762684806,0,0
EGY,2010,7006064538,150591989,1034810689,617630971,0,26331836029,2.30024e+11,0.266068212269134,0.0304579719420582,0.00571900830744004,0.00065467946388203,0.0392988429618175,0.00449870747835009,0.0234556743525133,0.00268507186641394,0,0
EGY,2011,8551375632,258330638,1722195993,589152595,0,31582438765,2.47726e+11,0.270763625812099,0.0345194918256461,0.00817956586323805,0.00104280793295819,0.0545301775399484,0.00695201954175177,0.0186544363905458,0.00237824287721111,0,0
EGY,2012,8352973076,193869017,1324046896,395207671,0,29417005557,2.94482e+11,0.283950487748144,0.0283649699336462,0.00659037224656836,0.00065833910731386,0.0450095742557635,0.00449618956676469,0.0134346669049718,0.00134204355784055,0,0
EGY,2013,7168112352,175884181,901852554,360266473,0,28779409063,3.03194e+11,0.249070866476394,0.0236419993535492,0.0061114590857296,0.000580104424889675,0.0313367293965552,0.00297450659973482,0.0125182025875289,0.001188237475016,0,0
EGY,2014,5867480259,169158030,659360656,311633861,0,26812195958,3.21634e+11,0.218836244080534,0.0182427239004583,0.00630899573705107,0.000525933296852945,0.0245918184781603,0.00205003406356293,0.0116228399004751,0.000968908327477816,0,0
EGY,2015,3605821959.693,168201534.885,628087414.434,266575711.877,0,21858773824.971,3.50119e+11,0.164959937303244,0.0102988468483373,0.00769492086938793,0.000480412473716079,0.0287338813907524,0.00179392553512948,0.012195364388302,0.0007613860198304,0,0
EGY,2016,2973995406.289,151758015.68,2664617646.237,455747869.84,0,22973368854.395,3.51443e+11,0.129454039811843,0.00846224112100398,0.00660582331837533,0.000431814022985235,0.115987239970129,0.00758193404403275,0.0198380948274729,0.00129679028986208,0,0
EGY,2017,4878725828.031,186481474.518,2108930295.875,376648388.204,0,26434038479.942,2.46826e+11,0.184562257928653,0.0197658505507159,0.00705459646884834,0.00075551795401619,0.0797808589661865,0.00854419832543978,0.0142486131466366,0.00152596723280368,0,0
EGY,2018,6975525018.188,176845892.315,1449987754.974,368983826.435,0,29303872573.375,2.63156e+11,0.238041064392487,0.026507185920853,0.00603489835250236,0.000672019229335451,0.0494810967848473,0.00550999314085181,0.0125916404226468,0.00140214863592318,0,0
EGY,2019,7863674738.564,136150904.501,2034112745.508,366594852.637,0,30505251683.552,3.17894e+11,0.257781014893379,0.0247367825078926,0.00446319558066163,0.000428290261851435,0.0666807396512898,0.00639871386533876,0.0120174341270773,0.0011531984014703,0,0
EGY,2020,5902281243.616,240606531.896,2980649719.652,457565450.523,0,29322919594.784,3.82525e+11,0.201285592471014,0.0154297921537573,0.00820540843889227,0.000628995573873603,0.101649145475344,0.00779203900307692,0.015604361940971,0.00119617136271616,0,0
EGY,2021,13609875615.845,334036327.498,1116394535.617,646936477.455,0,43636851989.261,4.233e+11,0.311889492376636,0.0321518441196433,0.00765491350247278,0.000789124326713915,0.0255837551226597,0.00263736011248996,0.0148254616903669,0.00152831674333806,0,0
EGY,2022,18440525946,237458444,1628556606,652985448,0,52115727913.297,4.75231e+11,0.353838019430119,0.0388032892340777,0.00455636817344374,0.000499669516508814,0.0312488508019953,0.0034268736803786,0.0125295275369913,0.00137403798994594,0,0
EGY,2023,7345071713.859,324290164.524,1831263212.139,754114537.231,0,42553243151.133,3.93828e+11,0.172608975719479,0.018650455817918,0.0076208096142577,0.000823430950882111,0.0430346332390001,0.00464990608118011,0.0177216701099061,0.00191483220398499,0,0
EGY,2024,5282046155.742,393757533.27,3247346655.851,669646149.852,0,44846871351.303,3.83105e+11,0.117779590784955,0.0137874633735973,0.00878004465875766,0.00102780577979927,0.0724096588681353,0.0084763880812075,0.0149318364843425,0.00174794416635648,0,0
HUN,2000,336258000,20836000,9466000,215923000,0,28092242000,4.7276e+10,0.0119697815503654,0.0071126575852441,0.000741699434313573,0.000440731026313563,0.000336961357516427,0.000200228445722988,0.00768621457838787,0.00456728572637279,0,0
HUN,2001,438070000,17543000,9801000,318577000,0,30497719000,5.38e+10,0.014364025060366,0.00814256505576208,0.000575223347031298,0.000326078066914498,0.000321368296428989,0.000182174721189591,0.010445928759459,0.00592150557620818,0,0
HUN,2002,467129000,18382000,8296000,351874000,0,34336583000,6.7636e+10,0.0136044113649864,0.00690651428233485,0.000535347387362336,0.000271778342894317,0.000241608199627785,0.000122656573422438,0.0102477873235086,0.00520246614229109,0,0
HUN,2003,586787000,28663000,188000,390673000,0,43003656000,8.519e+10,0.0136450491558206,0.00688797980983684,0.000666524725246616,0.000336459678366005,4.37172132527523e-06,2.20683178776852e-06,0.00908464619845345,0.00458590210118559,0,0
HUN,2004,871466000,59349000,11252000,469406000,0,55468212000,1.04015e+11,0.0157110887223118,0.0083782723645628,0.00106996418056526,0.000570581166177955,0.000202854925267827,0.000108176705282892,0.00846261278441786,0.00451286833629765,0,0
HUN,2005,1331820000,50827000,6818000,613743000,0,62271839000,1.13098e+11,0.0213871955829022,0.0117758050540239,0.000816211642633519,0.000449406709225627,0.00010948769314489,6.02840014854374e-05,0.00985586759369673,0.00542664768607756,0,0
HUN,2006,1299081000,75844000,7307000,852813000,0,74055406000,1.15604e+11,0.0175420144209324,0.0112373360783364,0.00102415210578955,0.000656067264108508,9.86693665550898e-05,6.32071554617487e-05,0.0115158777199871,0.00737701982630359,0,0
HUN,2007,1695360000,78550000,11261000,1646721000,0,94590870000,1.40123e+11,0.0179230828514422,0.0120990843758698,0.000830418411417508,0.000560578919948902,0.000119049544633642,8.03651077981488e-05,0.0174088788907428,0.0117519679139042,0,0
HUN,2008,2038237000,70877000,12078000,1763754000,0,108211166000,1.58228e+11,0.0188357364155932,0.0128816454736203,0.000654987859570795,0.000447942209975478,0.000111615098944595,7.63328867204288e-05,0.0162991867216365,0.011146914578962,0,0
HUN,2009,976512000,48418000,25337000,1288037000,0,82571847000,1.30807e+11,0.0118262099671817,0.00746528855489385,0.000586374191193761,0.000370148386554236,0.000306847926024956,0.000193697584991629,0.0155989849663893,0.00984685070370852,0,0
HUN,2010,1528476000,109309000,46960000,1519146000,0,94748737000,1.31899e+11,0.0161318878583046,0.0115882303884033,0.00115367237032405,0.000828732590846026,0.000495626659382278,0.000356029992645888,0.0160334168887127,0.0115174944465083,0,0
HUN,2011,2166953000,118391000,72749000,1815915000,0,111216834000,1.41713e+11,0.019484037821109,0.0152911377220156,0.00106450611604355,0.000835427942390606,0.000654118602225271,0.000513354455836797,0.0163276990963436,0.0128140325869892,0,0
HUN,2012,2648166482,118198476,100769184,1983547486,0,102829804313,1.2847e+11,0.0257529079209306,0.0206131118704756,0.00114945736588412,0.000920047295088347,0.00097996086517166,0.000784379107962949,0.0192896164614138,0.0154397718222153,0,0
HUN,2013,2732731799,133550355,96457431,1670319553,0,108014637456,1.35646e+11,0.025299643301707,0.0201460551656518,0.00123640978801972,0.000984550631791575,0.000893003330583711,0.000711096759211477,0.0154638259437792,0.0123138135514501,0,0
HUN,2014,2526680660,109531071,56468503,1494860286,0,112536243771,1.41129e+11,0.0224521503058299,0.0179033413401923,0.000973295956304395,0.000776106051909955,0.00050178059181456,0.000400119769855947,0.0132833675259492,0.0105921553047212,0,0
HUN,2015,1282790394,61490945,44757101,1379290162,0,100296847323,1.25244e+11,0.0127899373533532,0.0102423301235987,0.000613089510201373,0.000490969188144742,0.000446246339686655,0.000357359242758136,0.0137520789418044,0.0110128242630386,0,0
HUN,2016,978666634,63755521,62295396,1281465120,0,103009508296,1.28984e+11,0.00950074075868589,0.00758750414004838,0.000618928505287077,0.000494290152266948,0.000604753842926741,0.000482969949761211,0.0124402605273844,0.00993507039632823,0,0
HUN,2017,1628845886,145832610,72295649,1674233837,0,113496741513,1.43335e+11,0.0143514770934056,0.0113639089266404,0.00128490569910587,0.00101742498343043,0.000636984357755497,0.000504382383925768,0.0147513824157518,0.0116805653678446,0,0
HUN,2018,2330192723,188177205,78114509,1335782728,0,123957885048,1.61185e+11,0.0187982613780292,0.0144566350652976,0.00151807369839468,0.00116746102304805,0.000630169746521182,0.000484626416850203,0.0107761013144323,0.00828726449731675,0,0
HUN,2019,1944049963,154138291,92553876,1455880325,0,122180657695,1.64927e+11,0.0159112743348701,0.0117873359910748,0.00126156049499075,0.000934584943641732,0.000757516596702586,0.000561180861835843,0.0119158003604328,0.00882742258696272,0,0
HUN,2020,1599837156,121737820,123274571,1733950219,0,119970720482,1.58468e+11,0.0133352300425672,0.0100956480551279,0.00101472942323677,0.000768217053285206,0.0010275388070083,0.000777914601055103,0.0144531116595249,0.0109419581177272,0,0
HUN,2021,2398393233,192309394,88333717,1802008587,0,141157091681,1.83283e+11,0.0169909510350363,0.0130857375370329,0.00136237855080352,0.00104924839728726,0.000625783061609294,0.000481952592439015,0.0127659798423189,0.00983183703344009,0,0
HUN,2022,2432162680,235943308,83221756,1771490302,0,149934114714,1.78321e+11,0.0162215429399731,0.0136392386763197,0.00157364658770329,0.00132313809366255,0.000555055506605324,0.000466696328531132,0.0118151249659167,0.00993427752199685,0,0
HUN,2023,2587194394,211326881,89872736,1696796418,0,158563412727,2.14098e+11,0.0163164651258761,0.0120841595624434,0.00133275941382419,0.00098705677306654,0.00056679365343085,0.000419773823202459,0.0107010588938407,0.00792532586946165,0,0
HUN,2024,2877941467,208156267,118827672,1984202252,0,167705354914,2.2306e+11,0.0171607010907661,0.0129020957007083,0.00124120226874534,0.000933185093696763,0.000708550255064517,0.000532716183986371,0.0118314782078217,0.00889537457186407,0,0
IDN,2000,14350893453,576082945,412780678,16013278,0,62124006936,1.79482e+11,0.231003989613617,0.0799572851483714,0.00927311313955456,0.00320969760198794,0.00664446320124273,0.00229984443008213,0.000257763122338468,8.92194091886652e-05,0,0
IDN,2001,12609839238,553782838,446844161,20534954,0,56316866700,1.74507e+11,0.223908750200408,0.0722597903694408,0.00983333893467479,0.00317341331866343,0.00793446417003878,0.00256060880652352,0.000364632395289136,0.000117674099033277,0,0
IDN,2002,12090440997,588193951,315703943,17587016,0,57158751145,2.12807e+11,0.211523883129095,0.0568141132434553,0.0102905318821238,0.00276397839826697,0.00552328272881827,0.00148352236063663,0.000307687198332682,8.26430333588651e-05,0,0
IDN,2003,13629056890,592354084,285123539,13131996,0,61058187386,2.55346e+11,0.223214239948515,0.0533748595631026,0.00970146853943163,0.0023198095290312,0.00466970198767112,0.00111661643025542,0.000215073466183685,5.14282424631676e-05,0,0
IDN,2004,15621828017,650756706,249089424,17423079,0,71582468122,2.79344e+11,0.218235392364165,0.0559232631343433,0.00909100682154319,0.00232958898705539,0.00347975461778532,0.000891694197834928,0.000243398690448971,6.23714094449854e-05,0,0
IDN,2005,19203364068,982495911,214416323,13442582,0,85659947504,3.1092e+11,0.22418136629261,0.0617630389424932,0.011469723477873,0.00315996369162486,0.00250311060475478,0.000689618946996012,0.000156929608197253,4.32348578412453e-05,0,0
IDN,2006,21181243345,1398567841,548776366,14644665,0,100798615667,3.96518e+11,0.210134268261924,0.0534181130364826,0.0138748715123264,0.00352712321004343,0.00544428474903809,0.00138398853519891,0.000145286370284889,3.69331657074836e-05,0,0
IDN,2007,21104614437,2222786054,709972172,36370674,0,114100872803,4.70092e+11,0.184964531107821,0.0448946470839751,0.0194808856356229,0.00472840646937195,0.00622232025539189,0.00151028345940795,0.000318758946417487,7.73692681432571e-05,0,0
IDN,2008,26741666155,1671207992,853798323,49331706,0,137020424402,5.58291e+11,0.195165547557665,0.0478991532283343,0.0121967801464174,0.0029934353088264,0.00623117558368574,0.00152930697969339,0.000360031770557557,8.83619940138745e-05,0,0
IDN,2009,17622202176,2036749308,943674073,21904878,0,116509991781,5.78577e+11,0.151250565780863,0.0304578339201178,0.0174813273682862,0.00352027354699547,0.00809951196952956,0.00163102590147897,0.00018800857905109,3.78599183859711e-05,0,0
IDN,2010,26263255294,2614086726,1189346810,22005105,0,157779103470,7.55094e+11,0.166455853255584,0.0347814381970986,0.0165680160966122,0.00346193550206994,0.00753805024773855,0.00157509768320236,0.000139467803505323,2.91422061359248e-05,0,0
IDN,2011,39601922940,2893150011,2274099200,13667599,0,203496619185,8.92969e+11,0.19460727700836,0.0443485977004801,0.0142171895660331,0.00323992211487745,0.0111751202998247,0.00254667205692471,6.71637644632057e-05,1.53057933702066e-05,0,0
IDN,2012,34588665468,1215161281,2090026572,23332402,0,190031839234,9.1787e+11,0.182015106560162,0.0376836212840598,0.00639451412930695,0.00132389257846972,0.0109982968139692,0.0022770398553172,0.000122781540683133,2.54201597176071e-05,0,0
IDN,2013,29945312293,817975624,1905534689,14685579,0,182551754383,9.12524e+11,0.164037384325399,0.0328159174914852,0.00448078752660935,0.000896388066505648,0.010438325807607,0.00208820227084438,8.04461126634211e-05,1.6093361928015e-05,0,0
IDN,2014,27752607994,1006200862,1592371140,41248663,0,176036194332,8.90815e+11,0.157652851445193,0.0311541767864259,0.00571587488481107,0.00112952842284874,0.00904570305011722,0.00178754414777479,0.000234319215752904,4.6304410006567e-05,0,0
IDN,2015,17373432706,732221035,1462832656,62922225,0,150366281305,8.60854e+11,0.115540748598817,0.0201816251141309,0.00486958265274099,0.00085057516721767,0.00972846201491689,0.00169928077931914,0.000418459673631017,7.30927950616481e-05,0,0
IDN,2016,12633839866,903071369,1472044062,16094461,0,144489796418,9.31877e+11,0.0874375919905866,0.0135574114030071,0.00625007018756861,0.000969088591090884,0.0101878755351102,0.0015796548922229,0.00011138821840014,1.72710143076822e-05,0,0
IDN,2017,15013156341.19,1245342935.05,1989953601.43,23262578.03,0,168827554042.584,1.015619e+12,0.0889259838320182,0.0147822720342865,0.00737641993401079,0.00122619105693178,0.0117869006200733,0.00195935050587868,0.000137788989255465,2.29048275288273e-05,0,0
IDN,2018,16689259776.39,1232209976.51,2128413880.41,80137925.95,0,180215034094.533,1.042272e+12,0.0926074778402535,0.0160123842685882,0.00683744274000823,0.00118223455730366,0.0118104124392504,0.00204209062548932,0.000444679470570491,7.68877279155537e-05,0,0
IDN,2019,10786710787.921,1224065230.905,3650432879.564,6382761.474,0,167682995133.224,1.1191e+12,0.064327994495512,0.00963873718874185,0.00729987694895646,0.0010937943266062,0.0217698453958538,0.00326193626982754,3.80644529215911e-05,5.70347732463587e-06,0,0
IDN,2020,7500738196.296,1540749298.318,5657700150.127,42150996.066,0,163191837310.626,1.059055e+12,0.0459627045072039,0.00708248220941878,0.00944133802100208,0.00145483407218511,0.0346690143536892,0.00534221560743021,0.000258291080979547,3.98005732148e-05,0,0
IDN,2021,11645016403.671,2181243634.94,1638449111.42,213982049.071,0,231522458128.8,1.18651e+12,0.0502975672329493,0.00981451180661857,0.00942130475189813,0.00183836936472512,0.00707684742405638,0.00138089785287945,0.00092423884404319,0.000180345761157512,0,0
IDN,2022,14431039561.385,2111750815.981,1125154053.821,316545207.045,0,292186677494.872,1.319101e+12,0.0493897931456449,0.0109400565698798,0.00722740281687916,0.00160090153519784,0.00385080546268489,0.000852970359222683,0.00108336632511438,0.000239970409426572,0,0
IDN,2023,14968367151.559,1653982125.781,926806886.405,167621664.093,0,258774386644.997,1.371169e+12,0.0578433103276699,0.0109165005565025,0.00639159905748337,0.00120625694263873,0.0035815248117135,0.000675924620819899,0.000647752145280723,0.000122247267910083,0,0
IDN,2024,14856253106.63,4121492926.431,1166511800.86,182578900.48,0,266330422108.414,1.3963e+12,0.055781284725267,0.0106397286447253,0.0154751113064856,0.00295172450507126,0.00437994199695727,0.000835430638730932,0.000685535279952654,0.000130759077905894,0,0
IRQ,2010,52323150000,0,0,0,0,52482645595.45,1.38517e+11,0.99696098408073,0.377738111567533,0,0,0,0,0,0,0,0
IRQ,2011,83034126983,0,0,3887,0,83225868809,1.8575e+11,0.997696127072701,0.447020872048452,0,0,0,0,4.67042285724948e-08,2.09259757738896e-08,0,0
IRQ,2012,94116608353,0,0,1688,0,94369280008,2.18032e+11,0.997322522170577,0.431664197700338,0,0,0,0,1.78871768424736e-08,7.7419828282087e-09,0,0
IRQ,2013,89549840953,0,0,0,0,89741882590,2.34638e+11,0.997860066766402,0.381651058025554,0,0,0,0,0,0,0,0
IRQ,2014,84409749142,0,0,0,0,84506036565,2.34651e+11,0.99886058526806,0.359724651256547,0,0,0,0,0,0,0,0
IRQ,2015,49297490954,0,0,0,0,49402582280,1.77634e+11,0.997872756419809,0.277522833207607,0,0,0,0,0,0,0,0
IRQ,2016,43768101812,0,0,0,0,43774017809,1.68429e+11,0.9998648514051,0.259860842325253,0,0,0,0,0,0,0,0
KAZ,2000,4349356700,3099800,0,85273500,0,8679362200,1.8292e+10,0.501114782374216,0.2377737098185,0.000357146058497248,0.000169462059916904,0,0,0.00982485786801247,0.00466179204023617,0,0
KAZ,2001,4500144900,874283200,233781400,406966900,0,8485515400,2.2153e+10,0.530332535841017,0.203139299417686,0.103032421578069,0.0394656795919289,0.0275506423569746,0.0105530357062249,0.0479601863665229,0.0183707353405859,0,0
KAZ,2002,5425710600,830464900,246680700,431462500,0,9642683000,2.4637e+10,0.562676445964261,0.220226107074725,0.0861238412587036,0.0337080366927792,0.0255821642171582,0.0100126111133661,0.0447450673220306,0.0175127856476032,0,0
KAZ,2003,7604231900,837581000,243220700,703923800,0,12915946500,3.0834e+10,0.588747553266809,0.246618405007459,0.0648485962681868,0.027164201855095,0.0188310395989949,0.00788806836608938,0.0545003651106793,0.0228294674709736,0,0
KAZ,2004,12535939020,1370349790,336430593,610548053,0,20079042632,4.3152e+10,0.624329518580804,0.290506558676307,0.0682477653499312,0.0317563447812384,0.0167553104580708,0.00779640788375973,0.0304072292783008,0.014148777646459,0,0
KAZ,2005,18995404062,1893354356,389374399,439897162,0,27846084842,5.7125e+10,0.682157084910889,0.332523484673961,0.0679935569665532,0.0331440587483589,0.0139830931784245,0.00681618203938731,0.0157974510418968,0.00770060677461707,0,0
KAZ,2006,25705483320,3352886757,685877321,748356438,0,38244423102,8.1003e+10,0.67213677799354,0.31733989259657,0.0876699525067397,0.0413921306247917,0.0179340480354672,0.00846730764292681,0.0195677271952591,0.00923862619902967,0,0
KAZ,2007,30647597773,3792666660,708360999,1370499420,0,47747902401,1.0485e+11,0.641862704577325,0.29229945420124,0.0794310633407127,0.0361723095851216,0.0148354370219447,0.00675594658082976,0.0287028194137236,0.0130710483547926,0,0
KAZ,2008,47489753839,3631296022,866669826,1598596136,0,71171956161,1.33442e+11,0.667253738699723,0.355883109058617,0.0510214446513954,0.0272125419433162,0.0121771252716377,0.00649473048965094,0.0224610397441342,0.01197970755834,0,0
KAZ,2009,29200444805,2159977203,923636432,719963897,0,43195762042,1.15309e+11,0.676002538781649,0.253236475947237,0.0500043777651108,0.0187320781812348,0.0213825706119487,0.0080100983617931,0.016667466042154,0.00624377886374871,0,0
KAZ,2010,40414909670,2998417882,1198750658,1013922440,0,57244063938,1.48047e+11,0.706010490690749,0.272987022161881,0.0523795425364546,0.0202531485406661,0.0209410474297972,0.00809709523327052,0.0177122721597502,0.00684865238741751,0,0
KAZ,2011,61428507197,4581396629,1593367617,694641592,0,88107933672,1.92626e+11,0.697196093891843,0.31890039349309,0.0519975493473175,0.0237838953671882,0.0180842694930475,0.00827182009178408,0.00788398459764074,0.00360616735020195,0,0
KAZ,2012,63289199210,5358559090,1849741000,1703769070,0,92281520630,2.07999e+11,0.685827441701532,0.304276459069515,0.0580675204896653,0.0257624271751307,0.0200445439929028,0.00889302833186698,0.018462732932536,0.00819123683286939,0,0
