date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,convenience_yield
2015-01-31,Brazil,212.77,0.022,449.14206562528653,0.02930990898109141,True,622.0884000000001,144.93127013663783,0.1419852440365045,-0.2234517171584395
2015-02-28,Brazil,235.88,0.0233999999999999,572.6096715262546,0.02907170199807687,True,626.0114799999998,139.31661473031954,0.14524121917272437,-0.09771928754490528
2015-03-31,Brazil,285.95,0.0233999999999999,539.5871636032037,0.03335356480623128,True,626.0114799999998,121.71219011100449,0.18527487748827862,-0.11457356633964638
2015-04-30,Brazil,220.11,0.0241,629.9015279287285,0.04816047049325526,True,627.97302,138.7946010247075,0.23700041020114565,-0.0491713747744338
2015-05-31,Brazil,231.01,0.0269,623.5389541704667,0.04777872757013891,True,635.8191800000001,121.36549541922707,0.25843407878338137,-0.040626023542028024
2015-06-30,Brazil,256.0898,0.0269,602.7193460217864,0.04822143564067996,True,635.8191800000001,123.31435150479783,0.25763509278450447,-0.05905376374986946
2015-07-31,Brazil,288.8699,0.0277,564.0049162286685,0.04651321852973886,True,638.0609400000001,109.60366713020095,0.27092075203641147,-0.08163054623094405
2015-08-31,Brazil,327.0698,0.0277,456.7233840689774,0.044615452643728994,True,638.0609400000001,104.67639564069201,0.27002602508801593,-0.1834344720136781
2015-09-30,Brazil,489.5098,0.0255,537.2765674012894,0.043995383419016425,True,631.8961,104.7215042861859,0.2670273831716441,-0.102850982828744
2015-10-31,Brazil,429.6699,0.025,532.64550927575,0.061076871809107175,True,630.4950000000001,121.36819556847857,0.31603892184726334,-0.11827860561785461
2015-11-30,Brazil,415.4199,0.025,544.1267726965966,0.061263165298910155,True,630.4950000000001,121.68178428874883,0.31628513468829494,-0.10783531430153043
2015-12-31,Brazil,482.5698,0.0269,471.65113187474196,0.05990157227265743,True,635.8191800000001,118.62110824636369,0.3154993039185309,-0.1766415581971715
2016-01-31,Brazil,462.6299,0.0249,487.1515490135359,0.060947334848706784,True,607.7427720000001,118.10019395636718,0.31381616998817186,-0.1456804922671357
2016-02-29,Brazil,446.2998,0.0249,522.9199367074818,0.06088184127661158,True,607.7427720000001,118.26548133040153,0.3132895512222989,-0.11039998025646067
2016-03-31,Brazil,382.3599,0.022,531.3636718602062,0.06929656642026658,True,599.90616,136.2554729882826,0.3184284678590221,-0.11626618936430982
2016-04-30,Brazil,330.8198,0.0220999999999999,628.6226651200969,0.06313403837138683,True,600.1763879999997,117.77793211066134,0.3231947759687415,-0.018171154475279717
2016-05-31,Brazil,341.5598,0.0220999999999999,618.8693077095764,0.054885402259673366,True,600.1763879999997,112.04401709678739,0.29899667838482263,-0.022533735942566014
2016-06-30,Brazil,334.9299,0.0222,603.9397368845019,0.06239589811244024,True,600.4466160000001,122.29672667381207,0.31314525363488965,-0.042012882068025226
2016-07-31,Brazil,283.3899,0.0182,553.8128452833803,0.055620325358869085,True,589.637496,122.29636822731769,0.28604075896897424,-0.08697132774636945
2016-08-31,Brazil,254.44,0.0182,583.4537880197462,0.05405030351540696,True,589.637496,121.66071158074611,0.2803159904760454,-0.06056784140319999
2016-09-30,Brazil,265.8899,0.0202,569.8049970594963,0.05433356886482432,True,595.042056,122.51259890920672,0.280084071574288,-0.07269539271096026
2016-10-31,Brazil,269.8699,0.0202,577.2046926574741,0.04587191958961858,True,595.042056,124.56965381982451,0.2391322305491198,-0.06850462341592203
2016-11-30,Brazil,303.1599,0.0217,565.0341717449019,0.045752321120628506,True,599.095476,115.2944153413292,0.252003183837097,-0.07165774913857911
2016-12-31,Brazil,274.3599,0.0283999999999999,655.392720243792,0.05449019052489808,True,617.2007519999997,127.79039491964701,0.2722305875816004,-0.005083915665858366
2017-01-31,Brazil,240.51,0.0283999999999999,705.1143945000038,0.05567110582855471,True,626.5480219999997,132.41538820131845,0.27346161531515306,0.021999978154532397
2017-02-28,Brazil,218.6,0.0275,675.5206418731279,0.05496904043675134,True,624.0791375,126.99477616146461,0.2782336234707393,0.004465323835398903
2017-03-31,Brazil,219.84,0.0283,658.6823262539956,0.046621486498976655,True,626.2737015,112.2465825526922,0.2630797314384403,0.0028256874732021167
2017-04-30,Brazil,213.49,0.0266999999999999,675.9103853129167,0.044249973684534934,True,621.8845734999996,121.64073258225922,0.23750992656765982,0.007878626276843392
2017-05-31,Brazil,232.22,0.0266999999999999,647.668564025989,0.0423991312953261,True,621.8845734999996,118.52629706165489,0.23288320713361255,-0.011166220803790112
2017-06-30,Brazil,237.02,0.0254,612.5466522041534,0.038483292506488534,True,618.318407,117.33070407766027,0.21474317354681294,-0.03858943691779055
2017-07-31,Brazil,211.24,0.0254,676.2129478320829,0.04178105809239552,True,618.318407,123.90016805095422,0.22247083838885257,0.005967259444235387
2017-08-31,Brazil,194.35,0.0265,664.2383779898778,0.041384250726800756,True,621.3359324999999,117.03962913110857,0.22996215699373773,0.0025116932660571266
2017-09-30,Brazil,191.86,0.0253,748.7430051684433,0.04214882005328391,True,618.0440864999999,119.20817144400498,0.23079323032618584,0.06047817437336059
2017-10-31,Brazil,171.37,0.0253,753.7394530297562,0.04133644320403655,True,618.0440864999999,116.46797032846813,0.2306725939888707,0.06586979028802187
2017-11-30,Brazil,167.08,0.0265,785.2132760058456,0.03817458705951608,True,621.3359324999999,113.09251614480813,0.2190877148396592,0.08907597588065025
2017-12-31,Brazil,160.27,0.026,795.6071241374386,0.04922318978726389,True,619.96433,131.46174099689543,0.24722722236624486,0.08203750075220946
2018-01-31,Brazil,141.08,0.026,794.4874641624109,0.0520458454262919,True,616.0149799999999,138.19834415618737,0.24974723271017804,0.0789588293362472
2018-02-28,Brazil,152.63,0.0273,795.0153399251893,0.05517999159017388,True,619.5584289999999,119.32195668294692,0.2895010596798597,0.09450061031472883
2018-03-31,Brazil,161.53,0.0297,801.6316072179528,0.04773270841851925,True,626.100181,115.09786245434421,0.26248643786855363,0.10185662367937123
2018-04-30,Brazil,167.39,0.0297,801.1793101390138,0.04378323999092104,True,626.100181,110.04614015254667,0.25138518905604773,0.10526505516765891
2018-05-31,Brazil,189.83,0.0296,749.5522741164002,0.042997258281461455,True,625.8276079999999,100.84649075494066,0.26327719712397746,0.07923404879413988
2018-06-30,Brazil,267.98,0.0298,773.4380617242333,0.047342729423343645,True,626.372754,107.1980448163084,0.2736842214354513,0.0902515501879495
2018-07-31,Brazil,207.5,0.0298,719.7801626148371,0.04853772777825214,True,626.372754,112.00267182663295,0.27125153003197966,0.05056199144842902
2018-08-31,Brazil,298.97,0.0297,737.2466294504057,0.04652963628667209,True,626.100181,108.56512918474827,0.2674145648060088,0.0650856863733545
2018-09-30,Brazil,255.11,0.0308,746.3625492811258,0.045436581511263244,True,629.098484,105.8402382629335,0.2665994382718094,0.07361777087336657
2018-10-31,Brazil,206.61,0.0308,728.8466246156512,0.054716030320267686,True,629.098484,117.64264405051809,0.28975023167200603,0.05323983566020815
2018-11-30,Brazil,207.46,0.0327,654.054068052199,0.05692044998483791,True,634.2773709999999,100.75631858634456,0.3286320883549741,0.013979493766491866
2018-12-31,Brazil,206.74,0.0327,627.5402318675535,0.04601400736732146,True,634.2773709999999,100.38229567185218,0.27910635216524826,-0.008046718822978492
2019-01-31,Brazil,169.73,0.0298,742.3362419736989,0.051254311911072124,True,642.540333,109.70772214364415,0.2924948832396335,0.05764062597294173
2019-02-28,Brazil,161.42,0.0289,706.6401979475897,0.043142749628932754,True,640.0238565,100.40974603213901,0.26966189082364533,0.03925174413624915
2019-03-31,Brazil,174.53,0.0279999999999999,745.7609952679469,0.04262067856328346,True,637.5073799999997,99.53954494183733,0.2686500219539199,0.06659998607052098
2019-04-30,Brazil,174.05,0.0279999999999999,794.5230504952282,0.04215059153027627,True,637.5073799999997,99.42234769288086,0.2663777615964045,0.09831649841745974
2019-05-31,Brazil,178.18,0.0263,820.8406220386147,0.0386827014403297,True,632.7540355,94.85688503763541,0.2562219472304638,0.11750649072064863
2019-06-30,Brazil,149.18,0.0236,730.1187974235713,0.03614116568819876,True,625.204606,92.55989817863377,0.2462044121768258,0.059939158930500336
2019-07-31,Brazil,123.16,0.0236,742.9404787933179,0.035910672102360035,True,625.204606,94.38108748829403,0.24130774521140672,0.06718814099402315
2019-08-31,Brazil,133.68,0.0191,768.5486517332456,0.03471798159779835,True,612.6222235,89.93867071081387,0.24320441865026357,0.08664126118407808
2019-09-30,Brazil,137.19,0.0191,787.4549413181062,0.03459891770942529,True,612.6222235,89.57349048445712,0.24320935336931393,0.09907428060649914
2019-10-31,Brazil,118.71,0.0197,769.7586032000355,0.02942340037143087,True,614.2998745,90.50234348947073,0.20821111265512063,0.08684391633071184
2019-11-30,Brazil,124.14,0.0213,814.7028038942318,0.020623152821036626,True,618.7736105,89.03208982338926,0.1493845028818849,0.11656227293526905
2019-12-31,Brazil,99.96999,0.0213,813.6033292764001,0.02295128799940383,True,618.7736105,93.22645026398672,0.159707606402232,0.11265240092344349
2020-01-31,Brazil,104.56,0.0207,779.2853982729459,0.01732087270333004,True,633.0194645,93.59118008901655,0.12294949784586233,0.07976950328723066
2020-02-29,Brazil,134.66,0.0181,677.4941359334201,0.015029760113144325,True,625.5620535,86.89664860275111,0.1138645515060873,0.014346167675362672
2020-03-31,Brazil,259.8101,0.0181,226.5404074979478,0.019397456289393634,True,625.5620535,76.2143550348747,0.16453046002526628,-0.5252013807182219
2020-04-30,Brazil,361.6201,0.0126,336.12786247483893,0.019172347413354468,True,609.7867610000001,75.71400801245613,0.1638623231141007,-0.3283962466829267
2020-05-31,Brazil,284.79,0.0112,571.3031810599566,0.03957969217053511,True,605.771232,92.34982009239044,0.2723193643484793,-0.07522587783488834
2020-06-30,Brazil,262.9446,0.0112,615.4266628687254,0.038718977860234184,True,605.771232,89.8460196749048,0.27260082676236125,-0.03614612059719842
2020-07-31,Brazil,215.2157,0.0109,601.1357179689151,0.0532133104369824,True,604.9107615,105.15449308690457,0.3161005147532473,-0.05806196388522427
2020-08-31,Brazil,211.64,0.0109,603.7125137392339,0.05124680536723713,True,604.9107615,101.94085928719167,0.3131618227513614,-0.0536800761252147
2020-09-30,Brazil,248.51,0.0113999999999999,559.5490302193006,0.050369750773352207,True,606.3448789999998,96.64283413859944,0.319470753592076,-0.0874745356296889
2020-10-31,Brazil,215.33,0.0134,570.1296652484451,0.053367601018830695,True,612.081349,101.87365648329518,0.32284300461257887,-0.08157109001494456
2020-11-30,Brazil,163.86,0.0134,687.039567961815,0.05761540515165199,True,612.081349,109.5299850630159,0.32716059132391007,0.006297400682512817
2020-12-31,Brazil,144.83,0.0139999999999999,736.6083894173219,0.05726285568135494,True,613.8022899999997,109.27183935779442,0.3260958972863768,0.04135079650882378
2021-01-31,Brazil,171.67,0.0163,762.5640211591583,0.05825277239292732,True,600.1275945,106.86908714823835,0.3279539892666423,0.07482394329895913
2021-02-28,Brazil,193.87,0.0187999999999999,830.9361396716785,0.0546805169906521,True,607.0638819999997,100.7399147221008,0.323981559700549,0.12262323633893968
2021-03-31,Brazil,218.24,0.0187999999999999,783.2060930705787,0.046016211587441604,True,607.0638819999997,97.97056820495688,0.28861026026818776,0.09397422534445066
2021-04-30,Brazil,189.56,0.022,795.5384865508643,0.05277061658248506,True,615.94233,109.2519900319659,0.2995261841088306,0.09416850569748708
