date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,lambda_annual
2015-01-04,Brazil,207.97,0.0255,716.2272866773716,0.04893651513277559,True,631.8961,160.2673628759274,0.21649024802655198,5.14120192221453
2015-01-11,Brazil,201.92,0.0255,720.1290675294083,0.05014276416529137,True,631.8961,164.16631832854327,0.21778215812940696,3.6989248654079963
2015-01-18,Brazil,205.65,0.0255,720.6825075336455,0.05027882886475738,True,631.8961,164.74058305916728,0.21769124065400602,5.993426900676966
2015-01-25,Brazil,193.65,0.0255,723.3199140944321,0.050738259717654076,True,631.8961,167.3744289597118,0.21706984774871868,6.471416373944691
2015-02-01,Brazil,212.77,0.022,701.5930852872475,0.05042447477580705,True,622.0884000000001,144.93127013663783,0.23932827947842394,6.883217345026881
2015-02-08,Brazil,229.48,0.022,696.3260217748984,0.04951354123337536,True,622.0884000000001,139.7179430311654,0.24150289632233052,7.802216313916148
2015-02-15,Brazil,235.35,0.022,693.7840062076274,0.048895775635705324,True,622.0884000000001,137.15209976232302,0.24207627214922844,5.632947559714623
2015-02-22,Brazil,235.89,0.022,692.2082067364098,0.04827705039715067,True,622.0884000000001,135.55427914934734,0.24135158036005602,5.047538625577738
2015-03-01,Brazil,235.88,0.0233999999999999,695.5383486631922,0.04967713218551511,True,626.0114799999998,139.31661473031954,0.24272838432174262,5.758779539831991
2015-03-08,Brazil,253.64,0.0233999999999999,685.2360747324817,0.04914900868760943,True,626.0114799999998,129.17953534174936,0.25367271947767583,3.3649172797893607
2015-03-15,Brazil,302.25,0.0233999999999999,677.6177718841387,0.048217259012887995,True,626.0114799999998,121.72801077234331,0.25981150801503045,5.258474324906505
2015-03-22,Brazil,291.2898,0.0233999999999999,678.4004920208555,0.04839633915281807,True,626.0114799999998,122.47949148304409,0.2596572831266326,3.9433048876694965
2015-03-29,Brazil,285.95,0.0233999999999999,677.6652295637989,0.04773409222601519,True,626.0114799999998,121.71219011100449,0.25763006184422194,4.624323967070547
2015-04-05,Brazil,259.48,0.0241,686.7755295793917,0.05291611370155827,True,627.97302,131.26473069520333,0.26741030782118635,3.6279287416890793
2015-04-12,Brazil,245.19,0.0241,688.7304330630022,0.05359447875811557,True,627.97302,133.20250470822126,0.2678053919731544,1.949803482327637
