date,SPX_Index,MXEF_Index,VIX_Index,MOVE_Index,DXY_Curncy,JPEIDIVR_Index,USGG10YR_Index,USGG2YR_Index,USGG30YR_Index,r_SPX_Index,r_MXEF_Index,r_VIX_Index,r_MOVE_Index,r_DXY_Curncy,r_JPEIDIVR_Index,d_USGG10YR_Index,d_USGG2YR_Index,d_USGG30YR_Index
2000-06-30,1454.6,445.52,19.54,100.69,106.84,181.57,6.031,6.362,5.896,0.00906058517458508,0.014537735828684,-0.133915147026418,0.0799847757600709,-0.0117243364034021,0.0118003640706226,-0.154,-0.177,-0.145
2000-07-07,1478.9,451.7,19.22,96.62,107.65,183.39,6.001,6.276,5.869,0.0165676194522835,0.0137761033791453,-0.0165122430724902,-0.0412607308012634,0.00755283556861208,0.00997377842616753,-0.0299999999999994,-0.0860000000000003,-0.0270000000000001
2000-07-14,1509.98,454.95,19.32,101.11,108.45,184.32,6.096,6.395,5.876,0.0207978375154179,0.0071692801421408,0.00518942524222554,0.0454232739770477,0.00740401346251129,0.00505834479878331,0.0949999999999998,0.119,0.00700000000000056
2000-07-21,1480.19,442.43,18.94,96.65,108.44,185.6,5.998,6.324,5.789,-0.0199259477914016,-0.0279052629587993,-0.0198647410264399,-0.0451128274489685,-9.22126424187653e-05,0.00692044284457349,-0.0979999999999999,-0.0709999999999997,-0.0870000000000006
2000-07-28,1419.89,421.13,20.84,90.1,109.74,186.51,6.034,6.28,5.785,-0.0415910540907181,-0.0493406852283309,0.0955981291272341,-0.0701760410400478,0.0119169070003649,0.00489103659725565,0.0359999999999996,-0.0439999999999996,-0.00399999999999956
2000-08-04,1462.93,423.5,18.62,86.05,110.85,188.67,5.901,6.135,5.708,0.0298618701794515,0.00561193947654015,-0.112637945036245,-0.0459916419567437,0.0100640044314906,0.0115146002741655,-0.133,-0.145,-0.077
2000-08-11,1471.84,425.76,18.55,89.78,111.21,190.34,5.79,6.244,5.706,0.00607204474337397,0.00532229313726962,-0.00376648279547709,0.0424337106962378,0.00324236976843029,0.00881248942067625,-0.111,0.109,-0.00199999999999978
2000-08-18,1491.72,429.85,17.05,84.06,111.01,189.41,5.773,6.252,5.69,0.0134164978627771,0.00956050339107417,-0.0843195853239185,-0.0658314037768149,-0.00180001848619504,-0.00489796897554751,-0.0170000000000003,0.00800000000000001,-0.016
2000-08-25,1506.45,426.79,16.53,80.38,111.35,191.63,5.729,6.197,5.669,0.00982607291583282,-0.00714422164541517,-0.0309732918965926,-0.0447654405559161,0.00305810635882153,0.011652451811754,-0.0439999999999996,-0.0549999999999997,-0.0210000000000008
2000-09-01,1520.77,423.72,17.53,75.81,111.42,193.21,5.679,6.078,5.661,0.00946089601243472,-0.00721922924674256,0.05873678710021,-0.0585351789528428,0.000628450889292864,0.00821125079288798,-0.0499999999999998,-0.119,-0.00800000000000001
2000-09-08,1494.5,419.29,18.46,77.86,114.34,192.65,5.739,6.094,5.7,-0.0174250827958993,-0.0105100551085737,0.0516925301415632,0.0266821321140975,0.0258696212431557,-0.00290260920112573,0.0599999999999996,0.016,0.0390000000000006
2000-09-15,1465.81,405.85,18.52,86.6,116.1,190.52,5.84,6.067,5.9,-0.0193837120423881,-0.0325791714125367,0.00324500014332685,0.106387473386079,0.0152754228680205,-0.011117895139507,0.101,-0.0270000000000001,0.2
2000-09-22,1448.72,377.62,20.74,86.71,113.82,188.38,5.848,6.083,5.913,-0.0117275827485175,-0.0720952342367989,0.113212973583348,0.00126940182067958,-0.019833635528868,-0.0112959765379879,0.00800000000000001,0.016,0.0129999999999999
2000-09-29,1436.51,386.03,20.57,85.23,113.25,190.68,5.802,5.979,5.885,-0.00846384717354543,0.02202668768164,-0.00823049913651541,-0.0172157328548623,-0.00502048881183459,0.0121354309419539,-0.0460000000000003,-0.104,-0.0280000000000005
2000-10-06,1408.99,383.29,22.71,82.81,114.85,190.91,5.812,5.969,5.837,-0.0193434251181266,-0.00712320383099652,0.0989716524526014,-0.0288046574885978,0.0140291647719639,0.00120548246994279,0.0100000000000007,-0.00999999999999979,-0.048
2000-10-13,1374.17,355.18,27.6,79.23,115.86,187.38,5.724,5.857,5.804,-0.0250232231661602,-0.07616717959458,0.195010416605637,-0.0441938120684577,0.00875563653337075,-0.0186634722835262,-0.0880000000000001,-0.112,-0.0329999999999995
2000-10-20,1396.93,358.51,24.24,88.89,117.16,185.83,5.632,5.829,5.727,0.0164270591533482,0.00933185042698437,-0.129811611521991,0.115044635276433,0.0111579562910542,-0.00830636323748291,-0.0920000000000005,-0.0280000000000005,-0.077
2000-10-27,1379.58,357.06,26.47,84.59,117.39,185.12,5.713,5.93,5.741,-0.0124978666266387,-0.00405271876861857,0.0880078550378962,-0.0495835939376601,0.00196120293089841,-0.00382801384019249,0.0810000000000004,0.101,0.0139999999999993
2000-11-03,1426.69,369.45,23.67,85.23,114.97,187.15,5.827,5.932,5.859,0.0335779709122113,0.0341115783498411,-0.111803592713117,0.00753742821828318,-0.0208305001247817,0.0109061709050717,0.114,0.00200000000000067,0.118
2000-11-10,1365.98,365.18,28.53,82.94,115.79,185.63,5.783,5.89,5.869,-0.0434849561790589,-0.0116250305260692,0.186747741699516,-0.0272360297159713,0.00710698085853245,-0.00815498912930668,-0.0439999999999996,-0.0420000000000007,0.00999999999999979
2000-11-17,1367.72,353.97,24.81,85.71,117.31,187.92,5.704,5.873,5.776,0.00127300013533116,-0.03117821892865,-0.139709367521699,0.032852050092556,0.0130417978934476,0.0122608951295256,-0.0790000000000006,-0.0169999999999995,-0.093
2000-11-24,1341.77,338.9,26,73.41,118.48,187.85,5.624,5.865,5.667,-0.0191554820181361,-0.0435070851669312,0.0468497403177723,-0.154909338788102,0.00992416644191429,-0.000372568330679002,-0.0800000000000001,-0.00800000000000001,-0.109
2000-12-01,1315.23,329.31,27.48,75.93,114.73,187.15,5.503,5.604,5.635,-0.0199780825915674,-0.0287055222456711,0.0553619293326664,0.0337516971024527,-0.0321626281484919,-0.00373333766953987,-0.121,-0.261,-0.032
2000-12-08,1369.89,348.24,22.41,87.69,114.05,190.24,5.299,5.442,5.502,0.0407188893670503,0.0558923408767074,-0.203951179541313,0.143996004566122,-0.00594459308065432,0.0163759985920331,-0.204,-0.162,-0.133
2000-12-15,1312.15,340.92,26.55,98.44,112.9,190.61,5.18,5.371,5.419,-0.0430634313905607,-0.021244051589945,0.169522459875112,0.115639357731591,-0.0101344775747805,0.00194302279851044,-0.119000000000001,-0.0709999999999997,-0.0830000000000002
2000-12-22,1305.97,330.81,27.55,110.01,110.82,193.47,5.006,5.076,5.402,-0.00472095356821534,-0.0301036532154004,0.0369727879109756,0.111124045228489,-0.0185952077164133,0.0148930059494141,-0.174,-0.295000000000001,-0.0169999999999995
2000-12-29,1320.28,333.79,26.85,121.36,109.56,194.23,5.112,5.096,5.457,0.0108977756289956,0.00896786028156882,-0.0257367146440499,0.0981900642889331,-0.0114349190443264,0.00392056215364534,0.106,0.0200000000000005,0.0549999999999997
2001-01-05,1298.35,348.56,28.67,104.91,108.42,197.47,4.931,4.569,5.398,-0.0167496077731935,0.0432983290889215,0.0655854589404048,-0.145658495296883,-0.0104597705626848,0.0165436502251772,-0.181,-0.527,-0.0590000000000002
2001-01-12,1318.32,353.23,24.56,117.05,109.27,198.29,5.25,4.891,5.618,0.0152639711776539,0.0133090210259592,-0.154732176616337,0.109498354193525,0.00780930975046168,0.0041439315414955,0.319,0.322,0.220000000000001
2001-01-19,1342.54,370.48,23.24,110.86,110.67,200.14,5.168,4.735,5.553,0.0182051433949644,0.0476800593373499,-0.0552441712952314,-0.054333049945261,0.0127309166940401,0.00928651605159558,-0.0819999999999999,-0.156,-0.0650000000000004
2001-01-26,1354.95,370.79,22.57,109.61,111.46,201.08,5.268,4.771,5.64,0.00920121116652339,0.000836402439252204,-0.0292533411542659,-0.0113395327640271,0.00711298186469644,0.00468571716206512,0.0999999999999996,0.0359999999999996,0.0869999999999997
2001-02-02,1349.47,376.73,21.95,104.24,110.32,203.4,5.148,4.637,5.509,-0.00405263050872762,0.0158928858852354,-0.0278544513082641,-0.0502326784110423,-0.0102805486563442,0.0114716447900847,-0.12,-0.134,-0.130999999999999
2001-02-09,1314.76,368.18,22.03,101.34,111.52,202.87,5.03,4.636,5.389,-0.0260577833059603,-0.0229568014785677,0.00363802129307178,-0.0282147327688262,0.0108187135271676,-0.00260910380122148,-0.117999999999999,-0.000999999999999446,-0.12
2001-02-16,1301.53,369.21,22.12,104.53,112.26,203.53,5.109,4.719,5.454,-0.0101136439537628,0.00279363883393913,0.00407701583988196,0.0309929114968526,0.00661366250183981,0.00324803435155019,0.0789999999999997,0.0830000000000002,0.0649999999999995
2001-02-23,1245.86,348.09,27.21,107.02,112.03,200.27,5.097,4.53,5.478,-0.0437144410114829,-0.0589045208247914,0.207102376141021,0.0235416213385431,-0.00205091694342219,-0.0161469580474556,-0.0119999999999996,-0.189,0.024
2001-03-02,1234.18,344.01,27.43,112.96,111.17,203.42,4.947,4.463,5.367,-0.00941927255740094,-0.0117903403092408,0.00805275215435719,0.0540180408617728,-0.00770613132510789,0.0156063510801179,-0.15,-0.0670000000000002,-0.111
2001-03-09,1233.42,346.43,25.62,110.68,111.44,205.21,4.929,4.469,5.322,-0.00061598316099154,0.00701005130078514,-0.0682640084809236,-0.0203906188262062,0.00242576822602647,0.00876103785522275,-0.0179999999999998,0.00600000000000023,-0.0449999999999999
2001-03-16,1150.53,326.44,29.91,98.57,115.32,202.85,4.77,4.24,5.271,-0.0695680930108829,-0.0594346134180661,0.154819576173268,-0.115876199241378,0.0342245432986514,-0.0115670554002172,-0.159000000000001,-0.229,-0.0510000000000002
2001-03-23,1139.83,317.19,30.45,115.01,115.94,199.14,4.815,4.261,5.314,-0.00934357729314161,-0.0287452011884977,0.017893121514049,0.154252125427143,0.00536194314138516,-0.0184586946925176,0.0450000000000008,0.0209999999999999,0.0430000000000002
2001-03-30,1160.33,313.14,28.64,111.01,117.37,200.64,4.917,4.18,5.444,0.017825318939872,-0.0128505885291679,-0.0612816520634612,-0.0353987937599349,0.0122585222004457,0.00750416248461772,0.101999999999999,-0.0810000000000004,0.13
2001-04-06,1128.43,304.98,31.69,111.55,114.75,202.67,4.89,4.079,5.464,-0.0278771613101441,-0.02640417419651,0.101196831610385,0.0048526335339858,-0.0225754891713779,0.0100667830866659,-0.0270000000000001,-0.101,0.0200000000000005
2001-04-13,1183.5,312.83,26.12,109.3,115.54,202.45,5.163,4.346,5.603,0.0476488638626984,0.0254137113138064,-0.193299869294599,-0.0203765256960482,0.00686094141246496,-0.00108609805305182,0.273000000000001,0.267,0.138999999999999
2001-04-20,1242.98,319.11,25.38,98.25,114.32,198.67,5.288,4.236,5.797,0.0490355723226399,0.01987595893101,-0.0287398421219889,-0.106581144433123,-0.0106152567315077,-0.0188477856981981,0.125,-0.11,0.194
2001-04-27,1253.05,323.73,24.02,109.1,115.62,200.45,5.328,4.259,5.8,0.00806885705308602,0.0143739641120693,-0.055074645634404,0.104749642089654,0.0113074180327182,0.00891968230854356,0.04,0.0230000000000006,0.00300000000000011
2001-05-04,1266.61,329.55,23.91,103.68,114.93,202.53,5.205,4.145,5.676,0.0107634608737754,0.017818252454977,-0.00459003518160417,-0.0509556602350605,-0.00598570427366241,0.0103231846333731,-0.123,-0.114000000000001,-0.124
2001-05-11,1245.67,326.97,23.54,99.5,116.84,201.99,5.447,4.314,5.854,-0.0166705024464759,-0.0078596639293993,-0.0155956796381029,-0.0411515884394174,0.0164822301388723,-0.00266983249658992,0.242,0.169,0.178
2001-05-18,1291.96,333.5,21.23,109.28,116.41,206.02,5.405,4.359,5.767,0.0364869073538987,0.0197744417863479,-0.103285826116966,0.093755751657933,-0.00368703525939029,0.0197550602302483,-0.0419999999999998,0.0449999999999999,-0.0869999999999997
2001-05-25,1277.89,335.56,20.6,107.92,118.18,206.58,5.511,4.268,5.853,-0.0109501648653687,0.00615791262241583,-0.0301241999196296,-0.0125231839229798,0.0150904436573791,0.00271449512294009,0.106,-0.0910000000000002,0.0859999999999994
2001-06-01,1260.67,329.44,21.59,111.15,118.89,205.82,5.364,4.213,5.705,-0.0135669545951478,-0.0184065346986149,0.0469391687311807,0.0294904285107052,0.00598980995292475,-0.00368574617054129,-0.147,-0.0549999999999997,-0.148
2001-06-08,1264.96,334.64,19.92,96.78,119.21,211.53,5.356,4.153,5.737,0.00339717545787455,0.0156610838544644,-0.0805059923702638,-0.138440279045033,0.00268794785945659,0.0273648319911128,-0.00800000000000001,-0.0600000000000005,0.032
2001-06-15,1214.36,326.99,22.81,99.34,118.29,210.99,5.232,3.976,5.677,-0.0408233120858421,-0.0231257377440546,0.135474784139844,0.0261079483140314,-0.00774740717226408,-0.00255609341102225,-0.124,-0.177,-0.0600000000000005
2001-06-22,1225.35,322.63,20.02,98.6,118.91,211.35,5.115,3.897,5.575,0.00900932843350954,-0.0134234336021581,-0.130467262409222,-0.00747704807061478,0.00522766789184193,0.00170478802476204,-0.117,-0.0790000000000002,-0.101999999999999
2001-06-29,1224.42,322.89,19.06,96.9,119.47,209.48,5.412,4.242,5.759,-0.000759254986938629,0.000805552156585954,-0.0491398756610186,-0.0173917427118688,0.0046983893796444,-0.00888725760151132,0.297,0.345,0.184
2001-07-06,1190.59,311.42,21.63,96.6,119.9,206.39,5.359,4.12,5.732,-0.0280182799115236,-0.0361692245310383,0.126489341738912,-0.0031007776782479,0.00359276820433596,-0.0148606865900032,-0.0529999999999999,-0.122,-0.0270000000000001
2001-07-13,1215.68,301.84,21.14,92.87,119.33,198.6,5.217,4.071,5.619,0.0208546084417351,-0.0312454077572237,-0.0229142595228757,-0.0393780754305553,-0.00476529765190392,-0.0384748312102117,-0.142,-0.0490000000000004,-0.113
2001-07-20,1210.85,297.69,22.34,99.19,117.21,203.45,5.129,3.946,5.549,-0.00398099869275015,-0.0138443990617949,0.0552118131989627,0.0658365369699849,-0.0179255666464755,0.0241275228366264,-0.0880000000000001,-0.125,-0.0699999999999994
2001-07-27,1205.82,299.95,22,92.9,116.94,202.94,5.098,3.863,5.543,-0.00416275889017026,0.00756311750484251,-0.0153363402827384,-0.0655135569381091,-0.00230621498756456,-0.0025099055967619,-0.0309999999999997,-0.0830000000000002,-0.00600000000000023
2001-08-03,1214.35,306.89,19.89,94.71,116.14,204.65,5.157,3.895,5.585,0.00704912078188968,0.0228735830921698,-0.100825360492435,0.0192959454182171,-0.00686462280362044,0.00839083408747499,0.0590000000000002,0.032,0.0419999999999998
2001-08-10,1190.16,301.69,20.55,89.8,115.29,207.83,4.98,3.687,5.504,-0.0201212023492419,-0.017089377084365,0.0326438480763631,-0.0532346159298562,-0.00734566669904169,0.0154192348925699,-0.177,-0.208,-0.0810000000000004
2001-08-17,1161.97,300.45,23.84,93.96,112.99,207.44,4.839,3.643,5.42,-0.0239709113263489,-0.00411864932697004,0.148503901254905,0.0452841844825578,-0.0201513740237074,-0.00187829660057304,-0.141,-0.044,-0.0839999999999996
2001-08-24,1184.93,298.74,19.71,102.72,113.33,209.28,4.922,3.768,5.449,0.0195668605718309,-0.00570772089779048,-0.19023872103252,0.0891376801509392,0.0030045975237023,0.00883092703842525,0.0829999999999993,0.125,0.0289999999999999
2001-08-31,1133.58,298.17,24.92,95.12,113.42,211.4,4.832,3.629,5.368,-0.0443029347811885,-0.00190983623412233,0.234544572754624,-0.0768675875591249,0.00079382584102472,0.0100790051673032,-0.0899999999999999,-0.139,-0.0809999999999995
2001-09-07,1085.78,290.16,30.99,94.28,114.05,211.34,4.79,3.505,5.369,-0.043082143610027,-0.0272312986733771,0.217993877880404,-0.00887017431459558,0.00553920614451542,-0.000283862423252401,-0.0419999999999998,-0.124,0.000999999999999446
2001-09-14,1092.54,260.87,31.84,105.41,114.15,206.1,4.553,2.866,5.35,0.00620663786855236,-0.106410296028327,0.0270587891765253,0.111588430199167,0.00087642424540757,-0.0251067231164717,-0.237,-0.639,-0.0190000000000001
2001-09-21,965.8,245.64,42.66,145.47,112.92,204.76,4.691,2.867,5.583,-0.123303766132366,-0.060155149485122,0.292538352067022,0.322112371518273,-0.0108337695905165,-0.00652292630703055,0.138,0.00099999999999989,0.233000000000001
2001-09-28,1040.94,251.4,31.93,120.4,113.41,206.1,4.588,2.851,5.421,0.0749226566268497,0.0231782466949486,-0.289715706316513,-0.18915034691065,0.0043299674419508,0.00652292630703055,-0.103,-0.016,-0.162
2001-10-05,1071.38,252.79,33.39,115.96,112.79,203.55,4.504,2.721,5.308,0.0288233860418776,0.00551380837213245,0.0447104472288724,-0.0375742288212653,-0.00548188817541373,-0.0124498129474251,-0.0840000000000005,-0.13,-0.113
2001-10-12,1091.65,262.86,35.27,107.44,113.61,206.03,4.669,2.803,5.426,0.0187427760009564,0.039062466525583,0.0547762902923976,-0.076312751838473,0.00724384792998745,0.0121101143053792,0.165,0.0819999999999999,0.118
2001-10-19,1073.48,264.01,34.11,109.31,114.88,210.51,4.621,2.754,5.358,-0.0167846056112575,0.00436541016294978,-0.0334421478174063,0.0172553300907623,0.011116574718101,0.02151136867794,-0.0479999999999992,-0.0489999999999999,-0.0680000000000005
2001-10-26,1104.61,271.53,28.42,108.65,115.54,210.65,4.529,2.625,5.271,0.0285866239791188,0.0280856492903769,-0.1824974737616,-0.00605617560330529,0.00572868505320567,0.000664830492718593,-0.0920000000000005,-0.129,-0.0869999999999997
2001-11-02,1087.2,269.96,30.71,105.97,114.46,207.3,4.358,2.486,4.956,-0.015886747640053,-0.00579883063198317,0.0774952117837762,-0.0249756715156941,-0.00939137337216334,-0.0160309689832916,-0.171,-0.139,-0.315
2001-11-09,1120.31,279.98,27.44,116.07,115.1,212.46,4.303,2.426,4.873,0.0299998488683935,0.0364443721714736,-0.112586531595047,0.0910374221937866,0.0055758987468808,0.0245867159101332,-0.0549999999999997,-0.0600000000000001,-0.0830000000000002
2001-11-16,1138.65,291.64,25.07,119.65,116.41,210.39,4.843,3.012,5.268,0.0162379174255598,0.0408019928915504,-0.0903298906874821,0.030377356973851,0.0113171265323127,-0.00979078413493895,0.54,0.586,0.395
2001-11-23,1150.34,297.73,23.25,146.71,117.34,210.99,4.987,3.15,5.36,0.0102142007038299,0.0206668705961404,-0.0753667801368367,0.20388703479717,0.00795726123756424,0.00284778777110795,0.144,0.138,0.0920000000000005
2001-11-30,1139.45,294.43,23.84,144.32,116.13,210.99,4.752,2.841,5.286,-0.00951186100593659,-0.0111457516974101,0.0250597101637835,-0.0164247928372392,-0.0103654502400472,0,-0.235,-0.309,-0.0740000000000007
2001-12-07,1158.31,317.15,23.49,138.92,116.07,211.66,5.167,3.201,5.584,0.0164163564142195,0.0743335642429459,-0.0147900435263275,-0.0381348284384409,-0.000516795877135046,0.00317047467754161,0.415,0.36,0.298
2001-12-14,1123.09,309,24.63,165.03,114.93,213.37,5.188,3.153,5.585,-0.0308782312402816,-0.0260335711821602,0.047390413461625,0.172229047679603,-0.00987020999986399,0.00804653425121416,0.0209999999999999,-0.048,0.00100000000000033
2001-12-21,1144.89,305.38,22.5,159.9,116.98,212.73,5.084,3.129,5.442,0.019224747501621,-0.0117843741423807,-0.0904499029220722,-0.0315786557155677,0.0176797326342122,-0.00300399193277734,-0.104,-0.024,-0.143
2001-12-28,1161.02,315.22,21.4,141.22,117.25,213.45,5.113,3.157,5.535,0.0139903665740322,0.0317139049920296,-0.0501243871825685,-0.124229661751707,0.00230542731150862,0.00337885721995601,0.0290000000000008,0.028,0.093
2002-01-04,1172.51,332.53,20.45,137.36,116.33,216.67,5.128,3.155,5.548,0.00984782099034121,0.0534592738423427,-0.0454080395389949,-0.0277137414989808,-0.00787742749771336,0.0149728455146452,0.0149999999999997,-0.00200000000000022,0.0129999999999999
2002-01-11,1145.6,325.83,22.6,135.25,116.64,216.66,4.866,2.727,5.371,-0.0232182328623312,-0.0203543086296829,0.0999670237894295,-0.015480298862629,0.00266128843167301,-4.61542011951366e-05,-0.262,-0.428,-0.177
2002-01-18,1127.58,320.6,22.52,120.51,117.64,217.38,4.894,2.936,5.358,-0.0158547739098172,-0.0161815327846018,-0.00354610300675073,-0.115392180687291,0.00853684542544642,0.00331766961762003,0.0280000000000005,0.209,-0.0130000000000008
2002-01-25,1133.28,328.45,21.01,119.67,119.85,217.5,5.071,3.183,5.467,0.00504233970874779,0.0241903791630289,-0.0694052884145804,-0.00699478245387564,0.0186118471945989,0.000551876393697803,0.177,0.247,0.109
2002-02-01,1122.2,327.03,21.12,117.59,119.69,216.73,4.985,3.069,5.393,-0.0098250386884402,-0.00433270953010467,0.00522194398115161,-0.0175339567501007,-0.00133589399511447,-0.00354651132842765,-0.0859999999999994,-0.114,-0.0739999999999998
2002-02-08,1096.22,324.85,23.26,115.05,118.98,217.88,4.879,2.905,5.375,-0.0234231460254595,-0.00668837248183696,0.0965146882524577,-0.0218371813539493,-0.00594965512551937,0.00529211331516244,-0.106000000000001,-0.164,-0.0179999999999998
2002-02-15,1104.18,334.42,22.37,116.47,118.55,220.87,4.875,2.944,5.366,0.00723507973374549,0.0290341507079832,-0.0390143715884803,0.0122669126331854,-0.0036205992483449,0.0136298406299042,-0.00399999999999956,0.0390000000000001,-0.00900000000000034
