date,embi_ticker,embi_level,r_embi
2001-09-07,JPGCAR_Index,144.192,-0.0329347803158022
2001-09-14,JPGCAR_Index,137.635,-0.0465404911895577
2001-09-21,JPGCAR_Index,138.08,0.00322797371489614
2001-09-28,JPGCAR_Index,141.241,0.0226344238472711
2001-10-05,JPGCAR_Index,126.433,-0.110755127594659
2001-10-12,JPGCAR_Index,127.834,0.0110200236617324
2001-10-19,JPGCAR_Index,136.613,0.066419563733823
2001-10-26,JPGCAR_Index,130.445,-0.0462004289967499
2001-11-02,JPGCAR_Index,100.946,-0.256365961588751
2001-11-09,JPGCAR_Index,105.278,0.0420187500382925
2001-11-16,JPGCAR_Index,91.166,-0.143922449883148
2001-11-23,JPGCAR_Index,87.656,-0.0392619574498365
2001-11-30,JPGCAR_Index,77.826,-0.118944497516502
2001-12-07,JPGCAR_Index,72.765,-0.0672404952213013
2001-12-14,JPGCAR_Index,74.715,0.0264458048280671
2001-12-21,JPGCAR_Index,67.807,-0.0970154407386303
2001-12-28,JPGCAR_Index,65.709,-0.0314295320445579
2002-01-04,JPGCAR_Index,67.271,0.0234933349843747
2002-01-11,JPGCAR_Index,61.46,-0.0903426806922045
2002-01-18,JPGCAR_Index,60.045,-0.023292275589692
2002-01-25,JPGCAR_Index,63.614,0.0577392907954675
2002-02-01,JPGCAR_Index,58.297,-0.0872829378516604
2002-02-08,JPGCAR_Index,61.736,0.0573165950988486
2002-02-15,JPGCAR_Index,66.16,0.0692088215601334
2002-02-22,JPGCAR_Index,65.264,-0.0136354681402331
2002-03-01,JPGCAR_Index,66.684,0.0215244615105821
2002-03-08,JPGCAR_Index,63.419,-0.0502015429964606
2002-03-15,JPGCAR_Index,58.968,-0.0727685772023365
2002-03-22,JPGCAR_Index,59.189,0.0037407899271944
2002-03-29,JPGCAR_Index,57.276,-0.0328540260024219
2002-04-05,JPGCAR_Index,58.673,0.024097967277064
2002-04-12,JPGCAR_Index,60.137,0.0246456376224087
2002-04-19,JPGCAR_Index,62.174,0.033311613213991
2002-04-26,JPGCAR_Index,57.623,-0.0760151123690696
2002-05-03,JPGCAR_Index,60.36,0.0464048403434942
2002-05-10,JPGCAR_Index,58.479,-0.0316589184675307
2002-05-17,JPGCAR_Index,56.847,-0.0283042670765301
2002-05-24,JPGCAR_Index,53.409,-0.0623841772647524
2002-05-31,JPGCAR_Index,53.241,-0.00315049487029739
2002-06-07,JPGCAR_Index,53.093,-0.00278368340454938
2002-06-14,JPGCAR_Index,52.534,-0.0105845137855112
2002-06-21,JPGCAR_Index,50.525,-0.0389923157407925
2002-06-28,JPGCAR_Index,46.731,-0.0780605072771059
2002-07-05,JPGCAR_Index,46.731,0
2002-07-12,JPGCAR_Index,49.512,0.0578073084244819
2002-07-19,JPGCAR_Index,49.23,-0.00571187066695122
2002-07-26,JPGCAR_Index,49.857,0.0126557140433867
2002-08-02,JPGCAR_Index,48.589,-0.0257617399737935
2002-08-09,JPGCAR_Index,50.087,0.0303643255421631
2002-08-16,JPGCAR_Index,52.246,0.0422018395086461
2002-08-23,JPGCAR_Index,55.241,0.0557420983107657
2002-08-30,JPGCAR_Index,56.252,0.018136164806724
2002-09-06,JPGCAR_Index,57.51,0.0221172497176614
2002-09-13,JPGCAR_Index,56.761,-0.0131093755481428
2002-09-20,JPGCAR_Index,55.212,-0.0276691492161882
2002-09-27,JPGCAR_Index,53.865,-0.0246994046151756
2002-10-04,JPGCAR_Index,53.158,-0.0132123054812321
2002-10-11,JPGCAR_Index,53.279,0.00227364642230565
2002-10-18,JPGCAR_Index,53.748,0.00876419972593379
2002-10-25,JPGCAR_Index,55.008,0.0231721721872757
2002-11-01,JPGCAR_Index,57.033,0.0361514184771599
2002-11-08,JPGCAR_Index,57.388,0.00620517455854408
2002-11-15,JPGCAR_Index,57.802,0.00718815491967551
2002-11-22,JPGCAR_Index,56.514,-0.0225349820870839
2002-11-29,JPGCAR_Index,55.872,-0.0114250348515981
2002-12-06,JPGCAR_Index,56.368,0.00883826138174548
2002-12-13,JPGCAR_Index,57.292,0.0162593763187369
2002-12-20,JPGCAR_Index,57.059,-0.0040751776976844
2002-12-27,JPGCAR_Index,57.059,0
2003-01-03,JPGCAR_Index,56.711,-0.00611762477514244
2003-01-10,JPGCAR_Index,58.69,0.0343011591254507
2003-01-17,JPGCAR_Index,59.13,0.00746905526249542
2003-01-24,JPGCAR_Index,58.882,-0.00420296859769209
2003-01-31,JPGCAR_Index,58.895,0.000220756175701275
2003-02-07,JPGCAR_Index,59.62,0.0122348908391778
2003-02-14,JPGCAR_Index,58.626,-0.016812804059664
2003-02-21,JPGCAR_Index,58.312,-0.00537038011034952
2003-02-28,JPGCAR_Index,57.81,-0.00864613298552719
2003-03-07,JPGCAR_Index,57.056,-0.0131285294136552
2003-03-14,JPGCAR_Index,57.54,0.00844711644267271
2003-03-21,JPGCAR_Index,58.582,0.0179471240385523
2003-03-28,JPGCAR_Index,59.137,0.00942930388744934
2003-04-04,JPGCAR_Index,63.538,0.0717813660611366
2003-04-11,JPGCAR_Index,63.513,-0.000393542755627863
2003-04-18,JPGCAR_Index,64.78,0.0197523043882706
2003-04-25,JPGCAR_Index,69.133,0.0650352717717384
2003-05-02,JPGCAR_Index,71.132,0.0285051203664928
2003-05-09,JPGCAR_Index,70.988,-0.00202645720909533
2003-05-16,JPGCAR_Index,70.189,-0.0113192450752173
2003-05-23,JPGCAR_Index,72.492,0.0322846073475027
2003-05-30,JPGCAR_Index,71.083,-0.0196280025836906
2003-06-06,JPGCAR_Index,73.529,0.033831677863537
2003-06-13,JPGCAR_Index,79.59,0.0792085705933072
2003-06-20,JPGCAR_Index,79.47,-0.00150886486567003
2003-06-27,JPGCAR_Index,78.899,-0.00721103845180782
2003-07-04,JPGCAR_Index,78.962,0.000798170584813462
2003-07-11,JPGCAR_Index,75.341,-0.0469422487476194
2003-07-18,JPGCAR_Index,73.947,-0.0186758549548856
2003-07-25,JPGCAR_Index,74.679,0.00985030773529161
2003-08-01,JPGCAR_Index,68.696,-0.0835079547476969
2003-08-08,JPGCAR_Index,70.665,0.0282594274499308
2003-08-15,JPGCAR_Index,71.703,0.0145821869143346
2003-08-22,JPGCAR_Index,71.876,0.00240982432975834
2003-08-29,JPGCAR_Index,72.331,0.00631039422332425
2003-09-05,JPGCAR_Index,74.812,0.0337254936332227
2003-09-12,JPGCAR_Index,74.643,-0.00226155126333438
2003-09-19,JPGCAR_Index,72.211,-0.0331243597927813
2003-09-26,JPGCAR_Index,68.449,-0.0535034464406943
2003-10-03,JPGCAR_Index,69.072,0.00906049638917761
2003-10-10,JPGCAR_Index,69.279,0.00299239115674599
2003-10-17,JPGCAR_Index,69.424,0.00209079908612697
2003-10-24,JPGCAR_Index,68.952,-0.00682201871089649
2003-10-31,JPGCAR_Index,67.847,-0.0161554402222857
2003-11-07,JPGCAR_Index,65.475,-0.0355867797290372
2003-11-14,JPGCAR_Index,65.289,-0.00284482159373578
2003-11-21,JPGCAR_Index,64.854,-0.00668497913791821
2003-11-28,JPGCAR_Index,65.201,0.00533621657618166
2003-12-05,JPGCAR_Index,67.264,0.0311503690161832
2003-12-12,JPGCAR_Index,69.596,0.0340819191699842
2003-12-19,JPGCAR_Index,68.394,-0.0174219929417738
2003-12-26,JPGCAR_Index,68.394,0
2004-01-02,JPGCAR_Index,67.467,-0.0136465120382381
2004-01-09,JPGCAR_Index,72.811,0.0762284532449922
2004-01-16,JPGCAR_Index,68.87,-0.0556463731328432
2004-01-23,JPGCAR_Index,68.273,-0.00870629592505345
2004-01-30,JPGCAR_Index,66.957,-0.0194637513213962
2004-02-06,JPGCAR_Index,67.045,0.00131341342144786
2004-02-13,JPGCAR_Index,71.46,0.0637738168636579
2004-02-20,JPGCAR_Index,71.366,-0.0013162871406065
2004-02-27,JPGCAR_Index,69.843,-0.0215716995194031
2004-03-05,JPGCAR_Index,69.921,0.00111616736924969
2004-03-12,JPGCAR_Index,73.908,0.0554550431884033
2004-03-19,JPGCAR_Index,74.17,0.00353867925556006
2004-03-26,JPGCAR_Index,73.427,-0.0100680403558249
2004-04-02,JPGCAR_Index,73.807,0.00516186266422736
2004-04-09,JPGCAR_Index,74.084,0.00374600650368606
2004-04-16,JPGCAR_Index,75.233,0.0153903799248409
2004-04-23,JPGCAR_Index,76.856,0.0213435766220407
2004-04-30,JPGCAR_Index,75.321,-0.0201745607204806
2004-05-07,JPGCAR_Index,74.249,-0.0143346708083101
2004-05-14,JPGCAR_Index,72.766,-0.0201754964369032
2004-05-21,JPGCAR_Index,72.46,-0.00421412767481222
2004-05-28,JPGCAR_Index,72.958,0.00684924764271955
2004-06-04,JPGCAR_Index,72.647,-0.00427183782071605
2004-06-11,JPGCAR_Index,71.592,-0.0146287594083772
2004-06-18,JPGCAR_Index,69.856,-0.0245473555130245
2004-06-25,JPGCAR_Index,70.01,0.00220210862157355
2004-07-02,JPGCAR_Index,71.43,0.0200798601777752
2004-07-09,JPGCAR_Index,72.543,0.0154615403256884
2004-07-16,JPGCAR_Index,74.504,0.0266733257267866
2004-07-23,JPGCAR_Index,73.273,-0.0166606234336584
2004-07-30,JPGCAR_Index,72.154,-0.0153894680471218
2004-08-06,JPGCAR_Index,71.604,-0.00765178541063083
2004-08-13,JPGCAR_Index,71.922,0.004431260125072
2004-08-20,JPGCAR_Index,72.535,0.00848700553784809
2004-08-27,JPGCAR_Index,73.281,0.0102321625701087
2004-09-03,JPGCAR_Index,73.661,0.00517212025301372
2004-09-10,JPGCAR_Index,73.163,-0.00678365811783177
2004-09-17,JPGCAR_Index,71.608,-0.0214830291275181
2004-09-24,JPGCAR_Index,73.229,0.0223847178054752
2004-10-01,JPGCAR_Index,75.181,0.0263070220834045
2004-10-08,JPGCAR_Index,75.51,0.00436655835781608
2004-10-15,JPGCAR_Index,74.485,-0.0136673349837775
2004-10-22,JPGCAR_Index,74.454,-0.00041627781101905
2004-10-29,JPGCAR_Index,76.026,0.0208939020242882
2004-11-05,JPGCAR_Index,78.796,0.035786847109283
2004-11-12,JPGCAR_Index,79.027,0.0029273320740133
2004-11-19,JPGCAR_Index,80.501,0.0184800404794876
2004-11-26,JPGCAR_Index,78.815,-0.0211662726291042
2004-12-03,JPGCAR_Index,78.961,0.0018507256068494
2004-12-10,JPGCAR_Index,79.667,0.00890138766971127
2004-12-17,JPGCAR_Index,80.419,0.00939501931901798
2004-12-24,JPGCAR_Index,81.031,0.00758133083063051
2004-12-31,JPGCAR_Index,80.816,-0.0026568317790181
2005-01-07,JPGCAR_Index,79.763,-0.0131152279409434
2005-01-14,JPGCAR_Index,79.582,-0.00227180115907366
2005-01-21,JPGCAR_Index,77.699,-0.0239455493477667
2005-01-28,JPGCAR_Index,76.872,-0.010700686302946
2005-02-04,JPGCAR_Index,77.936,0.0137462760892202
2005-02-11,JPGCAR_Index,80.701,0.034862989708671
2005-02-18,JPGCAR_Index,80.603,-0.00121509710928169
2005-02-25,JPGCAR_Index,80.603,0
2005-03-04,JPGCAR_Index,80.603,0
2005-03-11,JPGCAR_Index,80.603,0
2005-03-18,JPGCAR_Index,80.603,0
2005-03-25,JPGCAR_Index,80.603,0
2005-04-01,JPGCAR_Index,76.552,-0.0515656211866142
2005-04-08,JPGCAR_Index,76.552,0
2005-04-15,JPGCAR_Index,76.552,0
2005-04-22,JPGCAR_Index,72.203,-0.0584886521948729
2005-04-29,JPGCAR_Index,72.203,0
2005-05-06,JPGCAR_Index,73.676,0.0201955053747671
2005-05-13,JPGCAR_Index,73.676,0
2005-05-20,JPGCAR_Index,73.262,-0.00563504465152676
2005-05-27,JPGCAR_Index,72.375,-0.0121811211121701
2005-06-03,JPGCAR_Index,72.628,0.00348958651526132
2005-06-10,JPGCAR_Index,72.628,0
2005-06-17,JPGCAR_Index,72.737,0.00149967351740177
2005-06-24,JPGCAR_Index,73.455,0.00982277789656827
2005-07-01,JPGCAR_Index,76.468,0.0401993788443811
2005-07-08,JPGCAR_Index,78.883,0.0310933893587535
2005-07-15,JPGCAR_Index,78.367,-0.00656282164751243
2005-07-22,JPGCAR_Index,77.733,-0.00812304274364539
2005-07-29,JPGCAR_Index,78.822,0.0139122680810582
2005-08-05,JPGCAR_Index,79.835,0.0127698590762391
2005-08-12,JPGCAR_Index,78.934,-0.0113499445396448
2005-08-19,JPGCAR_Index,77.481,-0.0185793152399834
2005-08-26,JPGCAR_Index,77.398,-0.0010718045434901
2005-09-02,JPGCAR_Index,81.052,0.0461299835345361
2005-09-09,JPGCAR_Index,80.93,-0.00150634049547183
2005-09-16,JPGCAR_Index,81.588,0.00809760882471178
2005-09-23,JPGCAR_Index,81.491,-0.0011896076311384
2005-09-30,JPGCAR_Index,86.159,0.0557018417657602
2005-10-07,JPGCAR_Index,83.262,-0.0342021638500158
2005-10-14,JPGCAR_Index,77.953,-0.0658861816446095
2005-10-21,JPGCAR_Index,77.461,-0.00633149708006986
2005-10-28,JPGCAR_Index,79.747,0.0290845395102881
2005-11-04,JPGCAR_Index,79.705,-0.000526804316927532
2005-11-11,JPGCAR_Index,80.121,0.00520567291219987
2005-11-18,JPGCAR_Index,83.232,0.038093897268431
2005-11-25,JPGCAR_Index,85.173,0.0230525929367165
2005-12-02,JPGCAR_Index,83.135,-0.0242186897106143
2005-12-09,JPGCAR_Index,82.211,-0.0111766794319612
2005-12-16,JPGCAR_Index,80.086,-0.0261880557852345
2005-12-23,JPGCAR_Index,82.535,0.030121388524357
2005-12-30,JPGCAR_Index,83.018,0.00583500595462283
2006-01-06,JPGCAR_Index,87.532,0.0529469890379861
2006-01-13,JPGCAR_Index,87.253,-0.00319249634653662
2006-01-20,JPGCAR_Index,88.881,0.0184864519476173
2006-01-27,JPGCAR_Index,89.255,0.00419904510632119
2006-02-03,JPGCAR_Index,92.853,0.0395201559549427
2006-02-10,JPGCAR_Index,97.417,0.0479831359517293
2006-02-17,JPGCAR_Index,97.734,0.00324876919733619
2006-02-24,JPGCAR_Index,99.182,0.0147070436100654
2006-03-03,JPGCAR_Index,100.456,0.0127632744730741
2006-03-10,JPGCAR_Index,97.798,-0.0268156937527433
2006-03-17,JPGCAR_Index,101.632,0.0384543192506968
2006-03-24,JPGCAR_Index,98.749,-0.0287771690369381
2006-03-31,JPGCAR_Index,97.888,-0.00875730917918549
2006-04-07,JPGCAR_Index,95.885,-0.0206744112430135
2006-04-14,JPGCAR_Index,95.665,-0.00229705138851344
2006-04-21,JPGCAR_Index,98.965,0.0339137469357329
2006-04-28,JPGCAR_Index,98.902,-0.000636791401587011
2006-05-05,JPGCAR_Index,99.18,0.00280692018987594
2006-05-12,JPGCAR_Index,95.22,-0.0407463772946146
2006-05-19,JPGCAR_Index,93.684,-0.0162625868402184
2006-05-26,JPGCAR_Index,93.895,0.00224971973401544
2006-06-02,JPGCAR_Index,93.384,-0.0054571123098075
2006-06-09,JPGCAR_Index,93.682,0.00318604398533129
2006-06-16,JPGCAR_Index,93.179,-0.00538369392135074
2006-06-23,JPGCAR_Index,89.124,-0.0444937159391836
2006-06-30,JPGCAR_Index,91.993,0.0316838287226
2006-07-07,JPGCAR_Index,93.595,0.0172644760555327
2006-07-14,JPGCAR_Index,93.171,-0.00454044877997273
2006-07-21,JPGCAR_Index,97.648,0.0469326613288201
2006-07-28,JPGCAR_Index,99.133,0.0150932070753704
2006-08-04,JPGCAR_Index,101.103,0.0196774162991682
2006-08-11,JPGCAR_Index,102.317,0.0119360378829967
2006-08-18,JPGCAR_Index,105.476,0.0304076018254333
2006-08-25,JPGCAR_Index,103.499,-0.0189214880621087
2006-09-01,JPGCAR_Index,106.33,0.0269855148399953
2006-09-08,JPGCAR_Index,106.008,-0.00303290270066015
2006-09-15,JPGCAR_Index,106.121,0.00106538955718882
2006-09-22,JPGCAR_Index,102.331,-0.0363672951633216
2006-09-29,JPGCAR_Index,105.57,0.0311615826454013
2006-10-06,JPGCAR_Index,107.453,0.0176793026599347
2006-10-13,JPGCAR_Index,110.422,0.0272558466910784
2006-10-20,JPGCAR_Index,111.429,0.00907822742215725
2006-10-27,JPGCAR_Index,113.923,0.0221351648118144
2006-11-03,JPGCAR_Index,114.768,0.00738991779749032
2006-11-10,JPGCAR_Index,113.931,-0.00731969739316796
2006-11-17,JPGCAR_Index,115.045,0.00973035418058554
2006-11-24,JPGCAR_Index,115.186,0.00122485692741847
2006-12-01,JPGCAR_Index,115.225,0.000338525507658005
2006-12-08,JPGCAR_Index,120.151,0.0418625464709415
2006-12-15,JPGCAR_Index,123.773,0.0296999576875772
2006-12-22,JPGCAR_Index,124.342,0.00458659087516189
2006-12-29,JPGCAR_Index,125.603,0.0100903054589132
2007-01-05,JPGCAR_Index,125.72,0.000931072830200996
2007-01-12,JPGCAR_Index,127.405,0.0133137769063918
2007-01-19,JPGCAR_Index,130.078,0.0207632816917913
2007-01-26,JPGCAR_Index,129.983,-0.000730597853777937
2007-02-02,JPGCAR_Index,129.542,-0.0033985197916202
2007-02-09,JPGCAR_Index,126.174,-0.0263432461875297
2007-02-16,JPGCAR_Index,129.179,0.0235371327433427
2007-02-23,JPGCAR_Index,129.315,0.00105224889203281
2007-03-02,JPGCAR_Index,127.241,-0.0161683623161526
2007-03-09,JPGCAR_Index,129.386,0.0167172585460289
2007-03-16,JPGCAR_Index,129.327,-0.000456103875899672
2007-03-23,JPGCAR_Index,130.579,0.00963432690458621
2007-03-30,JPGCAR_Index,130.269,-0.00237686427302553
2007-04-06,JPGCAR_Index,130.728,0.00351728543394803
2007-04-13,JPGCAR_Index,123.888,-0.053740897105115
2007-04-20,JPGCAR_Index,122.205,-0.0136779692136537
2007-04-27,JPGCAR_Index,120.688,-0.0124912593194395
2007-05-04,JPGCAR_Index,118.269,-0.0202470121135541
2007-05-11,JPGCAR_Index,117.419,-0.00721295683466927
2007-05-18,JPGCAR_Index,118.79,0.0116084941383967
2007-05-25,JPGCAR_Index,117.586,-0.0101872475426994
2007-06-01,JPGCAR_Index,116.779,-0.00688672105014287
2007-06-08,JPGCAR_Index,111.988,-0.0418915370108603
2007-06-15,JPGCAR_Index,113.874,0.0167008512850924
2007-06-22,JPGCAR_Index,111.728,-0.0190252278791583
2007-06-29,JPGCAR_Index,108.102,-0.0329921202420618
2007-07-06,JPGCAR_Index,109.352,0.0114968109887341
2007-07-13,JPGCAR_Index,109.371,0.000173735730103708
2007-07-20,JPGCAR_Index,106.519,-0.0264223995871653
2007-07-27,JPGCAR_Index,93.353,-0.131935366403574
2007-08-03,JPGCAR_Index,95.581,0.0235860489454049
2007-08-10,JPGCAR_Index,97.952,0.0245035072278803
2007-08-17,JPGCAR_Index,93.694,-0.0444434097204471
2007-08-24,JPGCAR_Index,95.629,0.0204419682946515
2007-08-31,JPGCAR_Index,98.418,0.0287475928211975
2007-09-07,JPGCAR_Index,98.548,0.00132002496752381
2007-09-14,JPGCAR_Index,101.715,0.0316310456779876
2007-09-21,JPGCAR_Index,106.995,0.0506073195941958
2007-09-28,JPGCAR_Index,105.309,-0.0158832188250706
2007-10-05,JPGCAR_Index,107.244,0.0182077266142144
2007-10-12,JPGCAR_Index,111.363,0.0376885236911608
2007-10-19,JPGCAR_Index,109.913,-0.0131059921105159
2007-10-26,JPGCAR_Index,114.278,0.0389449325664861
2007-11-02,JPGCAR_Index,117.543,0.0281701477505418
2007-11-09,JPGCAR_Index,111.535,-0.0524657810961831
2007-11-16,JPGCAR_Index,111.148,-0.00347579644263263
2007-11-23,JPGCAR_Index,105.755,-0.0497375484135745
2007-11-30,JPGCAR_Index,113.326,0.0691435228336905
2007-12-07,JPGCAR_Index,115.674,0.0205072688791583
2007-12-14,JPGCAR_Index,111.59,-0.0359444496477765
2007-12-21,JPGCAR_Index,112.209,0.00553176357776586
2007-12-28,JPGCAR_Index,111.612,-0.00533463272704537
2008-01-04,JPGCAR_Index,111.018,-0.00533622072069662
2008-01-11,JPGCAR_Index,113.097,0.018553507243702
2008-01-18,JPGCAR_Index,109.312,-0.0340396788452857
2008-01-25,JPGCAR_Index,107.76,-0.0142996466239413
2008-02-01,JPGCAR_Index,108.655,0.0082711928695911
2008-02-08,JPGCAR_Index,105.152,-0.0327708025568976
2008-02-15,JPGCAR_Index,103.389,-0.0169083489782675
2008-02-22,JPGCAR_Index,103.523,0.00129523680341048
2008-02-29,JPGCAR_Index,104.133,0.00587511802802432
2008-03-07,JPGCAR_Index,102.491,-0.0158939384226295
2008-03-14,JPGCAR_Index,100.703,-0.0175993991047987
2008-03-21,JPGCAR_Index,101.632,0.00918285544407471
2008-03-28,JPGCAR_Index,99.346,-0.0227497396983711
2008-04-04,JPGCAR_Index,102.811,0.0342836447013619
2008-04-11,JPGCAR_Index,100.209,-0.0256343462111683
2008-04-18,JPGCAR_Index,99.045,-0.0116837126617941
2008-04-25,JPGCAR_Index,93.834,-0.0540470286325112
2008-05-02,JPGCAR_Index,98.686,0.0504158287248639
2008-05-09,JPGCAR_Index,96.791,-0.0193890776535399
2008-05-16,JPGCAR_Index,98.928,0.0218382980627556
2008-05-23,JPGCAR_Index,97.799,-0.0114779607765918
2008-05-30,JPGCAR_Index,99.035,0.0125589709696063
2008-06-06,JPGCAR_Index,98.57,-0.00470636733188012
2008-06-13,JPGCAR_Index,97.634,-0.00954116226604818
2008-06-20,JPGCAR_Index,93.909,-0.0388995651447104
2008-06-27,JPGCAR_Index,92.841,-0.0114378756990599
2008-07-04,JPGCAR_Index,91.595,-0.0135116675301061
2008-07-11,JPGCAR_Index,89.289,-0.0254983850334378
2008-07-18,JPGCAR_Index,93.088,0.0416669823088061
2008-07-25,JPGCAR_Index,92.392,-0.007504887500005
2008-08-01,JPGCAR_Index,92.189,-0.00219957722458108
2008-08-08,JPGCAR_Index,84.141,-0.0913468545428069
2008-08-15,JPGCAR_Index,90.333,0.0710088791224841
2008-08-22,JPGCAR_Index,89.556,-0.00863871423063145
2008-08-29,JPGCAR_Index,90.592,0.011501780992238
2008-09-05,JPGCAR_Index,88.006,-0.0289609149573753
2008-09-12,JPGCAR_Index,84.162,-0.044661481006524
2008-09-19,JPGCAR_Index,79.813,-0.0530571145096044
2008-09-26,JPGCAR_Index,77.032,-0.0354654785180024
2008-10-03,JPGCAR_Index,65.363,-0.164264570806788
2008-10-10,JPGCAR_Index,51.761,-0.233319379187001
2008-10-17,JPGCAR_Index,51.013,-0.0145564677410688
2008-10-24,JPGCAR_Index,38.062,-0.292864093108289
2008-10-31,JPGCAR_Index,39.365,0.033660687541595
2008-11-07,JPGCAR_Index,41.193,0.0453912423712937
