date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl
2020-04-26,Colombia,272.0801,0.0126,322.08636176036055,0.1479494210901651,True,169.981141,162.93473557148045,0.2892245874912507
2020-05-03,Colombia,244.32,0.0106,328.20868147974693,0.1516712533256451,True,168.382071,168.98277336148902,0.29137362949800427
2020-05-10,Colombia,220.49,0.0106,331.09029829474645,0.1529118249341268,True,168.382071,171.85936058332317,0.2914572934837691
2020-05-17,Colombia,238.35,0.0106,330.2907251832757,0.1523491485124466,True,168.382071,171.0565920619723,0.291044254376281
2020-05-24,Colombia,192.35,0.0106,336.4407409712673,0.1556826520172071,True,168.382071,177.21115067074317,0.29251937328174954
2020-05-31,Colombia,172.37,0.0112,337.2037723959801,0.1560057651929523,True,168.861792,177.99713278687207,0.29251710748798093
2020-06-07,Colombia,120.2,0.0112,345.0409164862303,0.15971840231851184,True,168.861792,185.83139677975032,0.2936673414384741
2020-06-14,Colombia,163.93,0.0112,334.8518455196725,0.1591387349572565,True,168.861792,175.73980252370464,0.299601230906625
2020-06-21,Colombia,153.07,0.0112,336.25713961358224,0.15937774119607645,True,168.861792,177.13403592928987,0.29902165792504454
2020-06-28,Colombia,164.8641,0.0112,336.1241530639347,0.15931886060909137,True,168.861792,177.00125181338484,0.2990133970658413
2020-07-05,Colombia,135.38,0.0127,340.7913510888079,0.1618141732808566,True,170.06109450000002,181.73723063172434,0.2999796332403237
2020-07-12,Colombia,149.84,0.0127,342.78462963561157,0.1626554955475116,True,170.06109450000002,183.7270543124627,0.3000732427708862
2020-07-19,Colombia,141.25,0.0127,340.65273189099383,0.16200620803600738,True,170.06109450000002,181.60457567417976,0.3004018937986159
2020-07-26,Colombia,128.69,0.0127,338.6654421439565,0.16089564346011803,True,170.06109450000002,179.61475200698277,0.29986002467039574
2020-08-02,Colombia,128.2566,0.0109,338.3643374566305,0.15866981657521118,True,168.62193150000002,179.18947641645713,0.296352594914683
2020-08-09,Colombia,122.16,0.0109,337.89529810140334,0.15847268922963492,True,168.62193150000002,178.72126952188256,0.2963355072495557
2020-08-16,Colombia,131.47,0.0109,335.5479181618296,0.15757710337128975,True,168.62193150000002,176.38023490388355,0.2964210664414084
2020-08-23,Colombia,125.46,0.0109,333.5320118022854,0.1569679005742211,True,168.62193150000002,174.37363382933,0.29679227534646585
2020-08-30,Colombia,117.74,0.0109,337.74978441409013,0.15893456404533554,True,168.62193150000002,178.58749611655182,0.29723398243849264
2020-09-06,Colombia,116.66,0.0113999999999999,338.8180562168051,0.15887220387728684,True,169.02169899999993,179.66318112082348,0.296359447810279
2020-09-13,Colombia,121.37,0.0113999999999999,339.2869579710342,0.15902694925290123,True,169.02169899999993,180.13035880562654,0.29630532313204455
2020-09-20,Colombia,123.84,0.0113999999999999,338.0887111420969,0.15828532267611178,True,169.02169899999993,178.92904479532763,0.29584741203587567
2020-09-27,Colombia,162.12,0.0113999999999999,330.8261671874706,0.15700519256926349,True,169.02169899999993,171.72116087977932,0.2987853178766255
2020-10-04,Colombia,145.04,0.0121,331.4546034271206,0.15729442708730512,True,169.5813735,172.3788368120252,0.29878359676709637
2020-10-11,Colombia,116.56,0.0121,333.3929126727844,0.15816900858624,True,169.5813735,174.31417800404085,0.29890321550295856
2020-10-18,Colombia,118.14,0.0121,332.52200086983606,0.15786354141219583,True,169.5813735,173.44661126376323,0.29899978413532746
2020-10-25,Colombia,118.67,0.0121,335.1950176322075,0.15908372281673422,True,169.5813735,176.11604736818794,0.29920378125724617
2020-11-01,Colombia,125.42,0.0134,330.40322450829035,0.15748070692341093,True,170.62076900000002,171.40513083190584,0.29978415022552185
2020-11-08,Colombia,102.7,0.0134,337.155843307411,0.16152986277106962,True,170.62076900000002,178.17112280874514,0.30194617296806747
2020-11-15,Colombia,99.2,0.0134,341.09069416598993,0.16261716053284675,True,170.62076900000002,182.08478484700296,0.30109808711578534
2020-11-22,Colombia,94.88,0.0134,341.6228667941458,0.16281828786493122,True,170.62076900000002,182.6154509130909,0.30108114590793783
2020-11-29,Colombia,87.41,0.0134,342.97472914287687,0.16237864357960669,True,170.62076900000002,183.94211598777594,0.29942589734958874
2020-12-06,Colombia,85.19,0.0139999999999999,350.19961503015946,0.1658406379288393,True,171.10048999999992,191.1953050274889,0.30055001151706373
2020-12-13,Colombia,93.49001,0.0139999999999999,351.72763797278293,0.16637890040212322,True,171.10048999999992,192.71903754745375,0.30049266732135127
2020-12-20,Colombia,93.35001,0.0139999999999999,352.7265463667639,0.16661778250753143,True,171.10048999999992,193.71277613846084,0.30027087386628953
2020-12-27,Colombia,90.58,0.0139999999999999,347.4594529070647,0.16558414405212052,True,171.10048999999992,188.47908618749682,0.3018691022447891
2021-01-03,Colombia,88.39,0.0147,371.56968028730773,0.1609712607419179,True,190.3540935,195.35812361531023,0.30234876246526277
2021-01-10,Colombia,91.0,0.0147,368.88385055384146,0.1601757080598832,True,190.3540935,192.68473157751455,0.302714575360216
2021-01-17,Colombia,105.61,0.0147,369.298389966457,0.15987092064773775,True,190.3540935,193.08574037341123,0.3019173062390092
2021-01-24,Colombia,107.01,0.0147,365.67152253932545,0.15881244199126446,True,190.3540935,189.47666112023416,0.30247454689918096
2021-01-31,Colombia,112.79,0.0163,360.4785122193237,0.156719066092438,True,191.7726615,184.39332285390793,0.3022114530905139
2021-02-07,Colombia,96.64999,0.0163,361.2043692430878,0.15699999880241938,True,191.7726615,185.11720814660592,0.3022021117797108
2021-02-14,Colombia,95.11,0.0163,364.3010546449466,0.15835452324500324,True,191.7726615,188.21017248587873,0.3024568452246016
2021-02-21,Colombia,102.87,0.0163,360.32571018893094,0.15739277808664864,True,191.7726615,184.2617073771089,0.30349960786094465
2021-02-28,Colombia,124.93,0.0187999999999999,354.7332983486439,0.15510172447109932,True,193.9891739999999,178.8548269065379,0.30317595014050125
2021-03-07,Colombia,126.08,0.0187999999999999,355.33416327087633,0.15492157413704,True,193.9891739999999,179.44187774009905,0.30242279963724145
2021-03-14,Colombia,114.55,0.0187999999999999,358.6090536694049,0.1419703223874759,True,193.9891739999999,182.37713202701607,0.276807315790944
2021-03-21,Colombia,110.26,0.0187999999999999,359.50519811025606,0.14151844649592601,True,193.9891739999999,183.2577082876459,0.2753773466657427
2021-03-28,Colombia,131.13,0.0187999999999999,352.975851602112,0.14060559400188402,True,193.9891739999999,176.76753497887114,0.27820152547569815
2021-04-04,Colombia,129.64,0.0224,380.58512693918266,0.11785882453472506,True,197.180952,204.33085821436973,0.21927341959046434
2021-04-11,Colombia,125.77,0.0224,380.7057652165466,0.11500121685754139,True,197.180952,204.44308682412606,0.21395871080382017
2021-04-18,Colombia,105.93,0.0224,383.9264174193952,0.11470047154705278,True,197.180952,207.66030646556263,0.21189485066368358
2021-04-25,Colombia,115.61,0.0224,382.4696072715043,0.11323258047985087,True,197.180952,206.20133476018833,0.20987614338333302
2021-05-02,Colombia,126.35,0.022,376.5910375334159,0.11174709731691614,True,196.82631,200.2887525119175,0.20994671188626424
2021-05-09,Colombia,128.09,0.022,376.77953815307046,0.11155479368116394,True,196.82631,200.47667590446278,0.2094976867829906
2021-05-16,Colombia,130.38,0.022,380.23760093602067,0.11261701799278717,True,196.82631,203.93446634663817,0.20981951169875893
2021-05-23,Colombia,138.89,0.022,376.89385012305536,0.11087023303577496,True,196.82631,200.5894299755478,0.20816843449429676
2021-05-30,Colombia,140.92,0.022,379.03638573229574,0.1115018268096098,True,196.82631,202.7317566238455,0.2083226526205462
2021-06-06,Colombia,135.54,0.0222,386.5064576870444,0.11269410653387185,True,197.00363099999998,210.2168152687773,0.20707691180221585
2021-06-13,Colombia,125.44,0.0222,383.8205601220577,0.10767515645323003,True,197.00363099999998,207.5246446670714,0.1990671055635307
2021-06-20,Colombia,136.19,0.0222,377.48539286889564,0.10766869566327493,True,197.00363099999998,201.19235608109892,0.2019085412618214
2021-06-27,Colombia,135.26,0.0222,378.77476005390355,0.10799459725956288,True,197.00363099999998,202.48156452159014,0.20191938927520206
2021-07-04,Colombia,137.31,0.0209,381.5404752242101,0.10798208658647844,True,195.8510445,205.13455241193932,0.20074961844662742
2021-07-11,Colombia,137.47,0.0209,376.77975330417235,0.1075844562535548,True,195.8510445,200.37558430490077,0.20219127203738566
2021-07-18,Colombia,143.23,0.0209,377.47103645344555,0.107516607427401,True,195.8510445,201.0664022492232,0.20174252016259847
2021-07-25,Colombia,146.1,0.0209,373.78564656257697,0.10692371335916927,True,195.8510445,197.38203986171774,0.20237038386408532
2021-08-01,Colombia,147.31,0.0187,376.20823623351646,0.1075363653311757,True,193.9005135,199.62962751143513,0.20254488404767013
2021-08-08,Colombia,144.33,0.0187,371.71582542080307,0.10716937846850765,True,193.9005135,195.13921902850208,0.20401599884156282
2021-08-15,Colombia,141.53,0.0187,378.06371706428786,0.10967245652295278,True,193.9005135,201.4877276116017,0.20565625022580064
2021-08-22,Colombia,145.49,0.0187,376.51527950861157,0.10915827099324624,True,193.9005135,199.9393108909301,0.20543117919032455
2021-08-29,Colombia,133.54,0.0187,378.76174366557456,0.10921694064092992,True,193.9005135,202.1845151563494,0.20448175934814727
2021-09-05,Colombia,130.7,0.0183,377.94658498389794,0.10903351315243447,True,193.5458715,201.33964986493683,0.20455186770408387
2021-09-12,Colombia,131.41,0.0183,376.1097318944539,0.10873609637432695,True,193.5458715,199.50337716942917,0.2048658036047575
2021-09-19,Colombia,132.46,0.0183,376.4925312577005,0.1087318514771182,True,193.5458715,199.88593396833295,0.20467572764186018
2021-09-26,Colombia,152.93,0.0183,376.15226157464537,0.10610664161460687,True,193.5458715,199.5416328405668,0.1999246585932754
2021-10-03,Colombia,168.3,0.0187,378.3939225676347,0.10677158983185377,True,193.9005135,201.81305581604312,0.2001008692862303
2021-10-10,Colombia,165.65,0.0187,379.6179807753821,0.10699293129248978,True,193.9005135,203.03686059097393,0.19995415422005375
2021-10-17,Colombia,159.57,0.0187,379.80933413920565,0.10695799504916638,True,193.9005135,203.2280800496179,0.1998024516364374
2021-10-24,Colombia,157.05,0.0187,379.5800993660714,0.10671351185849726,True,193.9005135,202.99861668514458,0.1994520677904331
2021-10-31,Colombia,162.29,0.0203,377.5582643566003,0.10525221274359439,True,195.31908149999998,201.10108934601746,0.19752628590040996
2021-11-07,Colombia,162.46,0.0203,371.73573877234816,0.10339110124924118,True,195.31908149999998,195.278647588832,0.19673409003850853
2021-11-14,Colombia,172.33,0.0203,371.20703021644175,0.10272372948093599,True,195.31908149999998,194.74933470862678,0.19572076398578916
2021-11-21,Colombia,181.34,0.0203,369.65660611849086,0.10244564911131937,True,195.31908149999998,193.1992040860774,0.19593242280917345
2021-11-28,Colombia,215.4,0.0203,365.15596874518747,0.10203886517608556,True,195.31908149999998,188.7000445633701,0.19736171682822504
2021-12-05,Colombia,204.7,0.0197,369.23037196991027,0.10164405040212522,True,194.7871185,192.72408958535274,0.19465903071936896
2021-12-12,Colombia,199.37,0.0197,372.173039097837,0.10260414879414993,True,194.7871185,195.6667338013337,0.1950865003946785
2021-12-19,Colombia,211.55,0.0197,368.80922643150996,0.10214173971193485,True,194.7871185,192.30371181858473,0.1958103854774396
2021-12-26,Colombia,207.6,0.0197,368.04602665337234,0.10093695215642763,True,194.7871185,191.5393886273587,0.19387868341676756
2022-01-02,Colombia,201.26,0.019,384.01293646292504,0.09494320175117907,True,211.874835,191.34857472780752,0.19046359645915129
2022-01-09,Colombia,197.24,0.019,384.9088850537341,0.09495003719511627,True,211.874835,192.24418260870434,0.19003515008349964
2022-01-16,Colombia,201.01,0.019,387.0116199191918,0.09561917783083351,True,211.874835,194.34691423559798,0.19033886511222964
2022-01-23,Colombia,201.84,0.019,389.5043035873281,0.09592355887455276,True,211.874835,196.83904054338734,0.18974654493379958
2022-01-30,Colombia,211.2,0.019,389.42755909017984,0.09481806921916001,True,211.874835,196.76116159453315,0.18760519873115586
2022-02-06,Colombia,220.37,0.0215,387.1082608299322,0.0945509405816472,True,214.2934975,194.66345867354727,0.18796344572867227
2022-02-13,Colombia,220.53,0.0215,388.2627823626935,0.09452390315380885,True,214.2934975,195.8175898773016,0.18736254849774742
2022-02-20,Colombia,222.55,0.0215,388.1479972844221,0.09382067817374506,True,214.2934975,195.70217674994547,0.1860278746495341
2022-02-27,Colombia,218.81,0.0215,389.07248224838474,0.092684609999124,True,214.2934975,196.62548169165922,0.18335693661532135
2022-03-06,Colombia,220.79,0.0231,392.47629146210403,0.09390203158158951,True,215.8414415,200.1837289009069,0.18406009218527333
2022-03-13,Colombia,211.61,0.0231,393.0132204687212,0.09373703612992731,True,215.8414415,200.7204145229556,0.18349800759129686
2022-03-20,Colombia,171.51,0.0231,393.05156398041,0.09373649285121712,True,215.8414415,200.75874921861086,0.18347987813948666
2022-03-27,Colombia,193.6,0.0231,394.3563217879515,0.091950880006047,True,215.8414415,202.06212851133049,0.1794277336430747
2022-04-03,Colombia,189.92,0.0250999999999999,430.5952458594408,0.10901651011110419,True,217.7763714999999,238.51283209129463,0.19675248211815166
2022-04-10,Colombia,188.01,0.0250999999999999,430.0586824577952,0.10893786649140687,True,217.7763714999999,237.97634589504486,0.19680761806207486
2022-04-17,Colombia,206.77,0.0250999999999999,432.24969964583454,0.1092047032088043,True,217.7763714999999,240.16699790627575,0.19648887713987717
2022-04-24,Colombia,224.3,0.0250999999999999,423.97589381991776,0.10937056988617302,True,217.7763714999999,231.89616873081746,0.19988421994742053
2022-05-01,Colombia,238.19,0.0299,412.85732920909277,0.10911425111654799,True,222.42020349999999,221.33804658921537,0.20341907367541257
2022-05-08,Colombia,253.51,0.0299,407.42314766095757,0.1087962574271814,True,222.42020349999999,215.90643809600613,0.2051727533814111
2022-05-15,Colombia,256.3701,0.0299,404.6632597732229,0.10806312156937664,True,222.42020349999999,213.14683052267335,0.20502667072353722
2022-05-22,Colombia,265.5,0.0299,412.06514521827944,0.1108108182433657,True,222.42020349999999,220.5495872696423,0.20689939724677123
2022-05-29,Colombia,224.75,0.0299,414.25570209451337,0.11130079451771824,True,222.42020349999999,222.73975204353823,0.2068685491494386
2022-06-05,Colombia,200.28,0.0326,421.40827886001017,0.11280865734912245,True,225.03235899999999,230.23960778016985,0.20635877175997566
2022-06-12,Colombia,251.94,0.0326,411.53448736291256,0.1130028084385357,True,225.03235899999999,220.37281694459497,0.21086047374325803
2022-06-19,Colombia,254.11,0.0326,413.7547079951347,0.11222284696829837,True,225.03235899999999,222.58958492469282,0.20846011745577042
2022-06-26,Colombia,272.3101,0.0326,401.13400251967846,0.113685095526936,True,225.03235899999999,209.98443369494095,0.21691805531550126
2022-07-03,Colombia,286.8201,0.0348,397.51857516575075,0.11304784111097405,True,227.16078199999998,206.67327302445813,0.21717070218258913
2022-07-10,Colombia,280.8601,0.0348,387.4239716544396,0.11267924540060055,True,227.16078199999998,196.5916499455334,0.22168761503828788
2022-07-17,Colombia,322.23,0.0348,390.2050638704061,0.1136807997820506,True,227.16078199999998,199.37278733388928,0.2221266543339062
2022-07-24,Colombia,283.4299,0.0348,385.50888814268535,0.11262999763261625,True,227.16078199999998,194.67961800305577,0.2226381897499321
2022-07-31,Colombia,257.04,0.0335,396.49168077343126,0.11888199480100811,True,225.9030775,205.49424064325348,0.22892013875215225
2022-08-07,Colombia,259.1101,0.0335,393.67404512523376,0.11770191905458734,True,225.9030775,202.67563126699363,0.22816543523614402
2022-08-14,Colombia,221.06,0.0335,402.61290657280443,0.12111911807534607,True,225.9030775,211.61590791755535,0.22998962694645972
