date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,lambda_annual
2015-01-04,Brazil,207.97,0.0255,1322.1993392490417,0.30351119650397257,True,631.8961,792.7785975636025,0.15674865910840535,41.078490154194974
2015-01-11,Brazil,201.92,0.0255,1350.6310906260455,0.27676532051104563,True,631.8961,812.0651720739768,0.15827833784718318,34.92290434783014
2015-01-18,Brazil,205.65,0.0255,1339.5757621148111,0.32079239895642686,True,631.8961,814.9058302067671,0.1582031027271592,44.573085428490174
2015-01-25,Brazil,193.65,0.0255,1350.35668205658,0.32910217876388215,True,631.8961,827.9344133303866,0.15674368638427344,46.53178525740864
2015-02-01,Brazil,212.77,0.022,1322.8905718223425,0.33657560493814176,True,622.0884000000001,803.9977106591449,0.1576608838858471,48.232713230969885
2015-02-08,Brazil,229.48,0.022,1284.16713992837,0.35513853774506654,True,622.0884000000001,775.0770846702505,0.1619077560943059,52.0
2015-02-15,Brazil,235.35,0.022,1285.0197410796911,0.3152771309648724,True,622.0884000000001,760.8432198037207,0.16304457840959483,43.09868293158862
2015-02-22,Brazil,235.89,0.022,1279.8043000108407,0.3037328392316704,True,622.0884000000001,751.9794037779224,0.1625423693515061,40.691284851042546
2015-03-01,Brazil,235.88,0.0233999999999999,1272.5446578133276,0.3169599936395902,True,626.0114799999998,750.0659646632536,0.1624473425746369,43.613551231535176
2015-03-08,Brazil,253.64,0.0233999999999999,1228.6305657051314,0.27716837291133367,True,626.0114799999998,695.4889980525287,0.1793440435959083,33.40240141935697
2015-03-15,Brazil,302.25,0.0233999999999999,1169.6323036720603,0.31904481175464683,True,626.0114799999998,655.3707754329037,0.18862014872425603,41.56197273668861
2015-03-22,Brazil,291.2898,0.0233999999999999,1184.5287558620103,0.2930046034781529,True,626.0114799999998,659.4166683458825,0.18844705080463878,36.0058080509714
2015-03-29,Brazil,285.95,0.0233999999999999,1175.2718192778366,0.30526160020735404,True,626.0114799999998,655.2855986603294,0.18605952550690424,38.92627838359946
2015-04-05,Brazil,259.48,0.0241,1250.4714082077069,0.30070236431265596,True,627.97302,723.8774148831793,0.20871069813633972,34.60391249931767
2015-04-12,Brazil,245.19,0.0241,1274.6689589336308,0.26021554269634883,True,627.97302,734.5635362483183,0.20913110067195217,26.09386777793376
2015-04-19,Brazil,241.81,0.0241,1284.7653085766276,0.2551182625427901,True,627.97302,742.9452510957348,0.20939409977514276,24.946553530786904
2015-04-26,Brazil,220.11,0.0241,1313.419657474305,0.2309332323455334,True,627.97302,765.4019206636663,0.2116417409764452,19.622925591039426
2015-05-03,Brazil,237.95,0.0233,1305.6782797940998,0.2262256807938605,True,625.73126,756.795265111992,0.21190266038146752,18.753989005509442
2015-05-10,Brazil,222.26,0.0233,1316.7410206249444,0.22472473967605394,True,625.73126,767.3126478646186,0.2123612824322778,18.302077374431075
2015-05-17,Brazil,228.93,0.0233,1313.6127045716642,0.20426965349448953,True,625.73126,761.19842105617,0.2124964912070694,14.375809737146493
2015-05-24,Brazil,220.46,0.0233,1288.4305022033218,0.20914228898838855,True,625.73126,737.1749851791735,0.2148006288207341,15.3224538469082
2015-05-31,Brazil,231.01,0.0269,1247.2989462910284,0.21980896184243007,True,635.8191800000001,699.8981691556303,0.22032157905682087,17.191937776840316
2015-06-07,Brazil,247.9,0.0269,1255.5769353715784,0.21966397295358334,True,635.8191800000001,707.9099768693625,0.2207108640545251,17.03239606234206
2015-06-14,Brazil,242.18,0.0269,1262.853758539473,0.2118776672651558,True,635.8191800000001,713.6517722961299,0.22059038419684948,15.482898298676346
2015-06-21,Brazil,240.17,0.0269,1268.4084499760008,0.20808549162472192,True,635.8191800000001,718.4811120194411,0.22074461227224101,14.68790745945932
2015-06-28,Brazil,256.0898,0.0269,1261.757758266076,0.2023642080422007,True,635.8191800000001,711.1369549532507,0.22019004758131044,13.742411827254035
2015-07-05,Brazil,249.89,0.0285,1287.5129147230543,0.2175903949476377,True,640.3027000000001,739.1473430576401,0.21172178759591248,17.240045547408783
2015-07-12,Brazil,251.79,0.0285,1274.3260727668637,0.2519627743618357,True,640.3027000000001,733.4011740134332,0.2117863178846475,24.11214831582126
2015-07-19,Brazil,262.49,0.0285,1274.2953642363202,0.2206977030723457,True,640.3027000000001,726.7977133850893,0.21188360021003896,17.958748665457847
2015-07-26,Brazil,293.25,0.0285,1232.2741855578847,0.2415298008294922,True,640.3027000000001,690.5134359107245,0.2173519824059528,21.857381555194884
2015-08-02,Brazil,288.8699,0.0277,1215.6534718349872,0.24018040159957502,True,638.0609400000001,674.0099476756913,0.21822587915002517,21.682225059315495
