country,date,lcl_usd,sigma_lcl,distress_barrier,A_implied,sigma_A,converged,distance_to_distress,default_prob,model_spread_bps
Brazil,2018-01-01,1889834.29536204,,0.0,,,False,,,
Brazil,2018-01-03,1889834.29536204,,0.0,,,False,,,
Brazil,2018-01-06,1889078.5128104826,,0.0,,,False,,,
Brazil,2018-01-08,1903951.6875280887,,0.0,,,False,,,
Brazil,2018-01-10,1903951.6875280887,,0.0,,,False,,,
Brazil,2018-01-13,1904332.5159471666,,0.0,,,False,,,
Brazil,2018-01-15,1910001.6089689203,,0.0,,,False,,,
Brazil,2018-01-17,1910001.6089689203,,0.0,,,False,,,
Brazil,2018-01-20,1909810.6183577133,,0.0,,,False,,,
Brazil,2018-01-22,1936695.7318280193,,0.0,,,False,,,
Brazil,2018-01-24,1936695.7318280193,,0.0,,,False,,,
Brazil,2018-01-27,1936502.0719379925,,0.0,,,False,,,
Brazil,2018-01-29,1894363.5308541171,,0.0,,,False,,,
Brazil,2018-01-31,1885745.211430748,,0.0,,,False,,,
Brazil,2018-02-03,1884237.2185391865,,0.0,,,False,,,
Brazil,2018-02-05,1840805.092546732,,0.0,,,False,,,
Brazil,2018-02-07,1840805.092546732,,0.0,,,False,,,
Brazil,2018-02-10,1840621.0212411957,,0.0,,,False,,,
Brazil,2018-02-12,1876523.8815240392,,0.0,,,False,,,
Brazil,2018-02-14,1876523.8815240392,,0.0,,,False,,,
Brazil,2018-02-17,1874460.8401351497,,0.0,,,False,,,
Brazil,2018-02-19,1872663.4830391062,,0.0,,,False,,,
Brazil,2018-02-21,1872663.4830391062,,0.0,,,False,,,
Brazil,2018-02-24,1872288.9877932714,,0.0,,,False,,,
Brazil,2018-02-26,1862151.3480544277,,0.0,,,False,,,
Brazil,2018-02-28,1858283.2661308926,,0.0,,,False,,,
Brazil,2018-03-03,1857540.1014672818,0.059693865005152814,0.0,,,False,,,
Brazil,2018-03-05,1848667.8798143468,0.059966652884093426,0.0,,,False,,,
Brazil,2018-03-07,1848667.8798143468,0.05997552320429856,0.0,,,False,,,
Brazil,2018-03-10,1849222.5633766653,0.058640234604223095,0.0,,,False,,,
Brazil,2018-03-12,1840207.7188212336,0.05885265397500772,0.0,,,False,,,
Brazil,2018-03-14,1840207.7188212336,0.05884266122900979,0.0,,,False,,,
Brazil,2018-03-17,1839287.8449494548,0.058520118809390974,0.0,,,False,,,
Brazil,2018-03-19,1823509.0581097365,0.0593385311042517,0.0,,,False,,,
Brazil,2018-03-21,1823509.0581097365,0.05934459651714292,0.0,,,False,,,
Brazil,2018-03-24,1824238.6076331579,0.05477613641098832,0.0,,,False,,,
Brazil,2018-03-26,1828048.6762571554,0.055037267714327806,0.0,,,False,,,
Brazil,2018-03-28,1828048.6762571554,0.05504546288736198,0.0,,,False,,,
Brazil,2018-03-31,1830710.003809824,0.04690341219617982,0.0,,,False,,,
Brazil,2018-04-02,1796504.939894301,0.05293422089474167,0.0,,,False,,,
Brazil,2018-04-04,1796504.939894301,0.05297975823020115,0.0,,,False,,,
Brazil,2018-04-07,1797043.972227076,0.042561088544469584,0.0,,,False,,,
Brazil,2018-04-09,1768311.78792112,0.047633653301503605,0.0,,,False,,,
Brazil,2018-04-11,1768311.78792112,0.047640173913185424,0.0,,,False,,,
Brazil,2018-04-14,1767251.1190808397,0.03653279727506406,0.0,,,False,,,
Brazil,2018-04-16,1772899.617309611,0.037224240889897175,0.0,,,False,,,
Brazil,2018-04-18,1772899.617309611,0.03732329205269313,0.0,,,False,,,
Brazil,2018-04-21,1771127.6038467006,0.03732065438780054,0.0,,,False,,,
Brazil,2018-04-23,1747757.9146165354,0.040338774972543685,0.0,,,False,,,
Brazil,2018-04-25,1747757.9146165354,0.04036507476976582,0.0,,,False,,,
Brazil,2018-04-28,1747408.3979864405,0.040292800737225506,0.0,,,False,,,
Brazil,2018-04-30,1710243.5299021692,0.048456690691549356,0.0,,,False,,,
Brazil,2018-05-02,1710243.5299021692,0.04850792080338775,0.0,,,False,,,
Brazil,2018-05-05,1710243.5299021692,0.04864970376373742,0.0,,,False,,,
Brazil,2018-05-07,1676461.5293182423,0.05398514742931699,0.0,,,False,,,
Brazil,2018-05-09,1676461.5293182423,0.0539398582141221,0.0,,,False,,,
Brazil,2018-05-12,1675791.078805557,0.05411994662529293,0.0,,,False,,,
Brazil,2018-05-14,1614563.6484286955,0.0717101169369525,0.0,,,False,,,
Brazil,2018-05-16,1614563.6484286955,0.07177928648927591,0.0,,,False,,,
Brazil,2018-05-19,1613917.9521171958,0.07186165857886294,0.0,,,False,,,
Brazil,2018-05-21,1641555.518875726,0.07792570064055275,0.0,,,False,,,
Brazil,2018-05-23,1641555.518875726,0.07788030329607389,0.0,,,False,,,
Brazil,2018-05-26,1642376.501863807,0.07765193346354594,0.0,,,False,,,
Brazil,2018-05-28,1604973.3393007854,0.0818318993887268,0.0,,,False,,,
Brazil,2018-05-30,1604973.3393007854,0.08161860170259691,0.0,,,False,,,
Brazil,2018-06-02,1599349.0413224238,0.0790674976983443,0.0,,,False,,,
Brazil,2018-06-04,1623186.990516585,0.08345427444147613,0.0,,,False,,,
Brazil,2018-06-06,1623186.990516585,0.08342392850131444,0.0,,,False,,,
Brazil,2018-06-09,1622862.3855800575,0.08159756303771855,0.0,,,False,,,
Brazil,2018-06-11,1612024.1686864723,0.08158394244969253,0.0,,,False,,,
Brazil,2018-06-13,1612024.1686864723,0.08163360455854035,0.0,,,False,,,
Brazil,2018-06-16,1611218.3580715705,0.08116649500943247,0.0,,,False,,,
Brazil,2018-06-18,1595513.1363509481,0.08142496490821466,0.0,,,False,,,
Brazil,2018-06-20,1595513.1363509481,0.08151522723750554,0.0,,,False,,,
Brazil,2018-06-23,1595832.2708906087,0.0805516059821231,0.0,,,False,,,
Brazil,2018-06-25,1550372.3759431585,0.08796878989322285,0.0,,,False,,,
Brazil,2018-06-27,1550372.3759431585,0.08799009280280147,0.0,,,False,,,
Brazil,2018-06-30,1551026.1738241683,0.08463141710709912,0.0,,,False,,,
Brazil,2018-07-02,1556649.4475848782,0.08511905284112607,0.0,,,False,,,
Brazil,2018-07-04,1556649.4475848782,0.08511905284112607,0.0,,,False,,,
Brazil,2018-07-07,1556493.7904231076,0.08176024542175947,0.0,,,False,,,
Brazil,2018-07-09,1561589.203619691,0.08212751392855124,0.0,,,False,,,
Brazil,2018-07-11,1561589.203619691,0.08215306292738032,0.0,,,False,,,
Brazil,2018-07-14,1561120.7971230925,0.06461911729978521,0.0,,,False,,,
Brazil,2018-07-16,1597096.851170294,0.07305142378422771,0.0,,,False,,,
Brazil,2018-07-18,1597096.851170294,0.07305382302799242,0.0,,,False,,,
Brazil,2018-07-21,1596458.1401805403,0.0684413713600611,0.0,,,False,,,
Brazil,2018-07-23,1618135.3636227155,0.07147118420278926,0.0,,,False,,,
Brazil,2018-07-25,1618135.3636227155,0.07145936318700366,0.0,,,False,,,
Brazil,2018-07-28,1617811.7689105407,0.06336606782734285,0.0,,,False,,,
Brazil,2018-07-30,1620562.424890984,0.06339451670139576,0.0,,,False,,,
Brazil,2018-08-01,1624780.0787079497,0.06320482032778536,0.0,,,False,,,
Brazil,2018-08-04,1624780.0787079497,0.05966070214569041,0.0,,,False,,,
Brazil,2018-08-06,1559908.3568452252,0.08298294580405105,0.0,,,False,,,
Brazil,2018-08-08,1559908.3568452252,0.0829900919133458,0.0,,,False,,,
Brazil,2018-08-11,1560064.3554807114,0.08266397299710357,0.0,,,False,,,
Brazil,2018-08-13,1540309.6378621946,0.08421002103403243,0.0,,,False,,,
Brazil,2018-08-15,1540309.6378621946,0.08422842879175375,0.0,,,False,,,
Brazil,2018-08-18,1540001.6067387613,0.0834066759386419,0.0,,,False,,,
Brazil,2018-08-20,1463905.9613988828,0.10865321006969968,0.0,,,False,,,
Brazil,2018-08-22,1463905.9613988828,0.10864013469887855,0.0,,,False,,,
Brazil,2018-08-25,1463905.9613988828,0.1019685687306809,0.0,,,False,,,
Brazil,2018-08-27,1485031.3802325618,0.10459307958714055,0.0,,,False,,,
Brazil,2018-08-29,1485031.3802325618,0.10457735716279616,0.0,,,False,,,
Brazil,2018-09-01,1482879.587216048,0.1042891904408285,0.0,,,False,,,
Brazil,2018-09-03,1481308.2715507697,0.10426047996221278,0.0,,,False,,,
Brazil,2018-09-05,1481308.2715507697,0.10426418293383842,0.0,,,False,,,
Brazil,2018-09-08,1480271.7185965441,0.10400541227407259,0.0,,,False,,,
Brazil,2018-09-10,1428559.1203635796,0.11420067339902701,0.0,,,False,,,
Brazil,2018-09-12,1428559.1203635796,0.1142185327087646,0.0,,,False,,,
Brazil,2018-09-15,1428130.6169062026,0.10768468166390618,0.0,,,False,,,
Brazil,2018-09-17,1483043.6983525143,0.12295597782670337,0.0,,,False,,,
Brazil,2018-09-19,1483043.6983525143,0.12297385375073938,0.0,,,False,,,
Brazil,2018-09-22,1482747.1192717406,0.1206977221882224,0.0,,,False,,,
Brazil,2018-09-24,1483223.4206401685,0.12071717633782555,0.0,,,False,,,
Brazil,2018-09-26,1483223.4206401685,0.12072835656801711,0.0,,,False,,,
Brazil,2018-09-29,1483075.105713974,0.12059891159024573,0.0,,,False,,,
Brazil,2018-10-01,1568931.9947408137,0.14713471857817426,0.0,,,False,,,
Brazil,2018-10-03,1568931.9947408137,0.14713471857817426,0.0,,,False,,,
Brazil,2018-10-06,1568147.7248272607,0.13524647390966016,0.0,,,False,,,
Brazil,2018-10-08,1590043.296357058,0.13661793251120424,0.0,,,False,,,
Brazil,2018-10-10,1590043.296357058,0.13661897390331101,0.0,,,False,,,
Brazil,2018-10-13,1589725.3194965324,0.1351896715718523,0.0,,,False,,,
Brazil,2018-10-15,1615876.8170137636,0.13684394191038396,0.0,,,False,,,
Brazil,2018-10-17,1615876.8170137636,0.13683802622415225,0.0,,,False,,,
Brazil,2018-10-20,1615715.2374111773,0.11309044928690659,0.0,,,False,,,
Brazil,2018-10-22,1650678.384755889,0.11562061583648536,0.0,,,False,,,
Brazil,2018-10-24,1650678.384755889,0.11562061583648536,0.0,,,False,,,
Brazil,2018-10-27,1651338.7881816712,0.11486312519750094,0.0,,,False,,,
Brazil,2018-10-29,1627957.7225560108,0.11765385283734821,0.0,,,False,,,
Brazil,2018-10-31,1631913.9784962137,0.11743977905292845,0.0,,,False,,,
Brazil,2018-11-03,1630772.0384369164,0.11741061823253919,0.0,,,False,,,
Brazil,2018-11-05,1613950.0150622227,0.1189948004462294,0.0,,,False,,,
Brazil,2018-11-07,1613950.0150622227,0.11894998584487565,0.0,,,False,,,
Brazil,2018-11-10,1613465.9026781924,0.10455611409169713,0.0,,,False,,,
Brazil,2018-11-12,1610790.0675755078,0.10473688824902218,0.0,,,False,,,
Brazil,2018-11-14,1610790.0675755078,0.10470844547702776,0.0,,,False,,,
Brazil,2018-11-17,1611595.6639916163,0.09278698777206883,0.0,,,False,,,
Brazil,2018-11-19,1575850.9041814655,0.09956858869005514,0.0,,,False,,,
Brazil,2018-11-21,1575850.9041814655,0.09955840040096024,0.0,,,False,,,
Brazil,2018-11-24,1576008.497151401,0.09956823050927134,0.0,,,False,,,
Brazil,2018-11-26,1560256.0820700105,0.10106027258436066,0.0,,,False,,,
Brazil,2018-11-28,1560256.0820700105,0.10105615754974555,0.0,,,False,,,
Brazil,2018-12-01,1557316.5034967524,0.06191573958181454,0.0,,,False,,,
Brazil,2018-12-03,1550931.1376989242,0.06214849994400813,0.0,,,False,,,
Brazil,2018-12-05,1550931.1376989242,0.06215158257764352,0.0,,,False,,,
Brazil,2018-12-08,1551241.3549471549,0.058514121675458705,0.0,,,False,,,
Brazil,2018-12-10,1546098.0157308981,0.058590392905339184,0.0,,,False,,,
Brazil,2018-12-12,1546098.0157308981,0.05859730882519845,0.0,,,False,,,
Brazil,2018-12-15,1546098.0157308981,0.05278207032059734,0.0,,,False,,,
Brazil,2018-12-17,1541344.1433927105,0.05275569368622367,0.0,,,False,,,
Brazil,2018-12-19,1541344.1433927105,0.0527626495003638,0.0,,,False,,,
Brazil,2018-12-22,1542269.2273761884,0.04049434863412025,0.0,,,False,,,
Brazil,2018-12-24,1551332.267747024,0.04209676625398691,0.0,,,False,,,
Brazil,2018-12-26,1551332.267747024,0.0420454457062287,0.0,,,False,,,
Brazil,2018-12-29,1552108.1278297547,0.038411976250756666,0.0,,,False,,,
Brazil,2018-12-31,1758583.9822701719,0.18342195213599888,257910000.57,253124746.03566384,0.0012743239026363946,True,5.470299595528536,2.246377325183305e-08,0.00016847830050886075
Brazil,2019-01-02,1758583.9822701719,0.18339624184370734,257910000.57,253124746.03566957,0.0012741452802731662,True,5.471066655208273,2.236675002395342e-08,0.00016775062701959744
Brazil,2019-01-05,1758583.9822701719,0.1824192045208333,257910000.57,253124746.0358688,0.001267357309751509,True,5.5003765155777105,1.89490545996464e-08,0.00014211791067266172
Brazil,2019-01-07,1760432.70261434,0.18238570665385692,257910000.57,253126594.75621825,0.0012684473901321744,True,5.501406382950447,1.8838682734338743e-08,0.00014129012171243296
Brazil,2019-01-09,1760432.70261434,0.18237374150368016,257910000.57,253126594.75622052,0.0012683641754293515,True,5.501767401863689,1.880013977814671e-08,0.0001410010496087621
Brazil,2019-01-12,1760256.6681459488,0.18229789096468454,257910000.57,253101283.36235046,0.0012678366534223983,True,5.50405710723165,1.8557461839548204e-08,0.0001391809643895932
Brazil,2019-01-14,1741944.610835564,0.18330224676052553,257910000.57,253082971.30484912,0.0012616509370172815,True,5.473700876026081,2.2036638328746054e-08,0.0001652747885552056
Brazil,2019-01-16,1741944.610835564,0.18331785469855233,257910000.57,253082971.30484578,0.0012617583649585163,True,5.473234729743372,2.2094708195720296e-08,0.00016571031240162826
Brazil,2019-01-19,1741596.2567499666,0.1795632318442196,257910000.57,253032359.77250957,0.0012359156602916581,True,5.587704890569697,1.150451064078672e-08,8.628383045304718e-05
Brazil,2019-01-21,1732032.6413004005,0.1799769551606567,257910000.57,253022796.15701398,0.001232007430130969,True,5.574755396922552,1.2393895168685675e-08,9.295421364755905e-05
Brazil,2019-01-23,1732032.6413004005,0.1799810956552617,257910000.57,253022796.15701345,0.0012320357733270565,True,5.574627120365688,1.240303068094182e-08,9.302273106216093e-05
Brazil,2019-01-26,1732032.6413004005,0.17895111546951212,257910000.57,253022796.15712914,0.0012249851834374773,True,5.606719812036925,1.030985276800325e-08,7.732389647382381e-05
Brazil,2019-01-28,1784727.9430803184,0.18253520230727197,257910000.57,253075491.45837277,0.0012872668171880872,True,5.497160140784776,1.929780909642023e-08,0.0001447335695108413
Brazil,2019-01-30,1784727.9430803184,0.182403018436884,257910000.57,253075491.45839816,0.0012863346352933534,True,5.501144759287424,1.8866661972027257e-08,0.00014149996607950747
Brazil,2019-02-02,1779197.6952751009,0.18230134177619164,257910000.57,253170497.62196156,0.0012811529627499878,True,5.5041481107866606,1.8547879729326198e-08,0.0001391090985419862
Brazil,2019-02-04,1745652.1878386475,0.18540915580398276,257910000.57,253136952.1138024,0.0012785960557033175,True,5.4115202953188755,3.124595506779505e-08,0.0002343446653099832
Brazil,2019-02-06,1745652.1878386475,0.18541912895890134,257910000.57,253136952.1137994,0.001278664831425217,True,5.411229156346138,3.129680529729064e-08,0.00023472604247100896
Brazil,2019-02-09,1746001.353191587,0.18517527471922612,257910000.57,253187584.56737137,0.0012769831919420248,True,5.418356803589729,3.007464300098606e-08,0.00022555982558548286
Brazil,2019-02-11,1759973.2083254785,0.18509962734600918,257910000.57,253201556.42251554,0.001286605024119724,True,5.420716061229123,2.9680389808862992e-08,0.00022260292634926517
Brazil,2019-02-13,1759973.2083254785,0.18509962734600918,257910000.57,253201556.42251554,0.001286605024119724,True,5.420716061229123,2.9680389808862992e-08,0.00022260292634926517
Brazil,2019-02-16,1759797.2198042185,0.18487750475877418,257910000.57,253176237.53290236,0.0012850610756403303,True,5.427230375598569,2.8617616836359308e-08,0.0002146321288195263
Brazil,2019-02-18,1738877.9799385176,0.18633117957600287,257910000.57,253155318.29259965,0.0012798751336306653,True,5.384664779551062,3.628989328502903e-08,0.00027217420354853905
Brazil,2019-02-20,1738877.9799385176,0.18636015417020746,257910000.57,253155318.29258952,0.0012800741550875925,True,5.383827391648424,3.645921614298882e-08,0.00027344412441833996
Brazil,2019-02-23,1738877.9799385176,0.1864629624051052,257910000.57,253155318.29255316,0.0012807803270111103,True,5.380858254779164,3.70657749824722e-08,0.00027799331667787645
Brazil,2019-02-25,1725419.3508276273,0.18716586431000692,257910000.57,253141859.6631936,0.0012757258631534527,True,5.360508173639223,4.1494085919127076e-08,0.00031120564942997887
Brazil,2019-02-27,1725419.3508276273,0.18718715032179734,257910000.57,253141859.6631852,0.0012758709491670081,True,5.3598984568839265,4.1634371074838196e-08,0.0003122577878392001
Brazil,2019-03-02,1726743.5080614246,0.05886123566016129,257910000.57,253143183.8227643,0.001,True,6.844083540591853,3.848349924436601e-12,2.8862467971221848e-08
Brazil,2019-03-04,1684156.4275650172,0.06810937648806928,257910000.57,253100596.74226904,0.001,True,6.675836216947922,1.2291319411104169e-11,9.218514840412552e-08
Brazil,2019-03-06,1684156.4275650172,0.06810937648806928,257910000.57,253100596.74226904,0.001,True,6.675836216947922,1.2291319411104169e-11,9.218514840412552e-08
Brazil,2019-03-09,1684493.2925359046,0.0680494682853069,257910000.57,253151221.92396548,0.001,True,6.675836216942243,1.2291319411580263e-11,9.218514840412552e-08
Brazil,2019-03-11,1696598.9287888461,0.06916505957108458,257910000.57,253163327.56021672,0.001,True,6.72365485563588,8.861097231614068e-12,6.645795025428271e-08
Brazil,2019-03-13,1696598.9287888461,0.06916917528582416,257910000.57,253163327.56021672,0.001,True,6.72365485563588,8.861097231614068e-12,6.645795025428271e-08
Brazil,2019-03-16,1696768.5971650023,0.06789867012099171,257910000.57,253188645.15883592,0.001,True,6.72365485565303,8.86109723057056e-12,6.645795025428271e-08
Brazil,2019-03-18,1668315.4540392766,0.07149201878856777,257910000.57,253160192.0157073,0.001,True,6.611269317977772,1.9051926817291486e-11,1.4288903393935238e-07
Brazil,2019-03-20,1668315.4540392766,0.07150107940476781,257910000.57,253160192.0157073,0.001,True,6.611269317977772,1.9051926817291486e-11,1.4288903393935238e-07
Brazil,2019-03-23,1669483.683689779,0.07134397551830252,257910000.57,253337466.18884018,0.001,True,6.611269317977689,1.9051926817302136e-11,1.4288903393935238e-07
Brazil,2019-03-25,1662842.4438553716,0.07140224897423933,257910000.57,253330824.94900566,0.001,True,6.585053981628168,2.2736007431588486e-11,1.705202645766563e-07
Brazil,2019-03-27,1662842.4438553716,0.07140224897423933,257910000.57,253330824.94900566,0.001,True,6.585053981628168,2.2736007431588486e-11,1.705202645766563e-07
Brazil,2019-03-30,1663674.0729672515,0.05448663871504297,257910000.57,253457522.03311166,0.001,True,6.585053981628161,2.2736007431589484e-11,1.705202645766563e-07
Brazil,2019-04-01,1692305.0273880286,0.06117879700417064,241436725.53,237403529.97306964,0.001,True,7.153418694204969,4.2321463276020447e-13,3.1741276274038263e-09
Brazil,2019-04-03,1692305.0273880286,0.06122454744422201,241436725.53,237403529.97306964,0.001,True,7.153418694204969,4.2321463276020447e-13,3.1741276274038263e-09
Brazil,2019-04-06,1691797.412025924,0.0558305330559217,241436725.53,237332319.59616834,0.001,True,7.153418694204987,4.2321463276014626e-13,3.1741276274038263e-09
Brazil,2019-04-08,1684632.3571490364,0.055962439266937364,241436725.53,237325154.54129145,0.001,True,7.123228271561942,5.271399606911043e-13,3.953504190690964e-09
Brazil,2019-04-10,1684632.3571490364,0.05595149346180231,241436725.53,237325154.54129145,0.001,True,7.123228271561942,5.271399606911043e-13,3.953504190690964e-09
Brazil,2019-04-13,1684463.9023362023,0.054286669338205654,241436725.53,237301423.2124235,0.001,True,7.123228271561671,5.271399606921387e-13,3.953504190690964e-09
Brazil,2019-04-15,1661127.46717565,0.056907027991091964,241436725.53,237278086.77726293,0.001,True,7.024882537335207,1.071232058842508e-12,8.034684029215486e-09
Brazil,2019-04-17,1661127.46717565,0.056914963472347056,241436725.53,237278086.77726293,0.001,True,7.024882537335207,1.071232058842508e-12,8.034684029215486e-09
Brazil,2019-04-20,1661127.46717565,0.0551436721550267,241436725.53,237278086.77726293,0.001,True,7.024882537335207,1.071232058842508e-12,8.034684029215486e-09
Brazil,2019-04-22,1660408.652594891,0.05511834041171421,241436725.53,237277367.9626822,0.001,True,7.021853114436212,1.0947232473315138e-12,8.210099267106403e-09
Brazil,2019-04-24,1660408.652594891,0.05511834041171421,241436725.53,237277367.9626822,0.001,True,7.021853114436212,1.0947232473315138e-12,8.210099267106403e-09
Brazil,2019-04-27,1660906.849916531,0.05447070199408582,241436725.53,237348561.85162038,0.001,True,7.021853114436215,1.0947232473314823e-12,8.210099267106403e-09
Brazil,2019-04-29,1645077.491988169,0.05560647590603872,241436725.53,237332732.4936919,0.001,True,6.955158436879247,1.7608301382964582e-12,1.3206102877924957e-08
Brazil,2019-05-01,1646541.5352532389,0.055618654192625114,241436725.53,237334196.53695694,0.001,True,6.961327155091932,1.6854097658017496e-12,1.2640999358390021e-08
Brazil,2019-05-04,1646541.5352532389,0.044004976419062286,241436725.53,237334196.53695694,0.001,True,6.961327155091932,1.6854097658017496e-12,1.2640999358390021e-08
Brazil,2019-05-06,1655222.0875703914,0.04484124465431762,241436725.53,237342877.0892742,0.001,True,6.997901714094496,1.299121240803163e-12,9.74331726411512e-09
Brazil,2019-05-08,1655222.0875703914,0.044834097232125086,241436725.53,237342877.0892742,0.001,True,6.997901714094496,1.299121240803163e-12,9.74331726411512e-09
Brazil,2019-05-11,1656049.9055514256,0.04337889341845301,241436725.53,237461578.20062354,0.001,True,6.997901714093657,1.2991212408109523e-12,9.74331726411512e-09
Brazil,2019-05-13,1614794.0343967774,0.0552898404961253,241436725.53,237420322.32946903,0.001,True,6.824149582406787,4.422384318141702e-12,3.3167912860731556e-08
Brazil,2019-05-15,1614794.0343967774,0.05528249425329393,241436725.53,237420322.32946903,0.001,True,6.824149582406787,4.422384318141702e-12,3.3167912860731556e-08
Brazil,2019-05-18,1615278.5452800952,0.05073607256382839,241436725.53,237491559.11115083,0.001,True,6.824149582406708,4.422384318144139e-12,3.3167912860731556e-08
Brazil,2019-05-20,1626331.7801283328,0.051984757051178596,241436725.53,237502612.3459991,0.001,True,6.870690089699032,3.1946031265798806e-12,2.395972309446421e-08
Brazil,2019-05-22,1626331.7801283328,0.05194710752509963,241436725.53,237502612.3459991,0.001,True,6.870690089699032,3.1946031265798806e-12,2.395972309446421e-08
Brazil,2019-05-25,1626331.7801283328,0.051777266621825566,241436725.53,237502612.3459991,0.001,True,6.870690089699032,3.1946031265798806e-12,2.395972309446421e-08
Brazil,2019-05-27,1642145.6515698265,0.0538751807948248,241436725.53,237518426.21744138,0.001,True,6.937271862565163,1.998720592969144e-12,1.4990231278500097e-08
Brazil,2019-05-29,1642145.6515698265,0.053860868227824925,241436725.53,237518426.21744138,0.001,True,6.937271862565163,1.998720592969144e-12,1.4990231278500097e-08
Brazil,2019-06-01,1645012.1321821318,0.04744505737028485,241436725.53,237804514.13360676,0.001,True,6.9410343003731585,1.9461974048456806e-12,1.4596102104757585e-08
Brazil,2019-06-03,1688105.4481213652,0.0608743877650021,241436725.53,237847607.44954482,0.001,True,7.1222310788613425,5.30969078283428e-13,3.98236998933123e-09
Brazil,2019-06-05,1688105.4481213652,0.06087377061865436,241436725.53,237847607.44954482,0.001,True,7.1222310788613425,5.30969078283428e-13,3.98236998933123e-09
Brazil,2019-06-08,1692161.7668322765,0.06065410661616522,241436725.53,238419127.2568642,0.001,True,7.122231078866248,5.309690782645226e-13,3.98236998933123e-09
Brazil,2019-06-10,1684950.032462546,0.060979096179718105,241436725.53,238411915.52249447,0.001,True,7.091982484612663,6.610212448704175e-13,4.957145804952553e-09
Brazil,2019-06-12,1684950.032462546,0.06097889433254721,241436725.53,238411915.52249447,0.001,True,7.091982484612663,6.610212448704175e-13,4.957145804952553e-09
Brazil,2019-06-15,1684444.623267977,0.05743044678754192,241436725.53,238340402.67530116,0.001,True,7.091982484612812,6.610212448697042e-13,4.957145804952553e-09
Brazil,2019-06-17,1709594.799833815,0.060864563666145836,241436725.53,238365552.85186702,0.001,True,7.19749900395804,3.066349855870617e-13,2.299271883998964e-09
Brazil,2019-06-19,1709594.799833815,0.060864563666145836,241436725.53,238365552.85186702,0.001,True,7.19749900395804,3.066349855870617e-13,2.299271883998964e-09
Brazil,2019-06-22,1710449.810968703,0.06082979043583602,241436725.53,238484765.42895365,0.001,True,7.197499003958096,3.066349855869352e-13,2.299271883998964e-09
Brazil,2019-06-24,1720176.3830940179,0.0611361768956949,241436725.53,238494492.00107893,0.001,True,7.238283050539327,2.272001733868887e-13,1.7041923427997605e-09
Brazil,2019-06-26,1720176.3830940179,0.06114846812085987,241436725.53,238494492.00107893,0.001,True,7.238283050539327,2.272001733868887e-13,1.7041923427997605e-09
Brazil,2019-06-29,1720692.5134246247,0.0590369933883694,241436725.53,238566051.08200473,0.001,True,7.23828305053934,2.272001733868674e-13,1.7041923427997605e-09
Brazil,2019-07-01,1718802.1283121319,0.05916263517876056,419497741.85,413239015.2839215,0.001,True,4.167512125845612,1.5397106822598214e-05,0.11547896793623807
Brazil,2019-07-03,1718802.1283121319,0.05916263517876056,419497741.85,413239015.2839215,0.001,True,4.167512125845612,1.5397106822598214e-05,0.11547896793623807
Brazil,2019-07-06,1717771.1563576602,0.05899974984634508,419497741.85,412991146.2428996,0.001,True,4.167512125845721,1.5397106822590814e-05,0.11547896793623807
Brazil,2019-07-08,1756200.156767501,0.06579272889975431,419497741.85,413029575.7264142,0.001,True,4.2605593885116795,1.0195794357178242e-05,0.07646875005202104
Brazil,2019-07-10,1756200.156767501,0.06582461969959534,419497741.85,413029575.7264142,0.001,True,4.2605593885116795,1.0195794357178242e-05,0.07646875005202104
Brazil,2019-07-13,1756551.4319251992,0.052139748846615576,419497741.85,413112189.90269995,0.001,True,4.260559388507531,1.0195794357367522e-05,0.07646875005313127
Brazil,2019-07-15,1751956.9544484047,0.05260734818116052,419497741.85,413107595.37740827,0.001,True,4.249437589263331,1.0715395346694216e-05,0.08036578803261403
Brazil,2019-07-17,1751956.9544484047,0.05264268164710237,419497741.85,413107595.37740827,0.001,True,4.249437589263331,1.0715395346694216e-05,0.08036578803261403
Brazil,2019-07-20,1752307.3808807693,0.052508325000328426,419497741.85,413190225.15918654,0.001,True,4.249437589263447,1.0715395346688658e-05,0.08036578803261403
Brazil,2019-07-22,1739078.8143410455,0.05442820488652687,419497741.85,413176996.4409682,0.001,True,4.217421028408479,1.2355616023780123e-05,0.09266754954082412
Brazil,2019-07-24,1739078.8143410455,0.05442820488652687,419497741.85,413176996.4409682,0.001,True,4.217421028408479,1.2355616023780123e-05,0.09266754954082412
Brazil,2019-07-27,1738035.68002403,0.053574016560762744,419497741.85,412929164.6000905,0.001,True,4.217421028407591,1.2355616023828756e-05,0.09266754954082412
Brazil,2019-07-29,1709908.5299452862,0.059587994873306176,419497741.85,412901037.0463989,0.001,True,4.14930156838688,1.6674561554140356e-05,0.12505999365323828
Brazil,2019-07-31,1703743.959344829,0.06003241554149803,419497741.85,412894872.37004524,0.001,True,4.134371302243762,1.779638192273331e-05,0.13347375517909454
Brazil,2019-08-03,1706301.4929545159,0.04803065669441427,419497741.85,413514679.41767216,0.001,True,4.134371302243547,1.779638192274992e-05,0.13347375517909454
Brazil,2019-08-05,1671327.0789864298,0.05657114367136525,419497741.85,413479704.2553676,0.001,True,4.0497875057489,2.5632080588104425e-05,0.1922424522569907
Brazil,2019-08-07,1671327.0789864298,0.056427094208154664,419497741.85,413479704.2553676,0.001,True,4.0497875057489,2.5632080588104425e-05,0.1922424522569907
