date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,convenience_yield
2015-01-04,Brazil,207.97,0.0255,637.7141200505156,0.05173054182557801,True,631.8961,160.2673628759274,0.21649024802655198,-0.15466378480741275
2015-01-11,Brazil,201.92,0.0255,628.1014227852716,0.052958121025534446,True,631.8961,164.16631832854327,0.21778215812940696,-0.18212621786809688
2015-01-18,Brazil,205.65,0.0255,638.8020837230177,0.05322218901373878,True,631.8961,164.74058305916728,0.21769124065400602,-0.16065271698389288
2015-01-25,Brazil,193.65,0.0255,635.9412124349448,0.053635473943891475,True,631.8961,167.3744289597118,0.21706984774871868,-0.17152313641973044
2015-02-01,Brazil,212.77,0.022,622.1628705920417,0.053492819268630296,True,622.0884000000001,144.93127013663783,0.23932827947842394,-0.1599159595464555
2015-02-08,Brazil,229.48,0.022,630.2146017794913,0.05280487569265339,True,622.0884000000001,139.7179430311654,0.24150289632233052,-0.13269315302512558
2015-02-15,Brazil,235.35,0.022,655.7182739163027,0.053172662987032,True,622.0884000000001,137.15209976232302,0.24207627214922844,-0.07466523347736367
2015-02-22,Brazil,235.89,0.022,645.952841068966,0.05261419579197011,True,622.0884000000001,135.55427914934734,0.24135158036005602,-0.09161753568451705
2015-03-01,Brazil,235.88,0.0233999999999999,654.844923826065,0.05394240296033699,True,626.0114799999998,139.31661473031954,0.24272838432174262,-0.07981015505748099
2015-03-08,Brazil,253.64,0.0233999999999999,645.4577683411198,0.05358588705159359,True,626.0114799999998,129.17953534174936,0.25367271947767583,-0.07889060932975009
2015-03-15,Brazil,302.25,0.0233999999999999,613.6324372533859,0.053362968158832576,True,626.0114799999998,121.72801077234331,0.25981150801503045,-0.13115713433027307
2015-03-22,Brazil,291.2898,0.0233999999999999,619.4007098580357,0.053599179976276355,True,626.0114799999998,122.47949148304409,0.2596572831266326,-0.12016084195405399
2015-03-29,Brazil,285.95,0.0233999999999999,617.6141333261816,0.05296567917370301,True,626.0114799999998,121.71219011100449,0.25763006184422194,-0.12261673853250557
2015-04-05,Brazil,259.48,0.0241,610.7150499395703,0.057953396358496834,True,627.97302,131.26473069520333,0.26741030782118635,-0.15528469712064494
2015-04-12,Brazil,245.19,0.0241,642.6186423380557,0.05966078646712283,True,627.97302,133.20250470822126,0.2678053919731544,-0.09080716874343352
2015-04-19,Brazil,241.81,0.0241,660.5463963191003,0.06036787107638961,True,627.97302,134.72240782937013,0.2682083184450355,-0.05698856750205279
2015-04-26,Brazil,220.11,0.0241,665.8978778407702,0.0619825421047032,True,627.97302,138.7946010247075,0.27029294117102004,-0.05397388600339666
2015-05-03,Brazil,237.95,0.0233,658.3908951683571,0.060697056030183695,True,625.73126,131.8555553026922,0.27349466194495314,-0.055829048404861636
2015-05-10,Brazil,222.26,0.0233,657.4585605286265,0.061314860626989647,True,625.73126,133.68798661814623,0.27396467487029863,-0.0612616090135366
2015-05-17,Brazil,228.93,0.0233,668.4996058775303,0.061144504857818555,True,625.73126,132.6227120211186,0.2739912880592644,-0.036932625660104614
2015-05-24,Brazil,220.46,0.0233,663.6287216356959,0.06025914441287488,True,625.73126,128.43713684132246,0.2754798066017218,-0.038372555856361124
2015-05-31,Brazil,231.01,0.0269,654.4937923404273,0.058424517709982166,True,635.8191800000001,121.36549541922707,0.27631633097100733,-0.040626023542028024
2015-06-07,Brazil,247.9,0.0269,653.9011296352625,0.05891997355028407,True,635.8191800000001,122.75477896822359,0.2767486913287678,-0.04456448120830427
2015-06-14,Brazil,242.18,0.0269,644.8428882814273,0.05926023442591552,True,635.8191800000001,123.75043216075326,0.27663222488417627,-0.06512244127071135
2015-06-21,Brazil,240.17,0.0269,643.4496035489134,0.059542802596359454,True,635.8191800000001,124.58786142389096,0.2768330566632799,-0.06965273377773792
