type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,query_type
C,A,20120101,2012,52,2012,24,AGO,Angola,X,Export,0,W00,World,0,W00,World,H3,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98137524704,FALSE,-1,N/A,,FALSE,98137524704,FALSE,,FALSE,,68863266749,68863266749,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3510137342,FALSE,-1,N/A,,FALSE,3510137342,FALSE,,FALSE,,2611223721,2611223721,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,20289442464,20289442464,0,FALSE,TRUE,HS_2709
C,A,20120101,2012,52,2012,144,LKA,Sri Lanka,X,Export,0,W00,World,0,W00,World,H3,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,959,FALSE,-1,N/A,,FALSE,959,FALSE,,FALSE,,3067,3067,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37252952703,FALSE,-1,N/A,,FALSE,37252952703,FALSE,,FALSE,,26556825737,26556825737,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,218,ECU,Ecuador,X,Export,0,W00,World,0,W00,World,H3,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18114114878,FALSE,-1,N/A,,FALSE,18114114878,FALSE,,FALSE,,12711228703,12711228703,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,348,HUN,Hungary,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1353466,FALSE,-1,N/A,,FALSE,1353466,FALSE,,FALSE,,1062612,1062612,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,360,IDN,Indonesia,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14973143267,FALSE,-1,N/A,,FALSE,14973143267,FALSE,,FALSE,,12293410847,12293410847,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,368,IRQ,Iraq,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,127566151037,TRUE,-1,N/A,,FALSE,127566151037,TRUE,,FALSE,,94027500000,94027500000,6,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,384,CIV,Côte d'Ivoire,X,Export,0,W00,World,0,W00,World,H3,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1590324900,FALSE,8,kg,1590324900,FALSE,1590324900,FALSE,0,FALSE,,1255554933.46,1255554933.46,0,FALSE,TRUE,HS_2709
C,A,20120101,2012,52,2012,398,KAZ,Kazakhstan,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,68138468600,FALSE,-1,N/A,,FALSE,68138468600,FALSE,,FALSE,,56442431850,56442431850,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,484,MEX,Mexico,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,62834336824,FALSE,-1,N/A,,FALSE,62834336824,FALSE,,FALSE,,46852354811,46852354811,0,TRUE,FALSE,HS_2709
C,A,20120101,2012,52,2012,504,MAR,Morocco,X,Export,0,W00,World,0,W00,World,H2,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17840,FALSE,-1,N/A,,FALSE,17840,FALSE,,FALSE,,78233,78233,0,TRUE,FALSE,HS_2709
