type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,query_type
C,A,20170101,2017,52,2017,24,AGO,Angola,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,,TRUE,,FALSE,,31057113479.83,31057113479.83,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,32,ARG,Argentina,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,1529295400,FALSE,8,kg,1529295400,FALSE,1529295400,FALSE,,FALSE,,575226736.36,575226736.36,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,76,BRA,Brazil,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,51965438252.132,TRUE,-1,N/A,0,FALSE,51965438252.132,TRUE,0,FALSE,,16625024187,16625024187,6,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,144,LKA,Sri Lanka,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,110,FALSE,8,kg,110,FALSE,110,FALSE,,FALSE,,174.966,174.966,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,170,COL,Colombia,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,33787407600,FALSE,12,m³,36544987.84,FALSE,33787407600,FALSE,,FALSE,,10951738279.92,10951738279.92,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,218,ECU,Ecuador,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18950243219.233,TRUE,-1,N/A,0,FALSE,,TRUE,0,FALSE,,6189823872.12,6189823872.12,6,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,348,HUN,Hungary,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,77596686,FALSE,8,kg,77596686,FALSE,77596686,FALSE,,FALSE,,30274909,30274909,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,360,IDN,Indonesia,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13570705725,FALSE,8,kg,13570705725,FALSE,13570705725,FALSE,0,FALSE,0,5354864569.93,5354864569.93,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,384,CIV,Côte d'Ivoire,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1679930653,FALSE,8,kg,1679930653,FALSE,1679930653,FALSE,0,FALSE,,619037056.682,619037056.682,0,FALSE,TRUE,HS_2709
C,A,20170101,2017,52,2017,398,KAZ,Kazakhstan,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0 ,0,TOTAL MOT,8,kg,68758424884.875,TRUE,-1,N/A,0,FALSE,68758424884.875,TRUE,0,FALSE,,26584238979.4,26584238979.4,6,FALSE,TRUE,HS_2709
