date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2,spread_rf_M0,spread_rf_M1,spread_rf_M2,put_M0,put_M1,put_M2,risky_debt_M0,risky_debt_M1,risky_debt_M2,RNS_M0,RNS_M1,RNS_M2,yield_rf_M0,yield_rns_M0,yield_rf_M1,yield_rns_M1,yield_rf_M2,yield_rns_M2,yield_market,leverage_M0,leverage_M1,leverage_M2
2015-01-04,Brazil,207.97,0.0255,631.8961,160.2673628759274,0.2164902480265519,716.2788398339309,0.0488765916303621,True,961.9536876240292,0.0720677488303167,True,-0.1546637848074127,1080.2676181561806,0.0721144676988357,True,2.6023820616726665,Exporter,1.0,2.2588446059236453,3.318413172833098,4.03551226023532,0.01194652637294264,0.00045265231668792437,2.7241647161564354e-05,14.387457512617683,0.5432565552667645,0.0326902437554451,0.24249936357847268,0.010226259314256692,0.003777959449186904,556.0114769577442,556.2437500620084,556.2501983618735,0.8720916997138207,0.03676864796019326,0.0019016847811378955,269.38745751261763,255.8720916997138,255.54325655526674,255.03676864796017,255.0326902437554,255.0019016847811,462.96999999999997,0.8821928903365414,0.6568882765663567,0.5849440355145804
2015-01-11,Brazil,201.92,0.0255,631.8961,164.16631832854327,0.2177821581294069,720.1649520382615,0.0501011161634334,True,953.463568869256,0.0737815286828192,True,-0.1821262178680968,1093.0156704443611,0.0738203042473152,True,2.2108140811796937,Exporter,1.0,2.2492289617697643,3.183812064599027,4.0095620215871675,0.012248966377751544,0.0007267467350480436,3.0415737022298446e-05,14.75303914773957,0.8722862752426325,0.03649921747299854,0.25534261186951746,0.017318628256297652,0.0031202214622348765,555.9986337094531,556.2366576930664,556.2508560998604,0.9182900145255054,0.062269749436573575,0.0021830332845030414,269.7530391477395,255.91829001452547,255.8722862752426,255.06226974943655,255.03649921747297,255.00218303328447,456.91999999999996,0.8774324524007496,0.6627375398825007,0.5781217205633522
2015-01-18,Brazil,205.65,0.0255,631.8961,164.74058305916728,0.217691240654006,720.7400368127288,0.0502126621205998,True,970.6080444382362,0.0738677805130491,True,-0.1606527169838928,1094.8932991805234,0.0739174039949868,True,2.83295297897659,Exporter,1.0,2.251092542046249,3.2877974970335075,4.014462321037753,0.012189838344586637,0.0005048722080751161,2.9790730170029255e-05,14.681561459151967,0.6059384307663894,0.03574919570328956,0.25452256802099615,0.01176091069106805,0.004392223168324468,555.9994537533016,556.2422154106315,556.2495840981543,0.9153402114359406,0.042286565217604155,0.002138794672559889,269.68156145915196,255.9153402114359,255.60593843076637,255.04228656521758,255.03574919570326,255.00213879467253,460.65,0.8767323413784307,0.6510311794971015,0.5771303016220346
2015-01-25,Brazil,193.65,0.0255,631.8961,167.3744289597118,0.2170698477487186,723.3796314556874,0.0506694560779391,True,970.299294548214,0.073771361605595,True,-0.1715231364197304,1103.5051231959774,0.0738233394515991,True,2.965042768060412,Exporter,1.0,2.262046853564824,3.2903817011099794,4.067249543411924,0.011847254328591983,0.0005002578081053645,2.3785646527627154e-05,14.267474605265326,0.6003994805931995,0.02854297950753561,0.24877382558043237,0.011631983351059971,0.0039329713164080165,556.0052024957422,556.2423443379715,556.2500433500062,0.8946613683816157,0.04182299980850149,0.0016877585829261736,269.2674746052653,255.89466136838158,255.60039948059318,255.04182299980846,255.0285429795075,255.0016877585829,448.65,0.8735331664349033,0.6512383380575583,0.5726263401205599
2015-02-01,Brazil,212.77,0.022,622.0884000000001,144.93127013663783,0.2393282794784239,701.6946867587764,0.0503221936943392,True,941.4534430548568,0.0795973560419365,True,-0.1599159595464555,1061.4185042347835,0.0796479891802788,True,3.0814917573686564,Exporter,1.0,1.9914479082527081,2.8569995331094282,3.5284993173642127,0.02321583336262688,0.0021383323360230837,0.00020896151251687176,28.054851878405806,2.567646300001166,0.2507695357032236,0.5246072708496996,0.059343553200884136,0.02239928887860352,556.7634166211511,557.2286803388,557.2656246031222,1.883601746019268,0.21298398859973394,0.017835577581395177,248.0548518784058,221.88360174601928,222.56764630000117,220.21298398859975,220.25076953570323,220.0178355775814,432.77,0.886551390140221,0.6607744701441939,0.5860915346001877
2015-02-08,Brazil,229.48,0.022,622.0884000000001,139.7179430311654,0.2415028963223305,696.450672138399,0.0493900984835825,True,944.4540489157694,0.079741458397661,True,-0.1326931530251255,1043.2815304463438,0.0797967567264616,True,3.3541974334182703,Exporter,1.0,1.963211332048056,2.8693610258841074,3.424995802091488,0.02481081158216813,0.0020565101740342563,0.00030740446008277304,29.99680554804653,2.469335986710445,0.3689193753837116,0.5552947860494637,0.0569981974783742,0.03450490498789338,556.7327291059514,557.2310256945225,557.253518987013,1.9938401705537352,0.20456607735604226,0.026887293482389114,249.99680554804652,221.99384017055374,222.46933598671043,220.20456607735605,220.3689193753837,220.0268872934824,449.48,0.8932267924875782,0.6586751369366841,0.5962804687377663
2015-02-15,Brazil,235.35,0.022,622.0884000000001,137.15209976232302,0.2420762721492284,693.8780998980158,0.0488023373901668,True,978.0251237864828,0.079393631203187,True,-0.0746652334773636,1034.3554662612148,0.079439012692872,True,2.734894940899593,Exporter,1.0,1.9542657443166773,3.0794578287079695,3.392848472663273,0.025334898892576924,0.001036888635885181,0.00034584944766099537,30.635315892336763,1.2446535733637718,0.4150624034136698,0.5620237576951546,0.027210446886281936,0.030485864244696122,556.7260001343058,557.2608134451145,557.2575380277561,2.018013393930548,0.09765546732495796,0.030335260542950205,250.63531589233676,222.01801339393054,221.24465357336376,220.09765546732496,220.41506240341366,220.03033526054296,455.35,0.8965384555175223,0.6360658687289623,0.6014261250521575
2015-02-22,Brazil,235.89,0.022,622.0884000000001,135.55427914934734,0.241351580360056,692.2942701924476,0.048191068341491,True,960.4804434131812,0.078559183747317,True,-0.091617535684517,1028.7978779221162,0.0786023981361321,True,2.5772203745154045,Exporter,1.0,1.9592231649912697,3.0109956005843297,3.40018892233745,0.02504332869485883,0.0013019631266273479,0.0003366965467025898,30.2800625439443,1.5629663088164807,0.40407667278357146,0.5480328502288732,0.0343768748244504,0.028330899414308115,556.739991041772,557.2536470171764,557.2596929925866,1.9677526492725865,0.12337582607311032,0.02918662450509747,250.2800625439443,221.9677526492726,221.56296630881647,220.1233758260731,220.40407667278356,220.0291866245051,455.89,0.8985895547381444,0.6476846085375098,0.6046750419591111
2015-03-01,Brazil,235.88,0.0233999999999999,626.0114799999998,139.31661473031954,0.2427283843217426,695.6317903151635,0.0495846501841822,True,980.3762716951404,0.0802790716595665,True,-0.0798101550574809,1040.8506209180375,0.0803244976503647,True,2.7690059304580967,Exporter,1.0,1.9508984518639645,3.0608744042677385,3.3923015023256924,0.025534563429844358,0.0011034582358751812,0.00034654064746048036,30.87862646069002,1.3245884198519933,0.41589201549754673,0.5753677752721806,0.029373342506230915,0.03050453252776676,556.3151755830409,556.8611700158068,556.8600388257853,2.0674267719505255,0.10549332372836485,0.030724140628427495,264.878626460689,236.06742677194953,235.324588419851,234.10549332372736,234.41589201549655,234.03072414062743,469.879999999999,0.8999178713732714,0.6385420558145306,0.601442192970835
2015-03-08,Brazil,253.64,0.0233999999999999,626.0114799999998,129.17953534174936,0.2536727194776758,685.3024347266057,0.0490873342030116,True,947.8390687581864,0.0839853702798664,True,-0.07889060932975,1005.612110979636,0.0840195751147349,True,2.1166837664365223,Exporter,1.0,1.835484912559008,2.73796797368393,3.0517067357205976,0.03321693627865981,0.0030910047920063373,0.00113772147167177,40.26289270756175,3.712649560824794,1.3657319658334037,0.7676439772500245,0.09291442994626786,0.0693176134003184,556.122899381063,556.7976289283667,556.8212257449127,2.7587954268707557,0.3337179381947631,0.11384381045112484,274.26289270756075,236.75879542686977,237.7126495608238,234.33371793819376,235.3657319658324,234.11384381045013,487.63999999999896,0.9134820602961093,0.660461781576666,0.6225178407906791
2015-03-15,Brazil,302.25,0.0233999999999999,626.0114799999998,121.72801077234332,0.2598115080150304,677.734700365349,0.0481133663054162,True,887.9176542418946,0.0849395054118178,True,-0.131157134330273,979.6985247727516,0.0849827424303975,True,2.6339057918384183,Exporter,1.0,1.7716260968097721,2.361250454108702,2.877593588565118,0.03822832236656925,0.009106712668907557,0.0020036051307624763,46.40827834441302,10.958020002492482,2.4057725122682916,0.8838537681325036,0.3051638549068647,0.13664127351058225,556.0066895901805,556.5853795034062,556.7539020848025,3.1767675497525985,1.0962567084989165,0.2113266169841729,280.408278344412,237.17676754975162,244.95802000249148,235.09625670849792,236.4057725122673,234.21132661698317,536.249999999999,0.9236822014020138,0.7050332618225609,0.6389837936575518
2015-03-22,Brazil,291.2898,0.0233999999999999,626.0114799999998,122.47949148304409,0.2596572831266326,678.487591669149,0.0483186396763138,True,897.657373377963,0.0851532306196103,True,-0.1201608419540539,982.3104779481332,0.0851904834620631,True,2.27844793797244,Exporter,1.0,1.7739178009228205,2.412141642474541,2.884089631348854,0.03803837391680552,0.00792955954647195,0.001962735037562792,46.17500285926521,9.538179559757305,2.3566699732144434,0.8824431753553625,0.2627364865762347,0.1212123966136754,556.0081001829577,556.6278068717368,556.7693309616993,3.171693542499684,0.943806597880219,0.20716826919145512,280.1750028592642,237.1716935424987,243.53817955975632,234.94380659787922,236.35666997321346,234.20716826919045,525.289799999999,0.9226572271719037,0.6973835436167186,0.6372847425058757
2015-03-29,Brazil,285.95,0.0233999999999999,626.0114799999998,121.71219011100447,0.2576300618442219,677.7678441222668,0.0476414954265883,True,893.5811268935801,0.0837523011869638,True,-0.1226167385325055,979.6525785381144,0.0837930495987498,True,2.4634593270953387,Exporter,1.0,1.7906927907710941,2.431345660213335,2.920878442963084,0.03667130361952373,0.007521427870993305,0.0017452299297487084,44.49690741544017,9.046140801312886,2.095373179659361,0.8348893500252821,0.24408378065333602,0.11535094572268954,556.0556540082878,556.6464595776597,556.7751924125904,3.000646423376001,0.8767873323257241,0.17972207314947924,278.4969074154392,237.000646423375,243.04614080131188,234.87678733232474,236.09537317965837,234.1797220731485,519.949999999999,0.9236370321030893,0.7005647961436341,0.6390137623423242
2015-04-05,Brazil,259.48,0.0241,627.97302,131.26473069520333,0.2674103078211863,686.8468247051458,0.0528555947523886,True,909.294918615415,0.0968041624510431,True,-0.1552846971206449,1021.6059117315928,0.0968364053094207,True,2.190986631386841,Exporter,1.0,1.7186906308671521,2.158565931364125,2.6956225787208874,0.042835359468846715,0.01544192911299697,0.0035128611165060985,52.07452460012587,18.616692024035828,4.219882061563687,1.1015996968495436,0.618259890085282,0.2035087888469936,555.5820940042314,556.0654338109957,556.480184912234,3.961643230305845,2.222459450813247,0.4385580254726715,293.07452460012587,244.96164323030584,259.61669202403584,243.22245945081323,245.21988206156368,241.43855802547267,500.48,0.9142839384451992,0.6906153406820041,0.6146920380830645
