treatment_group,treatment_size,beta,pval,n_obs,is_true
"Abu Dhabi,China,Egypt",3,-0.08497368341321172,0.08543497572691772,901,False
"Abu Dhabi,China,Indonesia",3,-0.04809161371256351,0.42803831726385844,901,False
"Abu Dhabi,China,Malaysia",3,0.008802732855772776,0.9208466579927668,901,False
"Abu Dhabi,China,Mexico",3,-0.014812458364845836,0.8456172439224994,901,False
"Abu Dhabi,China,Philippines",3,-0.042863193905663705,0.49528321570738765,901,False
"Abu Dhabi,China,Qatar",3,-0.07078214770093486,0.17964077310298565,901,False
"Abu Dhabi,China,Saudi Arabia",3,-0.08266761492603988,0.09722941073233615,901,False
"Abu Dhabi,China,South Africa",3,-0.11443598755892354,0.016402830028280135,901,False
"Abu Dhabi,China,South Korea",3,-0.13020024985767195,0.009010809041573031,901,False
"Abu Dhabi,China,Thailand",3,-0.10000176409760407,0.03558399262417877,901,False
"Abu Dhabi,China,Turkey",3,-0.14333844070002988,0.006969238020674506,901,False
"Abu Dhabi,Colombia,Dubai",3,0.08968893559219611,0.1295778756650976,901,False
"Abu Dhabi,Colombia,Egypt",3,0.05933643742337675,0.3801138376843656,901,False
"Abu Dhabi,Colombia,Indonesia",3,0.09621850712402498,0.097561363809481,901,False
"Abu Dhabi,Colombia,Malaysia",3,0.15311285369236122,0.012714198882843197,901,False
"Abu Dhabi,Colombia,Mexico",3,0.1294976624717426,0.023689011601536913,901,False
"Abu Dhabi,Colombia,Philippines",3,0.10144692693092476,0.07721414670315552,901,False
"Abu Dhabi,Colombia,Qatar",3,0.07352797313565361,0.24344805952847537,901,False
"Abu Dhabi,Colombia,Saudi Arabia",3,0.061642505910548595,0.3561010931621431,901,False
"Abu Dhabi,Colombia,South Africa",3,0.029874133277664926,0.7077835135356634,901,False
"Abu Dhabi,Colombia,South Korea",3,0.014109870978916557,0.8714736062346353,901,False
"Abu Dhabi,Colombia,Thailand",3,0.044308356738984415,0.5460772336059587,901,False
"Abu Dhabi,Colombia,Turkey",3,0.0009716801365586607,0.9917408861347541,901,False
"Abu Dhabi,Dubai,Egypt",3,-0.005298747475871689,0.8890952934081535,901,False
"Abu Dhabi,Dubai,Indonesia",3,0.031583322224776514,0.38798178340725764,901,False
"Abu Dhabi,Dubai,Malaysia",3,0.08847766879311272,0.13068908785500244,901,False
"Abu Dhabi,Dubai,Mexico",3,0.06486247757249423,0.16944448964140557,901,False
"Abu Dhabi,Dubai,Philippines",3,0.03681174203167635,0.3280185292175837,901,False
"Abu Dhabi,Dubai,Qatar",3,0.0088927882364052,0.8027490722298611,901,False
"Abu Dhabi,Dubai,Saudi Arabia",3,-0.002992678988699813,0.9363326045062537,901,False
"Abu Dhabi,Dubai,South Africa",3,-0.03476105162158347,0.47358595659321145,901,False
"Abu Dhabi,Dubai,South Korea",3,-0.05052531392033185,0.36721992259729586,901,False
"Abu Dhabi,Dubai,Thailand",3,-0.020326828160264012,0.6333574466814362,901,False
"Abu Dhabi,Dubai,Turkey",3,-0.06366350476268978,0.31144607810237646,901,False
"Abu Dhabi,Egypt,Indonesia",3,0.0012308240559571512,0.9754495261030256,901,False
"Abu Dhabi,Egypt,Malaysia",3,0.0581251706242934,0.3851427614424703,901,False
"Abu Dhabi,Egypt,Mexico",3,0.03450997940367479,0.525360285144219,901,False
"Abu Dhabi,Egypt,Philippines",3,0.0064592438628569716,0.8773003009702156,901,False
"Abu Dhabi,Egypt,Qatar",3,-0.0214597099324142,0.5377828220073819,901,False
"Abu Dhabi,Egypt,Saudi Arabia",3,-0.03334517715751923,0.3324709824182126,901,False
"Abu Dhabi,Egypt,South Africa",3,-0.0651135497904029,0.11332630879614003,901,False
"Abu Dhabi,Egypt,South Korea",3,-0.08087781208915129,0.08881105060959382,901,False
"Abu Dhabi,Egypt,Thailand",3,-0.05067932632908344,0.16858526298697996,901,False
"Abu Dhabi,Egypt,Turkey",3,-0.09401600293150919,0.08043846430103097,901,False
"Abu Dhabi,Indonesia,Malaysia",3,0.0950072403249416,0.09826668357899693,901,False
"Abu Dhabi,Indonesia,Mexico",3,0.07139204910432306,0.1257637481823437,901,False
"Abu Dhabi,Indonesia,Philippines",3,0.0433413135635052,0.2544163631530276,901,False
"Abu Dhabi,Indonesia,Qatar",3,0.015422359768234044,0.678110230748378,901,False
"Abu Dhabi,Indonesia,Saudi Arabia",3,0.0035368925431290377,0.928473786145577,901,False
"Abu Dhabi,Indonesia,South Africa",3,-0.028231480089754624,0.5795622217784988,901,False
"Abu Dhabi,Indonesia,South Korea",3,-0.043995742388503026,0.45258350456060126,901,False
"Abu Dhabi,Indonesia,Thailand",3,-0.013797256628435187,0.7586607491874349,901,False
"Abu Dhabi,Indonesia,Turkey",3,-0.05713393323086096,0.38284625155995755,901,False
"Abu Dhabi,Malaysia,Mexico",3,0.12828639567265923,0.023883835072398885,901,False
"Abu Dhabi,Malaysia,Philippines",3,0.10023566013184147,0.07770164117108913,901,False
"Abu Dhabi,Malaysia,Qatar",3,0.07231670633657032,0.2462981636826831,901,False
"Abu Dhabi,Malaysia,Saudi Arabia",3,0.06043123911146529,0.360757636442413,901,False
"Abu Dhabi,Malaysia,South Africa",3,0.028662866478581638,0.7168178193090797,901,False
"Abu Dhabi,Malaysia,South Korea",3,0.012898604179833262,0.881521842852792,901,False
"Abu Dhabi,Malaysia,Thailand",3,0.043097089939901106,0.5534247035546129,901,False
"Abu Dhabi,Malaysia,Turkey",3,-0.000239586662524664,0.9979491085210401,901,False
"Abu Dhabi,Mexico,Philippines",3,0.07662046891122286,0.09898991341984087,901,False
"Abu Dhabi,Mexico,Qatar",3,0.048701515115951666,0.33170623583471714,901,False
"Abu Dhabi,Mexico,Saudi Arabia",3,0.03681604789084672,0.49196369133517837,901,False
"Abu Dhabi,Mexico,South Africa",3,0.00504767525796303,0.9393345963577684,901,False
"Abu Dhabi,Mexico,South Korea",3,-0.010716587040785354,0.8848286091200457,901,False
"Abu Dhabi,Mexico,Thailand",3,0.019481898719282503,0.7453677266941932,901,False
"Abu Dhabi,Mexico,Turkey",3,-0.02385477788314326,0.7678302086540181,901,False
"Abu Dhabi,Philippines,Qatar",3,0.020650779575133865,0.5935778106432341,901,False
"Abu Dhabi,Philippines,Saudi Arabia",3,0.008765312350028923,0.8315315509189385,901,False
"Abu Dhabi,Philippines,South Africa",3,-0.02300306028285485,0.6647720048980594,901,False
"Abu Dhabi,Philippines,South Korea",3,-0.038767322581603196,0.5233443819020906,901,False
"Abu Dhabi,Philippines,Thailand",3,-0.008568836821535388,0.8551512071965381,901,False
"Abu Dhabi,Philippines,Turkey",3,-0.05190551342396112,0.44294413967025914,901,False
"Abu Dhabi,Qatar,Saudi Arabia",3,-0.01915364144524232,0.5787032049779444,901,False
"Abu Dhabi,Qatar,South Africa",3,-0.05092201407812601,0.24316284632701923,901,False
"Abu Dhabi,Qatar,South Korea",3,-0.06668627637687431,0.18870566417092882,901,False
"Abu Dhabi,Qatar,Thailand",3,-0.03648779061680655,0.34187410466753754,901,False
"Abu Dhabi,Qatar,Turkey",3,-0.0798244672192323,0.16420537405905167,901,False
"Abu Dhabi,Saudi Arabia,South Africa",3,-0.062807481303231,0.12925023423373294,901,False
"Abu Dhabi,Saudi Arabia,South Korea",3,-0.07857174360197938,0.10124144485993303,901,False
"Abu Dhabi,Saudi Arabia,Thailand",3,-0.04837325784191155,0.19006552941855648,901,False
"Abu Dhabi,Saudi Arabia,Turkey",3,-0.09170993444433732,0.09108436848916979,901,False
"Abu Dhabi,South Africa,South Korea",3,-0.11034011623486306,0.017258927364509846,901,False
"Abu Dhabi,South Africa,Thailand",3,-0.08014163047479524,0.048581085145860126,901,False
"Abu Dhabi,South Africa,Turkey",3,-0.12347830707722103,0.015519086538661186,901,False
"Abu Dhabi,South Korea,Thailand",3,-0.0959058927735436,0.036829238510687645,901,False
"Abu Dhabi,South Korea,Turkey",3,-0.13924256937596938,0.007920296847223396,901,False
"Abu Dhabi,Thailand,Turkey",3,-0.10904408361590148,0.034268994767189476,901,False
"Brazil,Chile,China",3,-0.02492962913887072,0.7394612536722849,901,False
"Brazil,Chile,Colombia",3,0.11938049169771793,0.05211479136491337,901,False
"Brazil,Chile,Dubai",3,0.05474530679846937,0.2667558499227307,901,False
"Brazil,Chile,Egypt",3,0.024392808629650015,0.656778463699172,901,False
"Brazil,Chile,Indonesia",3,0.06127487833029828,0.21160077449631332,901,False
"Brazil,Chile,Malaysia",3,0.11816922489863452,0.05270588923276054,901,False
"Brazil,Chile,Mexico",3,0.09455403367801599,0.0761922280473355,901,False
"Brazil,Chile,Philippines",3,0.06650329813719812,0.1757849638735014,901,False
"Brazil,Chile,Qatar",3,0.038584344341926945,0.45301066578202365,901,False
"Brazil,Chile,Saudi Arabia",3,0.026698877116821916,0.6225361846894701,901,False
"Brazil,Chile,South Africa",3,-0.005069495516061823,0.9385417309180777,901,False
"Brazil,Chile,South Korea",3,-0.0208337578148102,0.7752527253113453,901,False
"Brazil,Chile,Thailand",3,0.009364727945257686,0.8757971002647744,901,False
"Brazil,Chile,Turkey",3,-0.03397194865716811,0.6691300278011623,901,False
"Brazil,China,Colombia",3,0.06557256050930753,0.48332352245841315,901,False
"Brazil,China,Dubai",3,0.0009373756100589582,0.9901870993927999,901,False
"Brazil,China,Egypt",3,-0.029415122558760404,0.6953908190326814,901,False
"Brazil,China,Indonesia",3,0.00746694714188786,0.9228576376157152,901,False
"Brazil,China,Malaysia",3,0.06436129371022413,0.4892599523715879,901,False
"Brazil,China,Mexico",3,0.04074610248960556,0.6311778031171018,901,False
"Brazil,China,Philippines",3,0.0126953669487877,0.8706825502728737,901,False
"Brazil,China,Qatar",3,-0.015223586846483471,0.8391381577071844,901,False
"Brazil,China,Saudi Arabia",3,-0.027109054071588503,0.7178560134835659,901,False
"Brazil,China,South Africa",3,-0.05887742670447221,0.45559411065894073,901,False
"Brazil,China,South Korea",3,-0.07464168900322059,0.36678050182261535,901,False
"Brazil,China,Thailand",3,-0.044443203243152714,0.5611850702441692,901,False
"Brazil,China,Turkey",3,-0.08777987984557847,0.31112715502258736,901,False
"Brazil,Colombia,Dubai",3,0.14524749644664758,0.0022344619154683887,901,False
"Brazil,Colombia,Egypt",3,0.11489499827782823,0.07273467793467381,901,False
"Brazil,Colombia,Indonesia",3,0.15177706797847645,0.0006124376439313739,901,False
"Brazil,Colombia,Malaysia",3,0.20867141454681273,5.574207762037986e-12,901,False
"Brazil,Colombia,Mexico",3,0.18505622332619412,6.8075391990163325e-09,901,False
"Brazil,Colombia,Philippines",3,0.1570054877853763,0.00017653765538883093,901,False
"Brazil,Colombia,Qatar",3,0.12908653399010514,0.021269734607600066,901,False
"Brazil,Colombia,Saudi Arabia",3,0.11720106676500006,0.06161829549771536,901,False
"Brazil,Colombia,South Africa",3,0.08543269413211634,0.29411279882694097,901,False
"Brazil,Colombia,South Korea",3,0.06966843183336799,0.44407051492575245,901,False
"Brazil,Colombia,Thailand",3,0.09986691759343587,0.17010020535841308,901,False
"Brazil,Colombia,Turkey",3,0.05653024099101003,0.5684886923066057,901,False
"Brazil,Dubai,Egypt",3,0.05025981337857969,0.32599095606191164,901,False
"Brazil,Dubai,Indonesia",3,0.0871418830792279,0.028056067305495036,901,False
"Brazil,Dubai,Malaysia",3,0.14403622964756418,0.0022046630460650363,901,False
"Brazil,Dubai,Mexico",3,0.1204210384269456,0.002745178035924889,901,False
"Brazil,Dubai,Philippines",3,0.09237030288612771,0.017778907267627764,901,False
"Brazil,Dubai,Qatar",3,0.06445134909085654,0.15766065652251782,901,False
"Brazil,Dubai,Saudi Arabia",3,0.0525658818657515,0.2949770186171441,901,False
"Brazil,Dubai,South Africa",3,0.020797509232867772,0.7504849485657559,901,False
"Brazil,Dubai,South Korea",3,0.005033246934119399,0.9457214790941295,901,False
"Brazil,Dubai,Thailand",3,0.03523173269418728,0.5440949282841807,901,False
"Brazil,Dubai,Turkey",3,-0.008104943908238491,0.9206294263320669,901,False
"Brazil,Egypt,Indonesia",3,0.0567893849104086,0.26611659037172264,901,False
"Brazil,Egypt,Malaysia",3,0.11368373147874478,0.07365520122313995,901,False
"Brazil,Egypt,Mexico",3,0.09006854025812625,0.10649271373656655,901,False
"Brazil,Egypt,Philippines",3,0.06201780471730838,0.2261393634623432,901,False
"Brazil,Egypt,Qatar",3,0.0340988509220372,0.5192302288829542,901,False
"Brazil,Egypt,Saudi Arabia",3,0.02221338369693216,0.6886014177151714,901,False
"Brazil,Egypt,South Africa",3,-0.009554988935951567,0.8853133350263334,901,False
"Brazil,Egypt,South Korea",3,-0.025319251234699938,0.7294089114652911,901,False
"Brazil,Egypt,Thailand",3,0.004879234525367927,0.935936322771052,901,False
"Brazil,Egypt,Turkey",3,-0.038457442077057834,0.6287135342309884,901,False
"Brazil,Indonesia,Malaysia",3,0.1505658011793931,0.0005956096267261124,901,False
"Brazil,Indonesia,Mexico",3,0.12695060995877452,0.0006803842692189033,901,False
"Brazil,Indonesia,Philippines",3,0.0988998744179566,0.007812914304022867,901,False
"Brazil,Indonesia,Qatar",3,0.07098092062268543,0.11495478529321046,901,False
"Brazil,Indonesia,Saudi Arabia",3,0.05909545339758039,0.23743184195832567,901,False
"Brazil,Indonesia,South Africa",3,0.027327080764696685,0.6788047454221056,901,False
"Brazil,Indonesia,South Korea",3,0.011562818465948295,0.8771018248435563,901,False
"Brazil,Indonesia,Thailand",3,0.041761304226016156,0.4743556334449892,901,False
"Brazil,Indonesia,Turkey",3,-0.0015753723764095962,0.9847362315840891,901,False
"Brazil,Malaysia,Mexico",3,0.18384495652711072,5.93607119014905e-09,901,False
"Brazil,Malaysia,Philippines",3,0.15579422098629278,0.0001691144969808711,901,False
"Brazil,Malaysia,Qatar",3,0.12787526719102163,0.02140405250089472,901,False
"Brazil,Malaysia,Saudi Arabia",3,0.11598979996591662,0.06236042025320576,901,False
"Brazil,Malaysia,South Africa",3,0.08422142733303292,0.2982065688165707,901,False
"Brazil,Malaysia,South Korea",3,0.06845716503428448,0.4496906278329955,901,False
"Brazil,Malaysia,Thailand",3,0.09865565079435243,0.172539564373404,901,False
"Brazil,Malaysia,Turkey",3,0.055318974191926606,0.57499756116471,901,False
