country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,pd_cf_gbm,dd_cf_gbm,pd_mc_jump_const,dd_mc_jump_const,pd_mc_jump_ovx,dd_mc_jump_ovx
Czechia,2014-09-12,643.276,0.0184110056231999,5,0.157712843391265,24589898597.0,849893622.8,25439792220.0,13144842921.3,19.53,czechia,45.56,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16517319566998384,0.9734163998750482,0.16766666666666666,0.9634268977808779,0.17133333333333334,0.948909452343953
Czechia,2014-09-19,644.478,0.0018668167197793,5,0.1568536031054886,24589898597.0,849893622.8,25439792220.0,13144842921.3,18.56,czechia,45.28999,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1633764356961609,0.9806753337884881,0.186,0.8927333243208563,0.16566666666666666,0.9714317319031104
Czechia,2014-09-26,636.547,-0.0123824302172245,5,0.155800667167976,24589898597.0,849893622.8,25439792220.0,13144842921.3,19.42,czechia,45.89999,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16116885818752136,0.9896653504175401,0.15833333333333333,1.001331297525693,0.16166666666666665,0.9876311326534523
Czechia,2014-10-03,626.334,-0.016174481450298,5,0.1561602610821955,24589898597.0,849893622.8,25439792220.0,13144842921.3,24.22,czechia,46.81,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16192348657713257,0.9865832740330336,0.15666666666666668,1.0082523471706792,0.16733333333333333,0.964756743279372
Czechia,2014-10-10,608.027,-0.0296644862658417,5,0.158905353921107,24589898597.0,849893622.8,25439792220.0,13144842921.3,30.03,czechia,46.81999,0.001,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16765965965733787,0.9634548349677858,0.16333333333333333,0.9808501026143479,0.183,0.9039913275644011
Czechia,2014-10-17,586.512,-0.0360261606326266,5,0.1588404158794553,24589898597.0,849893622.8,25439792220.0,13144842921.3,31.16,czechia,46.78999,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16752447813607912,0.9639939556069957,0.16666666666666666,0.967421566101701,0.167,0.9660882971323732
Czechia,2014-10-24,586.934,0.0007192491485633,5,0.157622278383909,24589898597.0,849893622.8,25439792220.0,13144842921.3,31.27,czechia,46.81,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1649840177185869,0.97417826327146,0.17666666666666667,0.928143122774056,0.17833333333333334,0.9217352928179435
Czechia,2014-10-31,581.757,-0.0088595426207525,5,0.1577628742415455,24589898597.0,849893622.8,25439792220.0,13144842921.3,30.52,czechia,46.89999,0.0011,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.16527768265614606,0.9729958487123586,0.15666666666666668,1.0082523471706792,0.16833333333333333,0.9607723049901922
Czechia,2014-11-07,579.482,-0.0039182337323978,5,0.1479452583067788,24589898597.0,849893622.8,25439792220.0,13144842921.3,29.47,czechia,46.89,0.0012,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.14451660032278668,1.0602448967402893,0.15033333333333335,1.0350048061805588,0.146,1.0537443021306667
Czechia,2014-11-14,570.051,-0.0164087705274136,5,0.1485493407089401,24589898597.0,849893622.8,25439792220.0,13144842921.3,32.99,czechia,46.89,0.0015,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.1458075053609687,1.0545853415828388,0.161,0.9903562942135745,0.15666666666666668,1.0082523471706792
Czechia,2014-11-21,572.613,0.0044842653539313,5,0.1486544974251764,24589898597.0,849893622.8,25439792220.0,13144842921.3,34.92,czechia,46.89,0.0014,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.14603206351493891,1.053604283979068,0.148,1.0450496996583891,0.15233333333333332,1.026477281968569
Czechia,2014-11-28,597.14,0.0419414958988403,5,0.154308596028893,24589898597.0,849893622.8,25439792220.0,13144842921.3,36.44,czechia,46.87999,0.0013,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.158030007934721,1.0025873208455973,0.16033333333333333,0.9930888305821395,0.18733333333333332,0.8877659419094627
Czechia,2014-12-05,590.79,-0.0106909674508321,5,0.147355250164068,24589898597.0,849893622.8,25439792220.0,13144842921.3,34.2,czechia,46.87999,0.0018,0.0400891598783435,-0.0303359247387744,0.071925640937504,czechia,0.14325430847514103,1.065812040448854,0.15133333333333332,1.030731674882681,0.144,1.0625193022708668
