date,country,DD_market,DD_M0,DD_M1,DD_M2
2016-05-01,South Korea,1.6245095282394681,10.99912831529412,5.600841911968496,3.389235641199134
2016-05-08,South Korea,1.6190534298649042,10.858074151023196,5.420721498467119,3.399847401942584
2016-05-15,South Korea,1.624287324365478,10.811363134895243,5.436765925915896,3.471208965496732
2016-05-22,South Korea,1.6262903285437138,10.74475558311546,5.386652980660605,3.5404738190394816
2016-05-29,South Korea,1.66653953322512,10.860187385058977,5.422762985119166,3.5553123080536864
2016-06-05,South Korea,1.6644699114379258,10.625157734172092,5.43937053464772,3.6966982498032586
2016-06-12,South Korea,1.6605108875957368,10.654203743775565,5.575727694943104,3.6914611704367
2016-06-19,South Korea,1.6318158823607571,10.701055371029668,5.48288485579369,3.5490194981166296
2016-06-26,South Korea,1.6381533111589657,10.879911549751744,5.503443180657153,3.35159162238125
2016-07-03,South Korea,1.666220703320811,10.934986483515145,5.5055841423658265,4.125687960090271
2016-07-10,South Korea,1.686425488805648,10.971255011257169,5.473811868536137,3.5070535233292426
2016-07-17,South Korea,1.7681041333860708,11.136848766973063,5.482468957998914,4.079487338271498
2016-07-24,South Korea,1.7539113963778283,11.351402518615233,5.534286484497715,3.8091169058984966
2016-07-31,South Korea,1.733474272462253,11.181693028789129,5.544769239940403,3.616082295993933
2016-08-07,South Korea,1.7538181089958003,11.256452202875447,5.549981213461455,3.5999559423281364
2016-08-14,South Korea,1.786834215824713,11.385059031177866,5.584292814026918,4.0593202744763595
2016-08-21,South Korea,1.803881458475332,11.330676500063124,5.618958191747094,4.420112336510931
2016-08-28,South Korea,1.7923224148152865,11.312122938496726,5.626412580645759,4.234708150503277
2016-09-04,South Korea,1.8040866126275967,11.359734221470562,5.638284614323347,4.059081857985793
2016-09-11,South Korea,1.8396088099740942,11.436976948655603,5.673426737905416,3.9454049509813194
2016-09-18,South Korea,1.8275709160643159,11.23378761730193,5.579518880971565,3.8871805067359593
2016-09-25,South Korea,1.8388413137252408,11.315988000458605,5.6179501102784375,3.5012088495908524
2016-10-02,South Korea,1.8148602131610239,11.435789686323227,5.482943540916442,4.009415766402935
2016-10-09,South Korea,1.8278926538644564,11.197884859001936,5.84208652127005,4.204755143961825
2016-10-16,South Korea,1.8255378094740116,11.081560214367617,5.728314951481539,4.298750363441809
2016-10-23,South Korea,1.8230871611237394,11.095493508889591,5.726255555191335,4.752646871359661
2016-10-30,South Korea,1.8219191372729941,11.062539313166113,5.728451874219293,3.9817459020413386
2016-11-06,South Korea,1.7910201786401716,11.261735792278076,5.670577838768083,3.3806830133733916
2016-11-13,South Korea,1.7270356863976255,10.971400655901707,5.624113476596452,3.178887305332995
2016-11-20,South Korea,1.707730672784143,10.874067483133055,5.646969862662742,3.042653267045497
2016-11-27,South Korea,1.7294413968869633,10.88478406936965,5.639092342263243,2.5835925087714857
2016-12-04,South Korea,1.7518608151463217,10.870045417111424,5.557775812179536,4.316539012227325
2016-12-11,South Korea,1.8106904116721279,11.129262854593971,5.937001147548602,4.338356054699647
2016-12-18,South Korea,1.796754085808122,10.96803232383023,5.968641242721881,4.837361361396219
2016-12-25,South Korea,1.7937284972389242,10.940558943264476,5.911079063902263,4.824386530635127
2017-01-01,South Korea,1.795239243583885,11.792104370194936,5.937655956761199,4.929191526230929
2017-01-08,South Korea,1.7876289175742006,11.405744040727738,6.050653800849076,4.699540117661966
2017-01-15,South Korea,1.7519538597731592,11.18070830014361,6.1483601700818795,4.732103829466935
2017-01-22,South Korea,1.7680083656807264,11.291204632322025,6.129783468368583,4.820484786329129
2017-01-29,South Korea,1.768391922320066,11.325651430957487,6.168815427045407,4.8289714180361045
2017-02-05,South Korea,1.7707953568545018,10.92383558848764,6.251880246574275,4.9111288561439865
2017-02-12,South Korea,1.77359684926329,10.871208020904907,6.362801988879421,4.892484757042073
2017-02-19,South Korea,1.7658081937169687,11.150205498734277,6.31845511271702,4.966878800956467
2017-02-26,South Korea,1.7877284503118371,11.15137596910957,6.581972592802594,4.983665577143744
2017-03-05,South Korea,1.781008646219612,11.40143364789998,6.413149282768554,5.259806809624709
2017-03-12,South Korea,1.750467055008001,11.42569216290552,6.511266830729493,4.4123428655304
2017-03-19,South Korea,1.8061413991445618,11.61225937245987,6.763581028898762,5.32186919967758
2017-03-26,South Korea,1.7344647304522518,11.616613803084464,6.857470128669359,4.884353851219875
2017-04-02,South Korea,1.7276584434502233,11.729950299661931,6.837067680494149,5.33183090823875
2017-04-09,South Korea,1.7207596823575042,11.247470164050045,7.176755652157186,4.887628261636153
2017-04-16,South Korea,1.6531419257805362,11.262555245365844,7.16485250385956,4.892831737334636
2017-04-23,South Korea,1.6840344827447453,11.280221398106828,7.1236179031682685,4.901070528907961
2017-04-30,South Korea,1.6831302444727145,11.237685258938672,7.155857371360564,4.884210596120746
