date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,lambda_annual
2015-01-04,Brazil,207.97,0.0255,,,False,631.8961,160.2673628759274,0.21649024802655198,3.8981600191128325
2015-01-11,Brazil,201.92,0.0255,656.2061957321713,0.18218920427332125,True,631.8961,164.16631832854327,0.21778215812940696,2.990036011451053
2015-01-18,Brazil,205.65,0.0255,604.9347182087425,0.22245158132487328,True,631.8961,164.74058305916728,0.21769124065400602,4.457654897437406
2015-01-25,Brazil,193.65,0.0255,622.1517365322725,0.23045619062639536,True,631.8961,167.3744289597118,0.21706984774871868,4.784238321074846
2015-02-01,Brazil,212.77,0.022,565.3518303294014,0.23846842763032872,True,622.0884000000001,144.93127013663783,0.23932827947842394,5.075017943589428
2015-02-08,Brazil,229.48,0.022,542.3951510275775,0.25391561311531624,True,622.0884000000001,139.7179430311654,0.24150289632233052,5.763527726763366
2015-02-15,Brazil,235.35,0.022,,,False,622.0884000000001,137.15209976232302,0.24207627214922844,4.217891298689598
2015-02-22,Brazil,235.89,0.022,600.0941022684119,0.20641402901277953,True,622.0884000000001,135.55427914934734,0.24135158036005602,3.8380661330800288
2015-03-01,Brazil,235.88,0.0233999999999999,588.8594656441215,0.21850823702784852,True,626.0114799999998,139.31661473031954,0.24272838432174262,4.301012998488784
2015-03-08,Brazil,253.64,0.0233999999999999,602.6131846750792,0.1757285862636864,True,626.0114799999998,129.17953534174936,0.25367271947767583,2.781730109732769
2015-03-15,Brazil,302.25,0.0233999999999999,562.2109905939375,0.21003051339535309,True,626.0114799999998,121.72801077234331,0.25981150801503045,3.9737374354263437
2015-03-22,Brazil,291.2898,0.0233999999999999,,,False,626.0114799999998,122.47949148304409,0.2596572831266326,3.142335336286222
2015-03-29,Brazil,285.95,0.0233999999999999,567.5467615120299,0.20023501970070545,True,626.0114799999998,121.71219011100449,0.25763006184422194,3.5690941478184435
2015-04-05,Brazil,259.48,0.0241,615.0313518610758,0.18083640657024597,True,627.97302,131.26473069520333,0.26741030782118635,2.9457960900128404
2015-04-12,Brazil,245.19,0.0241,634.774044422535,0.14545409237875048,True,627.97302,133.20250470822126,0.2678053919731544,1.873296353553255
2015-04-19,Brazil,241.81,0.0241,650.0743317241006,0.139181200114779,True,627.97302,134.72240782937013,0.2682083184450355,1.7449498868694628
2015-04-26,Brazil,220.11,0.0241,,,False,627.97302,138.7946010247075,0.27029294117102004,1.2011555833989835
2015-05-03,Brazil,237.95,0.0233,661.2930018537551,0.11153510471009356,True,625.73126,131.8555553026922,0.27349466194495314,1.1205531773099349
2015-05-10,Brazil,222.26,0.0233,667.4904940219412,0.10947543438915557,True,625.73126,133.68798661814623,0.27396467487029863,1.0795464679652456
2015-05-17,Brazil,228.93,0.0233,672.3598630574505,0.09251027667718033,True,625.73126,132.6227120211186,0.2739912880592644,0.7497724463671642
2015-05-24,Brazil,220.46,0.0233,667.5991864387503,0.09569830628942111,True,625.73126,128.43713684132246,0.2754798066017218,0.8249075981875719
2015-05-31,Brazil,231.01,0.0269,648.532041254803,0.10559515057835567,True,635.8191800000001,121.36549541922707,0.27631633097100733,0.9814720762632466
2015-06-07,Brazil,247.9,0.0269,650.6551869932917,0.10468058784628043,True,635.8191800000001,122.75477896822359,0.2767486913287678,0.9676890750889457
2015-06-14,Brazil,242.18,0.0269,660.5373692230644,0.09645001513821039,True,635.8191800000001,123.75043216075326,0.27663222488417627,0.8379191915572137
2015-06-21,Brazil,240.17,0.0269,660.580306498274,0.09411966486348311,True,635.8191800000001,124.58786142389096,0.2768330566632799,0.774234095864309
2015-06-28,Brazil,256.0898,0.0269,660.1133677088222,0.08822380642357593,True,635.8191800000001,123.31435150479783,0.27616753872870126,0.7010677786496095
2015-07-05,Brazil,249.89,0.0285,646.9289684845055,0.10584546402410779,True,640.3027000000001,120.66602386118919,0.27427891625080997,0.985643556586443
2015-07-12,Brazil,251.79,0.0285,623.5988661635364,0.135508815237639,True,640.3027000000001,119.72796005359916,0.27428469797431776,1.6540767983077374
2015-07-19,Brazil,262.49,0.0285,,,False,640.3027000000001,118.64994313961014,0.27428971368466715,1.0488110070567263
2015-07-26,Brazil,293.25,0.0285,629.6991663987995,0.12551022800026687,True,640.3027000000001,112.72652403700468,0.2780424144946168,1.4189754831297494
2015-08-02,Brazil,288.8699,0.0277,625.8441150919869,0.1247285191079141,True,638.0609400000001,109.60366713020095,0.2787813322327535,1.4013539441747929
2015-08-09,Brazil,327.8999,0.0277,614.6971488376129,0.1352762589183656,True,638.0609400000001,106.92254146768151,0.27934643538385934,1.6484040032730949
2015-08-16,Brazil,300.5698,0.0277,616.0373968058983,0.134118610862378,True,638.0609400000001,107.61625928999165,0.2791842331267866,1.6203102287310982
2015-08-23,Brazil,336.74,0.0277,601.5330309484374,0.15234156042250974,True,638.0609400000001,107.11753244163364,0.2791923285326064,2.090558432532984
2015-08-30,Brazil,327.0698,0.0277,566.2240592431266,0.1911296179935896,True,638.0609400000001,104.67639564069201,0.2785574671109929,3.2907002173922724
2015-09-06,Brazil,375.1199,0.0255,582.9783686290175,0.17763132910577567,True,631.8961,108.35801475315829,0.28170331433041984,2.8422978825371374
2015-09-13,Brazil,392.8799,0.0255,565.7506456550033,0.17960766933241795,True,631.8961,107.62488091078171,0.2792873675707569,2.905899007661444
2015-09-20,Brazil,390.3398,0.0255,581.8752406368459,0.15994964645463983,True,631.8961,105.56710750811767,0.27952893540514623,2.262964149852301
2015-09-27,Brazil,489.5098,0.0255,,,False,631.8961,104.7215042861859,0.27910363243992736,2.562441469804089
2015-10-04,Brazil,521.3599,0.0262,615.8581897928119,0.14332781093329866,True,633.8576400000001,111.8220016481952,0.2781485949828469,1.850478396891615
2015-10-11,Brazil,410.8398,0.0262,623.4562386185248,0.14303517378108785,True,633.8576400000001,116.78287704329465,0.28199191588725836,1.8429293770441897
2015-10-18,Brazil,435.3699,0.0262,614.3500186641662,0.12805840200649185,True,633.8576400000001,112.06388831373455,0.2842068160774489,1.4771816272660891
2015-10-25,Brazil,445.24,0.0262,614.1852033587566,0.13686440717844195,True,633.8576400000001,113.33049478503534,0.2845864359778781,1.6873379752171203
2015-11-01,Brazil,429.6699,0.025,624.1992952543781,0.1403600498128912,True,630.4950000000001,121.36819556847857,0.2924728666882882,1.7389887989416706
2015-11-08,Brazil,401.45,0.025,636.3873185140593,0.13048860460263972,True,630.4950000000001,124.11092677629928,0.2921992819905441,1.505034213132075
2015-11-15,Brazil,426.99,0.025,611.8157850965783,0.1607376723762763,True,630.4950000000001,121.70986687003104,0.29235186720198136,2.327355711034455
2015-11-22,Brazil,388.6199,0.025,618.1946907546103,0.15491395572743002,True,630.4950000000001,126.32008909423288,0.2928043937084678,2.1289229743728946
2015-11-29,Brazil,415.4199,0.025,595.7233109342975,0.17322708004121173,True,630.4950000000001,121.68178428874883,0.2943514269709409,2.660474298694144
2015-12-06,Brazil,435.1199,0.0269,614.3743570474479,0.15760665687156836,True,635.8191800000001,124.75789340904127,0.2956911580869044,2.203133815572539
2015-12-13,Brazil,485.73,0.0269,577.8403694159879,0.20828193423550168,True,635.8191800000001,120.86330512631993,0.2962879763639552,3.907845796333619
2015-12-20,Brazil,490.2798,0.0269,582.5594618847375,0.17948559950438536,True,635.8191800000001,117.54447926101417,0.2973008726549169,2.868338471085892
