date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,lambda_annual
2015-01-04,Brazil,207.97,0.0255,714.2262925248426,0.06985988415801586,True,631.8961,160.2673628759274,0.2967800418919048,3.8981600191128325
2015-01-11,Brazil,201.92,0.0255,717.9564462939869,0.07206697345383498,True,631.8961,164.16631832854327,0.3000128616541271,2.990036011451053
2015-01-18,Brazil,205.65,0.0255,718.684428041092,0.07127754081952625,True,631.8961,164.74058305916728,0.2966821996198329,4.457654897437406
2015-01-25,Brazil,193.65,0.0255,721.9343657760214,0.06786086906612983,True,631.8961,167.3744289597118,0.28200815933367285,4.784238321074846
2015-02-01,Brazil,212.77,0.022,687.2194518774396,0.10571499300448514,True,622.0884000000001,144.93127013663783,0.42233874116542425,5.075017943589428
2015-02-08,Brazil,229.48,0.022,681.1856822153228,0.10529925825710412,True,622.0884000000001,139.7179430311654,0.42822114081561463,5.763527726763366
2015-02-15,Brazil,235.35,0.022,679.8335346606252,0.1014829296179933,True,622.0884000000001,137.15209976232302,0.42194423306304235,4.217891298689598
2015-02-22,Brazil,235.89,0.022,678.6409694375532,0.09987305393640401,True,622.0884000000001,135.55427914934734,0.4199506079483404,3.8380661330800288
2015-03-01,Brazil,235.88,0.0233999999999999,680.7957160130723,0.10429333114967787,True,626.0114799999998,139.31661473031954,0.4260752419051323,4.301012998488784
2015-03-08,Brazil,253.64,0.0233999999999999,666.6179393055827,0.10813361705758899,True,626.0114799999998,129.17953534174936,0.45000096169198506,2.781730109732769
2015-03-15,Brazil,302.25,0.0233999999999999,657.184033288953,0.108317384399463,True,626.0114799999998,121.72801077234331,0.4617385743094858,3.9737374354263437
2015-03-22,Brazil,291.2898,0.0233999999999999,657.5691166505012,0.10937324374890572,True,626.0114799999998,122.47949148304409,0.46312976371386966,3.142335336286222
2015-03-29,Brazil,285.95,0.0233999999999999,672.6021741966146,0.07256101244246811,True,626.0114799999998,121.71219011100449,0.35822997604336737,3.5690941478184435
2015-04-05,Brazil,259.48,0.0241,676.4896988883147,0.09165111688915459,True,627.97302,131.26473069520333,0.4033725105399524,2.9457960900128404
2015-04-12,Brazil,245.19,0.0241,677.840206590311,0.09391207364867425,True,627.97302,133.20250470822126,0.4069212430626441,1.873296353553255
2015-04-19,Brazil,241.81,0.0241,679.5471508756245,0.09409712611768083,True,627.97302,134.72240782937013,0.4052654502274946,1.7449498868694628
