date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2015-03-15,Brazil,302.25,0.0168,607.51696,677.3588183516697,0.2007996565675794,1235.8947190157962,0.1100972387950025,True,1037.0973246112387,0.1100972387980635,True,-0.1377571343302729,1234.55584091077,0.1597430963503417,True,8.187934488258595,Exporter,1.0,3.102817544151926,2.3904692541991417,2.041710837801538
2015-03-22,Brazil,291.2898,0.0168,607.51696,681.5404531535916,0.2006353282988505,1240.0771686510968,0.110311723834431,True,1054.9729384951197,0.1103117238372486,True,-0.1267608419540538,1238.89568400903,0.1576800147997012,True,7.789327994082119,Exporter,1.0,3.1100019046402085,2.454623907642909,2.083020569299184
2015-03-29,Brazil,285.95,0.0168,607.51696,677.2707838524447,0.1983762352936146,1235.811747103872,0.1087559750666056,True,1048.1263719094516,0.1087559750685764,True,-0.1292167385325054,1234.6047276729937,0.1574747681582012,True,8.004976404557853,Exporter,1.0,3.143825492903869,2.4664672406476424,2.076341560603582
2015-04-05,Brazil,259.48,0.0208,618.72576,735.9204742427992,0.2127278635756757,1293.472387344836,0.1211031240352895,True,1057.3799498035737,0.1211031240596508,True,-0.1585846971206449,1292.1998437119755,0.1668714631194384,True,7.680461418578111,Exporter,1.0,2.9718390005175825,2.2275992317297026,2.065799424350202
2015-04-12,Brazil,245.19,0.0208,618.72576,746.7843792924108,0.2131532927355051,1304.3366427888998,0.1221094628753083,True,1154.9076542185776,0.1221094628866179,True,-0.0941071687434335,1303.3229552125292,0.1635491075021374,True,6.926849823778328,Exporter,1.0,2.9757393599657207,2.5301198555302435,2.1387057248102117
2015-04-19,Brazil,241.81,0.0208,618.72576,755.3055396969996,0.2134495994774195,1312.858198746293,0.1228704096535266,True,1212.4845994013754,0.1228704096645015,True,-0.0602885675020527,1311.8947272459084,0.1635760718334501,True,6.810288774147373,Exporter,1.0,2.979315936276798,2.6898311791071343,2.1562150122130443
2015-04-26,Brazil,220.11,0.0208,618.72576,778.1358181095579,0.215717987334336,1335.684383296724,0.125745066044223,True,1238.2211077223235,0.1257450660557976,True,-0.0572738860033966,1334.8863977659014,0.1628002415242036,True,6.205567383411147,Exporter,1.0,2.966155710033207,2.6966858825937075,2.215955291002913
2015-05-03,Brazil,237.95,0.0187,612.8411400000001,774.4032720768671,0.2152233317992127,1332.4791977541918,0.1251547455534301,True,1230.415202993418,0.1251547455650742,True,-0.0604290484048616,1331.70739674762,0.1616310595319037,True,6.094891294281151,Exporter,1.0,2.969512594159285,2.684758965410692,2.2254005742019705
2015-05-10,Brazil,222.26,0.0187,612.8411400000001,785.1653579312409,0.2156768098122574,1343.241501027941,0.1261412300251627,True,1231.9726140318942,0.1261412300359674,True,-0.0658616090135366,1342.4978749313802,0.162195331367109,True,6.0357508272506495,Exporter,1.0,2.9726127125217143,2.666050365550113,2.2386502063172533
2015-05-17,Brazil,228.93,0.0187,612.8411400000001,778.9088742229528,0.215808632404222,1336.983478256529,0.1258008399359031,True,1263.9801163975756,0.1258008399482106,True,-0.0415326256601046,1336.3520382500003,0.1586685820687909,True,5.468223330610242,Exporter,1.0,2.9648173639223345,2.7652065226315097,2.2834500507214557
2015-05-24,Brazil,220.46,0.0187,612.8411400000001,754.3264961250642,0.2180727412753234,1312.3876363424145,0.1254322279412913,True,1238.496553240984,0.125432227965385,True,-0.0429725558563611,1311.6334206663646,0.1592326192142555,True,5.614899382679133,Exporter,1.0,2.9081542184659153,2.7015407339493374,2.2216660189684725
2015-05-31,Brazil,231.01,0.0212,619.8466400000001,720.132232808983,0.2222837719400983,1277.5331621675164,0.1254216824993616,True,1200.563151534161,0.1254216825650477,True,-0.046326023542028,1276.53492446756,0.1608981081359314,True,5.885534915659204,Exporter,1.0,2.8164868115113175,2.5949145162247915,2.1227247076785125
2015-06-07,Brazil,247.9,0.0212,619.8466400000001,728.3756619705233,0.2226645581414575,1285.7767380443152,0.1262582819215949,True,1202.3836864897537,0.126258281983754,True,-0.0502644812083042,1284.798982302074,0.1615332061006237,True,5.863339376158497,Exporter,1.0,2.818742493174719,2.58122297428111,2.1308268512674857
2015-06-14,Brazil,242.18,0.0212,619.8466400000001,734.2834527652882,0.2225459843939217,1291.6867125151734,0.1266292780305487,True,1177.2104129063805,0.1266292780879868,True,-0.0708224412707113,1290.7918814447285,0.1605809247709112,True,5.639079082667099,Exporter,1.0,2.8258517225131357,2.498107550174312,2.1585590240371855
2015-06-21,Brazil,240.17,0.0212,619.8466400000001,739.252408752324,0.2226956202117029,1296.6561696801136,0.1270815971536018,True,1175.0732949704382,0.12708159720855,True,-0.0753527337777379,1295.803897382689,0.1602965300674851,True,5.517360826083393,Exporter,1.0,2.8282970505467926,2.4818120458118678,2.1738371651994397
2015-06-28,Brazil,256.0898,0.0212,619.8466400000001,731.6959320257795,0.2221552301008468,1289.1005733019626,0.126213309262213,True,1182.1745863762544,0.1262133093187268,True,-0.065838587503774,1288.2826968116733,0.1586279126723698,True,5.365998959550843,Exporter,1.0,2.828995388946444,2.5221827568637343,2.184043225527252
2015-07-05,Brazil,249.89,0.0219,621.8081800000001,763.9461349960022,0.2125355766154828,1321.2075536851398,0.1229564280053237,True,1253.5074982409783,0.122956428014114,True,-0.038551984785363,1320.515661906589,0.1584329585884052,True,5.892196739957852,Exporter,1.0,3.0020268357572313,2.8107097633397986,2.2578838492595885
2015-07-12,Brazil,251.79,0.0219,621.8081800000001,758.0071788817905,0.2126008670403863,1315.2674661752278,0.1225909193514898,True,1219.9899764575664,0.1225909193607822,True,-0.0567344251466158,1314.3562020908523,0.1628083059522524,True,6.72277147135798,Exporter,1.0,2.9953577042128123,2.721036415169769,2.1747102729486305
2015-07-19,Brazil,262.49,0.0219,621.8081800000001,751.1821685885069,0.2126993796735222,1308.4410507326106,0.1221796531170793,True,1218.316479467352,0.1221796531273504,True,-0.0536975892946644,1307.6964805372158,0.1582979167908389,True,5.990061358537994,Exporter,1.0,2.9873145824693603,2.726092418828082,2.2325524978053943
2015-07-26,Brazil,293.25,0.0219,621.8081800000001,713.680534038896,0.2181584656993817,1270.910736823209,0.1226091928214913,True,1150.7846382654109,0.1226091928616978,True,-0.0759858412411206,1269.8117570378058,0.161604626451363,True,6.473522989525034,Exporter,1.0,2.8697392202805343,2.5075826191728185,2.098196809672135
2015-08-02,Brazil,288.8699,0.0243,628.5334600000001,685.5660654790098,0.2212006766170015,1242.0822340137038,0.1222207332511107,True,1097.7016893859827,0.1222207333371701,True,-0.0953976788042335,1240.81936390057,0.1612594851626618,True,6.453318164392281,Exporter,1.0,2.8003205627149637,2.3481678194347233,2.0428524887224473
2015-08-09,Brazil,327.8999,0.0243,628.5334600000001,668.7957436491321,0.2220649912337816,1225.3021711899423,0.1213495893377744,True,1041.5146901547944,0.1213495894626292,True,-0.1264497609181411,1223.8499015624006,0.1620354250622572,True,6.717159407258605,Exporter,1.0,2.7722516019942978,2.17334305114288,1.9933330443310477
2015-08-16,Brazil,300.5698,0.0243,628.5334600000001,673.1349177885235,0.2218927367147128,1229.6436350063243,0.1216079487649815,True,1055.7110890355077,0.1216079488798248,True,-0.1184584130651257,1228.2253698018533,0.1620944612127948,True,6.689096386893115,Exporter,1.0,2.7787918003119723,2.217936398183679,2.0023212566433615
2015-08-23,Brazil,336.74,0.0243,628.5334600000001,670.0154035228978,0.2218679518881435,1226.5233479598237,0.1213402640378657,True,1039.741772811626,0.1213402641574096,True,-0.1286129109981578,1224.9237052856574,0.1642445800514859,True,7.1079632624115625,Exporter,1.0,2.7761568869153868,2.1672517491381256,1.9640032994407988
2015-08-30,Brazil,327.0698,0.0243,628.5334600000001,654.7462013535078,0.222033845580519,1211.2485596876234,0.1201694185681812,True,954.2889395740456,0.1201694186052316,True,-0.1868344720136781,1209.2227253811516,0.1675410731882157,True,7.86729646354631,Exporter,1.0,2.7591987473171415,1.8718363525806394,1.8836256636083157
2015-09-06,Brazil,375.1199,0.0216,620.96752,617.5509361548953,0.2282864642879385,1174.7688776706957,0.1202241716303421,True,1012.7159274258922,0.1202241716431981,True,-0.1141145985946025,1172.380704476762,0.1665220622531789,True,7.62031732864934,Exporter,1.0,2.638897558662303,2.0867419598571173,1.8106097989315535
2015-09-13,Brazil,392.8799,0.0216,620.96752,613.3726804742439,0.225191381008471,1170.6130943292326,0.118188865461666,True,988.3943473596212,0.118188865470344,True,-0.1307266234250185,1168.3054814480422,0.1648248061951316,True,7.657518876339358,Exporter,1.0,2.6755223762986886,2.0352839465715773,1.8236211647932736
2015-09-20,Brazil,390.3398,0.0216,620.96752,601.645076437711,0.2255115770352448,1158.8785260919865,0.1172807976503732,True,992.1199736380926,0.117280797661451,True,-0.1196376099750174,1156.709355956799,0.1616670871235413,True,7.239402638088533,Exporter,1.0,2.6598590770893353,2.0674271627032117,1.838776420321108
2015-09-27,Brazil,489.5098,0.0216,620.96752,596.8258384467869,0.224943976955928,1154.0617172972777,0.1165321829206779,True,995.0051261101482,0.1165321829316904,True,-0.1139815284651342,1151.7702357278072,0.1621889950527095,True,7.446587043899864,Exporter,1.0,2.662641274715875,2.0935319057800013,1.8198952067096887
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.2145300720323719,1187.147591508099,0.113935377844915,True,1055.0925795196736,0.1139353779568664,True,-0.0896425873353737,1185.6740251026104,0.1563475834584294,True,6.906689065808818,Exporter,1.0,2.840340003297579,2.3774668029004165,1.9843184874871336
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.2194695616141287,1215.0730448851905,0.118945335460084,True,1124.7203706569958,0.1189453356158423,True,-0.0569807072684174,1213.5746595062649,0.1608692479613767,True,6.899967454445317,Exporter,1.0,2.7971574057643758,2.5066367012589867,1.9832344090504916
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,1188.4671265328268,0.1182492380836884,True,1041.39820140623,0.1182492380883036,True,-0.1006251262041444,1186.9101562345184,0.15831150320585,True,6.538639892319442,Exporter,1.0,2.73145256619,2.231855549422939,1.9582815533919438
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.2228010706046933,1195.600938389424,0.1191209327885367,True,1033.6101722634935,0.1191209327929675,True,-0.1114100738906729,1193.9682383854708,0.1603398203873208,True,6.755317261802525,Exporter,1.0,2.7319903335808977,2.1853997325927152,1.9455392084713605
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.2251847118916483,1214.9960420273746,0.1220199083331075,True,1044.7942552996476,0.1220199083379502,True,-0.1156732665560996,1213.3505479205687,0.1632574598591321,True,6.804680741458663,Exporter,1.0,2.7175574138208205,2.1644193927245516,1.9468471282791686
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.2250613893351277,1229.8592088670173,0.1231918727773293,True,1047.726006681114,0.1231918727810825,True,-0.1231547068506229,1228.3814171527367,0.1629312225384399,True,6.568956853222571,Exporter,1.0,2.7332356837052307,2.1513927743708043,1.9852689507617776
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.2252472069072984,1216.8470796900074,0.1222104424118252,True,969.5745924871318,0.1222104424169207,True,-0.1763685306599144,1214.9919077943812,0.1661697785425735,True,7.286065084340796,Exporter,1.0,2.718465634724472,1.887198724565249,1.9099094941195733
2015-11-22,Brazil,388.6199,0.0204999999999999,617.8850999999997,684.271996452476,0.2258486682384776,1241.824961373782,0.1246089200857884,True,1058.6784158119942,0.1246089200898489,True,-0.1219636036093286,1240.1367999702386,0.1674449990887007,True,7.138079201284263,Exporter,1.0,2.733752165669303,2.1610988681458547,1.947233060778404
2015-11-29,Brazil,415.4199,0.0204999999999999,617.8850999999997,659.1464434849188,0.2269119401294299,1216.6832102977176,0.1231136291474743,True,1049.9880398413782,0.1231136291543645,True,-0.1123353143015305,1214.659107924727,0.1683012683489313,True,7.509415947519521,Exporter,1.0,2.696021021351229,2.1607692309064883,1.8802570924397135
2015-12-06,Brazil,435.1199,0.022,622.0884000000001,669.3568560065518,0.2276577777783674,1226.4906934712672,0.1244268343889249,True,1016.6793117238057,0.1244268343955141,True,-0.1444301894573199,1224.646543485283,0.1676933974097891,True,7.194900439028666,Exporter,1.0,2.696091162429087,2.0217664143933307,1.9121938197736368
2015-12-13,Brazil,485.73,0.022,622.0884000000001,648.4614296962083,0.2284229071054142,1205.581482655624,0.1230656031630303,True,946.2407630085298,0.1230656031737695,True,-0.1878954478969807,1203.0946443677203,0.1720149901609916,True,8.15937920832948,Exporter,1.0,2.666487687310046,1.7862727142692476,1.8084503251704884
2015-12-20,Brazil,490.2798,0.022,622.0884000000001,630.6551107040242,0.2296998655359035,1187.7574351987018,0.1221854893338483,True,937.9077063395196,0.1221854893507233,True,-0.1831139129914209,1185.389146266127,0.168367722120677,True,7.635643957631491,Exporter,1.0,2.633152288803296,1.7687389217542477,1.8164893931313442
2015-12-27,Brazil,482.5698,0.022,622.0884000000001,636.4314906430177,0.2300775465646881,1193.5331308287546,0.1229081383107312,True,1002.5280541315068,0.1229081383281801,True,-0.1333599612080923,1191.457850070139,0.166094849848537,True,7.124697134810416,Exporter,1.0,2.633709805494297,1.999163148790675,1.8602130597300999
2016-01-03,Brazil,488.99,0.0215,598.55502,673.0658874179516,0.2342594087575573,1210.4255593842215,0.1304842944379677,True,970.674340843481,0.1304842944495277,True,-0.1708718926474559,1208.4953163613736,0.1740094729644754,True,7.32046112687203,Exporter,1.0,2.636113483139511,1.8795760517611482,1.8874846448483114
2016-01-10,Brazil,480.7998,0.0215,598.55502,662.4026128910117,0.2328826309525854,1199.7690765107818,0.1287934732013018,True,928.7366494825508,0.1287934732124855,True,-0.1991246582947257,1197.3215591244511,0.178240741956422,True,8.349554596247506,Exporter,1.0,2.6438209399591885,1.7546987298563657,1.8100218772298204
2016-01-17,Brazil,491.73,0.0215,598.55502,658.5638340682401,0.2327537035047709,1195.9297004260743,0.1283890329450807,True,949.5665887542216,0.1283890329567127,True,-0.1788224454151004,1193.1279263237043,0.1812595115684093,True,8.955246767508955,Exporter,1.0,2.6418903912878506,1.8383924516487309,1.7645263111638247
2016-01-24,Brazil,468.7998,0.0215,598.55502,651.0728837055068,0.2319285854405668,1188.4422642529944,0.1272747797500314,True,950.7998162246754,0.1272747797616074,True,-0.1727696400447157,1185.6372687439373,0.1801365899511369,True,8.932731911791404,Exporter,1.0,2.645453804410859,1.8615499470418067,1.7624090956944285
2016-01-31,Brazil,462.6299,0.0227,601.797756,656.3992234271914,0.2287548040072839,1193.4743428709878,0.1259980983013712,True,984.9353200504084,0.1259980983079659,True,-0.1478804922671357,1190.8587525419173,0.1788557006573238,True,8.932731911791404,Exporter,1.0,2.6922441563617183,2.010595257168809,1.7903854477480192
2016-02-07,Brazil,456.8398,0.0227,601.797756,672.4102408402954,0.2279624847809253,1209.4966790566186,0.1269042839042572,True,991.0413239451289,0.1269042839086913,True,-0.1536956135264074,1206.7810447983543,0.1821022359221996,True,9.38986225798762,Exporter,1.0,2.717995673099114,2.0159985112366194,1.7838895623080273
2016-02-14,Brazil,482.0298,0.0227,601.797756,655.7692817507317,0.2285154882707002,1192.8458711026676,0.1258104519895178,True,975.8402429457032,0.125810451995212,True,-0.1554151915667379,1189.3597029768127,0.1868494569963358,True,10.41418898428237,Exporter,1.0,2.694807199157404,1.981037058800406,1.693282546645639
2016-02-21,Brazil,457.5898,0.0227,601.797756,652.6983160364913,0.2283465917701735,1189.7749594614193,0.1254525982198002,True,988.5737679054756,0.1254525982256189,True,-0.142988956855771,1187.1195212578475,0.1786935445988352,True,8.991333019235885,Exporter,1.0,2.694106262905096,2.033704731429237,1.7845022394875083
2016-02-28,Brazil,446.2998,0.0227,601.797756,657.3178883364002,0.2262872553814175,1194.4102015790286,0.1246979612871566,True,1030.6960538590176,0.1246979612911921,True,-0.1125999802564606,1192.0095980705264,0.1765564294153432,True,8.744370122299545,Exporter,1.0,2.7260477640225194,2.1973510476467104,1.8213228943514364
2016-03-06,Brazil,395.75,0.0197,593.690916,713.3985482530566,0.2296824267984922,1251.2599022709285,0.1311148190005354,True,1074.2880554009691,0.1311148191214892,True,-0.1166584033145274,1249.4284418281318,0.1775888058705616,True,7.902909079224179,Exporter,1.0,2.7323322236196175,2.2122014479426997,1.9232861850151806
2016-03-13,Brazil,376.23,0.0197,593.690916,748.6916758814381,0.2265759865235504,1286.5827537288144,0.1319765392744306,True,1118.5817338385,0.1319765393694831,True,-0.1069427316293374,1285.0779162194165,0.1772118309857866,True,7.725174852694362,Exporter,1.0,2.806905119153309,2.332746984569282,1.9992184544876277
2016-03-20,Brazil,351.1399,0.0197,593.690916,740.0293049166551,0.2269356670315542,1277.9159241252785,0.1315488162019789,True,1145.4971424060564,0.1315488163147925,True,-0.0824551915981233,1276.574583347122,0.173621583137374,True,7.143653713541549,Exporter,1.0,2.794011297145377,2.4221226013309756,2.031569876872301
2016-03-27,Brazil,382.3599,0.0197,593.690916,728.0682601051585,0.2275096001506677,1265.9480104344686,0.1309857563024819,True,1130.8261830061929,0.1309857564439296,True,-0.0852396350207875,1264.547414401222,0.1731354063572024,True,7.141424004798154,Exporter,1.0,2.775158065715623,2.3897861535239975,2.0139121195629612
2016-04-03,Brazil,351.5698,0.0183,589.907724,715.0007007662629,0.2124820686391697,1253.271889385357,0.1212922154973431,True,1124.9537842561122,0.1212922155168129,True,-0.0814719301337252,1252.1376084218375,0.1657516446829583,True,7.452104909276732,Exporter,1.0,2.980142798116121,2.5818807622135824,2.0922570847675512
2016-04-10,Brazil,374.0298,0.0183,589.907724,707.7843748109319,0.2121190279560927,1246.0555627694257,0.1205578640418539,True,1161.3623852487992,0.1205578640601209,True,-0.0517780587882384,1244.9177228390104,0.1648860498592768,True,7.414559413685488,Exporter,1.0,2.9785215428865395,2.7174102560270814,2.0894970465959815
2016-04-17,Brazil,336.21,0.0183,589.907724,719.1678750598251,0.2124431036432811,1257.4398668186093,0.1215711393446052,True,1191.0994902746231,0.121571139360378,True,-0.0389489753862841,1256.2009668328617,0.1681329911562676,True,7.835936017453294,Exporter,1.0,2.9848959932865697,2.785511374196474,2.065954022928096
2016-04-24,Brazil,349.49,0.0183,589.907724,712.840885009317,0.2102475839029511,1251.1186615142071,0.1198532990213492,True,1194.6710130685306,0.1198532990334785,True,-0.0325182533649018,1250.2157085888089,0.160785362231488,True,6.806923993124431,Exporter,1.0,3.0127418955832064,2.840476170061447,2.1638859568593363
2016-05-01,Brazil,330.8198,0.0179,588.826812,726.4082955522069,0.2112185254256407,1264.7745372265551,0.1213733203588,True,1249.8523261573075,0.1213733203708624,True,-0.0049899570051336,1263.870734982474,0.1625062882071551,True,6.868591485912299,Exporter,1.0,3.011021995876992,2.9672912897990877,2.1665806212782712
2016-05-08,Brazil,330.6199,0.0179,588.826812,712.6068872554025,0.2114004103198356,1250.9704671500067,0.1204890450936199,True,1143.415330769008,0.1204890451109603,True,-0.0669225050972979,1250.0252832689675,0.1617007127402907,True,6.862987239483793,Exporter,1.0,2.9943719775222357,2.660694557858016,2.148715374633285
2016-05-15,Brazil,320.6599,0.0179,588.826812,706.2178085009067,0.211432569473746,1244.5802777309,0.1200419894302516,True,1194.4143246307722,0.1200419894499732,True,-0.0277972632508017,1243.6436018133004,0.1607379455042084,True,6.762049891871897,Exporter,1.0,2.9874458116616642,2.834170822559425,2.1495042758087473
2016-05-22,Brazil,338.74,0.0179,588.826812,708.9631158373516,0.2092445531801513,1247.3325628069165,0.1189906140710791,True,1169.2400370640512,0.1189906140845148,True,-0.0465609747066067,1246.4927551937135,0.1588490386303338,True,6.604888887842859,Exporter,1.0,3.024505767392973,2.7815131074763535,2.185755797029336
2016-05-29,Brazil,341.5598,0.0179,588.826812,691.0437467150283,0.205668016970002,1229.420314738908,0.1156554372634325,True,1148.1643285253738,0.115655437273081,True,-0.0495412807955324,1228.7204559181434,0.1531067060072493,True,6.133990617662887,Exporter,1.0,3.06335802648946,2.7989543515259605,2.2388686665227833
2016-06-05,Brazil,328.3799,0.0187999999999999,591.2588639999998,712.9030637916527,0.2077989336610882,1251.0734648159948,0.1184646547686568,True,1197.2797421137586,0.1184646547785547,True,-0.0299525496803265,1250.413181171221,0.1549242492413804,True,6.004542218179782,Exporter,1.0,3.0518452662839217,2.885931038897435,2.2601725541884385
2016-06-12,Brazil,337.8699,0.0187999999999999,591.2588639999998,734.8350642124823,0.20990240230342,1273.002755694295,0.1212214519535618,True,1224.6302198160922,0.1212214519636074,True,-0.0258399624396495,1272.2214321743402,0.1607058195539742,True,6.580185606860099,Exporter,1.0,3.0404524233730426,2.897533394076157,2.2142810325082367
2016-06-19,Brazil,330.6199,0.0187999999999999,591.2588639999998,735.3877606488413,0.2097920159141953,1273.555828727614,0.1211957238229823,True,1201.3862881395114,0.121195723832842,True,-0.0414869668849203,1272.7403166847785,0.1615651686194917,True,6.737361886348137,Exporter,1.0,3.0427582306932197,2.8274950603480207,2.2017157605317155
2016-06-26,Brazil,334.9299,0.0187999999999999,591.2588639999998,744.6328651760994,0.2099016858711417,1282.8018717807674,0.1218967426918929,True,1182.7083177468153,0.121896742700745,True,-0.0597754995069718,1281.9529461782531,0.1634351796433683,True,6.959317406638849,Exporter,1.0,3.0502358179883005,2.7521845544435513,2.1921017826588383
2016-07-03,Brazil,320.6899,0.0185,590.44818,838.5987126750822,0.2374816494878212,1376.7310575187223,0.1448147762986029,True,1273.4215507470376,0.1448147764363259,True,-0.0572822301250922,1375.710202508458,0.1804325532832067,True,6.157465760331858,Exporter,1.0,2.7381533351300056,2.497261733147397,2.1240145366873966
2016-07-10,Brazil,300.2798,0.0185,590.44818,822.2343547021005,0.2382690615972431,1360.355236494776,0.1441884725934404,True,1211.446531470263,0.1441884727785537,True,-0.0875500816895464,1359.0937219129682,0.1831360281980841,True,6.744095430690235,Exporter,1.0,2.7143367057307723,2.3547670128150378,2.056984148941154
2016-07-17,Brazil,290.8899,0.0185,590.44818,826.8749934287168,0.2380546401378114,1364.9991342206245,0.1443749018650121,True,1237.5498740937417,0.1443749020372919,True,-0.0731952263020561,1363.920567938145,0.1803499519367296,True,6.211163337210338,Exporter,1.0,2.7209714619064473,2.4173452734033787,2.1038298547757384
2016-07-24,Brazil,279.3298,0.0185,590.44818,833.3610325593262,0.231878289675758,1371.5272505097853,0.1410187012472378,True,1236.8606432860468,0.1410187013197254,True,-0.0775177866066576,1370.540168807184,0.1784608164169326,True,6.456685472277234,Exporter,1.0,2.808454363764746,2.480704634322897,2.1424798508482104
2016-07-31,Brazil,283.3899,0.0146,579.9092880000001,856.0886147894605,0.2288286699020981,1395.0788214815984,0.14052282912901,True,1237.7787842566067,0.1405228291677699,True,-0.0905713277463694,1394.1437477402435,0.1792936938051105,True,6.707057216396906,Exporter,1.0,2.8689194250426078,2.4881894265118043,2.1695447304896076
2016-08-07,Brazil,262.96,0.0146,579.9092880000001,878.420394165314,0.2278666536102709,1417.4200615765542,0.1413075961949856,True,1290.2821584284954,0.1413075962204655,True,-0.0701246500683331,1416.5435991871311,0.1802308776849025,True,6.754195121938656,Exporter,1.0,2.9015176072006557,2.6040956025196023,2.195724151421221
2016-08-14,Brazil,252.31,0.0146,579.9092880000001,871.1340602451255,0.2282656775711756,1410.1303440528543,0.1411105646517399,True,1305.7981013093618,0.1411105646812469,True,-0.056422740242511,1409.328717066661,0.177768137712922,True,6.336639863262948,Exporter,1.0,2.889668550056417,2.6460561156366333,2.2188419504187205
2016-08-21,Brazil,248.55,0.0146,579.9092880000001,868.0471019502801,0.2282213200527254,1407.042910058849,0.1408925022989706,True,1310.6045636494043,0.1408925023292802,True,-0.0517453661583778,1406.3089258866692,0.1757759523385418,True,6.012341960187532,Exporter,1.0,2.8876716208507403,2.662301601419303,2.243012061861107
2016-08-28,Brazil,254.44,0.0146,579.9092880000001,851.6389453026801,0.2277582095624225,1390.6332447696814,0.1395801146623339,True,1323.464463654305,0.1395801146933377,True,-0.0349872945424503,1389.8479510088086,0.1752914865203201,True,6.142932201844895,Exporter,1.0,2.8801848149678495,2.7215669422417434,2.220257189488197
