date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2024-01-21,Qatar,52.62,0.0421999999999999,253.2071422999999,80.3890587002761,0.1310361340522714,6.113878221072677,285.42740400561354,0.043734784369589066,True
2024-01-28,Qatar,48.63,0.0421999999999999,253.2071422999999,80.40077679279612,0.13102954340339892,6.00119997330995,285.4392108944047,0.04361512305488442,True
2024-02-04,Qatar,43.2,0.0388,249.65262420000002,77.18224524165441,0.1339948268024025,6.0089990138167035,282.8074820112804,0.0433035166135576,True
2024-02-11,Qatar,41.67,0.0388,249.65262420000002,77.15692205546026,0.13397973888199302,5.741573900509531,282.78243190821007,0.043001372982824165,True
2024-02-18,Qatar,41.13,0.0388,249.65262420000002,77.15692205546026,0.13400846899708851,5.565524839927922,282.7825934451324,0.04281771617385212,True
2024-02-25,Qatar,38.74001,0.0388,249.65262420000002,77.15410838064298,0.13392201334324694,5.617096442350486,282.7797514386067,0.04285008784367835,True
2024-03-03,Qatar,37.81,0.0387,249.54807955,78.4258452539501,0.1302987821786317,5.591843683410344,284.06900892532406,0.04227495838949777,True
2024-03-10,Qatar,37.74001,0.0387,249.54807955,78.4258452539501,0.1302681239537614,5.4344470734602615,284.06912061545506,0.042095278749667245,True
2024-03-17,Qatar,37.64,0.0387,249.54807955,78.41440626409869,0.13027313679820804,5.448603816554751,284.05767091123323,0.042108408829582694,True
2024-03-24,Qatar,37.35001,0.0387,249.54807955,78.41440626409869,0.13017701340680796,5.140948695590143,284.0578805056131,0.04174674733054305,True
2024-03-31,Qatar,37.78,0.0419,252.89350835,79.76866382115008,0.09720833638477783,5.071645884301864,284.8626605439276,0.03336338003677053,True
2024-04-07,Qatar,45.09,0.0419,252.89350835,77.65538943901151,0.10052472861232553,5.732740031969744,282.7493398309903,0.03448295102901687,True
2024-04-14,Qatar,52.27,0.0419,252.89350835,77.65538943901151,0.10053828744260075,5.713978462742997,282.7493401880096,0.034465134576181555,True
2024-04-21,Qatar,49.72,0.0419,252.89350835,77.65538943901151,0.10047659897690407,5.677600297647087,282.7493418087142,0.034407927539474616,True
2024-04-28,Qatar,47.21001,0.0419,252.89350835,77.66671939519918,0.0995728014629621,5.236385233454243,282.76069662775143,0.03367409941027335,True
2024-05-05,Qatar,42.35001,0.0433,254.35713345,77.33370419209876,0.0995572042133355,5.266535133444934,282.17573798986916,0.03364753463394649,True
2024-05-12,Qatar,38.14999,0.0433,254.35713345,77.33370419209876,0.09956637505964719,5.243917231035889,282.17574066936845,0.03362396176186622,True
