date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2019-04-28,Philippines,53.42999,0.0276,89.85647999999999,108.43373946342264,0.1119039137876551,186.70760163323757,0.0649901757345531,True,199.85501980235227,0.0649901757345531,True,0.0919719146339785,186.70758857695813,0.0861403723271943,True,5.609407700926909,Control,0.0,5.909415389706224,6.377673644562312,4.41697863211759
2019-05-05,Philippines,50.96999,0.0249,88.79051999999999,111.28367303258035,0.1142405796701038,189.68022038171617,0.0670239169087667,True,204.04304366610768,0.0670239169087667,True,0.098502098084048,189.68020711704057,0.0874761376165334,True,5.4605910714690475,Control,0.0,5.820571179565275,6.307602270613702,4.419314994668948
2019-05-12,Philippines,55.89,0.0249,88.79051999999999,110.41922191884277,0.1133510546179555,188.81576926910128,0.0662875527561625,True,204.87533282010872,0.0662875527561625,True,0.1100077947428495,188.81574986708495,0.0879191338106866,True,5.781364092429473,Control,0.0,5.856068297794736,6.406790025297,4.372824311788856
2019-05-19,Philippines,57.26999,0.0249,88.79051999999999,109.32425052521484,0.1141495206185445,187.72079787365405,0.0664780405138224,True,203.260193376688,0.0664780405138224,True,0.1071931506744326,187.72078197954937,0.0868099120732754,True,5.412688927967752,Control,0.0,5.799737011805477,6.334762033181423,4.401232597782668
2019-05-26,Philippines,60.42999,0.0249,88.79051999999999,110.5921121399148,0.1140160328493685,188.98865948916577,0.0667197383136063,True,199.21931118541735,0.0667197383136063,True,0.0715323641400735,188.9886382443144,0.0884622403733913,True,5.824537423058381,Control,0.0,5.823306317687796,6.176676646969876,4.349393880581376
2019-06-02,Philippines,64.73999,0.0252,88.90896,110.48624015406776,0.1134127206996127,188.8696992977207,0.0663449200931989,True,198.8315560047051,0.0663449200931989,True,0.0697552416866232,188.86962322019505,0.0933533605575597,True,7.358139139886428,Control,0.0,5.853926914534074,6.2004051866326275,4.108645099251088
2019-06-09,Philippines,62.23999,0.0252,88.90896,110.88926448648576,0.1128943115132158,189.27272363096256,0.0661414224840224,True,201.7319391552755,0.0661414224840224,True,0.0862403193529797,189.2726908007751,0.0900740752907071,True,6.445461385182729,Control,0.0,5.886806223246311,6.317855853485901,4.276277269409979
2019-06-16,Philippines,58.62,0.0252,88.90896,110.54381507475637,0.1122883615188009,188.92727421982653,0.0657013865806283,True,200.71991609211895,0.0657013865806283,True,0.0819681736469194,188.92722889678683,0.0912606932712084,True,6.910049621096847,Control,0.0,5.9147857822743495,6.326923793832542,4.209086415246713
2019-06-23,Philippines,51.93999,0.0252,88.90896,111.9831876555093,0.1126301332743304,190.36664680056612,0.0662546804836836,True,199.22609137115188,0.0662546804836836,True,0.0619187950571093,190.3666058325369,0.0914698703398572,True,6.8248681135708535,Control,0.0,5.915389687233771,6.22243250940957,4.236101722699074
2019-06-30,Philippines,48.46999,0.0207,87.13235999999999,113.95304920924674,0.113256253099268,192.51820902287835,0.0670372712134379,True,200.74870695434603,0.0670372712134379,True,0.0570391589305003,192.5181803948526,0.0911571322506649,True,6.525166252674642,Control,0.0,5.904122932839183,6.183397111268042,4.295113431623
2019-07-07,Philippines,47.28999,0.0207,87.13235999999999,115.44099741391918,0.1123764648408104,194.00615722867505,0.0668682446909932,True,203.82280914673805,0.0668682446909932,True,0.0670140848269161,194.0061448367749,0.0891767269594878,True,5.9922888086892,Control,0.0,5.9709173494555055,6.301043729051262,4.433586312718013
2019-07-14,Philippines,48.92,0.0207,87.13235999999999,115.91508774681076,0.1120216964212802,194.4802475618895,0.0667677305956399,True,205.87072143175624,0.0667677305956399,True,0.0770833292464668,194.48024386170525,0.0874358129117737,True,5.516267531379816,Control,0.0,5.996479040068585,6.3777173282102515,4.5382778370789385
2019-07-21,Philippines,48.43999,0.0207,87.13235999999999,115.9743490413184,0.1120980416222648,194.53950885635567,0.0668270290577767,True,203.0432801178056,0.0668270290577767,True,0.0582578029307769,194.5394979006832,0.0891929887956033,True,6.007884764831875,Control,0.0,5.993064455949163,6.279378777998398,4.446506964871314
2019-07-28,Philippines,45.42999,0.0207,87.13235999999999,115.91508774681076,0.112174887245023,194.48024756178745,0.0668590361564175,True,203.50004766021112,0.0668590361564175,True,0.0616531334621517,194.48023958837135,0.0882444135143862,True,5.725012956100137,Control,0.0,5.988085965657177,6.291331630060666,4.494892807483579
