date,country,cds_spread,risk_free_rate,implied_V,implied_sigma_V,cca_converged,B_f,LCL_usd,sigma_lcl,convenience_yield
2015-01-04,Brazil,207.97,0.0222,1116.838310301455,0.09998827217835893,True,622.6488400000001,805.96795740989,0.16911499507633374,-0.15796378480741274
2015-01-11,Brazil,201.92,0.0222,1094.620034283757,0.10184329259958208,True,622.6488400000001,825.5754002840185,0.17058008176423717,-0.18542621786809688
2015-01-18,Brazil,205.65,0.0222,1126.625251659519,0.1019392458167526,True,622.6488400000001,828.4633180961553,0.17050104085663392,-0.16395271698389288
2015-01-25,Brazil,193.65,0.0222,1122.0538471289706,0.10184101893393062,True,622.6488400000001,841.7086561518994,0.16925948367541593,-0.17482313641973043
2015-02-01,Brazil,212.77,0.0217,1112.9579500190919,0.1004775366103304,True,621.24774,805.2046121749763,0.17002520924548223,-0.16021595954645548
2015-02-08,Brazil,229.48,0.0217,1126.8800461485177,0.10119091138888993,True,621.24774,776.2405726951206,0.1738432291170986,-0.13299315302512557
2015-02-15,Brazil,235.35,0.0217,1197.9978838345762,0.10099673474158406,True,621.24774,761.9853410101833,0.17486505690773455,-0.07496523347736368
2015-02-22,Brazil,235.89,0.0217,1164.9833872072147,0.10018348889018407,True,621.24774,753.1082192835655,0.17432076071702832,-0.09191753568451706
2015-03-01,Brazil,235.88,0.0168,1193.8942692036176,0.10260372815196182,True,607.51696,775.2310822442553,0.1765231908980881,-0.0864101550574809
2015-03-08,Brazil,253.64,0.0168,1144.708111769608,0.10814768326071515,True,607.51696,718.8230289735859,0.1921444676280539,-0.08549060932975
2015-03-15,Brazil,302.25,0.0168,1037.097324610907,0.11009723880096434,True,607.51696,677.3588183516697,0.20079965656757942,-0.13775713433027295
2015-03-22,Brazil,291.2898,0.0168,1054.9729384951454,0.11031172383874287,True,607.51696,681.5404531535916,0.20063532829885053,-0.12676084195405388
2015-03-29,Brazil,285.95,0.0168,1048.1263719091942,0.10875597507073108,True,607.51696,677.2707838524447,0.1983762352936146,-0.12921673853250545
2015-04-05,Brazil,259.48,0.0208,1057.3799498119056,0.12110312405365688,True,618.72576,735.9204742427992,0.21272786357567575,-0.15858469712064494
2015-04-12,Brazil,245.19,0.0208,1154.907654220464,0.1221094628843135,True,618.72576,746.7843792924108,0.2131532927355051,-0.09410716874343351
2015-04-19,Brazil,241.81,0.0208,1212.4845994035632,0.12287040966179298,True,618.72576,755.3055396969996,0.21344959947741957,-0.06028856750205279
2015-04-26,Brazil,220.11,0.0208,1238.2211077243883,0.12574506605331812,True,618.72576,778.1358181095579,0.215717987334336,-0.057273886003396654
2015-05-03,Brazil,237.95,0.0187,1230.4152029963564,0.12515474556157463,True,612.8411400000001,774.4032720768671,0.2152233317992127,-0.060429048404861636
2015-05-10,Brazil,222.26,0.0187,1231.9726140345338,0.12614123003283118,True,612.8411400000001,785.1653579312409,0.21567680981225743,-0.0658616090135366
2015-05-17,Brazil,228.93,0.0187,1263.9801164008707,0.12580083994440855,True,612.8411400000001,778.9088742229528,0.215808632404222,-0.04153262566010461
