date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V,implied_sigma_V,cca_converged
2024-12-01,Colombia,193.01,0.0437,268.03344500000003,217.95889483139877,0.20359924800596838,433.3614117494972,0.1024796576082374,True
2024-12-08,Colombia,190.55,0.0437,268.03344500000003,219.31207640225486,0.20353301114564515,434.71491468818965,0.10275988379540067,True
2024-12-15,Colombia,189.76,0.0437,268.03344500000003,223.90322829742445,0.20421127505009393,439.30597713026475,0.10415913197224172,True
2024-12-22,Colombia,202.75,0.0437,268.03344500000003,220.181978867973,0.2049066854876609,435.5831361598017,0.10366148439996946,True
2024-12-29,Colombia,202.88,0.0437,268.03344500000003,219.31207640225486,0.20125078298799906,434.71772250443183,0.10159847116964045,True
2015-01-04,Egypt,288.7598,0.0222,45.911075100000005,265.3284135944054,0.09676225268120271,306.4160137063862,0.08378731479851972,True
2015-01-11,Egypt,296.2698,0.0222,45.911075100000005,265.3284135944054,0.09673882691274219,306.4160137063862,0.08376703021251627,True
2015-01-18,Egypt,291.3098,0.0222,45.911075100000005,265.3284135944054,0.09673882691274219,306.4160137063862,0.08376703021251627,True
2015-01-25,Egypt,291.2798,0.0222,45.911075100000005,256.37410132364965,0.10361948554743479,297.46170143563046,0.089306799358139,True
2015-02-01,Egypt,288.7898,0.0217,45.80776485,250.0189222678464,0.10703756747125656,291.11668211000506,0.09192677337268856,True
2015-02-08,Egypt,306.1899,0.0217,45.80776485,248.70952524937945,0.10725470521905654,289.8072850915381,0.0920448456199715,True
2015-02-15,Egypt,311.1899,0.0217,45.80776485,248.80440909341013,0.1072493294935227,289.9021689355688,0.09204521010752059,True
2015-02-22,Egypt,311.23,0.0217,45.80776485,248.70952524937945,0.10725716962967274,289.8072850915381,0.09204696055091321,True
2015-03-01,Egypt,311.22,0.0168,44.7953244,250.53786720704093,0.10686789358678507,291.7240885873215,0.09178005923952957,True
2015-03-08,Egypt,311.2598,0.0168,44.7953244,250.53786720704093,0.10686789358678507,291.7240885873215,0.09178005923952957,True
2015-03-15,Egypt,316.25,0.0168,44.7953244,250.63344857205706,0.10686285226074363,291.8196699523377,0.09178067123004732,True
2015-03-22,Egypt,318.5198,0.0168,44.7953244,250.53786720704093,0.1068703022038487,291.7240885873215,0.0917821278029621,True
2015-03-29,Egypt,318.5498,0.0168,44.7953244,250.53786720704093,0.10684756403157494,291.7240885873215,0.09176259985375078,True
2015-04-05,Egypt,321.0298,0.0208,45.621806400000004,259.9702659499357,0.10779016162227575,301.0857919916683,0.09307060555187212,True
2015-04-12,Egypt,322.3098,0.0208,45.621806400000004,259.87112390395316,0.10779078527053695,300.98664994568577,0.09306629553104413,True
2015-04-19,Egypt,322.2998,0.0208,45.621806400000004,259.87112390395316,0.10773443962383304,300.98664994568577,0.09301764684001852,True
2015-04-26,Egypt,323.1199,0.0208,45.621806400000004,259.9702659499357,0.10771542444279857,301.0857919916683,0.09300607429552653,True
2015-05-03,Egypt,323.1499,0.0187,45.18790335,261.2515630882082,0.10743115166526664,302.40590459683386,0.09281087396205265,True
2015-05-10,Egypt,323.1399,0.0187,45.18790335,261.2515630882082,0.107216028021,302.40590459683386,0.09262502643901299,True
2015-05-17,Egypt,323.1499,0.0187,45.18790335,261.3512317781789,0.1066099075111654,302.5055732868046,0.09210617293779355,True
2015-05-24,Egypt,315.7998,0.0187,45.18790335,261.2515630882082,0.10652626269873484,302.40590459683386,0.09202913110143333,True
2015-05-31,Egypt,313.3198,0.0212,45.704454600000005,263.6123495286358,0.10633942716438577,304.7200625227428,0.09199389764578028,True
2015-06-07,Egypt,313.3599,0.0212,45.704454600000005,263.6123495286358,0.10634070888307653,304.7200625227428,0.09199500645651203,True
2015-06-14,Egypt,313.3799,0.0212,45.704454600000005,263.6123495286358,0.10634070888307653,304.7200625227428,0.09199500645651203,True
2015-06-21,Egypt,313.25,0.0212,45.704454600000005,263.71291886964576,0.10633442723582627,304.8206318637528,0.09199430501550063,True
2015-06-28,Egypt,295.46,0.0212,45.704454600000005,263.793374330469,0.10632927234354195,304.90108732457605,0.09199362910683037,True
2015-07-05,Egypt,313.2,0.0219,45.84908895,289.27464127773175,0.12981767610317002,330.3683619558686,0.11366996967848178,True
2015-07-12,Egypt,313.3398,0.0219,45.84908895,285.4745726082522,0.13076377019955698,326.568293286389,0.11430911137973018,True
2015-07-19,Egypt,313.3398,0.0219,45.84908895,285.4745726082522,0.13076377019955698,326.568293286389,0.11430911137973018,True
2015-07-26,Egypt,313.2,0.0219,45.84908895,285.4745726082522,0.13076377019955698,326.568293286389,0.11430911137973018,True
2015-08-02,Egypt,313.1299,0.0243,46.34497815,263.0955762509089,0.15537011266489054,304.13827426813407,0.13440330528045638,True
