date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2
2016-06-26,Turkey,256.8398,0.0187999999999999,437.2001429999998,185.260954467918,0.1438814174638621,583.2356279251748,0.0457064169134908,True,574.4347898215948,0.0457064168621507,True,-0.0597754995069718,583.2267089530466,0.0531151744101179,True,6.959317406638849,Control,0.0,3.6885293601057367,3.539759392776192,3.1584958615834102,0.00011277700093617763,0.00020024599014805336,0.0007929278047441004
2016-07-03,Turkey,247.0,0.0185,436.60069125,190.0618995214439,0.1459497584686197,588.0872577396026,0.0471731151604289,True,579.577105566755,0.0471731151195229,True,-0.0572822301250922,588.0795925104935,0.0537081109018369,True,6.157465760331858,Control,0.0,3.647939782022975,3.50974952747663,3.1902403228021106,0.00013217578688767492,0.0002242644942024077,0.0007107726432358479
2016-07-10,Turkey,227.88,0.0185,436.60069125,190.75132893791545,0.145776947868861,588.7767195590842,0.0472326928353876,True,575.8802741981208,0.0472326927698876,True,-0.0875500816895464,588.7678190482106,0.0543729407293066,True,6.744095430690235,Control,0.0,3.654299214172954,3.4446023134224504,3.1593750058163437,0.0001289426920967092,0.0002859500735051775,0.0007905395229553544
2016-07-17,Turkey,220.14,0.0185,436.60069125,182.643639079631,0.1521230367867474,580.6676399596987,0.0478570338110446,True,569.9899268933727,0.0478570337483829,True,-0.0731952263020561,580.6547129291878,0.0544402954898761,True,6.211163337210338,Control,0.0,3.4756404450083123,3.3022026195390115,3.0413307748294125,0.0002548175314201877,0.00047964373729816585,0.0011776746133203907
2016-07-24,Turkey,270.3799,0.0185,436.60069125,179.9410757676515,0.1495549047584834,577.9656527869402,0.0465682076520045,True,566.7265694212161,0.0465682075833946,True,-0.0775177866066576,577.9534812029066,0.0534392262297369,True,6.456685472277234,Control,0.0,3.5299630978742162,3.3413761743620967,3.061540887122022,0.00020780881623675947,0.00041682095987716916,0.001101004578025575
2016-07-31,Turkey,271.6599,0.0146,428.8078185,192.75385901177788,0.164067385647626,591.36650316299,0.0534982722427371,True,577.9783449676562,0.053498272231568,True,-0.0905713277463694,591.3402980165499,0.0604709599047634,True,6.707057216396906,Control,0.0,3.2373622255321792,3.045935556639083,2.849053463952085,0.0006032008818988664,0.0011597877256797112,0.0021924755577246227
2016-08-07,Turkey,256.5398,0.0146,428.8078185,192.09147457082105,0.164070689841715,590.7040888989178,0.0533754390644403,True,580.2918513091405,0.0533754374823259,True,-0.0701246500683331,590.6774029929608,0.0603995968577297,True,6.754195121938656,Control,0.0,3.235696839298374,3.086690967748665,2.8442744813564493,0.0006067309360194536,0.0010119894645055152,0.0022256341970784944
2016-08-14,Turkey,240.62,0.0146,428.8078185,194.6258149021823,0.1631895858530468,593.2390594274488,0.0535575483340139,True,584.7814552708808,0.0535575471274438,True,-0.056422740242511,593.2166614417383,0.0601470640448319,True,6.336639863262948,Control,0.0,3.26004562241903,3.1401437396972574,2.8886774844506906,0.0005569714702518707,0.0008443247886277067,0.0019343281869583992
2016-08-21,Turkey,243.16,0.0146,428.8078185,196.64176740620067,0.1600743856080543,595.256693084997,0.0528950907384589,True,587.4573140424127,0.052895089775153,True,-0.0517453661583778,595.239745334405,0.0591597715879501,True,6.012341960187532,Control,0.0,3.331071112894781,3.2195605590941034,2.9648479824908973,0.0004325624931171163,0.0006419361983974748,0.0015141626645165625
2016-08-28,Turkey,236.22,0.0146,428.8078185,195.00020604126345,0.1604017662364812,593.6149261205481,0.0527068139438153,True,588.309473427446,0.0527068133202705,True,-0.0349872945424503,593.5967398517107,0.059110837372984,True,6.142932201844895,Control,0.0,3.3199574938531327,3.243782282584245,2.94649988796388,0.00045015577500549217,0.0005897693401819309,0.0016069626774229797
2016-09-04,Turkey,244.02,0.0151,429.80690475,194.13857705639967,0.1604875849703432,592.6843568859703,0.0525846698003562,True,583.9634131925494,0.0525846688382235,True,-0.0584819608849525,592.6644841862606,0.0592892248930609,True,6.43311583386347,Control,0.0,3.3160695140332126,3.189999850769499,2.9266840240813217,0.0004564655873714057,0.0007113643359747955,0.0017129837779362854
2016-09-11,Turkey,237.73,0.0151,429.80690475,193.33658823580603,0.1598672287984578,591.8826333555141,0.0522350797246562,True,583.1001147194511,0.052235078771809,True,-0.0589932838757018,591.8626720774008,0.0590710708713539,True,6.554359629652929,Control,0.0,3.3274580151748183,3.199467377014649,2.927731816988967,0.00043821097299457306,0.0006884088407826541,0.0017072220930544645
2016-09-18,Turkey,241.22,0.0151,429.80690475,192.19088996628432,0.1596975792037419,590.7369768172091,0.0519710185236985,True,582.8486961514143,0.0519710176718859,True,-0.0529702639909691,590.7168820989718,0.0588296945252681,True,6.570079725256821,Control,0.0,3.3282843477753463,3.2126045138833184,2.9255543543553197,0.0004369131401772968,0.0006576864011407343,0.0017192155186698203
2016-09-25,Turkey,242.64,0.0151,429.80690475,193.0501636920125,0.1588411857106614,591.5966549823024,0.0518468929421542,True,580.8230993489469,0.0518468917547106,True,-0.0727022034444476,591.5754301789907,0.0591686852234783,True,7.021960531675617,Control,0.0,3.3490738946699254,3.190544352081307,2.919014594577696,0.0004054108378239743,0.0007100252143553159,0.001755698917858277
2016-10-02,Turkey,258.0,0.0157,431.00580825,193.4759619091556,0.147447991165841,591.9401998287725,0.0481981365773027,True,579.4588690163305,0.0481981355158675,True,-0.0844413289273691,591.931139987473,0.0550689353550502,True,6.508324930139606,Control,0.0,3.6184541532755032,3.420717567778077,3.1524602018986103,0.00014818399372268037,0.0003122807826144764,0.0008095044483923741
2016-10-09,Turkey,243.91,0.0157,431.00580825,190.2262156707411,0.1463534222853491,588.6905928130857,0.0472961303625015,True,582.4796559212606,0.0472961298234497,True,-0.0416040272366385,588.6825810752272,0.0538769670099853,True,6.20444825849329,Control,0.0,3.6374475581632053,3.5371569278779824,3.179219728939961,0.00013767661603002472,0.00020222963493585474,0.0007383605091203484
2016-10-16,Turkey,247.35,0.0157,431.00580825,187.7889060325384,0.1468424121945869,586.2531785179257,0.0470412554485514,True,577.8293489994829,0.0470412547226265,True,-0.0571139959186857,586.2449149318245,0.0535085241954506,True,6.087075514249837,Control,0.0,3.6182833061678936,3.4806893701236676,3.167256996436149,0.00014828182943601176,0.00025006257113767216,0.0007694212963668773
2016-10-23,Turkey,242.0,0.0157,431.00580825,188.31118665910017,0.1467371013429953,586.775482187235,0.0470962207762866,True,575.5187137586656,0.0470962197803853,True,-0.076696279871112,586.7681354996721,0.0532105729086811,True,5.749306071098592,Control,0.0,3.622393789211568,3.4384564075589483,3.1931577953930783,0.00014594466078268146,0.00029252036231181786,0.0007036301189703625
2016-10-30,Turkey,248.84,0.0157,431.00580825,186.773360338856,0.1453158105611748,585.2378558203219,0.0463801911498127,True,574.5406523882126,0.0463801902151528,True,-0.073004623415922,585.2297588461624,0.0531213594996008,True,6.334397348903136,Control,0.0,3.654630101281345,3.476753100740084,3.1766191240859616,0.00012877651765507876,0.0002537624741768629,0.0007450129073342365
2016-11-06,Turkey,269.1699,0.0163,432.20471175,183.27837653398768,0.1466425273250513,581.6540938625787,0.0462115581401093,True,566.4963680514571,0.0462115581013236,True,-0.1048105832660612,581.6428593872816,0.0536508441997904,True,6.999596490295166,Control,0.0,3.611051225567605,3.355513602230118,3.0946963694170004,0.00015247920761392168,0.0003960888035275689,0.0009850723468409948
2016-11-13,Turkey,286.5098,0.0163,432.20471175,177.92612722325703,0.148560967767384,576.3014248092594,0.0458724028926368,True,560.4544925676607,0.0458724028515358,True,-0.1107938784397451,576.287077113048,0.0535153538412157,True,7.180424933531385,Control,0.0,3.5483793329214275,3.2765479393365218,3.0255293945530757,0.00019380477730041005,0.0005254223575042465,0.0012409913898153307
2016-11-20,Turkey,289.74,0.0163,432.20471175,171.44556582571104,0.1524858433818295,569.8197928008096,0.0458886544803535,True,558.1969180805805,0.0458886544523253,True,-0.0817488101523574,569.7992798477787,0.0536869545254189,True,7.319352199901256,Control,0.0,3.4368567606892557,3.2360154445512728,2.921165075400828,0.00029425337165558545,0.0006060541283196539,0.0017436250029873245
2016-11-27,Turkey,293.2,0.0163,432.20471175,167.85811221754125,0.1505930663169369,566.2327910750417,0.0446508124775791,True,555.5956844869294,0.0446508124501777,True,-0.0751742907791153,566.2095061251231,0.0532701685860822,True,8.071208744565318,Control,0.0,3.4716935475147075,3.2817494990540665,2.8918982677879645,0.0002585931814225207,0.0005158260527254538,0.0019146095835959203
2016-12-04,Turkey,297.96,0.0183,436.20105675,164.60035963391277,0.1516987532693362,562.6576777858738,0.0443870865731341,True,559.18593988822,0.0443870865576872,True,-0.0240400131078779,562.6424352368045,0.0509419052141141,True,6.082609987083842,Control,0.0,3.4371169832344393,3.3747572368927394,2.980902926271687,0.0002939708049622899,0.00036940416186884834,0.0014369993984341249
2016-12-11,Turkey,279.2,0.0183,436.20105675,166.1354324657782,0.1493846938027679,564.1933720783594,0.043995770581578,True,562.659607606667,0.0439957705749888,True,-0.0102230603834897,564.1805482528259,0.0505223235881069,True,6.049133648273749,Control,0.0,3.496272898698243,3.4686018422275557,3.0307664923169573,0.0002359029554846608,0.00026158709506768775,0.001219669087511975
2016-12-18,Turkey,276.8499,0.0183,436.20105675,165.1796324086005,0.1471577009619054,563.2380307229197,0.0431624087028771,True,560.4739098880505,0.0431624086933406,True,-0.0190091018115171,563.2289063891834,0.0490083036975601,True,5.384442899439049,Control,0.0,3.548099601027335,3.497126363458633,3.1124289018725935,0.00019401073004544138,0.00023514950207477472,0.0009277735133884915
2016-12-25,Turkey,268.73,0.0183,436.20105675,164.71621418062577,0.1471208265571113,562.7746136416266,0.0430659766509016,True,559.2594533358326,0.0430659766412939,True,-0.024448372729441,562.7652180874949,0.0489978407012206,True,5.46277140025315,Control,0.0,3.5477127625507556,3.482647198242258,3.105599693862082,0.0001942958770672827,0.00024824109496242585,0.0009494679823844074
2017-01-01,Turkey,268.2998,0.0245,448.58972625,160.1484230557867,0.1486320707597732,557.0162272444045,0.0427403287494136,True,555.6863270684714,0.0427403287410937,True,-0.0089839156658582,557.004919907075,0.0487934153083822,True,5.564428939470705,Control,0.0,3.4991925512730244,3.4741806164479994,3.0522172063175663,0.00023333472211899185,0.0002562079921260453,0.0011357883064705664
2017-01-08,Turkey,263.9199,0.0245,453.082308,156.33044023285817,0.1462893898779862,557.1732496574703,0.0410512969761772,True,556.9955423699012,0.0410512969708333,True,-0.0007233620781121,557.1627991181606,0.0471133335915767,True,5.525015579297596,Control,0.0,3.5415300508144294,3.5380549108270185,3.072982982045724,0.0001989067706497377,0.00020154311147943638,0.001059652866328236
2017-01-15,Turkey,281.3799,0.0245,453.082308,153.05396842707918,0.1473918413180507,553.8965136235303,0.0407342333698831,True,552.3893309237144,0.0407342333596665,True,-0.0103491973271523,553.8846387215671,0.046840001394007,True,5.5534731321585555,Control,0.0,3.505051024644712,3.4751363525299523,3.0351868628966012,0.00022825989022892893,0.00025529687342587044,0.0012019335004133645
2017-01-22,Turkey,274.0498,0.0245,453.082308,151.3445049069724,0.1466421219756053,552.1871828591012,0.0401981393730876,True,551.6669412954973,0.0401981393655485,True,-0.003220325032965,552.1762082673417,0.0461406893331533,True,5.385528447512952,Control,0.0,3.5186164622787013,3.5081299176901504,3.0528220492556666,0.000216901681412217,0.00022563430721250536,0.0011335016461622293
2017-01-29,Turkey,267.7998,0.0245,453.082308,146.9568818493704,0.1475219791758901,547.7993154109159,0.0395823688972254,True,549.243105658223,0.0395823688842543,True,0.0110697685887572,547.7866709883278,0.0456177318060015,True,5.449693247426817,Control,0.0,3.484603310907126,3.5143421603274954,3.010750803990712,0.000246433575877778,0.00022042228633198648,0.0013030131478776919
2017-02-05,Turkey,242.86,0.0245,453.082308,152.53872689372065,0.1524456121569246,553.3799249089581,0.042032125014343,True,555.719385575559,0.0420321249967059,True,0.0174140536105142,553.365048520613,0.0478016758716404,True,5.268690920775823,Control,0.0,3.3840349283947786,3.4289207952873864,2.963215751249448,0.000357144578693152,0.00030299317226245364,0.0015222154905886888
2017-02-12,Turkey,243.42,0.0245,453.082308,152.62332963560135,0.152487013707867,553.4645159706707,0.0420604553574088,True,555.1016362411458,0.0420604553431226,True,0.0123548248149313,553.4504722071947,0.0476364680607838,True,5.088672906653548,Control,0.0,3.3833174501747414,3.414721837656432,2.9753116562208217,0.0003580789998787508,0.00031923589045301993,0.0014634551064443967
2017-02-19,Turkey,237.18,0.0245,453.082308,155.41521977544855,0.1538709916015372,556.2559954810296,0.0430026130709473,True,559.2008398261424,0.0430026130504042,True,0.0216595933326448,556.2418642632479,0.0484241426633913,True,4.967829008844806,Control,0.0,3.3594281396874672,3.4143393156467803,2.971630269077491,0.0003905198054679655,0.00031968447334034087,0.0014811158802883705
2017-02-26,Turkey,233.51,0.0245,453.082308,156.37405075455192,0.1536758156963128,557.214916253094,0.0431383518652222,True,560.0176596852232,0.0431383518477399,True,0.0205895790909685,557.2009061592784,0.0486039472407938,True,5.013279608523842,Control,0.0,3.36641039661074,3.4184246203200495,2.9760862713592062,0.0003807665912800545,0.00031492380721735334,0.00145976359561912
2017-03-05,Turkey,239.26,0.0248,453.6877632,151.4991333192521,0.1489062911363201,552.2753421394876,0.0408554015949518,True,554.8476546268271,0.0408554015797184,True,0.0191070474246852,552.2642524754276,0.0463656175839413,True,4.999521732721168,Control,0.0,3.4641018931616587,3.5149674914139784,3.0406358561222455,0.00026600247763774386,0.00021990391133845327,0.0011803957963983233
2017-03-12,Turkey,229.53,0.0248,453.6877632,150.40517549656292,0.147816314630372,551.1816229193964,0.0403427736656784,True,552.4591658655586,0.0403427736556487,True,0.0097823900788525,551.1676795363389,0.0467847887286947,True,5.8533567691894905,Control,0.0,3.4872980810663505,3.512962250533511,2.9934609246704036,0.00024396360364400016,0.00022157021581026095,0.0013791641360481085
2017-03-19,Turkey,218.35,0.0248,453.6877632,154.36025377599165,0.1507965431918019,555.1360146711595,0.0419392648798718,True,556.9365018826961,0.0419392648685449,True,0.0134613563737667,555.1231815754492,0.0476318365999002,True,5.197707829013166,Control,0.0,3.427276079021654,3.461804880540627,3.005490379625429,0.0003048344438198238,0.00026828300223000944,0.0013257649186815142
