country,country_clean,group,date,msci_index,msci_ret_weekly,msci_vol_52w,n_trading_days,debt_st,debt_lt,default_barrier,cds_spread,rf
Brazil,brazil,oil_exporter,2014-01-03,804.695,-0.02336612869458107,0.2205366579527399,5,0.0,58678384820.0,29339192410.0,187.25,0.0013
Brazil,brazil,oil_exporter,2014-01-10,788.35,-0.020521169953579835,0.2209245511468008,5,0.0,58678384820.0,29339192410.0,191.83,0.0012
Brazil,brazil,oil_exporter,2014-01-17,780.773,-0.00965769910054004,0.2206567394238424,5,0.0,58678384820.0,29339192410.0,194.64,0.0011
Brazil,brazil,oil_exporter,2014-01-24,743.312,-0.04916857876030546,0.2248166904952139,5,0.0,58678384820.0,29339192410.0,206.22,0.0011
Brazil,brazil,oil_exporter,2014-01-31,737.863,-0.007357705311195324,0.22377055112979802,5,0.0,58678384820.0,29339192410.0,205.43,0.001
Brazil,brazil,oil_exporter,2014-02-07,754.118,0.02179068392560644,0.2251843170197833,5,0.0,58678384820.0,29339192410.0,183.07,0.0012
Brazil,brazil,oil_exporter,2014-02-14,757.65,0.004672683145115007,0.22529401240167082,5,0.0,58678384820.0,29339192410.0,184.8,0.0011
Brazil,brazil,oil_exporter,2014-02-21,756.126,-0.002013508623317485,0.22469000916183327,5,0.0,58678384820.0,29339192410.0,177.89,0.0012
Brazil,brazil,oil_exporter,2014-02-28,760.551,0.005835141635980172,0.22487657742691386,5,0.0,58678384820.0,29339192410.0,170.39,0.0012
Brazil,brazil,oil_exporter,2014-03-07,747.948,-0.016709713753472147,0.2198495139806353,5,0.0,58678384820.0,29339192410.0,170.76,0.0013
Brazil,brazil,oil_exporter,2014-03-14,720.592,-0.03726036044855631,0.2208273766868466,5,0.0,58678384820.0,29339192410.0,180.9,0.0012
Brazil,brazil,oil_exporter,2014-03-21,769.839,0.06610830568328194,0.22947069689658026,5,0.0,58678384820.0,29339192410.0,179.04,0.0014000000000000002
Brazil,brazil,oil_exporter,2014-03-28,827.415,0.07212498086593701,0.24095652072314194,5,0.0,58678384820.0,29339192410.0,158.05,0.0013
Brazil,brazil,oil_exporter,2014-04-04,850.706,0.027760210030106026,0.24286273524729188,5,0.0,58678384820.0,29339192410.0,161.72,0.0011
Brazil,brazil,oil_exporter,2014-04-11,879.39,0.033161892320340794,0.2450334261578957,5,0.0,58678384820.0,29339192410.0,153.38,0.0009
Brazil,brazil,oil_exporter,2014-04-18,865.443,-0.015986970730548174,0.24407659113586194,5,0.0,58678384820.0,29339192410.0,152.94,0.0011
Brazil,brazil,oil_exporter,2014-04-25,859.34,-0.007076861809091808,0.24400812700072216,5,0.0,58678384820.0,29339192410.0,148.89,0.0011
Brazil,brazil,oil_exporter,2014-05-02,881.624,0.02560100850576379,0.2448089330944052,5,0.0,58678384820.0,29339192410.0,141.45,0.001
Brazil,brazil,oil_exporter,2014-05-09,883.061,0.0016286196319743144,0.2447935607370918,5,0.0,58678384820.0,29339192410.0,144.55,0.001
Brazil,brazil,oil_exporter,2014-05-16,900.411,0.019457044859920485,0.24574915370464448,5,0.0,58678384820.0,29339192410.0,146.38,0.0009
Brazil,brazil,oil_exporter,2014-05-23,876.048,-0.027430441794715023,0.24703406478911935,5,0.0,58678384820.0,29339192410.0,146.37,0.001
Brazil,brazil,oil_exporter,2014-05-30,844.722,-0.036413304811866956,0.24186272125989927,5,0.0,58678384820.0,29339192410.0,139.78,0.001
Brazil,brazil,oil_exporter,2014-06-06,875.131,0.03536601029335573,0.2421119424916536,5,0.0,58678384820.0,29339192410.0,133.74,0.0011
Brazil,brazil,oil_exporter,2014-06-13,903.396,0.03178740605592631,0.23978892003896124,5,0.0,58678384820.0,29339192410.0,135.25,0.0011
Brazil,brazil,oil_exporter,2014-06-20,900.189,-0.003556254215792606,0.2211379928271201,5,0.0,58678384820.0,29339192410.0,138.99,0.0009
Brazil,brazil,oil_exporter,2014-06-27,891.182,-0.010056069794884583,0.21857066522497207,5,0.0,58678384820.0,29339192410.0,138.97,0.001
Brazil,brazil,oil_exporter,2014-07-04,895.496,0.004829083229941338,0.20706507350704784,5,0.0,58678384820.0,29339192410.0,140.98,0.0011
Brazil,brazil,oil_exporter,2014-07-11,902.593,0.007893977277007639,0.20639877853370306,5,0.0,58678384820.0,29339192410.0,146.36,0.0011
Brazil,brazil,oil_exporter,2014-07-18,929.961,0.029870917794651817,0.20571306799415068,5,0.0,58678384820.0,29339192410.0,138.35,0.001
Brazil,brazil,oil_exporter,2014-07-25,946.68,0.01781847711088476,0.20547207258847583,5,0.0,58678384820.0,29339192410.0,136.86,0.0011
Brazil,brazil,oil_exporter,2014-08-01,903.685,-0.04648027855352595,0.21034373358095032,5,0.0,58678384820.0,29339192410.0,151.88,0.0013
Brazil,brazil,oil_exporter,2014-08-08,880.818,-0.02562982717451135,0.21132065041947298,5,0.0,58678384820.0,29339192410.0,148.95,0.001
Brazil,brazil,oil_exporter,2014-08-15,911.886,0.03466396109421931,0.21251134460488702,5,0.0,58678384820.0,29339192410.0,144.07,0.0009
Brazil,brazil,oil_exporter,2014-08-22,929.274,0.018888653862727273,0.21266517645453914,5,0.0,58678384820.0,29339192410.0,139.51,0.001
Brazil,brazil,oil_exporter,2014-08-29,993.444,0.06677405789784009,0.2207401036956831,5,0.0,58678384820.0,29339192410.0,128.38,0.0009
Brazil,brazil,oil_exporter,2014-09-05,980.061,-0.013562879396304094,0.21280847316290405,5,0.0,58678384820.0,29339192410.0,128.05,0.001
Brazil,brazil,oil_exporter,2014-09-12,887.978,-0.09866784671494822,0.23366516168742651,5,0.0,58678384820.0,29339192410.0,145.62,0.0011
Brazil,brazil,oil_exporter,2014-09-19,884.863,-0.003514137145559173,0.2303437048429984,5,0.0,58678384820.0,29339192410.0,141.79,0.0011
Brazil,brazil,oil_exporter,2014-09-26,853.137,-0.03651268655646977,0.23276056392981587,5,0.0,58678384820.0,29339192410.0,162.8,0.0011
Brazil,brazil,oil_exporter,2014-10-03,789.633,-0.07735186364944045,0.24459100506424486,5,0.0,58678384820.0,29339192410.0,173.59,0.0011
Brazil,brazil,oil_exporter,2014-10-10,830.21,0.05011040027766046,0.2492225508672631,5,0.0,58678384820.0,29339192410.0,158.57,0.001
Brazil,brazil,oil_exporter,2014-10-17,821.236,-0.010868158367341101,0.24799364703135438,5,0.0,58678384820.0,29339192410.0,153.26,0.0011
Brazil,brazil,oil_exporter,2014-10-24,764.324,-0.07181873943129745,0.2572262287794031,5,0.0,58678384820.0,29339192410.0,160.83,0.0011
Brazil,brazil,oil_exporter,2014-10-31,802.001,0.04811807171048273,0.26204075874097915,5,0.0,58678384820.0,29339192410.0,152.56,0.0011
Brazil,brazil,oil_exporter,2014-11-07,749.931,-0.06712865245043352,0.26397147433111734,5,0.0,58678384820.0,29339192410.0,170.88,0.0012
Brazil,brazil,oil_exporter,2014-11-14,715.2,-0.04741897843879204,0.26571570283494744,5,0.0,58678384820.0,29339192410.0,183.4,0.0015
Brazil,brazil,oil_exporter,2014-11-21,797.701,0.10917161666110545,0.2888574585446817,5,0.0,58678384820.0,29339192410.0,156.48,0.0014000000000000002
Brazil,brazil,oil_exporter,2014-11-28,763.339,-0.044031609087002654,0.29136127571357706,5,0.0,58678384820.0,29339192410.0,151.58,0.0013
Brazil,brazil,oil_exporter,2014-12-05,719.23,-0.05952103613149985,0.2942293289118594,5,0.0,58678384820.0,29339192410.0,163.49,0.0018
Brazil,brazil,oil_exporter,2014-12-12,647.838,-0.10454053020484205,0.3109461506604014,5,0.0,58678384820.0,29339192410.0,209.0,0.0019
Brazil,brazil,oil_exporter,2014-12-19,673.156,0.038336435606437666,0.31386659241477366,5,0.0,58678384820.0,29339192410.0,182.57,0.0026
Brazil,brazil,oil_exporter,2014-12-26,671.219,-0.00288163844221726,0.3132011562554641,5,0.0,58678384820.0,29339192410.0,182.43,0.0026
Brazil,brazil,oil_exporter,2015-01-02,648.561,-0.03433939970563288,0.3140861914730758,5,0.0,58678384820.0,29339192410.0,207.97,0.0025
Brazil,brazil,oil_exporter,2015-01-09,662.799,0.02171571424486228,0.3146806089874182,5,0.0,58678384820.0,29339192410.0,201.92,0.0022
Brazil,brazil,oil_exporter,2015-01-16,669.036,0.009366093539110283,0.31486592000170965,5,0.0,58678384820.0,29339192410.0,205.65,0.0017000000000000001
Brazil,brazil,oil_exporter,2015-01-23,677.151,0.012056420538335052,0.31164262568109385,5,0.0,58678384820.0,29339192410.0,193.65,0.0017000000000000001
Brazil,brazil,oil_exporter,2015-01-30,627.791,-0.07568698234859071,0.32025838087403014,5,0.0,58678384820.0,29339192410.0,212.77,0.0018
Brazil,brazil,oil_exporter,2015-02-06,630.989,0.0050811212133000175,0.31936855655242513,5,0.0,58678384820.0,29339192410.0,229.48,0.0026
Brazil,brazil,oil_exporter,2015-02-13,638.756,0.012234105077506368,0.3196534979637596,5,0.0,58678384820.0,29339192410.0,235.35,0.0023
Brazil,brazil,oil_exporter,2015-02-20,633.302,-0.008575133241828075,0.31969427823517127,5,0.0,58678384820.0,29339192410.0,235.89,0.0023
Brazil,brazil,oil_exporter,2015-02-27,640.14,0.010739500853076251,0.3198764354335741,5,0.0,58678384820.0,29339192410.0,235.88,0.0022
Brazil,brazil,oil_exporter,2015-03-06,580.999,-0.09693786675139071,0.33309003874223614,5,0.0,58678384820.0,29339192410.0,253.64,0.0027
Brazil,brazil,oil_exporter,2015-03-13,530.015,-0.09184372764756503,0.34283378391447084,5,0.0,58678384820.0,29339192410.0,302.25,0.0024
Brazil,brazil,oil_exporter,2015-03-20,570.476,0.07356579202367589,0.3445080344906015,5,0.0,58678384820.0,29339192410.0,291.2898,0.0024
Brazil,brazil,oil_exporter,2015-03-27,547.347,-0.04138812947428533,0.3369592371486008,5,0.0,58678384820.0,29339192410.0,285.95,0.0027
Brazil,brazil,oil_exporter,2015-04-03,596.377,0.08579004684342179,0.34804362934974137,5,0.0,58678384820.0,29339192410.0,259.48,0.0021
Brazil,brazil,oil_exporter,2015-04-10,620.88,0.04026480912060146,0.34894711125029476,5,0.0,58678384820.0,29339192410.0,245.19,0.0024
Brazil,brazil,oil_exporter,2015-04-17,622.465,0.0025495753127019564,0.348936122355587,5,0.0,58678384820.0,29339192410.0,241.81,0.0023
Brazil,brazil,oil_exporter,2015-04-24,668.811,0.07181410714507118,0.3575769425468982,5,0.0,58678384820.0,29339192410.0,220.11,0.0024
Brazil,brazil,oil_exporter,2015-05-01,654.119,-0.022212216912114422,0.3566247855102784,5,0.0,58678384820.0,29339192410.0,237.95,0.0025
Brazil,brazil,oil_exporter,2015-05-08,669.701,0.023542052029260737,0.3577578912634585,5,0.0,58678384820.0,29339192410.0,222.26,0.0023
Brazil,brazil,oil_exporter,2015-05-15,674.009,0.006412119818079149,0.3570739612203863,5,0.0,58678384820.0,29339192410.0,228.93,0.0023
Brazil,brazil,oil_exporter,2015-05-22,623.012,-0.07867768369969275,0.36388551181282436,5,0.0,58678384820.0,29339192410.0,220.46,0.0023
Brazil,brazil,oil_exporter,2015-05-29,580.364,-0.07091028734169527,0.3683790845997107,5,0.0,58678384820.0,29339192410.0,231.01,0.0026
Brazil,brazil,oil_exporter,2015-06-05,588.797,0.014425979395496863,0.36650133919726385,5,0.0,58678384820.0,29339192410.0,247.9,0.0029
Brazil,brazil,oil_exporter,2015-06-12,600.319,0.019379708305175332,0.3653492468280816,5,0.0,58678384820.0,29339192410.0,242.18,0.0028000000000000004
Brazil,brazil,oil_exporter,2015-06-19,611.619,0.018648359030447256,0.36628946616171876,5,0.0,58678384820.0,29339192410.0,240.17,0.0025
Brazil,brazil,oil_exporter,2015-06-26,605.517,-0.010026901059316348,0.36628925431187154,5,0.0,58678384820.0,29339192410.0,256.0898,0.0029
Brazil,brazil,oil_exporter,2015-07-03,590.824,-0.02456446585293439,0.366465372851668,5,0.0,58678384820.0,29339192410.0,249.89,0.0026
Brazil,brazil,oil_exporter,2015-07-10,579.706,-0.01899709424310994,0.36626298492033144,5,0.0,58678384820.0,29339192410.0,251.79,0.0028000000000000004
Brazil,brazil,oil_exporter,2015-07-17,577.033,-0.004621621226224247,0.3641955118806719,5,0.0,58678384820.0,29339192410.0,262.49,0.0029
Brazil,brazil,oil_exporter,2015-07-24,523.405,-0.09754391427341721,0.3736255095243891,5,0.0,58678384820.0,29339192410.0,293.25,0.0032
Brazil,brazil,oil_exporter,2015-07-31,525.494,0.003983229580781267,0.3721991831367896,5,0.0,58678384820.0,29339192410.0,288.8699,0.0033
Brazil,brazil,oil_exporter,2015-08-07,488.908,-0.07216443983919789,0.37701521705942587,5,0.0,58678384820.0,29339192410.0,327.8999,0.0038
Brazil,brazil,oil_exporter,2015-08-14,481.431,-0.01541141392643811,0.37410201320624886,5,0.0,58678384820.0,29339192410.0,300.5698,0.0040999999999999995
Brazil,brazil,oil_exporter,2015-08-21,459.706,-0.046175764071321866,0.3742321950563437,5,0.0,58678384820.0,29339192410.0,336.74,0.0036
Brazil,brazil,oil_exporter,2015-08-28,463.681,0.008609661072322972,0.3659336054385594,5,0.0,58678384820.0,29339192410.0,327.0698,0.0038
Brazil,brazil,oil_exporter,2015-09-04,428.171,-0.07967416728962114,0.37165989382308323,5,0.0,58678384820.0,29339192410.0,375.1199,0.0036
Brazil,brazil,oil_exporter,2015-09-11,415.302,-0.030516682079213837,0.3623209297712775,5,0.0,58678384820.0,29339192410.0,392.8799,0.004
Brazil,brazil,oil_exporter,2015-09-18,422.438,0.017036724045992473,0.36354363364545766,5,0.0,58678384820.0,29339192410.0,390.3398,0.0034999999999999996
Brazil,brazil,oil_exporter,2015-09-25,396.392,-0.06363906984944613,0.3662417530853144,5,0.0,58678384820.0,29339192410.0,489.5098,0.0034999999999999996
Brazil,brazil,oil_exporter,2015-10-02,412.678,0.04026400723289405,0.36462253818733187,5,0.0,58678384820.0,29339192410.0,521.3599,0.0025
Brazil,brazil,oil_exporter,2015-10-09,461.167,0.11109260551272822,0.3800681076224432,5,0.0,58678384820.0,29339192410.0,410.8398,0.0028000000000000004
Brazil,brazil,oil_exporter,2015-10-16,428.937,-0.07245017836590639,0.384953389807939,5,0.0,58678384820.0,29339192410.0,435.3699,0.0023
Brazil,brazil,oil_exporter,2015-10-23,427.801,-0.002651920810704292,0.3802698142222076,5,0.0,58678384820.0,29339192410.0,445.24,0.0024
Brazil,brazil,oil_exporter,2015-10-30,415.79,-0.02847780907582403,0.37578324900623516,5,0.0,58678384820.0,29339192410.0,429.6699,0.0034000000000000002
Brazil,brazil,oil_exporter,2015-11-06,426.149,0.024608725263321432,0.37340891573720236,5,0.0,58678384820.0,29339192410.0,401.45,0.004699999999999999
Brazil,brazil,oil_exporter,2015-11-13,423.977,-0.0051098418963672065,0.3715788599464181,5,0.0,58678384820.0,29339192410.0,426.99,0.005
Brazil,brazil,oil_exporter,2015-11-20,449.927,0.05940613890508498,0.35839641011271617,5,0.0,58678384820.0,29339192410.0,388.6199,0.0049
Brazil,brazil,oil_exporter,2015-11-27,426.238,-0.05408747167392645,0.35948045844047166,5,0.0,58678384820.0,29339192410.0,415.4199,0.005
Brazil,brazil,oil_exporter,2015-12-04,422.688,-0.008363557467316315,0.3560940788327414,5,0.0,58678384820.0,29339192410.0,435.1199,0.006
Brazil,brazil,oil_exporter,2015-12-11,405.537,-0.041422203472512555,0.34445174951489127,5,0.0,58678384820.0,29339192410.0,485.73,0.0068000000000000005
Brazil,brazil,oil_exporter,2015-12-18,389.52,-0.040296902894494946,0.34240104372838004,5,0.0,58678384820.0,29339192410.0,490.2798,0.0067
Brazil,brazil,oil_exporter,2015-12-25,386.169,-0.00864011439230647,0.3423184691063874,5,0.0,58678384820.0,29339192410.0,482.5698,0.0064
Brazil,brazil,oil_exporter,2016-01-01,378.912,-0.018971109333592858,0.3415773997317597,5,0.0,58678384820.0,29339192410.0,488.99,0.006500000000000001
Brazil,brazil,oil_exporter,2016-01-08,347.699,-0.08596682518143167,0.3481846694940661,5,0.0,58678384820.0,29339192410.0,480.7998,0.0064
Brazil,brazil,oil_exporter,2016-01-15,330.661,-0.05024348159396723,0.3494842872813229,5,0.0,58678384820.0,29339192410.0,491.73,0.0049
Brazil,brazil,oil_exporter,2016-01-22,321.165,-0.029138671613897056,0.34883374982386395,5,0.0,58678384820.0,29339192410.0,468.7998,0.004699999999999999
Brazil,brazil,oil_exporter,2016-01-29,349.883,0.08564380312399918,0.3571159619160826,5,0.0,58678384820.0,29339192410.0,462.6299,0.004699999999999999
Brazil,brazil,oil_exporter,2016-02-05,359.188,0.026247115414366768,0.35872603599824665,5,0.0,58678384820.0,29339192410.0,456.8398,0.0055000000000000005
Brazil,brazil,oil_exporter,2016-02-12,347.15,-0.034088965098333764,0.3586795006442966,5,0.0,58678384820.0,29339192410.0,482.0298,0.0051
Brazil,brazil,oil_exporter,2016-02-19,353.592,0.018386742873880438,0.35993218716212166,5,0.0,58678384820.0,29339192410.0,457.5898,0.0053
Brazil,brazil,oil_exporter,2016-02-26,359.455,0.016445289400465066,0.3603319290836547,5,0.0,58678384820.0,29339192410.0,446.2998,0.006
Brazil,brazil,oil_exporter,2016-03-04,448.797,0.22198167422053866,0.4191935182260055,5,0.0,58678384820.0,29339192410.0,395.75,0.0067
Brazil,brazil,oil_exporter,2016-03-11,467.474,0.04077306251474297,0.4120866749625491,5,0.0,58678384820.0,29339192410.0,376.23,0.006999999999999999
Brazil,brazil,oil_exporter,2016-03-18,478.801,0.023941330027447368,0.4056959156001758,5,0.0,58678384820.0,29339192410.0,351.1399,0.0062
Brazil,brazil,oil_exporter,2016-03-25,456.877,-0.04687085417691602,0.4062564558444022,5,0.0,58678384820.0,29339192410.0,382.3599,0.0063
Brazil,brazil,oil_exporter,2016-04-01,481.41,0.052305089819937256,0.4000878674223103,5,0.0,58678384820.0,29339192410.0,351.5698,0.0062
Brazil,brazil,oil_exporter,2016-04-08,471.948,-0.019850487854452377,0.3977980725195384,5,0.0,58678384820.0,29339192410.0,374.0298,0.0054
Brazil,brazil,oil_exporter,2016-04-15,511.831,0.0811256824018074,0.40702724201118173,5,0.0,58678384820.0,29339192410.0,336.21,0.0053
Brazil,brazil,oil_exporter,2016-04-22,499.113,-0.025161969405991778,0.40016210429863325,5,0.0,58678384820.0,29339192410.0,349.49,0.005600000000000001
Brazil,brazil,oil_exporter,2016-04-29,528.745,0.057673751030260186,0.40473432159644906,5,0.0,58678384820.0,29339192410.0,330.8198,0.005600000000000001
Brazil,brazil,oil_exporter,2016-05-06,495.136,-0.06567380174373934,0.4083403847403477,5,0.0,58678384820.0,29339192410.0,330.6199,0.0051
Brazil,brazil,oil_exporter,2016-05-13,499.779,0.00933352840413651,0.40843996180613407,5,0.0,58678384820.0,29339192410.0,320.6599,0.0055000000000000005
Brazil,brazil,oil_exporter,2016-05-20,475.75,-0.04927349453513967,0.4041225630178825,5,0.0,58678384820.0,29339192410.0,338.74,0.0067
Brazil,brazil,oil_exporter,2016-05-27,460.713,-0.03211721670326767,0.39952555639299275,5,0.0,58678384820.0,29339192410.0,341.5598,0.0068000000000000005
Brazil,brazil,oil_exporter,2016-06-03,482.782,0.04678991653673338,0.4023843856932805,5,0.0,58678384820.0,29339192410.0,328.3799,0.006
Brazil,brazil,oil_exporter,2016-06-10,488.131,0.011018606442098969,0.40197958322336785,5,0.0,58678384820.0,29339192410.0,337.8699,0.005699999999999999
Brazil,brazil,oil_exporter,2016-06-17,489.743,0.003296951264044338,0.401391235364495,5,0.0,58678384820.0,29339192410.0,330.6199,0.0051
Brazil,brazil,oil_exporter,2016-06-24,505.543,0.03175233541967555,0.40295194222451725,5,0.0,58678384820.0,29339192410.0,334.9299,0.0048
Brazil,brazil,oil_exporter,2016-07-01,547.339,0.07943525538289693,0.410746368733914,5,0.0,58678384820.0,29339192410.0,320.6899,0.0045000000000000005
Brazil,brazil,oil_exporter,2016-07-08,546.844,-0.0009047847275432605,0.4103574920914146,5,0.0,58678384820.0,29339192410.0,300.2798,0.0048
Brazil,brazil,oil_exporter,2016-07-15,576.287,0.052442230701649974,0.41381439022997885,5,0.0,58678384820.0,29339192410.0,290.8899,0.0052
Brazil,brazil,oil_exporter,2016-07-22,589.586,0.022814795188860065,0.4022359418112832,5,0.0,58678384820.0,29339192410.0,279.3298,0.0055000000000000005
Brazil,brazil,oil_exporter,2016-07-29,601.641,0.020240326227752625,0.4026340634987937,5,0.0,58678384820.0,29339192410.0,283.3899,0.005
Brazil,brazil,oil_exporter,2016-08-05,613.88,0.020138547397733894,0.39567789856347374,5,0.0,58678384820.0,29339192410.0,262.96,0.005600000000000001
Brazil,brazil,oil_exporter,2016-08-12,626.126,0.019752159494785846,0.3954472113506635,5,0.0,58678384820.0,29339192410.0,252.31,0.005600000000000001
Brazil,brazil,oil_exporter,2016-08-19,619.253,-0.011037715873901547,0.3923549227882232,5,0.0,58678384820.0,29339192410.0,248.55,0.0059
Brazil,brazil,oil_exporter,2016-08-26,607.393,-0.01933788491332502,0.3931403049200309,5,0.0,58678384820.0,29339192410.0,254.44,0.0062
Brazil,brazil,oil_exporter,2016-09-02,619.331,0.01946383519219685,0.3837066551384151,5,0.0,58678384820.0,29339192410.0,252.05,0.0059
Brazil,brazil,oil_exporter,2016-09-09,601.547,-0.029135192856167787,0.3835710340862474,5,0.0,58678384820.0,29339192410.0,252.05,0.0058
Brazil,brazil,oil_exporter,2016-09-16,584.653,-0.028486161502197876,0.38507006363186336,5,0.0,58678384820.0,29339192410.0,268.47,0.0060999999999999995
Brazil,brazil,oil_exporter,2016-09-23,614.101,0.04914090088502694,0.3806903028552074,5,0.0,58678384820.0,29339192410.0,268.2598,0.006
Brazil,brazil,oil_exporter,2016-09-30,606.057,-0.013185368681364613,0.37988279058054336,5,0.0,200487000000.0,100243500000.0,265.8899,0.0059
Brazil,brazil,oil_exporter,2016-10-07,636.882,0.04961035403245177,0.3675449524385345,5,0.0,200487000000.0,100243500000.0,264.8899,0.0066
Brazil,brazil,oil_exporter,2016-10-14,649.193,0.019145657996365875,0.35886905278228504,5,0.0,200487000000.0,100243500000.0,263.1099,0.0066
Brazil,brazil,oil_exporter,2016-10-21,680.096,0.04650391159551617,0.3607472759178366,5,0.0,200487000000.0,100243500000.0,255.5,0.0066
Brazil,brazil,oil_exporter,2016-10-28,680.006,-0.00013234301564351257,0.358860235474885,5,0.0,200487000000.0,100243500000.0,269.8699,0.0066
Brazil,brazil,oil_exporter,2016-11-04,637.723,-0.06419760187361513,0.36595611019683966,5,0.0,200487000000.0,100243500000.0,278.3899,0.0062
Brazil,brazil,oil_exporter,2016-11-11,566.776,-0.11793985584510876,0.3867994941183178,5,0.0,200487000000.0,100243500000.0,306.5598,0.0072
Brazil,brazil,oil_exporter,2016-11-18,589.091,0.03861650692701228,0.384401124773008,5,0.0,200487000000.0,100243500000.0,305.8198,0.0077
Brazil,brazil,oil_exporter,2016-11-25,598.368,0.015625278425624146,0.3797345099247484,5,0.0,200487000000.0,100243500000.0,303.1599,0.008100000000000001
Brazil,brazil,oil_exporter,2016-12-02,577.226,-0.03597207836428665,0.3818358949539808,5,0.0,200487000000.0,100243500000.0,308.7998,0.008
Brazil,brazil,oil_exporter,2016-12-09,595.73,0.031553673356236184,0.379563181428417,5,0.0,200487000000.0,100243500000.0,286.6299,0.0085
Brazil,brazil,oil_exporter,2016-12-16,568.363,-0.047027245185844065,0.3804839928019591,5,0.0,200487000000.0,100243500000.0,286.0698,0.0091
Brazil,brazil,oil_exporter,2016-12-23,585.946,0.03046733605962116,0.3808266695029955,5,0.0,200487000000.0,100243500000.0,276.1799,0.0087
Brazil,brazil,oil_exporter,2016-12-30,610.826,0.04158450440332845,0.3812651561330923,5,0.0,200487000000.0,100243500000.0,274.3599,0.0085
Brazil,brazil,oil_exporter,2017-01-06,634.124,0.03743237934585744,0.36965828531895,5,0.0,200487000000.0,100243500000.0,253.99,0.0085
Brazil,brazil,oil_exporter,2017-01-13,654.05,0.03093928222477345,0.3647013178328807,5,0.0,200487000000.0,100243500000.0,246.19,0.008199999999999999
Brazil,brazil,oil_exporter,2017-01-20,666.894,0.019447311612450547,0.3621892592534673,5,0.0,200487000000.0,100243500000.0,248.99,0.008199999999999999
Brazil,brazil,oil_exporter,2017-01-27,691.01,0.035523182696296854,0.3554939034208606,5,0.0,200487000000.0,100243500000.0,240.51,0.008199999999999999
Brazil,brazil,oil_exporter,2017-02-03,689.411,-0.002316685583828422,0.3555633477110814,5,0.0,200487000000.0,100243500000.0,234.87,0.008199999999999999
Brazil,brazil,oil_exporter,2017-02-10,701.301,0.01709957160597838,0.35238955453663706,5,0.0,200487000000.0,100243500000.0,221.89,0.008100000000000001
Brazil,brazil,oil_exporter,2017-02-17,721.047,0.027767140935164452,0.35264632803784846,5,0.0,200487000000.0,100243500000.0,227.23,0.008199999999999999
Brazil,brazil,oil_exporter,2017-02-24,710.208,-0.015146437522199538,0.3538090034093934,5,0.0,200487000000.0,100243500000.0,218.6,0.008
Brazil,brazil,oil_exporter,2017-03-03,701.427,-0.012441053473220571,0.28333587591827547,5,0.0,200487000000.0,100243500000.0,213.51,0.0098
Brazil,brazil,oil_exporter,2017-03-10,675.998,-0.03692671394617204,0.28498555946496623,5,0.0,200487000000.0,100243500000.0,228.87,0.0103
Brazil,brazil,oil_exporter,2017-03-17,682.372,0.009384846223952772,0.2844794256592789,5,0.0,200487000000.0,100243500000.0,209.2,0.01
Brazil,brazil,oil_exporter,2017-03-24,676.307,-0.008927848719132754,0.2796684851328041,5,0.0,200487000000.0,100243500000.0,230.96,0.01
Brazil,brazil,oil_exporter,2017-03-31,675.179,-0.001669274061187033,0.2760451612164349,5,0.0,193884000000.0,96942000000.0,219.84,0.0103
Brazil,brazil,oil_exporter,2017-04-07,681.494,0.0093096060869081,0.27474360483867427,5,0.0,193884000000.0,96942000000.0,220.92,0.0108
Brazil,brazil,oil_exporter,2017-04-14,664.693,-0.024962167063809486,0.26592639706771115,5,0.0,193884000000.0,96942000000.0,222.55,0.0103
Brazil,brazil,oil_exporter,2017-04-21,668.934,0.00636012062757497,0.2641401599308986,5,0.0,193884000000.0,96942000000.0,220.41,0.009899999999999999
Brazil,brazil,oil_exporter,2017-04-28,673.93,0.007440847398958403,0.25877096491963986,5,0.0,193884000000.0,96942000000.0,213.49,0.010700000000000001
Brazil,brazil,oil_exporter,2017-05-05,682.476,0.01260111365368159,0.24872034928089465,5,0.0,193884000000.0,96942000000.0,208.87,0.011000000000000001
Brazil,brazil,oil_exporter,2017-05-12,718.28,0.051132103568044346,0.2527419445758796,5,0.0,193884000000.0,96942000000.0,198.54,0.0111
Brazil,brazil,oil_exporter,2017-05-19,628.255,-0.1339133301664643,0.2841668485549062,5,0.0,193884000000.0,96942000000.0,241.28,0.011000000000000001
Brazil,brazil,oil_exporter,2017-05-26,650.055,0.034110839687385416,0.28297926158156117,5,0.0,193884000000.0,96942000000.0,232.22,0.011699999999999999
Brazil,brazil,oil_exporter,2017-06-02,636.575,-0.020954731745623397,0.28127815297401976,5,0.0,193884000000.0,96942000000.0,231.76,0.0116
Brazil,brazil,oil_exporter,2017-06-09,626.974,-0.015197170480491639,0.28195729302839223,5,0.0,193884000000.0,96942000000.0,233.5,0.012
Brazil,brazil,oil_exporter,2017-06-16,621.207,-0.009240712744903987,0.2823046070887917,5,0.0,193884000000.0,96942000000.0,235.18,0.0121
Brazil,brazil,oil_exporter,2017-06-23,607.105,-0.02296260174565179,0.2822357868842363,5,0.0,193884000000.0,96942000000.0,235.26,0.0121
Brazil,brazil,oil_exporter,2017-06-30,627.517,0.03306900429448603,0.27318322357304164,5,0.0,189181000000.0,94590500000.0,237.02,0.0124
Brazil,brazil,oil_exporter,2017-07-07,625.613,-0.0030387932060832543,0.27321970124707773,5,0.0,189181000000.0,94590500000.0,237.74,0.012199999999999999
