Date,Austria,Belgium,Bulgaria,Croatia,Cyprus,Estonia,Finland,France,Germany,Greece,Ireland,Italy,Latvia,Lithuania,Netherlands,Portugal,Slovakia,Slovenia,Spain,Abu Dhabi,Dubai,Bahrain,Kuwait,Oman,Qatar,Saudi Arabia,Argentina,Brazil,Chile,Colombia,Dominican Republic,Ecuador,El Salvador,Guatemala,Jamaica,Mexico,Panama,Paraguay,Peru,Trinidad and Tobago,United States,Uruguay,Venezuela,Czech Republic,Denmark,Hungary,Iceland,Norway,Poland,Romania,Russia,Serbia,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Australia,China,Hong Kong,India,Indonesia,Japan,Kazakhstan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Egypt,Ghana,Iraq,Israel,Jordan,Kenya,Lebanon,Morocco,Nigeria,South Africa,Tunisia
2010-07-21,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,3.6719000339508057,3.6719000339508057,0.3690899908542633,0.28554999828338623,0.3840000033378601,3.5423998832702637,3.7492001056671143,3.920799970626831,1.7120000123977661,510.489990234375,1818.800048828125,36.44300079345703,1.0,1.0,7.905799865722656,84.75,12.717499732971191,1.0,4711.7998046875,2.7778000831604004,6.245299816131592,1.0,20.756000518798828,,19.408300399780273,5.781599998474121,223.0,124.0199966430664,6.176700115203857,3.1468000411987305,3.307800054550171,30.335100173950195,80.87100219726562,7.313300132751465,1.0539449453353882,1.5199999809265137,7.833700180053711,0.6482999920845032,1.1176999807357788,6.769499778747559,7.767399787902832,46.917999267578125,8993.900390625,87.5199966430664,175.9600067138672,3.188499927520752,,1.3760000467300415,84.65399932861328,46.369998931884766,1.3703999519348145,1180.4000244140625,110.68000030517578,32.099998474121094,31.733999252319336,18898.0,5.654600143432617,1.4465999603271484,1154.5,3.8397998809814453,0.7038000226020813,80.60800170898438,1485.199951171875,8.392499923706055,148.49000549316406,7.416840076446533,1.458899974822998
2010-07-24,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,0.7758899927139282,3.6719000339508057,3.6719000339508057,0.3690899908542633,0.28554999828338623,0.3840000033378601,3.5423998832702637,3.7492001056671143,3.920799970626831,1.7120000123977661,510.489990234375,1818.800048828125,36.44300079345703,1.0,1.0,7.905799865722656,84.75,12.717499732971191,1.0,4711.7998046875,2.7778000831604004,6.245299816131592,1.0,20.756000518798828,,19.408300399780273,5.781599998474121,223.0,124.0199966430664,6.176700115203857,3.1468000411987305,3.307800054550171,30.335100173950195,80.87100219726562,7.313300132751465,1.0539449453353882,1.5199999809265137,7.833700180053711,0.6482999920845032,1.1176999807357788,6.769499778747559,7.767399787902832,46.917999267578125,8993.900390625,86.44000244140625,175.9600067138672,3.188499927520752,,1.3760000467300415,84.65399932861328,46.369998931884766,1.3703999519348145,1180.4000244140625,110.68000030517578,32.099998474121094,31.733999252319336,18898.0,5.654600143432617,1.4465999603271484,1154.5,3.8397998809814453,0.7038000226020813,80.60800170898438,1485.199951171875,8.392499923706055,148.49000549316406,7.416840076446533,1.458899974822998
2010-07-26,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,3.671999931335449,3.671999931335449,0.36513999104499817,0.2860499918460846,0.3840000033378601,3.514400005340576,3.749799966812134,3.9379000663757324,1.7128000259399414,510.6000061035156,1818.800048828125,35.777000427246094,1.0,1.0,7.839200019836426,84.02899932861328,12.629799842834473,1.0,4642.0,2.7532999515533447,6.2221999168396,1.0,20.481000900268555,,18.972999572753906,5.704699993133545,217.13999938964844,124.0199966430664,6.0625,3.0664000511169434,3.241300106048584,30.26729965209961,80.73100280761719,7.203100204467773,1.0404000282287598,1.5044000148773193,7.763899803161621,0.6368600130081177,1.1045000553131104,6.765200138092041,7.766300201416016,46.36800003051758,8910.2001953125,86.44000244140625,175.0,3.180299997329712,,1.374899983406067,84.24299621582031,45.474998474121094,1.3597999811172485,1182.4000244140625,109.80000305175781,31.969999313354492,32.07500076293945,18672.0,5.666299819946289,1.416599988937378,1141.699951171875,3.7790000438690186,0.703499972820282,78.9749984741211,1472.5999755859375,8.263099670410156,147.6300048828125,7.278800010681152,1.444000005722046
2010-07-28,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,3.671999931335449,3.671999931335449,0.36513999104499817,0.2860499918460846,0.3840000033378601,3.514400005340576,3.749799966812134,3.9379000663757324,1.7128000259399414,510.6000061035156,1835.0,35.777000427246094,1.0,1.0,7.839200019836426,84.02899932861328,12.629799842834473,1.0,4642.0,2.7532999515533447,6.2221999168396,1.0,20.481000900268555,,18.972999572753906,5.704699993133545,217.13999938964844,124.0199966430664,6.0625,3.0664000511169434,3.241300106048584,30.26729965209961,80.73100280761719,7.203100204467773,1.0404000282287598,1.5044000148773193,7.763899803161621,0.6368600130081177,1.1045000553131104,6.765200138092041,7.766300201416016,46.36800003051758,8910.2001953125,86.44000244140625,175.0,3.180299997329712,,1.374899983406067,84.24299621582031,45.474998474121094,1.3597999811172485,1182.4000244140625,109.80000305175781,31.969999313354492,32.07500076293945,18672.0,5.666299819946289,1.416599988937378,1141.699951171875,3.7790000438690186,0.703499972820282,78.9749984741211,1472.5999755859375,8.263099670410156,147.6300048828125,7.278800010681152,1.444000005722046
2010-07-31,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,0.7656999826431274,3.671999931335449,3.671999931335449,0.36513999104499817,0.2860499918460846,0.3840000033378601,3.514400005340576,3.749799966812134,3.9379000663757324,1.7128000259399414,510.6000061035156,1835.0,35.777000427246094,1.0,1.0,7.839200019836426,84.02899932861328,12.629799842834473,1.0,4642.0,2.7532999515533447,6.2221999168396,1.0,20.481000900268555,,18.972999572753906,5.704699993133545,217.13999938964844,124.0199966430664,6.0625,3.0664000511169434,3.241300106048584,30.26729965209961,80.73100280761719,7.203100204467773,1.0404000282287598,1.5044000148773193,7.763899803161621,0.6368600130081177,1.1045000553131104,6.765200138092041,7.766300201416016,46.36800003051758,8910.2001953125,85.83300018310547,175.0,3.180299997329712,,1.374899983406067,84.24299621582031,45.474998474121094,1.3597999811172485,1182.4000244140625,109.80000305175781,31.969999313354492,32.07500076293945,18672.0,5.666299819946289,1.416599988937378,1141.699951171875,3.7790000438690186,0.703499972820282,78.9749984741211,1472.5999755859375,8.263099670410156,147.6300048828125,7.278800010681152,1.444000005722046
2010-08-02,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,3.6726999282836914,3.6726999282836914,0.37700000405311584,0.2852199971675873,0.3840000033378601,3.636399984359741,3.749799966812134,3.924799919128418,1.753499984741211,507.5400085449219,1835.0,36.75,1.0,1.0,7.863100051879883,84.28500366210938,12.684800148010254,1.0,4656.5,2.802000045776367,6.211100101470947,1.0,20.4689998626709,,18.73740005493164,5.6529998779296875,212.0800018310547,124.0199966430664,5.986599922180176,3.023279905319214,3.2249999046325684,29.83799934387207,80.3219985961914,7.127399921417236,1.0460000038146973,1.5,7.78439998626709,0.6292700171470642,1.0927000045776367,6.761499881744385,7.762800216674805,46.055999755859375,8925.7998046875,85.83300018310547,175.0399932861328,3.145699977874756,,1.3696999549865723,84.52100372314453,44.974998474121094,1.3531999588012695,1163.699951171875,112.2750015258789,31.729999542236328,31.79199981689453,19030.0,5.623700141906738,1.4299999475479126,1166.5,3.7720000743865967,0.7027999758720398,79.19999694824219,1498.0,8.390000343322754,149.75,7.243000030517578,1.4357999563217163
2010-08-04,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,3.6726999282836914,3.6726999282836914,0.37700000405311584,0.2852199971675873,0.3840000033378601,3.636399984359741,3.749799966812134,3.924799919128418,1.753499984741211,507.5400085449219,1810.0,36.75,1.0,1.0,7.863100051879883,84.28500366210938,12.684800148010254,1.0,4656.5,2.802000045776367,6.211100101470947,1.0,20.4689998626709,,18.73740005493164,5.6529998779296875,212.0800018310547,124.0199966430664,5.986599922180176,3.023279905319214,3.2249999046325684,29.83799934387207,80.3219985961914,7.127399921417236,1.0460000038146973,1.5,7.78439998626709,0.6292700171470642,1.0927000045776367,6.761499881744385,7.762800216674805,46.055999755859375,8925.7998046875,85.83300018310547,175.0399932861328,3.145699977874756,,1.3696999549865723,84.52100372314453,44.974998474121094,1.3531999588012695,1163.699951171875,112.2750015258789,31.729999542236328,31.79199981689453,19030.0,5.623700141906738,1.4299999475479126,1166.5,3.7720000743865967,0.7027999758720398,79.19999694824219,1498.0,8.390000343322754,149.75,7.243000030517578,1.4357999563217163
2010-08-07,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,0.758650004863739,3.6726999282836914,3.6726999282836914,0.37700000405311584,0.2852199971675873,0.3840000033378601,3.636399984359741,3.749799966812134,3.924799919128418,1.753499984741211,507.5400085449219,1810.0,36.75,1.0,1.0,7.863100051879883,84.28500366210938,12.684800148010254,1.0,4656.5,2.802000045776367,6.211100101470947,1.0,20.4689998626709,,18.73740005493164,5.6529998779296875,212.0800018310547,124.0199966430664,5.986599922180176,3.023279905319214,3.2249999046325684,29.83799934387207,80.3219985961914,7.127399921417236,1.0460000038146973,1.5,7.78439998626709,0.6292700171470642,1.0927000045776367,6.761499881744385,7.762800216674805,46.055999755859375,8925.7998046875,86.0739974975586,175.0399932861328,3.145699977874756,,1.3696999549865723,84.52100372314453,44.974998474121094,1.3531999588012695,1163.699951171875,112.2750015258789,31.729999542236328,31.79199981689453,19030.0,5.623700141906738,1.4299999475479126,1166.5,3.7720000743865967,0.7027999758720398,79.19999694824219,1498.0,8.390000343322754,149.75,7.243000030517578,1.4357999563217163
2010-08-09,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,3.672800064086914,3.672800064086914,0.3747999966144562,0.28725001215934753,0.3840000033378601,3.636399984359741,3.7497000694274902,3.9412999153137207,1.7663999795913696,500.80999755859375,1810.0,36.650001525878906,1.0,1.0,7.756199836730957,84.06099700927734,12.729000091552734,1.0,4652.89990234375,2.803999900817871,6.216599941253662,1.0,20.427000045776367,,19.302099227905273,5.806700229644775,218.3699951171875,124.0199966430664,6.176199913024902,3.1177000999450684,3.2785000801086426,30.55699920654297,81.46800231933594,7.388800144195557,1.0498000383377075,1.5175000429153442,7.780200004577637,0.6415299773216248,1.1140999794006348,6.774799823760986,7.768700122833252,46.709999084472656,9026.7998046875,86.0739974975586,175.2899932861328,3.1695001125335693,,1.4010000228881836,85.69999694824219,45.349998474121094,1.361199975013733,1188.5,112.25,31.889999389648438,31.81399917602539,19050.0,5.677700042724609,1.4299999475479126,1166.550048828125,3.796999931335449,0.7032999992370605,76.44400024414062,1499.0,8.599800109863281,150.35000610351562,7.2870001792907715,1.4539999961853027
2010-08-11,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,3.672800064086914,3.672800064086914,0.3747999966144562,0.28725001215934753,0.3840000033378601,3.636399984359741,3.7497000694274902,3.9412999153137207,1.7663999795913696,500.80999755859375,1786.0999755859375,36.650001525878906,1.0,1.0,7.756199836730957,84.06099700927734,12.729000091552734,1.0,4652.89990234375,2.803999900817871,6.216599941253662,1.0,20.427000045776367,,19.302099227905273,5.806700229644775,218.3699951171875,124.0199966430664,6.176199913024902,3.1177000999450684,3.2785000801086426,30.55699920654297,81.46800231933594,7.388800144195557,1.0498000383377075,1.5175000429153442,7.780200004577637,0.6415299773216248,1.1140999794006348,6.774799823760986,7.768700122833252,46.709999084472656,9026.7998046875,86.0739974975586,175.2899932861328,3.1695001125335693,,1.4010000228881836,85.69999694824219,45.349998474121094,1.361199975013733,1188.5,112.25,31.889999389648438,31.81399917602539,19050.0,5.677700042724609,1.4299999475479126,1166.550048828125,3.796999931335449,0.7032999992370605,76.44400024414062,1499.0,8.599800109863281,150.35000610351562,7.2870001792907715,1.4539999961853027
2010-08-14,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,0.7794299721717834,3.672800064086914,3.672800064086914,0.3747999966144562,0.28725001215934753,0.3840000033378601,3.636399984359741,3.7497000694274902,3.9412999153137207,1.7663999795913696,500.80999755859375,1786.0999755859375,36.650001525878906,1.0,1.0,7.756199836730957,84.06099700927734,12.729000091552734,1.0,4652.89990234375,2.803999900817871,6.216599941253662,1.0,20.427000045776367,,19.302099227905273,5.806700229644775,218.3699951171875,124.0199966430664,6.176199913024902,3.1177000999450684,3.2785000801086426,30.55699920654297,81.46800231933594,7.388800144195557,1.0498000383377075,1.5175000429153442,7.780200004577637,0.6415299773216248,1.1140999794006348,6.774799823760986,7.768700122833252,46.709999084472656,9026.7998046875,85.34400177001953,175.2899932861328,3.1695001125335693,,1.4010000228881836,85.69999694824219,45.349998474121094,1.361199975013733,1188.5,112.25,31.889999389648438,31.81399917602539,19050.0,5.677700042724609,1.4299999475479126,1166.550048828125,3.796999931335449,0.7032999992370605,76.44400024414062,1499.0,8.599800109863281,150.35000610351562,7.2870001792907715,1.4539999961853027
2010-08-16,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,3.6719000339508057,3.6719000339508057,0.3749299943447113,0.2864300012588501,0.3840000033378601,3.637200117111206,3.7500998973846436,3.943000078201294,1.760599970817566,492.6099853515625,1786.0999755859375,35.972999572753906,1.0,1.0,7.856800079345703,83.9219970703125,12.755000114440918,1.0,4673.39990234375,2.736999988555908,6.213200092315674,1.0,20.440000534057617,,19.354999542236328,5.816699981689453,217.2899932861328,124.0199966430664,6.189199924468994,3.0964999198913574,3.282900094985962,30.413999557495117,81.3239974975586,7.382800102233887,1.0325000286102295,1.5081000328063965,7.78249979019165,0.6419699788093567,1.1217999458312988,6.78000020980835,7.770100116729736,46.358001708984375,8928.599609375,85.34400177001953,174.7899932861328,3.1335999965667725,,1.4154000282287598,84.40799713134766,44.834999084472656,1.354599952697754,1174.5999755859375,112.22000122070312,31.8799991607666,31.388999938964844,19154.0,5.670100212097168,1.4148000478744507,1146.699951171875,3.7909998893737793,0.7032999992370605,77.19200134277344,1476.199951171875,8.67300033569336,150.4499969482422,7.312099933624268,1.454200029373169
2010-08-18,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,3.6719000339508057,3.6719000339508057,0.3749299943447113,0.2864300012588501,0.3840000033378601,3.637200117111206,3.7500998973846436,3.943000078201294,1.760599970817566,492.6099853515625,1773.4000244140625,35.972999572753906,1.0,1.0,7.856800079345703,83.9219970703125,12.755000114440918,1.0,4673.39990234375,2.736999988555908,6.213200092315674,1.0,20.440000534057617,,19.354999542236328,5.816699981689453,217.2899932861328,124.0199966430664,6.189199924468994,3.0964999198913574,3.282900094985962,30.413999557495117,81.3239974975586,7.382800102233887,1.0325000286102295,1.5081000328063965,7.78249979019165,0.6419699788093567,1.1217999458312988,6.78000020980835,7.770100116729736,46.358001708984375,8928.599609375,85.34400177001953,174.7899932861328,3.1335999965667725,,1.4154000282287598,84.40799713134766,44.834999084472656,1.354599952697754,1174.5999755859375,112.22000122070312,31.8799991607666,31.388999938964844,19154.0,5.670100212097168,1.4148000478744507,1146.699951171875,3.7909998893737793,0.7032999992370605,77.19200134277344,1476.199951171875,8.67300033569336,150.4499969482422,7.312099933624268,1.454200029373169
2010-08-21,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,0.7807599902153015,3.6719000339508057,3.6719000339508057,0.3749299943447113,0.2864300012588501,0.3840000033378601,3.637200117111206,3.7500998973846436,3.943000078201294,1.760599970817566,492.6099853515625,1773.4000244140625,35.972999572753906,1.0,1.0,7.856800079345703,83.9219970703125,12.755000114440918,1.0,4673.39990234375,2.736999988555908,6.213200092315674,1.0,20.440000534057617,,19.354999542236328,5.816699981689453,217.2899932861328,124.0199966430664,6.189199924468994,3.0964999198913574,3.282900094985962,30.413999557495117,81.3239974975586,7.382800102233887,1.0325000286102295,1.5081000328063965,7.78249979019165,0.6419699788093567,1.1217999458312988,6.78000020980835,7.770100116729736,46.358001708984375,8928.599609375,84.34600067138672,174.7899932861328,3.1335999965667725,,1.4154000282287598,84.40799713134766,44.834999084472656,1.354599952697754,1174.5999755859375,112.22000122070312,31.8799991607666,31.388999938964844,19154.0,5.670100212097168,1.4148000478744507,1146.699951171875,3.7909998893737793,0.7032999992370605,77.19200134277344,1476.199951171875,8.67300033569336,150.4499969482422,7.312099933624268,1.454200029373169
2010-08-23,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,3.671600103378296,3.671600103378296,0.37470000982284546,0.28654998540878296,0.3840000033378601,3.632200002670288,3.749799966812134,3.94350004196167,1.7562999725341797,495.45001220703125,1773.4000244140625,36.053001403808594,1.0,1.0,7.882400035858154,83.78399658203125,13.031999588012695,1.0,4654.2001953125,2.7353999614715576,6.1956000328063965,1.0,20.37299919128418,,19.463899612426758,5.860400199890137,222.5399932861328,124.0199966430664,6.303899765014648,3.1451001167297363,3.3329999446868896,30.67099952697754,82.50800323486328,7.417799949645996,1.024399995803833,1.520799994468689,7.781700134277344,0.6443300247192383,1.1301000118255615,6.790200233459473,7.7769999504089355,46.78799819946289,8987.4501953125,84.34600067138672,174.9199981689453,3.144200086593628,,1.42330002784729,84.11699676513672,45.05500030517578,1.3550000190734863,1190.800048828125,112.44000244140625,31.979999542236328,31.160999298095703,19161.0,5.661399841308594,1.4164999723434448,1147.0999755859375,3.812999963760376,0.7032999992370605,76.92500305175781,1476.5,8.627900123596191,149.97999572753906,7.302499771118164,1.4709999561309814
2010-08-25,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,3.671600103378296,3.671600103378296,0.37470000982284546,0.28654998540878296,0.3840000033378601,3.632200002670288,3.749799966812134,3.94350004196167,1.7562999725341797,495.45001220703125,1826.0,36.053001403808594,1.0,1.0,7.882400035858154,83.78399658203125,13.031999588012695,1.0,4654.2001953125,2.7353999614715576,6.1956000328063965,1.0,20.37299919128418,,19.463899612426758,5.860400199890137,222.5399932861328,124.0199966430664,6.303899765014648,3.1451001167297363,3.3329999446868896,30.67099952697754,82.50800323486328,7.417799949645996,1.024399995803833,1.520799994468689,7.781700134277344,0.6443300247192383,1.1301000118255615,6.790200233459473,7.7769999504089355,46.78799819946289,8987.4501953125,84.34600067138672,174.9199981689453,3.144200086593628,,1.42330002784729,84.11699676513672,45.05500030517578,1.3550000190734863,1190.800048828125,112.44000244140625,31.979999542236328,31.160999298095703,19161.0,5.661399841308594,1.4164999723434448,1147.0999755859375,3.812999963760376,0.7032999992370605,76.92500305175781,1476.5,8.627900123596191,149.97999572753906,7.302499771118164,1.4709999561309814
2010-08-28,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,0.7870000004768372,3.671600103378296,3.671600103378296,0.37470000982284546,0.28654998540878296,0.3840000033378601,3.632200002670288,3.749799966812134,3.94350004196167,1.7562999725341797,495.45001220703125,1826.0,36.053001403808594,1.0,1.0,7.882400035858154,83.78399658203125,13.031999588012695,1.0,4654.2001953125,2.7353999614715576,6.1956000328063965,1.0,20.37299919128418,,19.463899612426758,5.860400199890137,222.5399932861328,124.0199966430664,6.303899765014648,3.1451001167297363,3.3329999446868896,30.67099952697754,82.50800323486328,7.417799949645996,1.024399995803833,1.520799994468689,7.781700134277344,0.6443300247192383,1.1301000118255615,6.790200233459473,7.7769999504089355,46.78799819946289,8987.4501953125,84.25,174.9199981689453,3.144200086593628,,1.42330002784729,84.11699676513672,45.05500030517578,1.3550000190734863,1190.800048828125,112.44000244140625,31.979999542236328,31.160999298095703,19161.0,5.661399841308594,1.4164999723434448,1147.0999755859375,3.812999963760376,0.7032999992370605,76.92500305175781,1476.5,8.627900123596191,149.97999572753906,7.302499771118164,1.4709999561309814
2010-08-30,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,3.6728999614715576,3.6728999614715576,0.37696999311447144,0.2877500057220459,0.3840300142765045,3.640000104904175,3.7497000694274902,3.944200038909912,1.7395000457763672,485.70001220703125,1826.0,36.95000076293945,1.0,1.0,7.866000175476074,83.7040023803711,12.9350004196167,1.0,4689.60009765625,2.729300022125244,6.1975998878479,1.0,20.2810001373291,,19.236000061035156,5.803999900817871,221.42999267578125,124.0199966430664,6.140999794006348,3.09060001373291,3.319700002670288,30.676000595092773,82.19999694824219,7.240300178527832,1.0127999782562256,1.5090999603271484,7.786099910736084,0.6495199799537659,1.0988999605178833,6.796000003814697,7.770299911499023,46.599998474121094,8991.0,84.25,174.82000732421875,3.109499931335449,,1.4002000093460083,85.44999694824219,44.79999923706055,1.3454999923706055,1178.300048828125,112.5,31.989999771118164,30.924999237060547,19455.0,5.664899826049805,1.434000015258789,1166.550048828125,3.7799999713897705,0.7032999992370605,76.81700134277344,1499.0,8.53969955444336,151.0,7.2270002365112305,1.469099998474121
2010-09-01,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,0.779670000076294,3.6728999614715576,3.6728999614715576,0.37696999311447144,0.2877500057220459,0.3840300142765045,3.640000104904175,3.7497000694274902,3.944200038909912,1.7395000457763672,485.70001220703125,1808.0,36.95000076293945,1.0,1.0,7.866000175476074,83.7040023803711,12.9350004196167,1.0,4689.60009765625,2.729300022125244,6.1975998878479,1.0,20.2810001373291,,19.236000061035156,5.803999900817871,221.42999267578125,124.0199966430664,6.140999794006348,3.09060001373291,3.319700002670288,30.676000595092773,82.19999694824219,7.240300178527832,1.0127999782562256,1.5090999603271484,7.786099910736084,0.6495199799537659,1.0988999605178833,6.796000003814697,7.770299911499023,46.599998474121094,8991.0,84.25,174.82000732421875,3.109499931335449,,1.4002000093460083,85.44999694824219,44.79999923706055,1.3454999923706055,1178.300048828125,112.5,31.989999771118164,30.924999237060547,19455.0,5.664899826049805,1.434000015258789,1166.550048828125,3.7799999713897705,0.7032999992370605,76.81700134277344,1499.0,8.53969955444336,151.0,7.2270002365112305,1.469099998474121
