Date,Austria,Belgium,Bulgaria,Croatia,Cyprus,Estonia,Finland,France,Germany,Greece,Ireland,Italy,Latvia,Lithuania,Netherlands,Portugal,Slovakia,Slovenia,Spain,Abu Dhabi,Dubai,Bahrain,Kuwait,Oman,Qatar,Saudi Arabia,Argentina,Brazil,Chile,Colombia,Dominican Republic,Ecuador,El Salvador,Guatemala,Jamaica,Mexico,Panama,Paraguay,Peru,Trinidad and Tobago,United States,Uruguay,Venezuela,Czech Republic,Denmark,Hungary,Iceland,Norway,Poland,Romania,Russia,Serbia,Sweden,Switzerland,Turkey,Ukraine,United Kingdom,Australia,China,Hong Kong,India,Indonesia,Japan,Kazakhstan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Singapore,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,Egypt,Ghana,Iraq,Israel,Jordan,Kenya,Lebanon,Morocco,Nigeria,South Africa,Tunisia
2003-12-29,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,0.8010299801826477,3.671999931335449,3.671999931335449,0.37689998745918274,0.2943499982357025,0.3847000002861023,3.63700008392334,3.749799966812134,2.9163999557495117,2.859999895095825,577.6099853515625,2733.5,33.125,1.0,1.0,7.81220006942749,50.0,11.211999893188477,1.0,5870.7001953125,3.3559000492095947,6.125,1.0,28.798999786376953,,26.016000747680664,5.96150016784668,208.4199981689453,71.37999725341797,6.746099948883057,3.754499912261963,,29.40999984741211,,7.277599811553955,1.2496000528335571,,5.192699909210205,0.563539981842041,,8.266900062561035,7.761099815368652,45.54899978637695,8463.0,107.05000305175781,169.1699981689453,3.799499988555908,,1.5389000177383423,57.29999923706055,55.2400016784668,1.7020000219345093,1186.0999755859375,96.0,,39.5260009765625,15150.0,6.136099815368652,,0.2989499866962433,4.359499931335449,0.7074999809265137,75.75,1473.9000244140625,8.8100004196167,137.0,6.697299957275391,1.3624999523162842
2003-12-30,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,0.7968800067901611,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.29440000653266907,0.3847000002861023,3.63700008392334,3.749799966812134,2.9068000316619873,2.9010000228881836,582.2000122070312,2719.199951171875,33.124000549316406,1.0,1.0,7.811999797821045,50.0,11.199000358581543,1.0,5871.39990234375,3.3687000274658203,6.139999866485596,1.0,28.802000045776367,,25.975000381469727,5.932600021362305,207.57000732421875,71.4000015258789,6.710000038146973,3.7513999938964844,,29.239999771118164,,7.240900039672852,1.2425999641418457,,5.1894001960754395,0.5624300241470337,,8.26669979095459,7.762400150299072,45.499000549316406,8453.7998046875,106.95999908447266,168.94000244140625,3.7913999557495117,,1.5281000137329102,57.29999923706055,55.2400016784668,1.702299952507019,1194.800048828125,96.4000015258789,,39.529998779296875,15147.0,6.105899810791016,,0.2990500032901764,4.351500034332275,0.7074999809265137,75.75,1475.0999755859375,8.760000228881836,137.0,6.60260009765625,1.3624999523162842
2003-12-31,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,0.7942799925804138,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2941499948501587,0.3847000002861023,3.63700008392334,3.749799966812134,2.8791000843048096,2.9010000228881836,576.5499877929688,2693.0,32.80500030517578,1.0,1.0,7.736800193786621,50.0,11.190999984741211,1.0,5814.5,3.3359999656677246,6.139999866485596,1.0,28.527999877929688,,25.636999130249023,5.912499904632568,209.00999450683594,71.4000015258789,6.670400142669678,3.731300115585327,,29.229999542236328,,7.200900077819824,1.2366000413894653,,5.139200210571289,0.5590299963951111,,8.26669979095459,7.751200199127197,45.529998779296875,8404.2998046875,107.4000015258789,167.60000610351562,3.8124001026153564,,1.5281000137329102,57.29999923706055,55.2400016784668,1.6990000009536743,1189.9000244140625,96.6500015258789,,39.553001403808594,15002.0,5.961900234222412,,0.29620999097824097,4.383600234985352,0.7074999809265137,75.75,1461.0999755859375,8.739999771118164,137.0,6.666100025177002,1.3624999523162842
2004-01-01,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2941499948501587,0.3847000002861023,3.63700008392334,3.749799966812134,2.8791000843048096,2.9010000228881836,576.5499877929688,2693.0,32.80500030517578,1.0,1.0,7.736800193786621,50.0,11.190999984741211,1.0,5814.5,3.463900089263916,6.139999866485596,1.0,28.527999877929688,,25.639999389648438,5.916600227355957,209.00999450683594,71.4000015258789,6.671500205993652,3.7256999015808105,,29.229999542236328,,7.198999881744385,1.2403000593185425,,5.139200210571289,0.5601599812507629,,8.26669979095459,7.762599945068359,45.527000427246094,8336.7998046875,107.30000305175781,167.60000610351562,3.81469988822937,,1.5281000137329102,57.29999923706055,55.2400016784668,1.7001999616622925,1181.5999755859375,96.6500015258789,,39.2400016784668,15002.0,5.973800182342529,,0.29620999097824097,4.3790998458862305,0.7074999809265137,75.75,1461.0999755859375,8.739999771118164,137.0,6.609600067138672,1.3624999523162842
2004-01-02,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,0.7947900295257568,3.671999931335449,3.671999931335449,0.3768500089645386,0.2929899990558624,0.3847000002861023,3.6386001110076904,3.749799966812134,2.8898000717163086,2.875999927520752,575.5700073242188,2724.0,35.0359992980957,1.0,1.0,7.814899921417236,50.0,11.057000160217285,1.0,5870.89990234375,3.3571999073028564,6.139999866485596,1.0,28.80900001525879,,25.6200008392334,5.915200233459473,207.4499969482422,70.83000183105469,6.6468000411987305,3.7358999252319336,,29.229999542236328,,7.197000026702881,1.2400000095367432,,5.188499927520752,0.5575100183486938,,8.266900062561035,7.767199993133545,45.60300064086914,8445.400390625,106.91000366210938,168.47999572753906,3.8018999099731445,,1.5206999778747559,57.099998474121094,55.404998779296875,1.701799988746643,1195.800048828125,97.04499816894531,,39.53499984741211,15147.0,6.139100074768066,,0.29914000630378723,4.3968000411987305,0.7039999961853027,75.69999694824219,1474.0999755859375,8.579500198364258,135.30999755859375,6.5100998878479,1.3624999523162842
2004-01-05,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,0.7882099747657776,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.29420000314712524,0.3847000002861023,3.63700008392334,3.749799966812134,2.881999969482422,2.8529999256134033,568.2100219726562,2718.5,35.02899932861328,1.0,1.0,7.813799858093262,50.0,10.982000350952148,1.0,5872.5,3.3529000282287598,6.139999866485596,1.0,28.67099952697754,,25.482999801635742,5.870100021362305,204.4499969482422,69.70999908447266,6.654900074005127,3.6835999488830566,,29.229999542236328,,7.157199859619141,1.2319999933242798,,5.282599925994873,0.5533400177955627,,8.267000198364258,7.761099815368652,45.465999603271484,8369.7998046875,106.23999786376953,168.02000427246094,3.7971999645233154,,1.4901000261306763,57.099998474121094,55.290000915527344,1.6974999904632568,1178.9000244140625,97.25,,39.25600051879883,15148.0,6.114299774169922,,0.2991800010204315,4.370999813079834,0.7074999809265137,75.83000183105469,1474.5999755859375,8.720100402832031,137.75,6.269100189208984,1.3624999523162842
2004-01-06,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,0.7860999703407288,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.29420000314712524,0.3847000002861023,3.63700008392334,3.749799966812134,2.839099884033203,2.865999937057495,554.77001953125,2713.0,34.99700164794922,1.0,1.0,7.8572998046875,50.0,10.890000343322754,1.0,5867.2001953125,3.367500066757202,6.139999866485596,1.0,28.775999069213867,,25.43000030517578,5.85290002822876,203.97999572753906,69.2699966430664,6.7204999923706055,3.645699977874756,,29.25,,7.155900001525879,1.2318999767303467,,5.183599948883057,0.5490599870681763,,8.26710033416748,7.7621002197265625,45.54899978637695,8361.7998046875,106.2300033569336,167.5500030517578,3.7950000762939453,,1.4910000562667847,57.099998474121094,54.849998474121094,1.6972999572753906,1189.4000244140625,97.5,,39.03200149536133,15150.0,6.151800155639648,,0.2989499866962433,4.371500015258789,0.7074999809265137,75.72000122070312,1473.800048828125,8.638199806213379,137.75,6.434999942779541,1.3624999523162842
2004-01-07,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,0.7910799980163574,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.29420000314712524,0.3847000002861023,3.63700008392334,3.749799966812134,2.8255999088287354,2.8580000400543213,548.010009765625,2693.39990234375,37.013999938964844,1.0,1.0,7.875899791717529,50.0,10.911999702453613,1.0,6024.5,3.349600076675415,6.159999847412109,1.0,28.79199981689453,,25.579999923706055,5.890999794006348,207.1300048828125,69.37000274658203,6.81279993057251,3.6835999488830566,,29.239999771118164,,7.185999870300293,1.2395000457763672,,5.187399864196777,0.5501199960708618,,8.26720142364502,7.760900020599365,45.387001037597656,8369.2998046875,106.18000030517578,167.42999267578125,3.8052000999450684,,1.4872000217437744,57.349998474121094,54.90999984741211,1.6962000131607056,1176.800048828125,97.5,,38.970001220703125,15153.0,6.136499881744385,,0.2990100085735321,4.393199920654297,0.7074999809265137,75.72000122070312,1474.300048828125,8.70110034942627,135.22999572753906,6.538000106811523,1.3624999523162842
2004-01-08,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,0.7827799916267395,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2941499948501587,0.3847000002861023,3.63700008392334,3.749799966812134,2.8434998989105225,2.8540000915527344,550.4000244140625,2702.10009765625,36.95600128173828,1.0,1.0,7.8730998039245605,50.0,10.85099983215332,1.0,6014.5,3.362299919128418,6.159999847412109,1.0,28.7450008392334,,25.309999465942383,5.830999851226807,209.1300048828125,70.02999877929688,6.7708001136779785,3.6786000728607178,,29.100000381469727,,7.12939977645874,1.2266000509262085,,5.182300090789795,0.5452899932861328,,8.26720142364502,7.763000011444092,45.46799850463867,8338.0,106.16999816894531,167.42999267578125,3.798799991607666,,1.475600004196167,57.349998474121094,54.90999984741211,1.69350004196167,1171.0,97.68000030517578,,38.97999954223633,15129.0,6.1427998542785645,,0.2984899878501892,4.378900051116943,0.7074999809265137,75.6500015258789,1472.300048828125,8.644100189208984,136.5,6.5879998207092285,1.3624999523162842
2004-01-09,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,0.7776700258255005,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.29322001338005066,0.3847000002861023,3.6382999420166016,3.749799966812134,2.857599973678589,2.8299999237060547,547.4600219726562,2697.699951171875,39.040000915527344,1.0,1.0,7.927000045776367,50.0,10.795000076293945,1.0,6028.7001953125,3.3469998836517334,6.159999847412109,1.0,29.01099967956543,,25.391000747680664,5.809800148010254,208.97999572753906,69.13500213623047,6.73799991607666,3.654599905014038,,28.940000534057617,,7.1072998046875,1.2211999893188477,,5.195899963378906,0.541100025177002,,8.267000198364258,7.761099815368652,45.35100173950195,8319.099609375,106.58000183105469,168.0,3.7857000827789307,,1.469499945640564,57.349998474121094,55.209999084472656,1.6920000314712524,1181.300048828125,97.5770034790039,,38.97999954223633,15176.0,6.142399787902832,,0.2993200123310089,4.374899864196777,0.7035999894142151,75.68000030517578,1475.5,8.465399742126465,136.5,6.630099773406982,1.1813000440597534
2004-01-12,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,0.7848700284957886,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2943499982357025,0.3847000002861023,3.63700008392334,3.749799966812134,2.8561999797821045,2.7899999618530273,540.989990234375,2714.300048828125,42.02000045776367,1.0,1.0,7.914100170135498,50.0,10.805999755859375,1.0,6026.0,3.3457000255584717,6.159999847412109,1.0,29.097999572753906,,25.51799964904785,5.8445000648498535,210.99000549316406,68.98999786376953,6.7600998878479,3.6784000396728516,,28.8799991607666,,7.160099983215332,1.2276999950408936,,5.193299770355225,0.5418300032615662,,8.267000198364258,7.7621002197265625,45.34400177001953,8340.0,106.5999984741211,167.67999267578125,3.8173999786376953,,1.4630999565124512,57.349998474121094,54.90999984741211,1.6913000345230103,1168.800048828125,97.75,,39.02299880981445,15158.0,6.154900074005127,,0.2991900146007538,4.380300045013428,0.7074999809265137,75.68000030517578,1475.4000244140625,8.595100402832031,136.5,6.927599906921387,1.3624999523162842
2004-01-13,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,0.7821099758148193,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2943499982357025,0.3847000002861023,3.63700008392334,3.749799966812134,2.811300039291382,2.805000066757202,544.7899780273438,2714.300048828125,42.018001556396484,1.0,1.0,7.902599811553955,50.0,10.833999633789062,1.0,6026.0,3.348099946975708,6.159999847412109,1.0,29.097999572753906,,25.440000534057617,5.82420015335083,207.77000427246094,69.16999816894531,6.701399803161621,3.7320001125335693,,28.860000610351562,,7.152100086212158,1.219499945640564,,5.342100143432617,0.5408899784088135,,8.266799926757812,7.7617998123168945,45.3129997253418,8289.599609375,106.23999786376953,167.0,3.7832999229431152,,1.4599000215530396,57.349998474121094,54.90999984741211,1.6931999921798706,1175.300048828125,97.75,,38.72100067138672,15163.0,6.0945000648498535,,0.2991099953651428,4.3867998123168945,0.7074999809265137,75.62999725341797,1474.300048828125,8.648099899291992,136.5,6.860099792480469,1.3624999523162842
2004-01-14,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,0.7904499769210815,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2944500148296356,0.3847000002861023,3.63700008392334,3.749799966812134,2.8255999088287354,2.818000078201294,551.4299926757812,2692.800048828125,42.01599884033203,1.0,1.0,7.8917999267578125,50.0,10.812999725341797,1.0,6024.60009765625,3.346400022506714,6.159999847412109,1.0,28.992000579833984,,25.719999313354492,5.883399963378906,209.52999877929688,69.54000091552734,6.743299961090088,3.7481000423431396,,28.8799991607666,,7.2469000816345215,1.2319999933242798,,5.380499839782715,0.5459399819374084,,8.266799926757812,7.762400150299072,45.327999114990234,8380.7998046875,106.23999786376953,166.66000366210938,3.820499897003174,,1.4632999897003174,57.349998474121094,54.90999984741211,1.694100022315979,1175.199951171875,97.8499984741211,,39.11199951171875,15162.0,6.155900001525879,,0.29899001121520996,4.410799980163574,0.7074999809265137,75.87000274658203,1474.9000244140625,8.669899940490723,136.5,7.125999927520752,1.3624999523162842
2004-01-15,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,0.7935900092124939,3.671999931335449,3.671999931335449,0.3768500089645386,0.2944500148296356,0.3847000002861023,3.63700008392334,3.749799966812134,2.8385000228881836,2.812999963760376,552.75,2682.800048828125,42.01599884033203,1.0,1.0,7.901599884033203,50.0,10.800000190734863,1.0,6025.2001953125,3.343899965286255,6.159999847412109,1.0,28.9950008392334,,25.920000076293945,5.909299850463867,212.00999450683594,69.54000091552734,6.8125,3.758699893951416,,28.8700008392334,,7.28439998626709,1.2431000471115112,,5.19189977645874,0.5478900074958801,,8.26669979095459,7.763599872589111,45.3489990234375,8360.400390625,106.2699966430664,166.4499969482422,3.7957000732421875,,1.4838999509811401,57.349998474121094,54.90999984741211,1.6962000131607056,1174.5,97.8499984741211,,38.95199966430664,15164.0,6.139900207519531,,0.2990100085735321,4.395100116729736,0.7074999809265137,75.87000274658203,1474.4000244140625,8.669899940490723,136.5,7.362400054931641,1.3624999523162842
2004-01-16,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,0.8065800070762634,3.671999931335449,3.671999931335449,0.3768500089645386,0.2948499917984009,0.3847000002861023,3.6386001110076904,3.749799966812134,2.833199977874756,2.8269999027252197,556.7100219726562,2680.5,42.08399963378906,1.0,1.0,7.923900127410889,50.0,10.8149995803833,1.0,6034.89990234375,3.343400001525879,6.159999847412109,1.0,29.042999267578125,,26.511999130249023,6.007699966430664,213.7100067138672,70.16000366210938,6.921899795532227,3.7990000247955322,,28.780000686645508,,7.402100086212158,1.263700008392334,,5.200699806213379,0.5558599829673767,,8.26669979095459,7.763000011444092,45.32500076293945,8349.7001953125,106.75,166.97000122070312,3.7927000522613525,,1.493399977684021,57.349998474121094,55.42499923706055,1.7005000114440918,1186.699951171875,97.8499984741211,,39.0880012512207,15187.0,6.141200065612793,,0.29941999912261963,4.378300189971924,0.7035999894142151,75.80000305175781,1477.199951171875,8.829999923706055,134.5,7.190000057220459,1.3624999523162842
2004-01-19,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,0.8094499707221985,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2944999933242798,0.3847000002861023,3.63700008392334,3.749799966812134,2.838200092315674,2.8380000591278076,555.8800048828125,2678.10009765625,38.97800064086914,1.0,1.0,7.911499977111816,50.0,10.78499984741211,1.0,6138.60009765625,3.337599992752075,6.159999847412109,1.0,28.965999603271484,,26.530000686645508,6.029699802398682,213.72999572753906,69.44999694824219,6.970099925994873,3.827899932861328,,28.790000915527344,,7.4191999435424805,1.2705999612808228,,5.183800220489502,0.5607600212097168,,8.266799926757812,7.765200138092041,45.33100128173828,8391.599609375,107.2300033569336,166.02999877929688,3.811300039291382,,1.5292999744415283,57.29999923706055,55.380001068115234,1.708799958229065,1187.5,97.8499984741211,,38.9900016784668,15143.0,6.117499828338623,,0.298550009727478,4.41540002822876,0.7074999809265137,75.9000015258789,1472.5,8.850000381469727,136.5,7.271500110626221,1.3624999523162842
2004-01-20,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,0.7943400144577026,3.671999931335449,3.671999931335449,0.3768500089645386,0.2944999933242798,0.3847000002861023,3.63700008392334,3.749799966812134,2.8385000228881836,2.8380000591278076,551.6500244140625,2677.800048828125,39.847999572753906,1.0,1.0,7.906300067901611,50.0,10.857000350952148,1.0,6134.7998046875,3.3417000770568848,6.159999847412109,1.0,29.011999130249023,,26.190000534057617,5.917399883270264,209.8300018310547,69.44999694824219,6.864299774169922,3.7581000328063965,,28.739999771118164,,7.272799968719482,1.2457000017166138,,5.185100078582764,0.549809992313385,,8.267000198364258,7.768099784851074,45.327999114990234,8392.7001953125,107.0,165.1699981689453,3.7973999977111816,,1.4967999458312988,57.29999923706055,55.380001068115234,1.7070000171661377,1176.699951171875,98.42500305175781,,39.03200149536133,15138.0,6.113699913024902,,0.2984200119972229,4.4197001457214355,0.7074999809265137,76.0,1472.199951171875,8.602399826049805,136.5,7.060999870300293,1.3624999523162842
2004-01-21,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,0.7899500131607056,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2943499982357025,0.3847000002861023,3.63700008392334,3.749799966812134,2.8534998893737793,2.8429999351501465,548.3800048828125,2676.89990234375,39.88399887084961,1.0,1.0,7.9197998046875,50.0,10.954999923706055,1.0,6139.89990234375,3.3459999561309814,6.159999847412109,1.0,28.97100067138672,,25.940000534057617,5.882599830627441,207.4199981689453,69.44999694824219,6.745999813079834,3.7332000732421875,,28.75,,7.201300144195557,1.2374999523162842,,5.186999797821045,0.5456100106239319,,8.26710033416748,7.764100074768066,45.30699920654297,8372.7998046875,106.80999755859375,164.97999572753906,3.7869999408721924,,1.486799955368042,57.29999923706055,55.380001068115234,1.6966999769210815,1184.199951171875,97.8499984741211,,38.8390007019043,15153.0,6.103799819946289,,849.010009765625,4.412600040435791,0.7074999809265137,76.25,1473.699951171875,8.699999809265137,136.5,7.11299991607666,1.3624999523162842
2004-01-22,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,0.7858499884605408,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2943499982357025,0.3847000002861023,3.63700008392334,3.749799966812134,2.8719000816345215,2.828000068664551,548.7999877929688,2687.0,51.02799987792969,1.0,1.0,7.9303998947143555,50.0,11.055999755859375,1.0,6147.2001953125,3.356100082397461,6.159999847412109,1.0,29.003999710083008,,25.850000381469727,5.853700160980225,206.82000732421875,68.2699966430664,6.760200023651123,3.686300039291382,,28.6200008392334,,7.169000148773193,1.2318999767303467,,5.1940999031066895,0.542389988899231,,8.26710033416748,7.765200138092041,45.32099914550781,8398.2998046875,106.12999725341797,165.22000122070312,3.796999931335449,,1.4768999814987183,57.29999923706055,55.380001068115234,1.691100001335144,1187.699951171875,97.8499984741211,,38.96099853515625,15172.0,6.119800090789795,,849.9199829101562,4.433300018310547,0.7074999809265137,76.4000015258789,1475.5,8.699999809265137,136.5,7.077000141143799,1.3624999523162842
2004-01-23,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,0.7947199940681458,3.671999931335449,3.671999931335449,0.3768500089645386,0.2943499982357025,0.3847000002861023,3.6384999752044678,3.7497000694274902,2.8752999305725098,2.8399999141693115,553.2899780273438,2698.10009765625,52.09199905395508,1.0,1.0,7.939000129699707,50.0,10.850000381469727,1.0,6154.7001953125,3.3680999279022217,6.159999847412109,1.0,29.038999557495117,,26.09000015258789,5.919400215148926,207.63999938964844,68.2699966430664,6.836999893188477,3.7158000469207764,,28.510000228881836,,7.257999897003174,1.2414000034332275,,5.200200080871582,0.5471100211143494,,8.26710033416748,7.781599998474121,45.24399948120117,8417.0,106.75,165.02999877929688,3.807300090789795,,1.4788999557495117,57.29999923706055,55.529998779296875,1.694200038909912,1175.199951171875,97.8499984741211,,39.185001373291016,15192.0,6.133600234985352,,850.9199829101562,4.43179988861084,0.7039999961853027,76.08000183105469,1477.4000244140625,8.702099800109863,136.5,7.203000068664551,1.3624999523162842
2004-01-26,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,0.8007699847221375,3.6714999675750732,3.6714999675750732,0.3768500089645386,0.2944999933242798,0.3847000002861023,3.63700008392334,3.749799966812134,2.873800039291382,2.8440001010894775,557.4500122070312,2710.699951171875,53.54600143432617,1.0,1.0,7.931000232696533,50.0,10.892999649047852,1.0,6148.7998046875,3.3610999584198,6.159999847412109,1.0,29.06800079345703,,26.3799991607666,5.963099956512451,209.0500030517578,68.45999908447266,6.901500225067139,3.7560999393463135,,28.510000228881836,,7.3420000076293945,1.2549999952316284,,5.195099830627441,0.5509600043296814,,8.26710033416748,7.761499881744385,45.22700119018555,8503.400390625,106.3499984741211,164.9199981689453,3.818700075149536,,1.479699969291687,57.29999923706055,55.380001068115234,1.6962000131607056,1174.5,97.8499984741211,,39.46699905395508,15174.0,6.166399955749512,,850.260009765625,4.44189977645874,0.7074999809265137,76.08000183105469,1475.199951171875,8.760499954223633,136.5,7.082200050354004,1.3624999523162842
