country,date,lcl_usd,sigma_lcl,distress_barrier,A_implied,sigma_A,converged,distance_to_distress,default_prob,model_spread_bps
Brazil,2020-01-11,1448888.848719284,0.12768900059852356,88711.88282315,1519726.7259502506,0.12173712938793649,True,11.12675641422543,4.647837394952526e-29,-0.0
Brazil,2020-01-13,1413461.2587091583,0.1306268068289346,88711.88282315,1484299.135940125,0.12439266878952895,True,10.798544984560609,1.7485056460128917e-27,-0.0
Brazil,2020-01-15,1413461.2587091583,0.1286212923799667,88711.88282315,1484299.135940125,0.12248286711360051,True,10.97122394101963,2.6278048678464676e-28,-0.0
Brazil,2020-01-18,1413461.2587091583,0.1286212923799667,88711.88282315,1484299.135940125,0.12248286711360051,True,10.97122394101963,2.6278048678464676e-28,-0.0
Brazil,2020-01-20,1406731.8314853243,0.12881575915942184,88711.88282315,1477569.708716291,0.12264005395991777,True,10.94024082834499,3.7001534612017705e-28,-0.0
Brazil,2020-01-22,1406731.8314853243,0.12884331679518432,88711.88282315,1477569.708716291,0.12266629042321212,True,10.9378422161417,3.7993445446201537e-28,-0.0
Brazil,2020-01-25,1406731.8314853243,0.12884331679518432,88711.88282315,1477569.708716291,0.12266629042321212,True,10.9378422161417,3.7993445446201537e-28,-0.0
Brazil,2020-01-27,1373477.5911812587,0.13154165881767668,88711.88282315,1444315.4684122254,0.12509006837093864,True,10.639159160217796,9.794453468570875e-27,-0.0
Brazil,2020-01-29,1373477.5911812587,0.1231264259703161,88711.88282315,1444315.4684122254,0.11708756892175086,True,11.384811713429594,2.488782015078678e-30,-0.0
Brazil,2020-02-01,1374704.410599685,0.12312009159435662,88711.88282315,1445542.2878306517,0.1170866700843467,True,11.38814408200676,2.395426246762743e-30,-0.0
Brazil,2020-02-03,1362609.4206155734,0.12353255152474077,88711.88282315,1433447.29784654,0.1174278389677574,True,11.322296372874101,5.0885284884716184e-30,-0.0
Brazil,2020-02-05,1362609.4206155734,0.12266601664462826,88711.88282315,1433447.29784654,0.11660412637455139,True,11.404127500908453,1.9937758596083386e-30,-0.0
Brazil,2020-02-08,1362609.4206155734,0.12266601664462826,88711.88282315,1433447.29784654,0.11660412637455139,True,11.404127500908453,1.9937758596083386e-30,-0.0
Brazil,2020-02-10,1369904.5077603357,0.12272022992447479,88711.88282315,1440742.3849913024,0.1166863680268126,True,11.41536136246866,1.752222109975207e-30,-0.0
Brazil,2020-02-12,1369904.5077603357,0.1219085969386125,88711.88282315,1440742.3849913024,0.11591464110494071,True,11.49309299057649,7.1451051900501575e-31,-0.0
Brazil,2020-02-15,1369904.5077603357,0.1219085969386125,88711.88282315,1440742.3849913024,0.11591464110494071,True,11.49309299057649,7.1451051900501575e-31,-0.0
Brazil,2020-02-17,1341152.1098158946,0.12404373445959994,88711.88282315,1411989.9870468613,0.11782060617007323,True,11.226427807230886,1.5123050166663417e-29,-0.0
Brazil,2020-02-19,1341152.1098158946,0.11803670431293305,88711.88282315,1411989.9870468613,0.11211494166194198,True,11.810837144185971,1.715638623118526e-32,-0.0
Brazil,2020-02-22,1341152.1098158946,0.11803670431293305,88711.88282315,1411989.9870468613,0.11211494166194198,True,11.810837144185971,1.715638623118526e-32,-0.0
Brazil,2020-02-24,1316429.730303845,0.11958699766242477,88711.88282315,1387267.6075348116,0.11348054133574363,True,11.59606123985954,2.157418742729958e-31,-0.0
Brazil,2020-02-26,1316429.730303845,0.11953380290999965,88711.88282315,1387267.6075348116,0.11343006286049616,True,11.601334599935019,2.028507375911075e-31,-0.0
Brazil,2020-02-29,1327346.4191157727,0.11980778491629179,88711.88282315,1399075.3271527304,0.1136653839893443,True,11.560956348360762,3.249051303577894e-31,-0.0
Brazil,2020-03-02,1282786.2739452769,0.12222558634567188,88711.88282315,1354515.1819822346,0.11575308019781023,True,11.222765436514422,1.5762757079409293e-29,-0.0
Brazil,2020-03-04,1282786.2739452769,0.1191435573060642,88711.88282315,1354515.1819822346,0.11283426127241164,True,11.51968924056422,5.249447914872783e-31,-0.0
Brazil,2020-03-07,1282786.2739452769,0.1191435573060642,88711.88282315,1354515.1819822346,0.11283426127241164,True,11.51968924056422,5.249447914872783e-31,-0.0
Brazil,2020-03-09,1221447.2721275445,0.12872115605457357,88711.88282315,1293176.1801645022,0.12158134934712643,True,10.501596451680292,4.2465714875322585e-26,-0.0
Brazil,2020-03-11,1221447.2721275445,0.12687207867223596,88711.88282315,1293176.1801645022,0.11983483517585418,True,10.65858411937729,7.949977207291294e-27,-0.0
Brazil,2020-03-14,1221447.2721275445,0.12687207867223596,88711.88282315,1293176.1801645022,0.11983483517585418,True,10.65858411937729,7.949977207291294e-27,-0.0
Brazil,2020-03-16,1164837.0224758738,0.13517872200650455,88711.88282315,1236565.9305128315,0.12733747239732537,True,9.857095441804791,3.1935144129330197e-23,-0.0
Brazil,2020-03-18,1164837.0224758738,0.13518375069333882,88711.88282315,1236565.9305128315,0.1273422093874481,True,9.856718176661477,3.2055324211801704e-23,-0.0
Brazil,2020-03-21,1164837.0224758738,0.13518375069333882,88711.88282315,1236565.9305128315,0.1273422093874481,True,9.856718176661477,3.2055324211801704e-23,-0.0
Brazil,2020-03-23,1163740.5261705678,0.13517508829556601,88711.88282315,1235469.4342075256,0.12732709043436466,True,9.854806531660122,3.267120700501099e-23,-0.0
Brazil,2020-03-25,1163740.5261705678,0.13495475010435934,88711.88282315,1235469.4342075256,0.1271195446420766,True,9.871360762243144,2.770389070102558e-23,-0.0
Brazil,2020-03-28,1163740.5261705678,0.13495475010435934,88711.88282315,1235469.4342075256,0.1271195446420766,True,9.871360762243144,2.770389070102558e-23,-0.0
Brazil,2020-03-30,1129129.2343884918,0.13791304580433011,88711.88282315,1200858.1424254496,0.12967530994685797,True,9.573154073799923,5.184650636380659e-22,-0.0
Brazil,2020-04-01,1135487.3218864112,0.1358348101801756,72456.66395177,1195556.0061086407,0.12901002047780344,True,10.223649294718806,7.7689435171863825e-25,-0.0
Brazil,2020-04-04,1135487.3218864112,0.1358348101801756,72456.66395177,1195556.0061086407,0.12901002047780344,True,10.223649294718806,7.7689435171863825e-25,-0.0
Brazil,2020-04-06,1168803.509004251,0.1394003471936134,72456.66395177,1228872.1932264806,0.13258629811495623,True,10.032704259087026,5.473819743519399e-24,-0.0
Brazil,2020-04-08,1168803.509004251,0.13904971278606973,72456.66395177,1228872.1932264806,0.13225280311997334,True,10.058749863783001,4.202947002873457e-24,-0.0
Brazil,2020-04-11,1168803.509004251,0.13904971278606973,72456.66395177,1228872.1932264806,0.13225280311997334,True,10.058749863783001,4.202947002873457e-24,-0.0
Brazil,2020-04-13,1139803.3284918803,0.1409278139659991,72456.66395177,1199872.0127141098,0.1338726045223651,True,9.853663425868628,3.3045068112969174e-23,-0.0
Brazil,2020-04-15,1139803.3284918803,0.14087096893426276,72456.66395177,1199872.0127141098,0.13381860529936904,True,9.857760400873898,3.172440245991732e-23,-0.0
Brazil,2020-04-18,1139803.3284918803,0.14087096893426276,72456.66395177,1199872.0127141098,0.13381860529936904,True,9.857760400873898,3.172440245991732e-23,-0.0
Brazil,2020-04-20,1067156.6126590297,0.1543861419118416,72456.66395177,1127225.2968812592,0.14615906216793517,True,8.807923320499304,6.374279576750208e-19,-0.0
Brazil,2020-04-22,1067156.6126590297,0.15345132482797427,72456.66395177,1127225.2968812592,0.14527406053122977,True,8.863565659532599,3.874761157048141e-19,-0.0
Brazil,2020-04-25,1067156.6126590297,0.15345132482797427,72456.66395177,1127225.2968812592,0.14527406053122977,True,8.863565659532599,3.874761157048141e-19,-0.0
Brazil,2020-04-27,1087757.0964019264,0.15515451453623633,72456.66395177,1147825.780624156,0.14703487852818067,True,8.808589843599197,6.336498545335441e-19,-0.0
Brazil,2020-04-29,1087757.0964019264,0.1551909760697289,72456.66395177,1147825.780624156,0.14706943193556332,True,8.806443044004284,6.458984719128742e-19,-0.0
Brazil,2020-05-02,1098588.0605401834,0.11844585768399714,72456.66395177,1158656.744762413,0.11230522383811202,True,11.659653451131973,1.0243726869368704e-31,-0.0
Brazil,2020-05-04,1051640.9575474192,0.12436162339729219,72456.66395177,1111709.6417696488,0.1176420279161156,True,10.961815216950802,2.9158869511146196e-28,-0.0
Brazil,2020-05-06,1051640.9575474192,0.12426072872639242,72456.66395177,1111709.6417696488,0.11754658485766775,True,10.970929270033915,2.6363836135344567e-28,-0.0
Brazil,2020-05-09,1051640.9575474192,0.12426072872639242,72456.66395177,1111709.6417696488,0.11754658485766775,True,10.970929270033915,2.6363836135344567e-28,-0.0
Brazil,2020-05-11,1029677.2225016837,0.12498389991852898,72456.66395177,1089745.9067239133,0.11809457060722292,True,10.843233284235518,1.073723217588117e-27,-0.0
Brazil,2020-05-13,1029677.2225016837,0.12375657068184524,72456.66395177,1089745.9067239133,0.1169348938865066,True,10.953374698136608,3.200860864195202e-28,-0.0
Brazil,2020-05-16,1029677.2225016837,0.12375657068184524,72456.66395177,1089745.9067239133,0.1169348938865066,True,10.953374698136608,3.200860864195202e-28,-0.0
Brazil,2020-05-18,1090280.6260422124,0.1389130843677895,72456.66395177,1150349.3102644419,0.13165935184952818,True,9.881128133275698,2.5131907460945916e-23,-0.0
Brazil,2020-05-20,1090280.6260422124,0.13900274139260854,72456.66395177,1150349.3102644419,0.13174432718378234,True,9.874564838042428,2.68326908277336e-23,-0.0
Brazil,2020-05-23,1090280.6260422124,0.13900274139260854,72456.66395177,1150349.3102644419,0.13174432718378234,True,9.874564838042428,2.68326908277336e-23,-0.0
Brazil,2020-05-25,1130233.473131099,0.14483312727338168,72456.66395177,1190302.1573533285,0.13752411305933765,True,9.557934405140012,6.006516418352017e-22,-0.0
Brazil,2020-05-27,1130233.473131099,0.14348233962846205,72456.66395177,1190302.1573533285,0.1362414930103454,True,9.650797316440524,2.438750421433385e-22,-0.0
Brazil,2020-05-30,1130233.473131099,0.14348233962846205,72456.66395177,1190302.1573533285,0.1362414930103454,True,9.650797316440524,2.438750421433385e-22,-0.0
Brazil,2020-06-01,1265233.1721353787,0.184870424839264,72456.66395177,1327597.200743817,0.1761861157302434,True,7.565494470950296,1.931959763913004e-14,2.9087843245179318e-11
Brazil,2020-06-03,1265233.1721353787,0.1847286487254631,72456.66395177,1327597.2007438168,0.17605099956541806,True,7.5716031048793715,1.843231537032043e-14,2.7755575615629107e-11
Brazil,2020-06-06,1265233.1721353787,0.1847286487254631,72456.66395177,1327597.2007438168,0.17605099956541806,True,7.5716031048793715,1.843231537032043e-14,2.7755575615629107e-11
Brazil,2020-06-08,1243664.5399777966,0.18539233369739708,72456.66395177,1306028.5685862347,0.17653968446706297,True,7.508059119247914,3.000520271855053e-14,4.507505479978186e-11
Brazil,2020-06-10,1243664.5399777966,0.18526079894057929,72456.66395177,1306028.568586235,0.17641443061215994,True,7.513670000149821,2.8746200165018796e-14,4.3076653355456546e-11
Brazil,2020-06-13,1243664.5399777966,0.18526079894057929,72456.66395177,1306028.568586235,0.17641443061215994,True,7.513670000149821,2.8746200165018796e-14,4.3076653355456546e-11
Brazil,2020-06-15,1182530.4027430285,0.19149725372339924,72456.66395177,1244894.4313514656,0.18190403850058398,True,7.156966521020539,4.1240915144854887e-13,6.186162693212329e-10
Brazil,2020-06-17,1182530.4027430285,0.19059369121595102,72456.66395177,1244894.4313514659,0.18104574071329507,True,7.192819876778918,3.1733324229971553e-13,4.760636329593238e-10
Brazil,2020-06-20,1182530.4027430285,0.19059369121595102,72456.66395177,1244894.4313514659,0.18104574071329507,True,7.192819876778918,3.1733324229971553e-13,4.760636329593238e-10
Brazil,2020-06-22,1146240.689604035,0.19272675473988982,72456.66395177,1208604.7182124704,0.18278205018505733,True,7.048245050420463,9.059417599710163e-13,1.3589129821416534e-09
Brazil,2020-06-24,1146240.689604035,0.19208965957156335,72456.66395177,1208604.718212471,0.1821778291406717,True,7.072974968880244,7.582342523412833e-13,1.1373124664263336e-09
Brazil,2020-06-27,1146240.689604035,0.19208965957156335,72456.66395177,1208604.718212471,0.1821778291406717,True,7.072974968880244,7.582342523412833e-13,1.1373124664263336e-09
Brazil,2020-06-29,1182004.720183677,0.1946881012451207,72456.66395177,1244368.748792112,0.184930917671082,True,7.0320897064328545,1.0173145649320506e-12,1.525890525045397e-09
Brazil,2020-07-01,1226476.8569571094,0.19577948126496691,70758.88168744,1289706.8059173676,0.18618107754170105,True,7.034922769015396,9.968570129271628e-13,1.49524836956572e-09
Brazil,2020-07-04,1226476.8569571094,0.19577948126496691,70758.88168744,1289706.8059173676,0.18618107754170105,True,7.034922769015396,9.968570129271628e-13,1.49524836956572e-09
Brazil,2020-07-06,1225176.803895232,0.19577758584307897,70758.88168744,1288406.7528554902,0.1861695899730064,True,7.032959869799694,1.0109876840898037e-12,1.516564651638539e-09
Brazil,2020-07-08,1225176.803895232,0.18953151894337408,70758.88168744,1288406.7528554932,0.18023005553316748,True,7.278233174642712,1.691101920003983e-13,2.5357493882440183e-10
Brazil,2020-07-11,1225176.803895232,0.18953151894337408,70758.88168744,1288406.7528554932,0.18023005553316748,True,7.278233174642712,1.691101920003983e-13,2.5357493882440183e-10
Brazil,2020-07-13,1209617.138836409,0.1899660116465899,70758.88168744,1272847.08779667,0.18052926049576,True,7.235403032143975,2.3207433647706816e-13,3.481659405224794e-10
Brazil,2020-07-15,1209617.138836409,0.18375223013468206,70758.88168744,1272847.0877966704,0.1746241547797217,True,7.493503530227097,3.3529514468311046e-14,5.0404125317982747e-11
Brazil,2020-07-18,1209617.138836409,0.18375223013468206,70758.88168744,1272847.0877966704,0.1746241547797217,True,7.493503530227097,3.3529514468311046e-14,5.0404125317982747e-11
Brazil,2020-07-20,1245949.5149761701,0.18600244147275985,70758.88168744,1309179.4639364316,0.177019009327068,True,7.457909419629328,4.3953033103954425e-14,6.594724766273538e-11
Brazil,2020-07-22,1245949.5149761701,0.1859932803987195,70758.88168744,1309179.4639364316,0.17701029070897809,True,7.458296253858762,4.3824211283199003e-14,6.572520305781035e-11
Brazil,2020-07-25,1245949.5149761701,0.1859932803987195,70758.88168744,1309179.4639364316,0.17701029070897809,True,7.458296253858762,4.3824211283199003e-14,6.572520305781035e-11
Brazil,2020-07-27,1247572.3528566596,0.18598846841999497,70758.88168744,1310802.3018169212,0.17701683223268258,True,7.4611357445708855,4.2889909461959424e-14,6.439293542826011e-11
Brazil,2020-07-29,1247572.3528566596,0.18319935489125203,70758.88168744,1310802.3018169212,0.1743622588293438,True,7.5807085913945915,1.7183636817873484e-14,2.57571741713038e-11
Brazil,2020-08-01,1255206.5783963779,0.18320998586248405,70758.88168744,1318436.5273566395,0.17442354994787793,True,7.592797120982367,1.5653626438042566e-14,2.3536728122053454e-11
Brazil,2020-08-03,1205786.8139668074,0.1879820510461865,70758.88168744,1269016.7629270686,0.17861566926122244,True,7.309675184100848,1.338944596867519e-13,2.0095036745716344e-10
Brazil,2020-08-05,1205786.8139668074,0.18583942085611338,70758.88168744,1269016.762927069,0.17657979762747114,True,7.398530461681895,6.884990380404017e-14,1.0325074129014222e-10
Brazil,2020-08-08,1205786.8139668074,0.18583942085611338,70758.88168744,1269016.762927069,0.17657979762747114,True,7.398530461681895,6.884990380404017e-14,1.0325074129014222e-10
Brazil,2020-08-10,1209119.7569774871,0.1858508476155142,70758.88168744,1272349.7059377485,0.1766149122794121,True,7.403622659683661,6.625932035632107e-14,9.94759830064165e-11
Brazil,2020-08-12,1209119.7569774871,0.18398671379249626,70758.88168744,1272349.7059377488,0.17484341736371192,True,7.482616627528176,3.642859359256045e-14,5.4622972811558445e-11
Brazil,2020-08-15,1209119.7569774871,0.18398671379249626,70758.88168744,1272349.7059377488,0.17484341736371192,True,7.482616627528176,3.642859359256045e-14,5.4622972811558445e-11
Brazil,2020-08-17,1166546.448243565,0.18766715634718592,70758.88168744,1229776.397203826,0.1780180975879446,True,7.256643095926093,1.9840745484030014e-13,2.9753977059956403e-10
Brazil,2020-08-19,1166546.448243565,0.17507627127867328,70758.88168744,1229776.3972038266,0.16607458306748815,True,7.806182813986946,2.94730300564103e-15,4.440892098500631e-12
Brazil,2020-08-22,1166546.448243565,0.17507627127867328,70758.88168744,1229776.3972038266,0.16607458306748815,True,7.806182813986946,2.94730300564103e-15,4.440892098500631e-12
Brazil,2020-08-24,1215985.0551145915,0.17952596511983254,70758.88168744,1279215.0040748531,0.17065222804247693,True,7.6899774725307095,7.358046792973544e-15,1.1102230246251598e-11
Brazil,2020-08-26,1215985.0551145915,0.17873877332067836,70758.88168744,1279215.0040748531,0.16990394611939819,True,7.725522156096129,5.569788145584614e-15,8.437694987151207e-12
Brazil,2020-08-29,1215985.0551145915,0.17873877332067836,70758.88168744,1279215.0040748531,0.16990394611939819,True,7.725522156096129,5.569788145584614e-15,8.437694987151207e-12
Brazil,2020-08-31,1247342.2916115138,0.18009914654261144,70758.88168744,1311367.575420689,0.1713061130809737,True,7.691338046001353,7.280207975811851e-15,1.0880185641326565e-11
Brazil,2020-09-02,1247342.2916115138,0.17388498193771482,70758.88168744,1311367.5754206888,0.16539534445743476,True,7.979658078261943,7.336960338583611e-16,1.110223024625157e-12
Brazil,2020-09-05,1247342.2916115138,0.17388498193771482,70758.88168744,1311367.5754206888,0.16539534445743476,True,7.979658078261943,7.336960338583611e-16,1.110223024625157e-12
Brazil,2020-09-07,1243541.1918377103,0.17397047984796027,70758.88168744,1307566.4756468853,0.165451976541141,True,7.968953956409669,8.001153093921723e-16,1.110223024625157e-12
Brazil,2020-09-09,1243541.1918377103,0.17223253610251676,70758.88168744,1307566.4756468853,0.16379913159841142,True,8.053080656950362,4.0367830259879753e-16,6.66133814775094e-13
Brazil,2020-09-12,1243541.1918377103,0.17223253610251676,70758.88168744,1307566.4756468853,0.16379913159841142,True,8.053080656950362,4.0367830259879753e-16,6.66133814775094e-13
Brazil,2020-09-14,1226628.098355943,0.17306912004048447,70758.88168744,1290653.3821651181,0.1644837014592324,True,7.982638999695293,7.161868150121187e-16,1.110223024625157e-12
Brazil,2020-09-16,1226628.098355943,0.16415396436919225,70758.88168744,1290653.3821651184,0.15601079882035382,True,8.435634342201222,1.6470559702328915e-17,-0.0
Brazil,2020-09-19,1226628.098355943,0.16415396436919225,70758.88168744,1290653.3821651184,0.15601079882035382,True,8.435634342201222,1.6470559702328915e-17,-0.0
